 #
 # Projectile: electron
 # Kinetic energy = 3.00000E+06 eV = 1.10248E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.38306E-18 cm**2 = 1.56522E-01 a0**2
 # 1st transport cross section = 2.74036E-22 cm**2 = 9.78601E-06 a0**2
 # 2nd transport cross section = 7.60680E-22 cm**2 = 2.71644E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  3.43374E-13  1.22621E+04
  1.000E-04  7.61557E-13  3.43373E-13  1.22621E+04
  1.250E-04  1.18994E-12  3.43373E-13  1.22621E+04
  1.500E-04  1.71346E-12  3.43372E-13  1.22620E+04
  1.750E-04  2.33225E-12  3.43372E-13  1.22620E+04
  2.000E-04  3.04617E-12  3.43371E-13  1.22620E+04
  2.250E-04  3.85530E-12  3.43370E-13  1.22620E+04
  2.500E-04  4.75964E-12  3.43369E-13  1.22619E+04
  2.750E-04  5.75917E-12  3.43368E-13  1.22619E+04
  3.000E-04  6.85391E-12  3.43366E-13  1.22618E+04
  3.250E-04  8.04379E-12  3.43365E-13  1.22618E+04
  3.500E-04  9.32893E-12  3.43363E-13  1.22617E+04
  3.750E-04  1.07092E-11  3.43362E-13  1.22617E+04
  4.000E-04  1.21847E-11  3.43360E-13  1.22616E+04
  4.250E-04  1.37554E-11  3.43358E-13  1.22615E+04
  4.500E-04  1.54213E-11  3.43356E-13  1.22615E+04
  4.750E-04  1.71823E-11  3.43354E-13  1.22614E+04
  5.000E-04  1.90386E-11  3.43352E-13  1.22613E+04
  5.250E-04  2.09900E-11  3.43350E-13  1.22612E+04
  5.500E-04  2.30367E-11  3.43347E-13  1.22612E+04
  5.750E-04  2.51785E-11  3.43345E-13  1.22611E+04
  6.000E-04  2.74156E-11  3.43342E-13  1.22610E+04
  6.250E-04  2.97478E-11  3.43340E-13  1.22609E+04
  6.500E-04  3.21752E-11  3.43337E-13  1.22608E+04
  6.750E-04  3.46979E-11  3.43334E-13  1.22607E+04
  7.000E-04  3.73157E-11  3.43331E-13  1.22606E+04
  7.250E-04  4.00286E-11  3.43328E-13  1.22605E+04
  7.500E-04  4.28368E-11  3.43324E-13  1.22603E+04
  7.750E-04  4.57402E-11  3.43321E-13  1.22602E+04
  8.000E-04  4.87388E-11  3.43318E-13  1.22601E+04
  8.250E-04  5.18325E-11  3.43314E-13  1.22600E+04
  8.500E-04  5.50215E-11  3.43310E-13  1.22598E+04
  8.750E-04  5.83057E-11  3.43306E-13  1.22597E+04
  9.000E-04  6.16850E-11  3.43303E-13  1.22596E+04
  9.250E-04  6.51595E-11  3.43298E-13  1.22594E+04
  9.500E-04  6.87293E-11  3.43294E-13  1.22593E+04
  9.750E-04  7.23943E-11  3.43290E-13  1.22591E+04
