 #
 # Projectile: electron
 # Kinetic energy = 5.10000E+06 eV = 1.87422E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.76693E-18 cm**2 = 2.77362E-01 a0**2
 # 1st transport cross section = 3.35441E-22 cm**2 = 1.19788E-05 a0**2
 # 2nd transport cross section = 9.02047E-22 cm**2 = 3.22127E-05 a0**2
 #
 #
 # Differential cross section:                     
 #
 #  THETA        MU          DCS          DCS      
 #  (deg)                 (cm**2/sr)   (a0**2/sr)  
 #-------------------------------------------------
  3.750E-02  1.07092E-07  7.29866E-13  2.60640E+04 
  4.000E-02  1.21847E-07  6.88861E-13  2.45997E+04 
  4.250E-02  1.37554E-07  6.49578E-13  2.31968E+04 
  4.500E-02  1.54213E-07  6.12115E-13  2.18590E+04 
  4.750E-02  1.71823E-07  5.76520E-13  2.05879E+04 
  5.000E-02  1.90386E-07  5.42804E-13  1.93839E+04 
  5.250E-02  2.09900E-07  5.10947E-13  1.82463E+04 
  5.500E-02  2.30367E-07  4.80908E-13  1.71736E+04 
  5.750E-02  2.51785E-07  4.52630E-13  1.61637E+04 
  6.000E-02  2.74156E-07  4.26045E-13  1.52143E+04 
  6.250E-02  2.97478E-07  4.01077E-13  1.43227E+04 
  6.500E-02  3.21752E-07  3.77646E-13  1.34860E+04 
  6.750E-02  3.46978E-07  3.55673E-13  1.27013E+04 
  7.000E-02  3.73156E-07  3.35075E-13  1.19657E+04 
  7.250E-02  4.00286E-07  3.15773E-13  1.12765E+04 
  7.500E-02  4.28368E-07  2.97689E-13  1.06307E+04 
  7.750E-02  4.57402E-07  2.80748E-13  1.00257E+04 
  8.000E-02  4.87388E-07  2.64879E-13  9.45900E+03 
  8.250E-02  5.18325E-07  2.50013E-13  8.92813E+03 
  8.500E-02  5.50215E-07  2.36086E-13  8.43078E+03 
  8.750E-02  5.83057E-07  2.23036E-13  7.96477E+03 
  9.000E-02  6.16850E-07  2.10807E-13  7.52804E+03 
  9.250E-02  6.51596E-07  1.99343E-13  7.11867E+03 
  9.500E-02  6.87293E-07  1.88595E-13  6.73485E+03 
  9.750E-02  7.23942E-07  1.78515E-13  6.37489E+03 
  1.000E-01  7.61543E-07  1.69059E-13  6.03720E+03 
  1.250E-01  1.18991E-06  1.00934E-13  3.60443E+03 
  1.500E-01  1.71347E-06  6.34779E-14  2.26684E+03 
  1.750E-01  2.33223E-06  4.19188E-14  1.49695E+03 
  2.000E-01  3.04617E-06  2.88908E-14  1.03171E+03 
  2.250E-01  3.85531E-06  2.06311E-14  7.36750E+02 
  2.500E-01  4.75964E-06  1.51583E-14  5.41312E+02 
  2.750E-01  5.75916E-06  1.13916E-14  4.06800E+02 
  3.000E-01  6.85388E-06  8.71721E-15  3.11297E+02 
  3.250E-01  8.04378E-06  6.77123E-15  2.41805E+02 
  3.500E-01  9.32888E-06  5.32782E-15  1.90260E+02 
  3.750E-01  1.07092E-05  4.24080E-15  1.51442E+02 
  4.000E-01  1.21846E-05  3.41186E-15  1.21840E+02 
  4.250E-01  1.37553E-05  2.77279E-15  9.90183E+01 
  4.500E-01  1.54212E-05  2.27519E-15  8.12484E+01 
  4.750E-01  1.71822E-05  1.88403E-15  6.72798E+01 
  5.000E-01  1.90385E-05  1.57368E-15  5.61971E+01 
  5.250E-01  2.09899E-05  1.32520E-15  4.73236E+01 
  5.500E-01  2.30365E-05  1.12446E-15  4.01553E+01 
  5.750E-01  2.51783E-05  9.60885E-16  3.43138E+01 
  6.000E-01  2.74153E-05  8.26468E-16  2.95137E+01 
  6.250E-01  2.97475E-05  7.15127E-16  2.55377E+01 
  6.500E-01  3.21749E-05  6.22206E-16  2.22194E+01 
  6.750E-01  3.46974E-05  5.44109E-16  1.94305E+01 
  7.000E-01  3.73152E-05  4.78039E-16  1.70711E+01 
  7.250E-01  4.00281E-05  4.21804E-16  1.50629E+01 
  7.500E-01  4.28362E-05  3.73671E-16  1.33440E+01 
  7.750E-01  4.57395E-05  3.32258E-16  1.18652E+01 
  8.000E-01  4.87380E-05  2.96457E-16  1.05867E+01 
  8.250E-01  5.18317E-05  2.65369E-16  9.47650E+00 
  8.500E-01  5.50205E-05  2.38263E-16  8.50852E+00 
  8.750E-01  5.83045E-05  2.14537E-16  7.66127E+00 
  9.000E-01  6.16838E-05  1.93697E-16  6.91705E+00 
  9.250E-01  6.51582E-05  1.75329E-16  6.26111E+00 
  9.500E-01  6.87277E-05  1.59089E-16  5.68116E+00 
  9.750E-01  7.23925E-05  1.44687E-16  5.16686E+00 
  1.000E+00  7.61524E-05  1.31879E-16  4.70949E+00 
  1.100E+00  9.21439E-05  9.28779E-17  3.31673E+00 
  1.200E+00  1.09658E-04  6.72931E-17  2.40308E+00 
  1.300E+00  1.28695E-04  4.99469E-17  1.78363E+00 
  1.400E+00  1.49255E-04  3.78485E-17  1.35160E+00 
  1.500E+00  1.71338E-04  2.92013E-17  1.04280E+00 
  1.600E+00  1.94942E-04  2.28879E-17  8.17342E-01 
  1.700E+00  2.20070E-04  1.81917E-17  6.49636E-01 
  1.800E+00  2.46720E-04  1.46404E-17  5.22818E-01 
  1.900E+00  2.74892E-04  1.19152E-17  4.25501E-01 
  2.000E+00  3.04586E-04  9.79619E-18  3.49828E-01 
  2.100E+00  3.35803E-04  8.12862E-18  2.90278E-01 
  2.200E+00  3.68542E-04  6.80192E-18  2.42901E-01 
  2.300E+00  4.02802E-04  5.73578E-18  2.04828E-01 
  2.400E+00  4.38585E-04  4.87110E-18  1.73950E-01 
  2.500E+00  4.75889E-04  4.16381E-18  1.48692E-01 
  2.600E+00  5.14715E-04  3.58071E-18  1.27869E-01 
  2.700E+00  5.55063E-04  3.09646E-18  1.10576E-01 
  2.800E+00  5.96931E-04  2.69157E-18  9.61176E-02 
  2.900E+00  6.40321E-04  2.35089E-18  8.39519E-02 
  3.000E+00  6.85233E-04  2.06256E-18  7.36554E-02 
  3.100E+00  7.31665E-04  1.81719E-18  6.48930E-02 
  3.200E+00  7.79618E-04  1.60730E-18  5.73978E-02 
  3.300E+00  8.29092E-04  1.42690E-18  5.09556E-02 
  3.400E+00  8.80086E-04  1.27115E-18  4.53935E-02 
  3.500E+00  9.32601E-04  1.13610E-18  4.05709E-02 
  3.600E+00  9.86636E-04  1.01854E-18  3.63727E-02 
  3.700E+00  1.04219E-03  9.15812E-19  3.27042E-02 
  3.800E+00  1.09927E-03  8.25728E-19  2.94873E-02 
  3.900E+00  1.15786E-03  7.46464E-19  2.66567E-02 
  4.000E+00  1.21797E-03  6.76496E-19  2.41581E-02 
  4.100E+00  1.27961E-03  6.14547E-19  2.19459E-02 
  4.200E+00  1.34276E-03  5.59537E-19  1.99814E-02 
  4.300E+00  1.40743E-03  5.10555E-19  1.82323E-02 
  4.400E+00  1.47362E-03  4.66826E-19  1.66707E-02 
  4.500E+00  1.54133E-03  4.27688E-19  1.52730E-02 
  4.600E+00  1.61056E-03  3.92575E-19  1.40191E-02 
  4.700E+00  1.68131E-03  3.60999E-19  1.28915E-02 
  4.800E+00  1.75357E-03  3.32542E-19  1.18753E-02 
  4.900E+00  1.82735E-03  3.06842E-19  1.09575E-02 
  5.000E+00  1.90265E-03  2.83584E-19  1.01270E-02 
  5.100E+00  1.97947E-03  2.62495E-19  9.37386E-03 
  5.200E+00  2.05780E-03  2.43336E-19  8.68970E-03 
  5.300E+00  2.13765E-03  2.25900E-19  8.06703E-03 
  5.400E+00  2.21902E-03  2.10003E-19  7.49935E-03 
  5.500E+00  2.30190E-03  1.95486E-19  6.98093E-03 
  5.600E+00  2.38630E-03  1.82207E-19  6.50672E-03 
  5.700E+00  2.47222E-03  1.70041E-19  6.07227E-03 
  5.800E+00  2.55965E-03  1.58878E-19  5.67365E-03 
  5.900E+00  2.64859E-03  1.48621E-19  5.30735E-03 
  6.000E+00  2.73905E-03  1.39182E-19  4.97029E-03 
  6.100E+00  2.83103E-03  1.30485E-19  4.65970E-03 
  6.200E+00  2.92452E-03  1.22460E-19  4.37313E-03 
  6.300E+00  3.01952E-03  1.15046E-19  4.10837E-03 
  6.400E+00  3.11604E-03  1.08188E-19  3.86347E-03 
  6.500E+00  3.21407E-03  1.01837E-19  3.63665E-03 
  6.600E+00  3.31362E-03  9.59471E-20  3.42633E-03 
  6.700E+00  3.41468E-03  9.04800E-20  3.23110E-03 
  6.800E+00  3.51725E-03  8.53994E-20  3.04967E-03 
  6.900E+00  3.62133E-03  8.06727E-20  2.88087E-03 
  7.000E+00  3.72692E-03  7.62708E-20  2.72368E-03 
  7.100E+00  3.83403E-03  7.21673E-20  2.57714E-03 
  7.200E+00  3.94265E-03  6.83380E-20  2.44039E-03 
  7.300E+00  4.05278E-03  6.47612E-20  2.31267E-03 
  7.400E+00  4.16442E-03  6.14172E-20  2.19325E-03 
  7.500E+00  4.27757E-03  5.82880E-20  2.08150E-03 
  7.600E+00  4.39223E-03  5.53571E-20  1.97684E-03 
  7.700E+00  4.50840E-03  5.26096E-20  1.87872E-03 
  7.800E+00  4.62608E-03  5.00319E-20  1.78667E-03 
  7.900E+00  4.74527E-03  4.76115E-20  1.70024E-03 
  8.000E+00  4.86597E-03  4.53370E-20  1.61901E-03 
  8.100E+00  4.98817E-03  4.31979E-20  1.54262E-03 
  8.200E+00  5.11188E-03  4.11846E-20  1.47073E-03 
  8.300E+00  5.23711E-03  3.92883E-20  1.40301E-03 
  8.400E+00  5.36383E-03  3.75009E-20  1.33918E-03 
  8.500E+00  5.49207E-03  3.58151E-20  1.27898E-03 
  8.600E+00  5.62181E-03  3.42238E-20  1.22215E-03 
  8.700E+00  5.75306E-03  3.27208E-20  1.16848E-03 
  8.800E+00  5.88581E-03  3.13002E-20  1.11775E-03 
  8.900E+00  6.02007E-03  2.99567E-20  1.06977E-03 
  9.000E+00  6.15583E-03  2.86853E-20  1.02437E-03 
  9.100E+00  6.29310E-03  2.74813E-20  9.81376E-04 
  9.200E+00  6.43187E-03  2.63405E-20  9.40638E-04 
  9.300E+00  6.57214E-03  2.52590E-20  9.02016E-04 
  9.400E+00  6.71392E-03  2.42330E-20  8.65378E-04 
  9.500E+00  6.85720E-03  2.32592E-20  8.30602E-04 
  9.600E+00  7.00198E-03  2.23344E-20  7.97577E-04 
  9.700E+00  7.14827E-03  2.14557E-20  7.66196E-04 
  9.800E+00  7.29605E-03  2.06202E-20  7.36362E-04 
  9.900E+00  7.44534E-03  1.98255E-20  7.07983E-04 
  1.000E+01  7.59612E-03  1.90693E-20  6.80976E-04 
  1.025E+01  7.97965E-03  1.73323E-20  6.18949E-04 
  1.050E+01  8.37255E-03  1.57911E-20  5.63911E-04 
  1.075E+01  8.77480E-03  1.44196E-20  5.14933E-04 
  1.100E+01  9.18641E-03  1.31957E-20  4.71229E-04 
  1.125E+01  9.60736E-03  1.21008E-20  4.32127E-04 
  1.150E+01  1.00376E-02  1.11187E-20  3.97055E-04 
  1.175E+01  1.04773E-02  1.02357E-20  3.65522E-04 
  1.200E+01  1.09262E-02  9.43991E-21  3.37105E-04 
  1.225E+01  1.13844E-02  8.72122E-21  3.11440E-04 
  1.250E+01  1.18520E-02  8.07076E-21  2.88212E-04 
  1.275E+01  1.23288E-02  7.48084E-21  2.67146E-04 
  1.300E+01  1.28150E-02  6.94478E-21  2.48003E-04 
  1.325E+01  1.33104E-02  6.45675E-21  2.30575E-04 
  1.350E+01  1.38150E-02  6.01164E-21  2.14680E-04 
  1.375E+01  1.43290E-02  5.60497E-21  2.00157E-04 
  1.400E+01  1.48521E-02  5.23278E-21  1.86866E-04 
  1.425E+01  1.53845E-02  4.89161E-21  1.74683E-04 
  1.450E+01  1.59262E-02  4.57838E-21  1.63497E-04 
  1.475E+01  1.64770E-02  4.29036E-21  1.53211E-04 
  1.500E+01  1.70371E-02  4.02513E-21  1.43740E-04 
  1.525E+01  1.76063E-02  3.78056E-21  1.35006E-04 
  1.550E+01  1.81848E-02  3.55471E-21  1.26941E-04 
  1.575E+01  1.87724E-02  3.34588E-21  1.19484E-04 
  1.600E+01  1.93692E-02  3.15254E-21  1.12579E-04 
  1.625E+01  1.99751E-02  2.97332E-21  1.06179E-04 
  1.650E+01  2.05901E-02  2.80698E-21  1.00239E-04 
  1.675E+01  2.12143E-02  2.65242E-21  9.47198E-05 
  1.700E+01  2.18476E-02  2.50865E-21  8.95854E-05 
  1.725E+01  2.24900E-02  2.37475E-21  8.48038E-05 
  1.750E+01  2.31415E-02  2.24992E-21  8.03460E-05 
  1.775E+01  2.38021E-02  2.13342E-21  7.61858E-05 
  1.800E+01  2.44717E-02  2.02459E-21  7.22993E-05 
  1.825E+01  2.51504E-02  1.92282E-21  6.86650E-05 
  1.850E+01  2.58382E-02  1.82756E-21  6.52632E-05 
  1.875E+01  2.65349E-02  1.73831E-21  6.20761E-05 
  1.900E+01  2.72407E-02  1.65462E-21  5.90874E-05 
  1.925E+01  2.79555E-02  1.57606E-21  5.62823E-05 
  1.950E+01  2.86793E-02  1.50228E-21  5.36472E-05 
  1.975E+01  2.94120E-02  1.43290E-21  5.11698E-05 
  2.000E+01  3.01537E-02  1.36762E-21  4.88386E-05 
  2.025E+01  3.09043E-02  1.30615E-21  4.66434E-05 
