 #  Spin polarization functions (in cm)      MU=(1-cos(TH))/2
 #  Z =  47,   projectile: electron
 #  Kinetic energy = 7.90000E+06 eV
 #
 # TH (deg)      MU            U            S            T      1-U^2-T^2-S^2
 #------------------------------------------------------------------------------
  0.000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.63922E-06  1.09218E-11  1.00000E+00  3.33067E-16
  1.250E-04  1.18994E-12  2.04903E-06  1.36511E-11  1.00000E+00  3.33067E-16
  1.500E-04  1.71346E-12  2.45884E-06  1.63796E-11  1.00000E+00  4.44089E-16
  1.750E-04  2.33225E-12  2.86864E-06  1.91071E-11  1.00000E+00 -2.22045E-16
  2.000E-04  3.04617E-12  3.27845E-06  2.18336E-11  1.00000E+00  3.33067E-16
  2.250E-04  3.85530E-12  3.68826E-06  2.45588E-11  1.00000E+00  3.33067E-16
  2.500E-04  4.75964E-12  4.09806E-06  2.72825E-11  1.00000E+00 -2.22045E-16
  2.750E-04  5.75917E-12  4.50787E-06  3.00047E-11  1.00000E+00  4.44089E-16
  3.000E-04  6.85391E-12  4.91767E-06  3.27252E-11  1.00000E+00 -2.22045E-16
  3.250E-04  8.04379E-12  5.32748E-06  3.54438E-11  1.00000E+00  3.33067E-16
  3.500E-04  9.32893E-12  5.73729E-06  3.81603E-11  1.00000E+00 -4.44089E-16
  3.750E-04  1.07092E-11  6.14709E-06  4.08746E-11  1.00000E+00 -2.22045E-16
  4.000E-04  1.21847E-11  6.55690E-06  4.35866E-11  1.00000E+00  2.22045E-16
  4.250E-04  1.37554E-11  6.96671E-06  4.62960E-11  1.00000E+00 -2.22045E-16
  4.500E-04  1.54213E-11  7.37651E-06  4.90028E-11  1.00000E+00 -2.22045E-16
  4.750E-04  1.71823E-11  7.78632E-06  5.17068E-11  1.00000E+00 -2.22045E-16
  5.000E-04  1.90386E-11  8.19613E-06  5.44078E-11  1.00000E+00  0.00000E+00
  5.250E-04  2.09900E-11  8.60593E-06  5.71056E-11  1.00000E+00  2.22045E-16
  5.500E-04  2.30367E-11  9.01574E-06  5.98002E-11  1.00000E+00 -2.22045E-16
  5.750E-04  2.51785E-11  9.42555E-06  6.24913E-11  1.00000E+00  4.44089E-16
  6.000E-04  2.74156E-11  9.83535E-06  6.51789E-11  1.00000E+00 -4.44089E-16
  6.250E-04  2.97478E-11  1.02452E-05  6.78626E-11  1.00000E+00  3.33067E-16
  6.500E-04  3.21752E-11  1.06550E-05  7.05425E-11  1.00000E+00 -4.44089E-16
  6.750E-04  3.46979E-11  1.10648E-05  7.32183E-11  1.00000E+00 -4.44089E-16
  7.000E-04  3.73157E-11  1.14746E-05  7.58899E-11  1.00000E+00  3.33067E-16
  7.250E-04  4.00286E-11  1.18844E-05  7.85571E-11  1.00000E+00  2.22045E-16
  7.500E-04  4.28368E-11  1.22942E-05  8.12199E-11  1.00000E+00  1.11022E-16
