 #
 # Projectile: electron
 # Kinetic energy = 7.90000E+06 eV = 2.90320E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.30979E-18 cm**2 = 1.53905E-01 a0**2
 # 1st transport cross section = 5.30395E-23 cm**2 = 1.89407E-06 a0**2
 # 2nd transport cross section = 1.49230E-22 cm**2 = 5.32909E-06 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  1.97124E-12  7.03944E+04
  1.000E-04  7.61557E-13  1.97121E-12  7.03934E+04
  1.250E-04  1.18994E-12  1.97120E-12  7.03928E+04
  1.500E-04  1.71346E-12  1.97118E-12  7.03920E+04
  1.750E-04  2.33225E-12  1.97115E-12  7.03912E+04
  2.000E-04  3.04617E-12  1.97113E-12  7.03902E+04
  2.250E-04  3.85530E-12  1.97109E-12  7.03891E+04
  2.500E-04  4.75964E-12  1.97106E-12  7.03878E+04
  2.750E-04  5.75917E-12  1.97102E-12  7.03864E+04
  3.000E-04  6.85391E-12  1.97098E-12  7.03849E+04
  3.250E-04  8.04379E-12  1.97093E-12  7.03832E+04
  3.500E-04  9.32893E-12  1.97088E-12  7.03814E+04
  3.750E-04  1.07092E-11  1.97083E-12  7.03795E+04
  4.000E-04  1.21847E-11  1.97077E-12  7.03775E+04
  4.250E-04  1.37554E-11  1.97071E-12  7.03753E+04
  4.500E-04  1.54213E-11  1.97064E-12  7.03730E+04
  4.750E-04  1.71823E-11  1.97058E-12  7.03705E+04
  5.000E-04  1.90386E-11  1.97050E-12  7.03679E+04
  5.250E-04  2.09900E-11  1.97043E-12  7.03652E+04
  5.500E-04  2.30367E-11  1.97035E-12  7.03624E+04
  5.750E-04  2.51785E-11  1.97026E-12  7.03594E+04
  6.000E-04  2.74156E-11  1.97018E-12  7.03563E+04
  6.250E-04  2.97478E-11  1.97009E-12  7.03530E+04
  6.500E-04  3.21752E-11  1.96999E-12  7.03497E+04
  6.750E-04  3.46979E-11  1.96989E-12  7.03462E+04
  7.000E-04  3.73157E-11  1.96979E-12  7.03425E+04
  7.250E-04  4.00286E-11  1.96969E-12  7.03388E+04
  7.500E-04  4.28368E-11  1.96958E-12  7.03349E+04
  7.750E-04  4.57402E-11  1.96946E-12  7.03308E+04
  8.000E-04  4.87388E-11  1.96935E-12  7.03267E+04
  8.250E-04  5.18325E-11  1.96923E-12  7.03224E+04
  8.500E-04  5.50215E-11  1.96910E-12  7.03179E+04
  8.750E-04  5.83057E-11  1.96897E-12  7.03134E+04
  9.000E-04  6.16850E-11  1.96884E-12  7.03087E+04
  9.250E-04  6.51595E-11  1.96871E-12  7.03038E+04
  9.500E-04  6.87293E-11  1.96857E-12  7.02989E+04
  9.750E-04  7.23943E-11  1.96843E-12  7.02938E+04
  1.000E-03  7.61544E-11  1.96828E-12  7.02886E+04
  1.250E-03  1.18991E-10  1.96662E-12  7.02292E+04
  1.500E-03  1.71347E-10  1.96459E-12  7.01567E+04
  1.750E-03  2.33223E-10  1.96220E-12  7.00713E+04
  2.000E-03  3.04617E-10  1.95944E-12  6.99730E+04
  2.250E-03  3.85531E-10  1.95633E-12  6.98619E+04
  2.500E-03  4.75965E-10  1.95287E-12  6.97382E+04
  2.750E-03  5.75917E-10  1.94905E-12  6.96019E+04
  3.000E-03  6.85389E-10  1.94489E-12  6.94533E+04
  3.250E-03  8.04380E-10  1.94039E-12  6.92924E+04
  3.500E-03  9.32891E-10  1.93554E-12  6.91195E+04
  3.750E-03  1.07092E-09  1.93037E-12  6.89348E+04
  4.000E-03  1.21847E-09  1.92487E-12  6.87384E+04
  4.250E-03  1.37554E-09  1.91905E-12  6.85306E+04
  4.500E-03  1.54213E-09  1.91292E-12  6.83116E+04
  4.750E-03  1.71823E-09  1.90648E-12  6.80815E+04
  5.000E-03  1.90386E-09  1.89973E-12  6.78407E+04
  5.250E-03  2.09900E-09  1.89270E-12  6.75894E+04
  5.500E-03  2.30367E-09  1.88537E-12  6.73278E+04
