	172.673	268.979
	173.173	178.457
	172.321	91.2213
	172.994	178.935
	172.793	270.123
	172.665	268.18
	172.728	180.822
	173.085	270.932
	172.53	88.5683
	173.169	268.404
	172.626	268.82
	172.275	91.4739
	172.906	89.3113
	172.832	91.7813
	172.966	178.969
	172.318	180.484
	172.99	89.5535
	172.733	269.852
	172.21	270.535
	172.77	178.772
	172.398	177.746
	172.93	179.847
	172.881	180.392
	172.429	1.26626
	173.056	180.28
	172.601	91.3189
	172.093	1.33646
	172.249	178.256
	172.951	270.994
	172.092	182.171
	172.55	88.39
	172.548	88.3412
	172.544	178.804
	172.809	90.1902
	172.804	180.389
	172.124	181.103
	172.668	180.814
	172.202	268.443
	172.857	90.8372
	172.191	182.362
	172.916	87.5411
	172.514	87.9895
	172.836	178.192
	172.674	182.2
	172.535	89.3578
	173.039	178.495
	172.689	89.4131
	172.136	91.3989
	172.12	180.526
	172.348	178.828
	172.232	267.652
	172.696	89.6327
	172.609	181.781
	172.087	90.5152
	172.473	180.448
	172.143	1.21191
	172.259	181.923
	172.351	182.341
	173.139	87.8372
	172.024	178.241
	172.051	-2.29975
	173.008	181.638
	173.152	178.864
	172.458	91.7521
	172.868	271.329
	172.375	181.077
	172.03	-0.821735
	172.068	91.166
	172.391	182.376
	172.651	268.094
	173.138	178.699
	172.843	177.936
	172.844	1.10394
	172.204	177.623
	172.168	90.835
	172.383	0.386329
	172.771	181.125
	172.234	89.8364
	172.877	92.4045
	172.386	88.1074
	172.351	91.7919
	172.58	92.3526
	172.942	270.673
	172.712	88.7659
	173.146	268.906
	172.511	1.579
	172.546	270.916
	172.732	267.898
	172.068	181.77
	172.904	178.879
	172.261	268.883
	172.392	270.556
	172.775	92.2516
	172.868	-2.26915
	172.849	0.290099
	172.658	180.856
	172.464	181.684
	173.132	271.086
	172.035	178.708
	172.615	179.456
	172.236	178.581
	173.171	88.128
	173.123	267.541
	172.766	91.1794
	172.676	180.069
	172.221	268.346
	172.131	-1.8311
	172.213	91.2256
	172.356	270.052
	172.83	1.53703
	172.643	181.579
	172.455	271.38
	172.398	180.798
	172.877	90.716
	172.436	179.36
	172.134	181.748
	172.503	182.075
	172.121	92.012
	172.228	179.582
	172.045	87.5521
	172.083	90.2713
	172.052	88.8344
	173.011	270.473
	172.14	181.297
	172.634	89.2134
	172.564	180.416
	172.781	88.7443
	172.089	268.256
	173.195	181.453
	172.976	92.1961
	173.099	271.489
	172.259	-1.07078
	173.05	-1.55481
	173.019	2.28518
	172.295	180.284
	172.96	90.6516
	172.122	92.4876
	172.611	179.49
	172.881	91.3714
	172.919	180.82
	173.002	267.626
	172.453	2.27707
	173.16	269.773
	172.328	269.121
	172.739	181.546
	172.02	178.987
	172.562	180.653
	172.487	177.968
	172.119	90.3576
	172.791	271.009
	172.896	178.152
	172.239	179.219
	173.13	-1.27504
	172.759	177.837
	172.968	90.0449
	172.895	179.95
	172.464	92.42
	173.117	180.506
	172.164	180.508
	173.159	179.44
	172.151	1.70525
	172.707	180.972
	172.435	90.8804
	172.502	1.33338
	172.21	-0.273191
	172.075	89.0708
	172.094	180.491
	172.038	269.637
	173.156	91.5624
	173.069	181.088
	172.576	182.297
	172.469	271.73
	172.177	271.124
	172.579	91.2475
	172.721	179.785
	172.749	177.597
	172.657	268.551
	172.566	1.99551
	172.274	92.1573
	172.896	89.0106
	172.118	-0.999663
	172.627	92.4066
	172.275	271.683
	172.753	182.03
	173.123	-0.713799
	172.593	179.073
	172.6	91.1229
	173.085	179.976
	173.074	179.532
	172.454	179.402
	172.667	271.83
	172.073	180.622
	173.123	179.125
	172.685	91.1308
	172.434	180.239
	172.2	-1.88542
	173.157	181.656
	172.995	269.406
	172.675	2.15512
	173.195	270.924
	172.31	181.61
	172.392	91.588
	172.932	89.6214
	172.744	90.1126
	172.961	271.547
	172.669	91.0423
	172.846	268.945
	172.031	177.985
	172.001	269.731
	172.916	268.096
	172.182	88.649
	172.631	268.15
	172.556	87.6038
	172.595	87.5946
	172.313	88.9509
	172.206	89.4006
	172.13	90.8981
	172.434	180.724
	173.127	92.3855
	172.552	181.563
	173.084	182.201
	173.119	180.563
	172.586	88.5835
	172.734	179.854
	172.44	91.4706
	172.102	269.269
	172.117	91.6771
	172.011	91.4868
	172.883	267.787
	172.978	179.228
	172.367	181.927
	172.13	88.7013
	172.991	270.031
	172.035	90.2793
	172.911	-0.512912
	172.218	91.856
	172.927	270.343
	172.72	178.32
	172.596	181.965
	172.924	87.7679
	172.263	267.829
	172.423	91.7543
	173.099	181.876
	172.598	268.683
	173.135	269.064
	172.644	90.9992
	172.782	269.793
	172.395	88.7037
	172.588	178.361
	173.038	-1.52041
	172.041	268.11
	172.855	268.47
	172.414	177.672
	172.244	180.602
	172.512	178.569
	172.045	87.8913
	172.238	179.794
	172.662	92.4741
	172.355	271.753
	172.82	91.7467
	173.14	90.1765
	172.626	92.3713
	173.095	179.87
	173.112	270.047
	172.701	90.2703
	172.63	179.634
	172.927	91.3327
	172.917	182.128
	172.457	1.04788
	172.247	181.046
	172.459	88.6282
	172.395	180.712
	172.599	182.441
	172.855	88.0099
	172.263	89.8849
	172.795	179.144
	172.583	268.378
	172.481	267.976
	172.064	179.528
	172.439	90.1123
	172.164	90.5676
	172.16	-0.855862
	172.904	181.332
	172.078	181.149
	173.043	269.777
	173.126	272.221
	172.236	177.957
	172.21	270.686
	172.772	271.036
	172.371	180.76
	172.411	90.6046
	172.235	271.206
	172.421	180.087
	172.163	272.267
	172.536	272.333
	172.337	181.041
	172.646	270.2
	172.253	87.6135
	172.675	2.04033
	172.207	180.796
	173.087	267.639
	172.744	91.1541
	172.876	88.4664
	172.762	91.2327
	173.115	270.771
	172.169	271.622
	172.58	88.8635
	172.924	181.416
	172.812	270.409
	172.618	179.897
	172.306	177.538
	172.45	87.7213
	173.082	181.852
	172.476	267.846
	172.693	180.765
	172.876	181.324
	172.841	177.732
	172.569	182.209
	172.6	178.036
	172.15	89.1648
	172.79	178.446
	173.017	90.3727
	173.191	89.4669
	173.134	1.3013
	172.372	269.81
	172.116	268.22
	172.376	181.652
	172.168	178.396
	172.688	182.226
	172.032	0.719268
	172.979	178.231
	172.062	267.577
	172.915	89.1029
	172.393	177.525
	172.014	180.424
	172.88	178.626
	172.321	267.847
	172.777	89.5893
	172.263	272.277
	172.138	268.983
	173.111	269.959
	172.528	179.6
	172.838	178.766
	172.925	269.498
	172.453	182.319
	172.612	-0.967172
	172.739	91.2542
	173.044	92.2809
	172.584	180.951
	172.131	90.0537
	173.008	0.834109
	172.831	-1.63732
	173.148	268.65
	172.04	87.8857
	172.866	87.909
	172.854	90.6168
	172.203	178.117
	172.174	178.995
	172.83	269.407
	172.805	88.9096
	172.048	90.6074
	172.191	178.017
	173.026	179.864
	172.615	180.286
	172.232	-0.510134
	172.786	270.577
	172.522	271.111
	172.919	270.547
	172.684	88.5724
	173.18	180.133
	173.166	89.6663
	172.189	272.282
	172.132	89.6088
	172.106	-0.0194096
	172.349	180.973
	172.63	178.372
	172.451	182.433
	173.195	91.4191
	172.749	182.335
	172.966	271.855
	173.091	182.014
	172.377	1.3155
	172.765	179.958
	172.854	271.955
	172.28	179.504
	173.18	181.738
	172.687	178.043
	172.855	177.643
	172.411	89.0622
	172.492	180.214
	172.745	92.0258
	172.618	89.0456
	173.013	178.996
	172.569	89.4413
	172.115	181.518
	172.227	268.381
	172.476	177.699
	172.688	269.783
	172.319	91.0717
	172.209	-1.17039
	172.37	177.99
	172.589	269.957
	172.472	179.74
	172.457	270.842
	172.307	178.383
	172.162	182.012
	172.648	89.2584
	172.417	181.012
	173.16	267.886
	172.512	270.512
	172.946	181.969
	172.659	270.544
	172.732	0.475725
	172.114	87.6583
	172.214	270.395
	173.127	180.314
	172.185	1.00439
	172.497	179.176
	172.103	180.022
	172.719	179.406
	172.375	268.317
	172.98	179.186
	172.132	181.098
	172.148	268.48
	172.349	267.65
	172.171	0.65195
	172.136	181.827
	172.055	180.845
	172.545	179.174
	172.911	88.4877
	172.552	179.033
	172.987	268.365
	173.13	177.529
	172.103	-0.236084
	172.312	-0.566159
	172.926	89.7662
	172.423	179.758
	172.564	270.333
	172.63	272.151
	172.433	268.832
	172.821	180.652
	172.9	88.4005
	172.372	182.165
	172.804	267.895
	172.803	91.8982
	172.375	-0.85005
	172.812	88.1197
	173.075	91.278
	172.572	271.071
	172.847	272.017
	172.857	177.687
	172.466	178.157
	172.456	0.551748
	173.141	179.814
	172.425	269.885
	173.15	181.983
	173.169	178.857
	172.912	-0.061255
	172.329	89.567
	173.082	180.779
	172.267	269.189
	172.106	179.882
	172.184	91.9884
	172.198	92.104
	172.677	92.0905
	172.127	179.381
	172.534	91.4832
	172.253	91.4607
	172.391	267.946
	172.296	269.245
	172.024	90.1591
	172.659	91.4795
	172.788	89.9405
	172.266	177.92
	172.69	271.238
	172.867	87.8324
	172.908	270.093
	172.042	270.862
	172.45	90.5242
	172.419	177.796
	172.827	179.18
	172.779	271.272
	172.916	178.39
	172.375	87.8903
	172.423	182.23
	172.27	267.733
	172.024	180.197
	172.094	268.299
	172.873	-0.0217731
	172.852	272.031
	172.786	268.507
	173.132	1.60917
	173.134	180.96
	172.887	179.386
	172.822	179.503
	172.776	-1.17414
	172.673	270.8
	172.381	180.124
	172.219	267.575
	172.477	177.579
	172.542	177.728
	172.576	92.483
	172.692	179.2
	172.193	1.24028
	172.551	89.5825
	173.095	178.136
	173.019	89.1462
	172.005	0.0107488
	172.658	90.9816
	172.231	178.681
	172.941	270.809
	172.051	92.278
	172.463	179.983
	172.719	178.59
	173.111	90.714
	172.837	179.651
	172.011	89.016
	172.935	181.269
	172.443	89.8279
	172.044	90.9205
	172.181	269.442
	172.012	91.8611
	172.358	88.0438
	172.769	179.395
	172.186	92.0014
	172.268	91.4548
	172.323	272.432
	172.081	268.89
	172.284	180.93
	172.403	90.7198
	172.218	272.236
	172.733	90.0427
	172.313	271.998
	172.23	88.7196
	172.624	1.95622
	173.094	88.1364
	172.348	270.013
	172.241	181.934
	172.058	181.593
	172.761	181.595
	172.563	271.561
	172.548	271.195
	172.927	1.91803
	172.677	-0.0084512
	172.672	1.85538
	172.26	180.623
	173.032	2.09756
	172.951	181.732
	172.017	-0.945326
	173.179	2.03813
	172.58	178.472
	172.484	177.893
	172.256	177.716
	172.339	-2.08506
	172.291	89.0624
	173.116	179.594
	172.355	182.479
	172.991	272.415
	173.141	177.954
	172.192	177.662
	172.398	0.795704
	172.143	179.33
	172.142	178.151
	172.138	92.3652
	172.642	271.714
	172.734	268.908
	172.816	0.536242
	172.939	269.501
	172.628	179.42
	172.892	89.5868
	172.571	177.606
	172.226	269.485
	173.127	267.943
	173.024	0.935547
	172.866	88.6552
	172.03	269.917
	172.141	87.7417
	172.809	269.634
	172.174	-2.33237
	172.51	89.9604
	172.004	90.0575
	172.132	268.331
	173.192	90.7119
	172.265	91.6329
	173.076	177.66
	172.232	271.657
	172.471	181.523
	172.629	89.6964
	172.95	-1.39351
	172.463	1.81299
	172.679	178.374
	172.082	181.101
	173.078	88.0999
	172.836	179.924
	172.771	182.247
	172.296	178.533
	172.296	91.4348
	172.857	1.27108
	172.247	0.284224
	172.827	-1.34729
	172.189	-0.0667271
	172.906	182.213
	172.257	179.468
	173.031	271.636
	172.449	271.81
	172.557	89.3153
	172.433	2.0317
	172.384	271.462
	172.719	270.339
	172.297	87.9653
	172.26	178.469
	172.054	182.362
	172.251	181.716
	172.226	179.566
	172.494	87.912
	172.948	90.1115
	172.071	271.874
	172.683	90.1399
	172.161	269.446
	172.352	181.855
	172.677	179.395
	172.698	90.6879
	173.059	91.5871
	172.483	270.888
	172.231	-2.06907
	172.992	177.759
	172.148	90.5713
	172.444	179.939
	172.545	180.393
	172.394	90.039
	173.108	91.9681
	172.781	268.487
	172.996	272.466
	172.449	-1.45291
	172.653	269.072
	172.256	91.2075
	172.731	181.723
	173.125	271.272
	172.204	180.953
	172.543	-1.51983
	172.733	179.948
	172.785	178.143
	172.008	268.605
	172.86	88.4573
	172.373	270.654
	172.012	268.395
	172.583	181.891
	172.314	268.615
	172.166	178.346
	172.808	181.209
	172.505	182.109
	172.525	182.154
	172.158	91.0309
	172.134	180.208
	173.079	87.6663
	172.526	270.463
	172.282	178.062
	172.099	91.0811
	172.862	268.166
	172.199	272.487
	173.13	271.763
	172.072	270.154
	172.582	89.6816
	172.219	179.78
	173.07	179.068
	172.836	270.207
	172.333	89.5565
	172.934	178.006
	172.386	270.406
	172.031	271.957
	173.129	91.111
	172.307	182.226
	173.008	-0.725138
	172.331	179.15
	172.188	177.663
	172.642	180.312
	172.427	270.283
	172.307	-1.9928
	172.54	-1.54112
	172.115	182.325
	172.483	92.4092
	173.181	87.5772
	172.841	270.065
	172.988	88.7459
	172.864	181.029
	172.042	271.803
	172.553	180.094
	173.128	181.73
	172.181	90.4649
	172.073	269.501
	172.103	90.7494
	172.407	268.144
	172.045	88.099
	172.57	178.552
	173.158	269.312
	172.971	180.181
	172.274	268.69
	172.357	88.2799
	172.302	2.41706
	172.916	180.581
	173.197	270.025
	172.882	270.563
	172.078	90.4037
	173.121	88.2585
	172.27	180.036
	172.209	177.639
	172.265	179.605
	173.18	181.575
	172.62	178.731
	172.618	182.026
	172.739	177.655
	173.127	178.451
	172.261	178.18
	172.047	268.157
	172.042	271.052
	172.791	89.2672
	173.155	1.37791
	173.114	89.4841
	172.762	269.039
	172.509	179.081
	172.996	91.5901
	172.018	271.49
	172.959	181.378
	172.479	-1.78421
	172.702	267.563
	172.909	178.657
	172.014	178.392
	172.81	-1.71681
	172.349	269.721
	172.494	181.621
	173.064	179.723
	172.524	90.6756
	172.146	177.807
	172.03	1.16537
	172.102	88.795
	172.071	91.7459
	172.774	180.535
	172.269	181.543
	172.196	182.075
	173.147	181.092
	172.106	180.244
	172.699	87.7779
	172.233	181.248
	172.45	271.065
	172.169	178.554
	172.534	179.51
	172.588	87.5444
	172.58	90.0023
	173.108	89.1044
	172.296	178.352
	172.512	-1.44963
	172.755	180.602
	172.845	-0.0565778
	172.292	91.918
	173.163	268.87
	173.162	-2.41079
	172.678	88.2566
	172.202	267.982
	172.14	269.696
	172.851	-0.369513
	172.454	180.431
	172.868	269.485
	172.921	91.0346
	173.093	92.0194
	172.824	92.3159
	173.109	181.19
	172.53	181.932
	172.302	90.3397
	172.321	88.9112
	172.344	180.34
	172.289	0.700387
	172.234	269.231
	172.32	182.215
	172.885	270.577
	172.053	91.6294
	173.194	91.6544
	172.167	90.0821
	172.859	179.713
	172.035	267.653
	172.454	181.03
	172.274	89.1468
	172.208	269.163
	172.978	269.792
	173.174	270.829
	172.675	179.01
	172.486	180.397
	173.171	2.02748
	173.04	270.625
	172.424	181.68
	172.631	181.027
	172.875	90.5614
	172.582	268.023
	172.165	180.791
	172.838	181.22
	172.939	271.667
	173.038	269.825
	172.822	1.68725
	173.157	89.6856
	172.629	88.2612
	172.649	179.312
	172.014	180.247
	172.425	180.466
	172.601	88.3474
	172.183	180.516
	173.039	-2.4251
	172.604	267.693
	172.451	89.187
	172.976	177.932
	173.001	268.744
	172.376	181.273
	172.873	178.361
	172.193	269.954
	173.195	-1.21719
	172.521	182.018
	172.277	89.577
	172.459	88.3621
	172.998	180.915
	172.185	182.306
	172.269	177.51
	172.946	177.818
	172.083	180.056
	172.911	180.361
	172.94	91.7811
	173.153	181.418
	172.941	91.2521
	172.473	181.453
	172.747	90.3792
	172.416	177.887
	172.086	180.59
	172.219	180.257
	172.68	182.046
	173.158	178.249
	172.277	0.32346
	172.092	1.8351
	172.758	180.344
	173.087	180.171
	172.137	268.933
	173.193	177.868
	172.045	89.2157
	172.011	272.014
	172.159	180.017
	172.166	91.0181
	172.115	2.06538
	172.905	177.797
	172.904	-2.21167
	172.481	179.432
	172.612	-1.77709
	172.38	270.491
	172.441	0.775171
	172.237	177.664
	172.79	179.419
	172.519	268.893
	172.785	91.0138
	172.608	182.49
	172.296	89.8513
	172.905	1.63019
	172.351	181.915
	172.446	88.0686
	172.768	1.30992
	172.608	87.7113
	173.166	88.192

