 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 5.00000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  6.000E-04  2.74156E-11  1.08199E-06  1.72098E-07  5.14001E-12  8.17600E-13  3.59742E-09  1.57046E-07
  6.250E-04  2.97478E-11  1.08198E-06  1.72098E-07  5.35413E-12  8.51666E-13  3.59495E-09  1.56992E-07
  6.500E-04  3.21752E-11  1.08197E-06  1.72098E-07  5.56826E-12  8.85732E-13  3.59237E-09  1.56937E-07
  6.750E-04  3.46979E-11  1.08197E-06  1.72097E-07  5.78237E-12  9.19798E-13  3.58969E-09  1.56879E-07
  7.000E-04  3.73157E-11  1.08196E-06  1.72097E-07  5.99649E-12  9.53864E-13  3.58691E-09  1.56819E-07
  7.250E-04  4.00286E-11  1.08195E-06  1.72097E-07  6.21060E-12  9.87930E-13  3.58404E-09  1.56757E-07
  7.500E-04  4.28368E-11  1.08194E-06  1.72097E-07  6.42470E-12  1.02200E-12  3.58106E-09  1.56693E-07
  7.750E-04  4.57402E-11  1.08193E-06  1.72097E-07  6.63879E-12  1.05606E-12  3.57798E-09  1.56627E-07
  8.000E-04  4.87388E-11  1.08192E-06  1.72097E-07  6.85288E-12  1.09013E-12  3.57480E-09  1.56558E-07
  8.250E-04  5.18325E-11  1.08191E-06  1.72096E-07  7.06697E-12  1.12419E-12  3.57153E-09  1.56487E-07
  8.500E-04  5.50215E-11  1.08190E-06  1.72096E-07  7.28105E-12  1.15826E-12  3.56815E-09  1.56415E-07
  8.750E-04  5.83057E-11  1.08189E-06  1.72096E-07  7.49512E-12  1.19232E-12  3.56468E-09  1.56340E-07
  9.000E-04  6.16850E-11  1.08187E-06  1.72096E-07  7.70918E-12  1.22639E-12  3.56111E-09  1.56263E-07
  9.250E-04  6.51595E-11  1.08186E-06  1.72096E-07  7.92324E-12  1.26045E-12  3.55743E-09  1.56183E-07
  9.500E-04  6.87293E-11  1.08185E-06  1.72096E-07  8.13729E-12  1.29452E-12  3.55366E-09  1.56102E-07
  9.750E-04  7.23943E-11  1.08184E-06  1.72095E-07  8.35134E-12  1.32858E-12  3.54979E-09  1.56018E-07
  1.000E-03  7.61544E-11  1.08183E-06  1.72095E-07  8.56537E-12  1.36265E-12  3.54582E-09  1.55933E-07
  1.250E-03  1.18991E-10  1.08168E-06  1.72093E-07  1.07053E-11  1.70329E-12  3.50077E-09  1.54959E-07
  1.500E-03  1.71347E-10  1.08150E-06  1.72090E-07  1.28442E-11  2.04391E-12  3.44609E-09  1.53774E-07
  1.750E-03  2.33223E-10  1.08130E-06  1.72087E-07  1.49821E-11  2.38452E-12  3.38199E-09  1.52381E-07
  2.000E-03  3.04617E-10  1.08106E-06  1.72083E-07  1.71185E-11  2.72511E-12  3.30875E-09  1.50784E-07
  2.250E-03  3.85531E-10  1.08078E-06  1.72079E-07  1.92535E-11  3.06567E-12  3.22666E-09  1.48988E-07
  2.500E-03  4.75965E-10  1.08048E-06  1.72074E-07  2.13868E-11  3.40621E-12  3.13607E-09  1.46996E-07
  2.750E-03  5.75917E-10  1.08014E-06  1.72069E-07  2.35181E-11  3.74671E-12  3.03733E-09  1.44815E-07
  3.000E-03  6.85389E-10  1.07977E-06  1.72064E-07  2.56474E-11  4.08719E-12  2.93085E-09  1.42450E-07
  3.250E-03  8.04380E-10  1.07938E-06  1.72057E-07  2.77744E-11  4.42763E-12  2.81707E-09  1.39907E-07
  3.500E-03  9.32891E-10  1.07894E-06  1.72051E-07  2.98990E-11  4.76803E-12  2.69645E-09  1.37194E-07
  3.750E-03  1.07092E-09  1.07848E-06  1.72044E-07  3.20209E-11  5.10839E-12  2.56948E-09  1.34318E-07
  4.000E-03  1.21847E-09  1.07799E-06  1.72036E-07  3.41400E-11  5.44871E-12  2.43668E-09  1.31285E-07
  4.250E-03  1.37554E-09  1.07746E-06  1.72028E-07  3.62561E-11  5.78898E-12  2.29857E-09  1.28105E-07
  4.500E-03  1.54213E-09  1.07691E-06  1.72019E-07  3.83690E-11  6.12920E-12  2.15573E-09  1.24785E-07
  4.750E-03  1.71823E-09  1.07632E-06  1.72010E-07  4.04785E-11  6.46937E-12  2.00872E-09  1.21335E-07
  5.000E-03  1.90386E-09  1.07570E-06  1.72000E-07  4.25845E-11  6.80948E-12  1.85813E-09  1.17763E-07
  5.250E-03  2.09900E-09  1.07506E-06  1.71990E-07  4.46868E-11  7.14953E-12  1.70457E-09  1.14078E-07
  5.500E-03  2.30367E-09  1.07438E-06  1.71980E-07  4.67852E-11  7.48952E-12  1.54865E-09  1.10290E-07
  5.750E-03  2.51785E-09  1.07367E-06  1.71969E-07  4.88795E-11  7.82945E-12  1.39099E-09  1.06410E-07
  6.000E-03  2.74156E-09  1.07293E-06  1.71957E-07  5.09696E-11  8.16931E-12  1.23222E-09  1.02446E-07
  6.250E-03  2.97478E-09  1.07216E-06  1.71945E-07  5.30553E-11  8.50910E-12  1.07295E-09  9.84083E-08
  6.500E-03  3.21752E-09  1.07136E-06  1.71932E-07  5.51364E-11  8.84882E-12  9.13814E-10  9.43080E-08
  6.750E-03  3.46978E-09  1.07053E-06  1.71919E-07  5.72127E-11  9.18846E-12  7.55435E-10  9.01551E-08
  7.000E-03  3.73156E-09  1.06967E-06  1.71906E-07  5.92841E-11  9.52802E-12  5.98424E-10  8.59597E-08
  7.250E-03  4.00286E-09  1.06879E-06  1.71892E-07  6.13505E-11  9.86750E-12  4.43387E-10  8.17324E-08
  7.500E-03  4.28368E-09  1.06787E-06  1.71877E-07  6.34116E-11  1.02069E-11  2.90915E-10  7.74834E-08
  7.750E-03  4.57402E-09  1.06692E-06  1.71862E-07  6.54673E-11  1.05462E-11  1.41588E-10  7.32231E-08
  8.000E-03  4.87388E-09  1.06595E-06  1.71847E-07  6.75175E-11  1.08854E-11  4.03238E-12  6.89616E-08
  8.250E-03  5.18326E-09  1.06495E-06  1.71831E-07  6.95619E-11  1.12245E-11  1.45405E-10  6.47092E-08
  8.500E-03  5.50215E-09  1.06392E-06  1.71814E-07  7.16005E-11  1.15636E-11  2.82011E-10  6.04758E-08
  8.750E-03  5.83057E-09  1.06286E-06  1.71797E-07  7.36331E-11  1.19025E-11  4.13354E-10  5.62712E-08
  9.000E-03  6.16850E-09  1.06177E-06  1.71780E-07  7.56595E-11  1.22413E-11  5.38962E-10  5.21050E-08
  9.250E-03  6.51596E-09  1.06066E-06  1.71762E-07  7.76795E-11  1.25801E-11  6.58395E-10  4.79866E-08
  9.500E-03  6.87293E-09  1.05952E-06  1.71743E-07  7.96932E-11  1.29187E-11  7.71242E-10  4.39253E-08
  9.750E-03  7.23942E-09  1.05835E-06  1.71724E-07  8.17002E-11  1.32572E-11  8.77122E-10  3.99297E-08
  1.000E-02  7.61544E-09  1.05715E-06  1.71705E-07  8.37004E-11  1.35956E-11  9.75690E-10  3.60085E-08
  1.250E-02  1.18991E-08  1.04379E-06  1.71485E-07  1.03303E-10  1.69727E-11  1.50916E-09  2.50000E-09
  1.500E-02  1.71347E-08  1.02805E-06  1.71217E-07  1.22095E-10  2.03354E-11  1.21057E-09  1.72293E-08
  1.750E-02  2.33223E-08  1.01025E-06  1.70902E-07  1.39976E-10  2.36809E-11  3.40670E-10  2.21215E-08
  2.000E-02  3.04617E-08  9.90686E-07  1.70541E-07  1.56876E-10  2.70068E-11  6.14323E-10  1.56072E-08
  2.250E-02  3.85531E-08  9.69687E-07  1.70135E-07  1.72744E-10  3.03103E-11  1.17439E-09  3.85889E-09
  2.500E-02  4.75965E-08  9.47555E-07  1.69685E-07  1.87557E-10  3.35891E-11  1.08707E-09  6.70918E-09
  2.750E-02  5.75917E-08  9.24577E-07  1.69193E-07  2.01310E-10  3.68408E-11  4.35155E-10  1.17282E-08
  3.000E-02  6.85389E-08  9.01011E-07  1.68659E-07  2.14013E-10  4.00632E-11  4.19071E-10  1.01133E-08
  3.250E-02  8.04380E-08  8.77090E-07  1.68085E-07  2.25692E-10  4.32542E-11  1.02423E-09  3.88127E-09
  3.500E-02  9.32891E-08  8.53014E-07  1.67473E-07  2.36382E-10  4.64117E-11  1.07030E-09  3.23708E-09
  3.750E-02  1.07092E-07  8.28956E-07  1.66823E-07  2.46123E-10  4.95340E-11  5.44172E-10  7.69953E-09
  4.000E-02  1.21847E-07  8.05059E-07  1.66138E-07  2.54963E-10  5.26193E-11  2.67789E-10  7.71918E-09
  4.250E-02  1.37554E-07  7.81441E-07  1.65419E-07  2.62951E-10  5.56660E-11  9.31355E-10  3.85694E-09
  4.500E-02  1.54213E-07  7.58194E-07  1.64667E-07  2.70136E-10  5.86726E-11  1.09262E-09  1.52262E-09
  4.750E-02  1.71823E-07  7.35394E-07  1.63885E-07  2.76569E-10  6.16378E-11  6.64633E-10  5.57495E-09
  5.000E-02  1.90386E-07  7.13097E-07  1.63073E-07  2.82299E-10  6.45605E-11  1.25415E-10  6.39587E-09
  5.250E-02  2.09900E-07  6.91344E-07  1.62233E-07  2.87372E-10  6.74395E-11  8.54809E-10  3.86290E-09
  5.500E-02  2.30367E-07  6.70165E-07  1.61367E-07  2.91833E-10  7.02738E-11  1.12915E-09  4.57285E-10
  5.750E-02  2.51785E-07  6.49579E-07  1.60477E-07  2.95726E-10  7.30627E-11  7.94101E-10  4.22088E-09
  6.000E-02  2.74156E-07  6.29596E-07  1.59563E-07  2.99091E-10  7.58053E-11  2.18724E-11  5.53685E-09
  6.250E-02  2.97478E-07  6.10221E-07  1.58628E-07  3.01966E-10  7.85011E-11  7.76082E-10  3.88866E-09
  6.500E-02  3.21752E-07  5.91454E-07  1.57673E-07  3.04386E-10  8.11496E-11  1.16680E-09  3.09274E-10
  6.750E-02  3.46978E-07  5.73290E-07  1.56699E-07  3.06386E-10  8.37503E-11  9.29575E-10  3.23566E-09
  7.000E-02  3.73156E-07  5.55719E-07  1.55708E-07  3.07995E-10  8.63028E-11  1.80015E-10  4.90430E-09
  7.250E-02  4.00286E-07  5.38731E-07  1.54701E-07  3.09244E-10  8.88071E-11  6.85129E-10  3.91853E-09
  7.500E-02  4.28368E-07  5.22315E-07  1.53679E-07  3.10159E-10  9.12629E-11  1.19692E-09  9.14965E-10
  7.750E-02  4.57402E-07  5.06455E-07  1.52645E-07  3.10766E-10  9.36701E-11  1.06746E-09  2.44685E-09
  8.000E-02  4.87388E-07  4.91137E-07  1.51598E-07  3.11088E-10  9.60288E-11  3.51216E-10  4.38779E-09
  8.250E-02  5.18325E-07  4.76345E-07  1.50541E-07  3.11148E-10  9.83390E-11  5.75870E-10  3.93972E-09
  8.500E-02  5.50215E-07  4.62064E-07  1.49474E-07  3.10965E-10  1.00601E-10  1.21282E-09  1.42154E-09
  8.750E-02  5.83057E-07  4.48277E-07  1.48398E-07  3.10560E-10  1.02815E-10  1.20359E-09  1.77080E-09
  9.000E-02  6.16850E-07  4.34969E-07  1.47315E-07  3.09950E-10  1.04980E-10  5.35455E-10  3.92976E-09
  9.250E-02  6.51596E-07  4.22123E-07  1.46226E-07  3.09152E-10  1.07099E-10  4.44497E-10  3.94215E-09
  9.500E-02  6.87293E-07  4.09723E-07  1.45131E-07  3.08181E-10  1.09170E-10  1.20889E-09  1.85844E-09
  9.750E-02  7.23942E-07  3.97755E-07  1.44031E-07  3.07052E-10  1.11194E-10  1.33324E-09  1.16384E-09
  1.000E-01  7.61543E-07  3.86203E-07  1.42928E-07  3.05778E-10  1.13172E-10  7.31112E-10  3.49781E-09
  1.250E-01  1.18991E-06  2.90481E-07  1.31861E-07  2.87489E-10  1.30512E-10  1.03310E-09  2.85439E-09
  1.500E-01  1.71347E-06  2.22593E-07  1.21118E-07  2.64361E-10  1.43854E-10  1.74288E-09  1.30004E-09
  1.750E-01  2.33223E-06  1.73694E-07  1.11032E-07  2.40667E-10  1.53856E-10  5.86845E-11  3.49719E-09
  2.000E-01  3.04617E-06  1.37769E-07  1.01744E-07  2.18161E-10  1.61127E-10  2.27604E-09  1.00520E-09
  2.250E-01  3.85531E-06  1.10775E-07  9.32769E-08  1.97341E-10  1.66184E-10  1.58070E-09  2.76296E-09
  2.500E-01  4.75964E-06  9.00051E-08  8.55943E-08  1.78156E-10  1.69442E-10  1.66660E-09  2.78915E-09
  2.750E-01  5.75916E-06  7.36616E-08  7.86334E-08  1.60386E-10  1.71229E-10  3.11575E-09  9.27069E-10
  3.000E-01  6.85388E-06  6.05458E-08  7.23239E-08  1.43813E-10  1.71808E-10  2.19178E-10  3.40048E-09
  3.250E-01  8.04378E-06  4.98524E-08  6.65982E-08  1.28280E-10  1.71392E-10  3.55549E-09  1.29841E-09
  3.500E-01  9.32888E-06  4.10311E-08  6.13950E-08  1.13702E-10  1.70156E-10  2.77636E-09  2.59136E-09
  3.750E-01  1.07092E-05  3.36946E-08  5.66608E-08  1.00040E-10  1.68253E-10  2.21632E-09  3.03022E-09
  4.000E-01  1.21846E-05  2.75611E-08  5.23486E-08  8.72841E-11  1.65813E-10  4.80019E-09  6.45975E-10
  4.250E-01  1.37553E-05  2.24178E-08  4.84176E-08  7.54315E-11  1.62948E-10  7.96324E-10  3.52888E-09
  4.500E-01  1.54212E-05  1.80980E-08  4.48318E-08  6.44769E-11  1.59756E-10  4.97902E-09  1.67057E-09
  4.750E-01  1.71822E-05  1.44674E-08  4.15590E-08  5.44041E-11  1.56323E-10  4.38567E-09  2.51544E-09
  5.000E-01  1.90385E-05  1.14155E-08  3.85703E-08  4.51850E-11  1.52718E-10  2.62513E-09  3.37646E-09
  5.250E-01  2.09899E-05  8.85006E-09  3.58394E-08  3.67797E-11  1.49001E-10  6.79140E-09  3.48248E-10
  5.500E-01  2.30365E-05  6.69353E-09  3.33424E-08  2.91395E-11  1.45222E-10  1.73856E-09  3.69018E-09
  5.750E-01  2.51783E-05  4.88046E-09  3.10572E-08  2.22092E-11  1.41419E-10  6.41711E-09  2.07985E-09
  6.000E-01  2.74153E-05  3.35563E-09  2.89640E-08  1.59304E-11  1.37622E-10  6.35833E-09  2.40294E-09
  6.250E-01  2.97475E-05  2.07252E-09  2.70443E-08  1.02442E-11  1.33857E-10  2.76279E-09  3.71140E-09
  6.500E-01  3.21749E-05  9.92036E-10  2.52817E-08  5.09271E-12  1.30139E-10  8.93080E-09  7.25423E-12
  6.750E-01  3.46974E-05  8.14092E-11  2.36611E-08  4.21323E-13  1.26482E-10  3.06623E-09  3.79340E-09
  7.000E-01  3.73152E-05 -6.86743E-10  2.21688E-08 -3.82091E-12  1.22895E-10  7.71696E-09  2.49243E-09
  7.250E-01  4.00281E-05 -1.33525E-09  2.07925E-08 -7.68043E-12  1.19383E-10  8.62265E-09  2.22574E-09
  7.500E-01  4.28362E-05 -1.88309E-09  1.95213E-08 -1.11989E-11  1.15950E-10  2.55223E-09  4.00609E-09
  7.750E-01  4.57395E-05 -2.34606E-09  1.83453E-08 -1.44135E-11  1.12598E-10  1.11262E-08  3.70753E-10
  8.000E-01  4.87380E-05 -2.73725E-09  1.72555E-08 -1.73567E-11  1.09326E-10  4.78842E-09  3.83532E-09
  8.250E-01  5.18317E-05 -3.06755E-09  1.62441E-08 -2.00570E-11  1.06135E-10  8.80678E-09  2.90214E-09
  8.500E-01  5.50205E-05 -3.34599E-09  1.53040E-08 -2.25390E-11  1.03023E-10  1.11489E-08  1.99285E-09
  8.750E-01  5.83045E-05 -3.58009E-09  1.44288E-08 -2.48241E-11  9.99891E-11  1.95087E-09  4.26393E-09
  9.000E-01  6.16838E-05 -3.77614E-09  1.36129E-08 -2.69306E-11  9.70311E-11  1.33267E-08  7.78768E-10
  9.250E-01  6.51582E-05 -3.93939E-09  1.28513E-08 -2.88746E-11  9.41474E-11  6.91333E-09  3.82322E-09
  9.500E-01  6.87277E-05 -4.07425E-09  1.21394E-08 -3.06696E-11  9.13361E-11  9.62986E-09  3.30661E-09
  9.750E-01  7.23925E-05 -4.18444E-09  1.14731E-08 -3.23276E-11  8.85957E-11  1.39059E-08  1.71063E-09
  1.000E+00  7.61524E-05 -4.27313E-09  1.08489E-08 -3.38589E-11  8.59243E-11  5.91665E-13  2.53621E-12
  1.100E+00  9.21439E-05 -4.46136E-09  8.71179E-09 -3.88847E-11  7.58994E-11  1.18446E-12  7.17797E-13
  1.200E+00  1.09658E-04 -4.46549E-09  7.03545E-09 -4.24592E-11  6.68683E-11  3.75680E-15  1.48676E-12
  1.300E+00  1.28695E-04 -4.35835E-09  5.70632E-09 -4.48947E-11  5.87562E-11  7.57342E-13  1.17576E-14
  1.400E+00  1.49255E-04 -4.18556E-09  4.64353E-09 -4.64325E-11  5.14916E-11  2.45539E-13  8.42918E-13
  1.500E+00  1.71338E-04 -3.97679E-09  3.78763E-09 -4.72692E-11  4.50010E-11  4.37987E-13  2.43765E-13
  1.600E+00  1.94942E-04 -3.75153E-09  3.09389E-09 -4.75661E-11  3.92092E-11  3.16552E-13  4.48268E-13
  1.700E+00  2.20070E-04 -3.52236E-09  2.52814E-09 -4.74534E-11  3.40416E-11  2.08625E-13  2.84102E-13
  1.800E+00  2.46720E-04 -3.29717E-09  2.06405E-09 -4.70344E-11  2.94269E-11  3.01993E-13  2.08121E-13
  1.900E+00  2.74892E-04 -3.08067E-09  1.68120E-09 -4.63894E-11  2.52993E-11  5.33454E-14  2.51376E-13
  2.000E+00  3.04586E-04 -2.87544E-09  1.36366E-09 -4.55798E-11  2.15999E-11  2.46349E-13  6.67291E-14
  2.100E+00  3.35803E-04 -2.68269E-09  1.09898E-09 -4.46525E-11  1.82764E-11  4.34900E-14  1.94815E-13
  2.200E+00  3.68542E-04 -2.50273E-09  8.77361E-10 -4.36427E-11  1.52839E-11  1.76154E-13  1.21998E-14
  2.300E+00  4.02802E-04 -2.33535E-09  6.91036E-10 -4.25769E-11  1.25831E-11  9.55316E-14  1.35979E-13
  2.400E+00  4.38585E-04 -2.18003E-09  5.33832E-10 -4.14749E-11  1.01408E-11  1.06579E-13  5.08858E-14
  2.500E+00  4.75889E-04 -2.03608E-09  4.00800E-10 -4.03521E-11  7.92797E-12  1.14004E-13  8.47929E-14
  2.600E+00  5.14715E-04 -1.90275E-09  2.87947E-10 -3.92197E-11  5.91995E-12  4.61560E-14  6.42469E-14
  2.700E+00  5.55063E-04 -1.77926E-09  1.92030E-10 -3.80866E-11  4.09528E-12  1.08732E-13  4.38884E-14
  2.800E+00  5.96931E-04 -1.66487E-09  1.10393E-10 -3.69594E-11  2.43537E-12  1.06019E-15  6.26017E-14
  2.900E+00  6.40321E-04 -1.55885E-09  4.08538E-11 -3.58433E-11  9.23994E-13  8.91652E-14  1.36179E-14
  3.000E+00  6.85233E-04 -1.46054E-09 -1.83982E-11 -3.47423E-11 -4.53106E-13  3.26774E-14  5.29103E-14
  3.100E+00  7.31665E-04 -1.36931E-09 -6.88709E-11 -3.36595E-11 -1.70850E-12  6.25964E-14  6.50759E-15
  3.200E+00  7.79618E-04 -1.28460E-09 -1.11827E-10 -3.25970E-11 -2.85336E-12  4.98638E-14  3.97077E-14
  3.300E+00  8.29092E-04 -1.20587E-09 -1.48332E-10 -3.15568E-11 -3.89760E-12  3.50535E-14  1.80764E-14
  3.400E+00  8.80086E-04 -1.13264E-09 -1.79283E-10 -3.05401E-11 -4.85013E-12  5.50376E-14  2.58392E-14
  3.500E+00  9.32601E-04 -1.06449E-09 -2.05447E-10 -2.95478E-11 -5.71893E-12  1.05472E-14  2.25410E-14
  3.600E+00  9.86636E-04 -1.00100E-09 -2.27473E-10 -2.85805E-11 -6.51121E-12  5.04631E-14  1.37162E-14
  3.700E+00  1.04219E-03 -9.41807E-10 -2.45920E-10 -2.76386E-11 -7.23346E-12  9.27407E-15  2.28666E-14
  3.800E+00  1.09927E-03 -8.86583E-10 -2.61265E-10 -2.67222E-11 -7.89157E-12  3.98814E-14  3.85999E-15
  3.900E+00  1.15786E-03 -8.35020E-10 -2.73920E-10 -2.58314E-11 -8.49087E-12  2.29459E-14  2.01237E-14
  4.000E+00  1.21797E-03 -7.86837E-10 -2.84241E-10 -2.49660E-11 -9.03622E-12  2.62973E-14  3.34898E-15
  4.100E+00  1.27961E-03 -7.41779E-10 -2.92533E-10 -2.41257E-11 -9.53204E-12  2.95029E-14  1.55615E-14
  4.200E+00  1.34276E-03 -6.99613E-10 -2.99063E-10 -2.33102E-11 -9.98235E-12  1.22528E-14  7.62887E-15
  4.300E+00  1.40743E-03 -6.60124E-10 -3.04061E-10 -2.25191E-11 -1.03908E-11  2.97722E-14  1.05822E-14
  4.400E+00  1.47362E-03 -6.23116E-10 -3.07729E-10 -2.17517E-11 -1.07608E-11  3.71260E-16  9.99182E-15
  4.500E+00  1.54133E-03 -5.88408E-10 -3.10240E-10 -2.10077E-11 -1.10953E-11  2.60593E-14  5.64669E-15
  4.600E+00  1.61056E-03 -5.55834E-10 -3.11747E-10 -2.02865E-11 -1.13973E-11  1.03376E-14  1.06088E-14
  4.700E+00  1.68131E-03 -5.25243E-10 -3.12383E-10 -1.95874E-11 -1.16691E-11  1.97844E-14  1.78079E-15
  4.800E+00  1.75357E-03 -4.96494E-10 -3.12264E-10 -1.89099E-11 -1.19132E-11  1.55327E-14  9.20951E-15
  4.900E+00  1.82735E-03 -4.69460E-10 -3.11492E-10 -1.82534E-11 -1.21318E-11  1.19127E-14  1.96176E-15
  5.000E+00  1.90265E-03 -4.44020E-10 -3.10155E-10 -1.76172E-11 -1.23268E-11  1.80028E-14  6.90102E-15
  5.100E+00  1.97947E-03 -4.20067E-10 -3.08332E-10 -1.70007E-11 -1.25000E-11  3.29300E-15  4.21671E-15
  5.200E+00  2.05780E-03 -3.97499E-10 -3.06092E-10 -1.64032E-11 -1.26531E-11  1.79339E-14  4.92034E-15
  5.300E+00  2.13765E-03 -3.76223E-10 -3.03494E-10 -1.58243E-11 -1.27876E-11  3.04393E-15  5.01015E-15
  5.400E+00  2.21902E-03 -3.56154E-10 -3.00591E-10 -1.52632E-11 -1.29049E-11  1.45270E-14  2.41085E-15
  5.500E+00  2.30190E-03 -3.37212E-10 -2.97430E-10 -1.47195E-11 -1.30063E-11  8.46595E-15  5.03060E-15
  5.600E+00  2.38630E-03 -3.19323E-10 -2.94050E-10 -1.41924E-11 -1.30930E-11  9.85989E-15  3.72930E-16
  5.700E+00  2.47222E-03 -3.02421E-10 -2.90489E-10 -1.36815E-11 -1.31662E-11  1.11493E-14  4.91503E-15
  5.800E+00  2.55965E-03 -2.86442E-10 -2.86777E-10 -1.31863E-11 -1.32267E-11  4.95809E-15  1.04111E-15
  5.900E+00  2.64859E-03 -2.71327E-10 -2.82942E-10 -1.27061E-11 -1.32756E-11  1.17152E-14  3.90926E-15
  6.000E+00  2.73905E-03 -2.57022E-10 -2.79008E-10 -1.22404E-11 -1.33138E-11  0.00000E+00  2.26608E-15
  6.100E+00  2.83103E-03 -2.43479E-10 -2.74997E-10 -1.17888E-11 -1.33419E-11  1.07537E-14  2.50347E-15
  6.200E+00  2.92452E-03 -2.30648E-10 -2.70927E-10 -1.13509E-11 -1.33608E-11  4.05050E-15  2.92580E-15
  6.300E+00  3.01952E-03 -2.18489E-10 -2.66815E-10 -1.09260E-11 -1.33711E-11  8.19693E-15  1.36684E-15
  6.400E+00  3.11604E-03 -2.06959E-10 -2.62676E-10 -1.05138E-11 -1.33735E-11  6.64333E-15  3.11941E-15
  6.500E+00  3.21407E-03 -1.96021E-10 -2.58521E-10 -1.01138E-11 -1.33685E-11  4.59733E-15  2.74703E-16
  6.600E+00  3.31362E-03 -1.85642E-10 -2.54363E-10 -9.72563E-12 -1.33567E-11  7.61604E-15  2.48481E-15
  6.700E+00  3.41468E-03 -1.75787E-10 -2.50210E-10 -9.34888E-12 -1.33386E-11  1.41428E-15  6.02322E-16
  6.800E+00  3.51725E-03 -1.66427E-10 -2.46071E-10 -8.98315E-12 -1.33146E-11  7.62293E-15  2.33712E-15
  6.900E+00  3.62133E-03 -1.57533E-10 -2.41953E-10 -8.62806E-12 -1.32853E-11  1.47980E-15  1.29606E-15
  7.000E+00  3.72692E-03 -1.49079E-10 -2.37863E-10 -8.28326E-12 -1.32509E-11  6.17884E-15  1.57291E-15
  7.100E+00  3.83403E-03 -1.41040E-10 -2.33806E-10 -7.94840E-12 -1.32119E-11  3.76894E-15  1.75691E-15
  7.200E+00  3.94265E-03 -1.33392E-10 -2.29787E-10 -7.62314E-12 -1.31686E-11  4.47673E-15  8.90686E-16
  7.300E+00  4.05278E-03 -1.26115E-10 -2.25809E-10 -7.30717E-12 -1.31213E-11  5.01179E-15  1.87589E-15
  7.400E+00  4.16442E-03 -1.19188E-10 -2.21877E-10 -7.00018E-12 -1.30704E-11  2.11652E-15  7.01604E-17
