 #
 # Projectile: electron
 # Kinetic energy = 3.05000E+06 eV = 1.12085E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.85591E-18 cm**2 = 2.80539E-01 a0**2
 # 1st transport cross section = 7.97067E-22 cm**2 = 2.84638E-05 a0**2
 # 2nd transport cross section = 2.11563E-21 cm**2 = 7.55504E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  5.00898E-13  1.78874E+04
  1.000E-04  7.61557E-13  5.00897E-13  1.78874E+04
  1.250E-04  1.18994E-12  5.00897E-13  1.78873E+04
  1.500E-04  1.71346E-12  5.00896E-13  1.78873E+04
  1.750E-04  2.33225E-12  5.00895E-13  1.78873E+04
  2.000E-04  3.04617E-12  5.00894E-13  1.78873E+04
  2.250E-04  3.85530E-12  5.00893E-13  1.78872E+04
  2.500E-04  4.75964E-12  5.00892E-13  1.78872E+04
  2.750E-04  5.75917E-12  5.00891E-13  1.78871E+04
  3.000E-04  6.85391E-12  5.00890E-13  1.78871E+04
  3.250E-04  8.04379E-12  5.00888E-13  1.78870E+04
  3.500E-04  9.32893E-12  5.00886E-13  1.78870E+04
  3.750E-04  1.07092E-11  5.00885E-13  1.78869E+04
  4.000E-04  1.21847E-11  5.00883E-13  1.78869E+04
  4.250E-04  1.37554E-11  5.00881E-13  1.78868E+04
  4.500E-04  1.54213E-11  5.00879E-13  1.78867E+04
  4.750E-04  1.71823E-11  5.00877E-13  1.78866E+04
  5.000E-04  1.90386E-11  5.00874E-13  1.78865E+04
  5.250E-04  2.09900E-11  5.00872E-13  1.78865E+04
  5.500E-04  2.30367E-11  5.00869E-13  1.78864E+04
  5.750E-04  2.51785E-11  5.00866E-13  1.78863E+04
  6.000E-04  2.74156E-11  5.00864E-13  1.78862E+04
  6.250E-04  2.97478E-11  5.00861E-13  1.78861E+04
  6.500E-04  3.21752E-11  5.00858E-13  1.78860E+04
  6.750E-04  3.46979E-11  5.00854E-13  1.78858E+04
  7.000E-04  3.73157E-11  5.00851E-13  1.78857E+04
  7.250E-04  4.00286E-11  5.00848E-13  1.78856E+04
  7.500E-04  4.28368E-11  5.00844E-13  1.78855E+04
  7.750E-04  4.57402E-11  5.00841E-13  1.78853E+04
  8.000E-04  4.87388E-11  5.00837E-13  1.78852E+04
  8.250E-04  5.18325E-11  5.00833E-13  1.78851E+04
  8.500E-04  5.50215E-11  5.00829E-13  1.78849E+04
  8.750E-04  5.83057E-11  5.00825E-13  1.78848E+04
  9.000E-04  6.16850E-11  5.00820E-13  1.78846E+04
  9.250E-04  6.51595E-11  5.00816E-13  1.78845E+04
  9.500E-04  6.87293E-11  5.00812E-13  1.78843E+04
  9.750E-04  7.23943E-11  5.00807E-13  1.78841E+04
  1.000E-03  7.61544E-11  5.00802E-13  1.78840E+04
  1.250E-03  1.18991E-10  5.00748E-13  1.78820E+04
  1.500E-03  1.71347E-10  5.00682E-13  1.78797E+04
  1.750E-03  2.33223E-10  5.00604E-13  1.78769E+04
  2.000E-03  3.04617E-10  5.00514E-13  1.78737E+04
  2.250E-03  3.85531E-10  5.00412E-13  1.78701E+04
  2.500E-03  4.75965E-10  5.00299E-13  1.78660E+04
  2.750E-03  5.75917E-10  5.00173E-13  1.78615E+04
  3.000E-03  6.85389E-10  5.00035E-13  1.78566E+04
  3.250E-03  8.04380E-10  4.99886E-13  1.78512E+04
  3.500E-03  9.32891E-10  4.99724E-13  1.78455E+04
  3.750E-03  1.07092E-09  4.99551E-13  1.78393E+04
  4.000E-03  1.21847E-09  4.99366E-13  1.78327E+04
  4.250E-03  1.37554E-09  4.99169E-13  1.78257E+04
  4.500E-03  1.54213E-09  4.98960E-13  1.78182E+04
  4.750E-03  1.71823E-09  4.98740E-13  1.78103E+04
  5.000E-03  1.90386E-09  4.98508E-13  1.78020E+04
  5.250E-03  2.09900E-09  4.98264E-13  1.77933E+04
  5.500E-03  2.30367E-09  4.98009E-13  1.77842E+04
  5.750E-03  2.51785E-09  4.97742E-13  1.77747E+04
  6.000E-03  2.74156E-09  4.97463E-13  1.77647E+04
  6.250E-03  2.97478E-09  4.97173E-13  1.77544E+04
  6.500E-03  3.21752E-09  4.96871E-13  1.77436E+04
  6.750E-03  3.46978E-09  4.96558E-13  1.77324E+04
  7.000E-03  3.73156E-09  4.96233E-13  1.77208E+04
  7.250E-03  4.00286E-09  4.95897E-13  1.77088E+04
  7.500E-03  4.28368E-09  4.95550E-13  1.76964E+04
  7.750E-03  4.57402E-09  4.95191E-13  1.76836E+04
  8.000E-03  4.87388E-09  4.94821E-13  1.76704E+04
  8.250E-03  5.18326E-09  4.94440E-13  1.76568E+04
  8.500E-03  5.50215E-09  4.94048E-13  1.76428E+04
  8.750E-03  5.83057E-09  4.93645E-13  1.76284E+04
  9.000E-03  6.16850E-09  4.93231E-13  1.76136E+04
  9.250E-03  6.51596E-09  4.92805E-13  1.75984E+04
  9.500E-03  6.87293E-09  4.92369E-13  1.75828E+04
  9.750E-03  7.23942E-09  4.91922E-13  1.75668E+04
  1.000E-02  7.61544E-09  4.91464E-13  1.75505E+04
  1.250E-02  1.18991E-08  4.86302E-13  1.73662E+04
  1.500E-02  1.71347E-08  4.80129E-13  1.71457E+04
  1.750E-02  2.33223E-08  4.73021E-13  1.68919E+04
  2.000E-02  3.04617E-08  4.65061E-13  1.66076E+04
  2.250E-02  3.85531E-08  4.56338E-13  1.62961E+04
  2.500E-02  4.75965E-08  4.46944E-13  1.59607E+04
  2.750E-02  5.75917E-08  4.36974E-13  1.56046E+04
  3.000E-02  6.85389E-08  4.26521E-13  1.52314E+04
  3.250E-02  8.04380E-08  4.15678E-13  1.48441E+04
  3.500E-02  9.32891E-08  4.04530E-13  1.44460E+04
  3.750E-02  1.07092E-07  3.93162E-13  1.40401E+04
  4.000E-02  1.21847E-07  3.81650E-13  1.36290E+04
  4.250E-02  1.37554E-07  3.70065E-13  1.32153E+04
  4.500E-02  1.54213E-07  3.58471E-13  1.28012E+04
  4.750E-02  1.71823E-07  3.46924E-13  1.23889E+04
  5.000E-02  1.90386E-07  3.35474E-13  1.19800E+04
  5.250E-02  2.09900E-07  3.24166E-13  1.15762E+04
  5.500E-02  2.30367E-07  3.13035E-13  1.11787E+04
  5.750E-02  2.51785E-07  3.02114E-13  1.07887E+04
  6.000E-02  2.74156E-07  2.91427E-13  1.04071E+04
  6.250E-02  2.97478E-07  2.80996E-13  1.00345E+04
  6.500E-02  3.21752E-07  2.70836E-13  9.67172E+03
  6.750E-02  3.46978E-07  2.60959E-13  9.31903E+03
  7.000E-02  3.73156E-07  2.51375E-13  8.97677E+03
  7.250E-02  4.00286E-07  2.42089E-13  8.64515E+03
  7.500E-02  4.28368E-07  2.33103E-13  8.32426E+03
  7.750E-02  4.57402E-07  2.24418E-13  8.01412E+03
  8.000E-02  4.87388E-07  2.16033E-13  7.71469E+03
  8.250E-02  5.18325E-07  2.07945E-13  7.42587E+03
