 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 7.90000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  5.000E-04  1.90386E-11  1.65157E-06  2.62053E-07  6.76854E-12  1.07398E-12  4.78218E-09  2.36590E-07
  5.250E-04  2.09900E-11  1.65155E-06  2.62053E-07  7.10686E-12  1.12768E-12  4.77640E-09  2.36449E-07
  5.500E-04  2.30367E-11  1.65153E-06  2.62052E-07  7.44517E-12  1.18138E-12  4.77034E-09  2.36301E-07
  5.750E-04  2.51785E-11  1.65150E-06  2.62052E-07  7.78347E-12  1.23508E-12  4.76400E-09  2.36147E-07
  6.000E-04  2.74156E-11  1.65147E-06  2.62052E-07  8.12175E-12  1.28877E-12  4.75739E-09  2.35985E-07
  6.250E-04  2.97478E-11  1.65145E-06  2.62051E-07  8.46001E-12  1.34247E-12  4.75049E-09  2.35817E-07
  6.500E-04  3.21752E-11  1.65142E-06  2.62051E-07  8.79825E-12  1.39617E-12  4.74333E-09  2.35643E-07
  6.750E-04  3.46979E-11  1.65139E-06  2.62050E-07  9.13648E-12  1.44986E-12  4.73588E-09  2.35461E-07
  7.000E-04  3.73157E-11  1.65135E-06  2.62050E-07  9.47469E-12  1.50356E-12  4.72816E-09  2.35273E-07
  7.250E-04  4.00286E-11  1.65132E-06  2.62049E-07  9.81287E-12  1.55725E-12  4.72017E-09  2.35078E-07
  7.500E-04  4.28368E-11  1.65129E-06  2.62049E-07  1.01510E-11  1.61095E-12  4.71190E-09  2.34876E-07
  7.750E-04  4.57402E-11  1.65125E-06  2.62048E-07  1.04892E-11  1.66464E-12  4.70336E-09  2.34667E-07
  8.000E-04  4.87388E-11  1.65122E-06  2.62048E-07  1.08273E-11  1.71834E-12  4.69455E-09  2.34452E-07
  8.250E-04  5.18325E-11  1.65118E-06  2.62047E-07  1.11654E-11  1.77203E-12  4.68547E-09  2.34230E-07
  8.500E-04  5.50215E-11  1.65114E-06  2.62047E-07  1.15035E-11  1.82573E-12  4.67611E-09  2.34002E-07
  8.750E-04  5.83057E-11  1.65110E-06  2.62046E-07  1.18415E-11  1.87942E-12  4.66649E-09  2.33766E-07
  9.000E-04  6.16850E-11  1.65106E-06  2.62045E-07  1.21796E-11  1.93311E-12  4.65660E-09  2.33525E-07
  9.250E-04  6.51595E-11  1.65102E-06  2.62045E-07  1.25176E-11  1.98681E-12  4.64644E-09  2.33276E-07
  9.500E-04  6.87293E-11  1.65098E-06  2.62044E-07  1.28556E-11  2.04050E-12  4.63601E-09  2.33021E-07
  9.750E-04  7.23943E-11  1.65093E-06  2.62043E-07  1.31935E-11  2.09419E-12  4.62532E-09  2.32759E-07
  1.000E-03  7.61544E-11  1.65089E-06  2.62043E-07  1.35314E-11  2.14788E-12  4.61436E-09  2.32490E-07
  1.250E-03  1.18991E-10  1.65037E-06  2.62035E-07  1.69090E-11  2.68477E-12  4.49038E-09  2.29446E-07
  1.500E-03  1.71347E-10  1.64974E-06  2.62025E-07  2.02831E-11  3.22161E-12  4.34103E-09  2.25761E-07
  1.750E-03  2.33223E-10  1.64900E-06  2.62014E-07  2.36529E-11  3.75838E-12  4.16759E-09  2.21455E-07
  2.000E-03  3.04617E-10  1.64814E-06  2.62000E-07  2.70178E-11  4.29507E-12  3.97153E-09  2.16553E-07
  2.250E-03  3.85531E-10  1.64717E-06  2.61985E-07  3.03772E-11  4.83168E-12  3.75453E-09  2.11081E-07
  2.500E-03  4.75965E-10  1.64609E-06  2.61969E-07  3.37303E-11  5.36819E-12  3.51844E-09  2.05071E-07
  2.750E-03  5.75917E-10  1.64489E-06  2.61950E-07  3.70764E-11  5.90459E-12  3.26525E-09  1.98555E-07
  3.000E-03  6.85389E-10  1.64359E-06  2.61930E-07  4.04149E-11  6.44087E-12  2.99712E-09  1.91569E-07
  3.250E-03  8.04380E-10  1.64218E-06  2.61908E-07  4.37451E-11  6.97703E-12  2.71629E-09  1.84153E-07
  3.500E-03  9.32891E-10  1.64065E-06  2.61884E-07  4.70664E-11  7.51304E-12  2.42513E-09  1.76345E-07
  3.750E-03  1.07092E-09  1.63902E-06  2.61859E-07  5.03781E-11  8.04890E-12  2.12607E-09  1.68190E-07
  4.000E-03  1.21847E-09  1.63728E-06  2.61831E-07  5.36796E-11  8.58460E-12  1.82161E-09  1.59730E-07
  4.250E-03  1.37554E-09  1.63543E-06  2.61802E-07  5.69702E-11  9.12013E-12  1.51426E-09  1.51011E-07
  4.500E-03  1.54213E-09  1.63347E-06  2.61772E-07  6.02493E-11  9.65547E-12  1.20656E-09  1.42079E-07
  4.750E-03  1.71823E-09  1.63142E-06  2.61739E-07  6.35163E-11  1.01906E-11  9.01021E-10  1.32980E-07
  5.000E-03  1.90386E-09  1.62925E-06  2.61705E-07  6.67707E-11  1.07256E-11  6.00112E-10  1.23763E-07
  5.250E-03  2.09900E-09  1.62699E-06  2.61669E-07  7.00117E-11  1.12603E-11  3.06252E-10  1.14474E-07
  5.500E-03  2.30367E-09  1.62462E-06  2.61631E-07  7.32389E-11  1.17948E-11  2.17702E-11  1.05161E-07
  5.750E-03  2.51785E-09  1.62215E-06  2.61592E-07  7.64517E-11  1.23291E-11  2.51105E-10  9.58697E-08
  6.000E-03  2.74156E-09  1.61959E-06  2.61551E-07  7.96495E-11  1.28631E-11  5.10272E-10  8.66458E-08
  6.250E-03  2.97478E-09  1.61692E-06  2.61508E-07  8.28318E-11  1.33969E-11  7.53769E-10  7.75339E-08
  6.500E-03  3.21752E-09  1.61416E-06  2.61463E-07  8.59981E-11  1.39304E-11  9.79800E-10  6.85771E-08
  6.750E-03  3.46978E-09  1.61131E-06  2.61417E-07  8.91477E-11  1.44636E-11  1.18674E-09  5.98167E-08
  7.000E-03  3.73156E-09  1.60836E-06  2.61369E-07  9.22803E-11  1.49965E-11  1.37317E-09  5.12920E-08
  7.250E-03  4.00286E-09  1.60532E-06  2.61319E-07  9.53954E-11  1.55291E-11  1.53785E-09  4.30403E-08
  7.500E-03  4.28368E-09  1.60219E-06  2.61268E-07  9.84924E-11  1.60615E-11  1.67977E-09  3.50963E-08
  7.750E-03  4.57402E-09  1.59897E-06  2.61214E-07  1.01571E-10  1.65935E-11  1.79815E-09  2.74922E-08
  8.000E-03  4.87388E-09  1.59566E-06  2.61159E-07  1.04631E-10  1.71251E-11  1.89241E-09  2.02573E-08
  8.250E-03  5.18326E-09  1.59227E-06  2.61103E-07  1.07671E-10  1.76565E-11  1.96223E-09  1.34180E-08
  8.500E-03  5.50215E-09  1.58879E-06  2.61045E-07  1.10691E-10  1.81875E-11  2.00752E-09  6.99757E-09
  8.750E-03  5.83057E-09  1.58523E-06  2.60985E-07  1.13691E-10  1.87181E-11  2.02841E-09  1.01611E-09
  9.000E-03  6.16850E-09  1.58159E-06  2.60923E-07  1.16671E-10  1.92483E-11  2.02527E-09  4.50959E-09
  9.250E-03  6.51596E-09  1.57787E-06  2.60860E-07  1.19630E-10  1.97782E-11  1.99869E-09  9.56611E-09
  9.500E-03  6.87293E-09  1.57407E-06  2.60795E-07  1.22567E-10  2.03077E-11  1.94950E-09  1.41434E-08
  9.750E-03  7.23942E-09  1.57019E-06  2.60728E-07  1.25483E-10  2.08368E-11  1.87870E-09  1.82349E-08
  1.000E-02  7.61544E-09  1.56624E-06  2.60659E-07  1.28377E-10  2.13654E-11  1.78751E-09  2.18374E-08
  1.250E-02  1.18991E-08  1.52304E-06  2.59885E-07  1.56045E-10  2.66274E-11  1.32495E-10  3.25350E-08
  1.500E-02  1.71347E-08  1.47430E-06  2.58948E-07  1.81261E-10  3.18378E-11  1.43465E-09  1.16938E-08
  1.750E-02  2.33223E-08  1.42170E-06  2.57856E-07  2.03926E-10  3.69874E-11  1.38683E-09  1.19105E-08
  2.000E-02  3.04617E-08  1.36673E-06  2.56616E-07  2.24047E-10  4.20680E-11  9.46186E-11  1.76756E-08
  2.250E-02  3.85531E-08  1.31066E-06  2.55233E-07  2.41713E-10  4.70716E-11  1.40948E-09  5.59890E-09
  2.500E-02  4.75965E-08  1.25451E-06  2.53718E-07  2.57064E-10  5.19912E-11  1.19682E-09  9.07965E-09
  2.750E-02  5.75917E-08  1.19905E-06  2.52077E-07  2.70271E-10  5.68204E-11  2.87703E-10  1.21791E-08
  3.000E-02  6.85389E-08  1.14487E-06  2.50319E-07  2.81519E-10  6.15537E-11  1.45960E-09  2.86550E-09
  3.250E-02  8.04380E-08  1.09236E-06  2.48453E-07  2.90990E-10  6.61862E-11  1.06742E-09  7.89273E-09
  3.500E-02  9.32891E-08  1.04177E-06  2.46488E-07  2.98861E-10  7.07136E-11  4.83570E-10  9.36116E-09
  3.750E-02  1.07092E-07  9.93263E-07  2.44432E-07  3.05298E-10  7.51326E-11  1.54074E-09  1.23674E-09
  4.000E-02  1.21847E-07  9.46907E-07  2.42293E-07  3.10453E-10  7.94402E-11  9.49371E-10  7.29982E-09
  4.250E-02  1.37554E-07  9.02723E-07  2.40080E-07  3.14464E-10  8.36343E-11  6.92903E-10  7.59929E-09
  4.500E-02  1.54213E-07  8.60688E-07  2.37801E-07  3.17458E-10  8.77132E-11  1.63181E-09  7.80555E-11
  4.750E-02  1.71823E-07  8.20756E-07  2.35463E-07  3.19548E-10  9.16759E-11  8.20548E-10  6.96572E-09
  5.000E-02  1.90386E-07  7.82858E-07  2.33073E-07  3.20835E-10  9.55216E-11  9.18365E-10  6.32974E-09
  5.250E-02  2.09900E-07  7.46918E-07  2.30639E-07  3.21411E-10  9.92503E-11  1.71955E-09  8.44175E-10
  5.500E-02  2.30367E-07  7.12851E-07  2.28167E-07  3.21359E-10  1.02862E-10  6.68972E-10  6.75005E-09
  5.750E-02  2.51785E-07  6.80570E-07  2.25664E-07  3.20752E-10  1.06358E-10  1.15900E-09  5.31138E-09
  6.000E-02  2.74156E-07  6.49987E-07  2.23134E-07  3.19657E-10  1.09738E-10  1.79369E-09  1.63024E-09
  6.250E-02  2.97478E-07  6.21016E-07  2.20584E-07  3.18135E-10  1.13004E-10  4.87503E-10  6.58202E-09
  6.500E-02  3.21752E-07  5.93571E-07  2.18019E-07  3.16238E-10  1.16158E-10  1.41154E-09  4.42629E-09
  6.750E-02  3.46978E-07  5.67570E-07  2.15443E-07  3.14016E-10  1.19200E-10  1.84530E-09  2.32645E-09
  7.000E-02  3.73156E-07  5.42934E-07  2.12861E-07  3.11512E-10  1.22133E-10  2.71973E-10  6.42070E-09
  7.250E-02  4.00286E-07  5.19588E-07  2.10276E-07  3.08764E-10  1.24959E-10  1.67094E-09  3.61194E-09
  7.500E-02  4.28368E-07  4.97460E-07  2.07693E-07  3.05808E-10  1.27680E-10  1.86621E-09  2.95389E-09
  7.750E-02  4.57402E-07  4.76481E-07  2.05115E-07  3.02675E-10  1.30298E-10  2.05256E-11  6.24011E-09
  8.000E-02  4.87388E-07  4.56587E-07  2.02544E-07  2.99394E-10  1.32816E-10  1.93070E-09  2.83412E-09
  8.250E-02  5.18325E-07  4.37715E-07  1.99984E-07  2.95989E-10  1.35235E-10  1.84902E-09  3.52071E-09
  8.500E-02  5.50215E-07  4.19809E-07  1.97437E-07  2.92482E-10  1.37559E-10  2.66617E-10  6.02299E-09
  8.750E-02  5.83057E-07  4.02812E-07  1.94906E-07  2.88895E-10  1.39789E-10  2.18312E-09  2.07474E-09
  9.000E-02  6.16850E-07  3.86674E-07  1.92392E-07  2.85244E-10  1.41929E-10  1.78732E-09  4.02807E-09
  9.250E-02  6.51596E-07  3.71345E-07  1.89897E-07  2.81546E-10  1.43980E-10  5.87262E-10  5.75798E-09
  9.500E-02  6.87293E-07  3.56779E-07  1.87424E-07  2.77813E-10  1.45945E-10  2.41975E-09  1.32560E-09
  9.750E-02  7.23942E-07  3.42933E-07  1.84973E-07  2.74059E-10  1.47827E-10  1.67586E-09  4.47340E-09
  1.000E-01  7.61543E-07  3.29765E-07  1.82546E-07  2.70293E-10  1.49628E-10  9.37371E-10  5.43814E-09
  1.250E-01  1.18991E-06  2.27944E-07  1.59762E-07  2.33544E-10  1.63692E-10  3.03155E-09  1.54918E-09
  1.500E-01  1.71347E-06  1.63048E-07  1.39876E-07  2.00464E-10  1.71981E-10  6.07084E-10  5.51202E-09
  1.750E-01  2.33223E-06  1.19367E-07  1.22742E-07  1.71219E-10  1.76068E-10  4.30986E-09  3.79143E-10
  2.000E-01  3.04617E-06  8.84619E-08  1.08003E-07  1.45016E-10  1.77058E-10  2.07732E-10  5.58723E-09
  2.250E-01  3.85531E-06  6.57615E-08  9.52919E-08  1.21278E-10  1.75748E-10  5.57127E-09  7.84453E-10
  2.500E-01  4.75964E-06  4.86906E-08  8.42960E-08  9.97723E-11  1.72743E-10  1.56015E-09  5.56758E-09
  2.750E-01  5.75916E-06  3.56923E-08  7.47606E-08  8.04504E-11  1.68524E-10  6.68172E-09  1.98304E-09
  3.000E-01  6.85388E-06  2.57419E-08  6.64774E-08  6.32960E-11  1.63476E-10  3.47516E-09  5.36471E-09
  3.250E-01  8.04378E-06  1.81119E-08  5.92724E-08  4.82449E-11  1.57905E-10  7.42276E-09  3.19228E-09
  3.500E-01  9.32888E-06  1.22597E-08  5.29968E-08  3.51671E-11  1.52048E-10  5.89376E-09  4.90606E-09
  3.750E-01  1.07092E-05  7.77032E-09  4.75214E-08  2.38795E-11  1.46078E-10  7.56699E-09  4.34508E-09
  4.000E-01  1.21846E-05  4.32376E-09  4.27337E-08  1.41712E-11  1.40119E-10  8.67187E-09  4.17193E-09
  4.250E-01  1.37553E-05  1.67393E-09  3.85362E-08  5.82573E-12  1.34254E-10  6.94074E-09  5.36895E-09
  4.500E-01  1.54212E-05 -3.67490E-10  3.48445E-08 -1.36157E-12  1.28534E-10  1.16124E-08  3.18340E-09
  4.750E-01  1.71822E-05 -1.94363E-09  3.15865E-08 -7.57399E-12  1.22989E-10  5.43552E-09  6.20274E-09
  5.000E-01  1.90385E-05 -3.16271E-09  2.87005E-08 -1.29690E-11  1.17634E-10  1.44863E-08  1.98144E-09
  5.250E-01  2.09899E-05 -4.10625E-09  2.61345E-08 -1.76780E-11  1.12474E-10  3.00352E-09  6.79718E-09
  5.500E-01  2.30365E-05 -4.83563E-09  2.38446E-08 -2.18081E-11  1.07506E-10  1.70424E-08  6.16890E-10
  5.750E-01  2.51783E-05 -5.39709E-09  2.17938E-08 -2.54458E-11  1.02726E-10  3.40924E-10  7.11318E-09
  6.000E-01  2.74153E-05 -5.82563E-09  1.99509E-08 -2.86598E-11  9.81289E-11  1.90177E-08  8.51947E-10
  6.250E-01  2.97475E-05 -6.14795E-09  1.82897E-08 -3.15054E-11  9.37070E-11  4.51543E-09  7.12239E-09
  6.500E-01  3.21749E-05 -6.38462E-09  1.67881E-08 -3.40266E-11  8.94543E-11  2.01529E-08  2.36024E-09
  6.750E-01  3.46974E-05 -6.55161E-09  1.54272E-08 -3.62594E-11  8.53648E-11  9.36568E-09  6.80924E-09
  7.000E-01  3.73152E-05 -6.66156E-09  1.41910E-08 -3.82333E-11  8.14330E-11  2.02120E-08  3.83851E-09
  7.250E-01  4.00281E-05 -6.72457E-09  1.30657E-08 -3.99732E-11  7.76539E-11  1.46671E-08  6.17287E-09
  7.500E-01  4.28362E-05 -6.74880E-09  1.20396E-08 -4.15006E-11  7.40230E-11  1.90029E-08  5.21560E-09
  7.750E-01  4.57395E-05 -6.74098E-09  1.11023E-08 -4.28343E-11  7.05359E-11  2.01326E-08  5.22819E-09
  8.000E-01  4.87380E-05 -6.70667E-09  1.02449E-08 -4.39911E-11  6.71884E-11  1.63963E-08  6.42228E-09
  8.250E-01  5.18317E-05 -6.65053E-09  9.45950E-09 -4.49863E-11  6.39764E-11  2.54266E-08  4.00579E-09
  8.500E-01  5.50205E-05 -6.57650E-09  8.73916E-09 -4.58337E-11  6.08959E-11  1.23406E-08  7.39483E-09
  8.750E-01  5.83045E-05 -6.48791E-09  8.07775E-09 -4.65463E-11  5.79427E-11  3.01823E-08  2.55089E-09
  9.000E-01  6.16838E-05 -6.38759E-09  7.46977E-09 -4.71361E-11  5.51127E-11  6.87339E-09  8.07847E-09
  9.250E-01  6.51582E-05 -6.27796E-09  6.91035E-09 -4.76143E-11  5.24016E-11  3.40234E-08  9.21517E-10
  9.500E-01  6.87277E-05 -6.16108E-09  6.39510E-09 -4.79910E-11  4.98051E-11  1.27177E-10  8.43025E-09
  9.750E-01  7.23925E-05 -6.03871E-09  5.92007E-09 -4.82758E-11  4.73190E-11  3.65866E-08  8.14029E-10
  1.000E+00  7.61524E-05 -5.91233E-09  5.48172E-09 -4.84777E-11  4.49388E-11  9.82421E-12  6.56969E-11
  1.100E+00  9.21439E-05 -5.38926E-09  4.03555E-09 -4.86088E-11  3.63915E-11  2.20158E-11  2.82678E-11
  1.200E+00  1.09658E-04 -4.87352E-09  2.96861E-09 -4.79545E-11  2.92035E-11  2.60228E-11  2.81964E-12
  1.300E+00  1.28695E-04 -4.39081E-09  2.17095E-09 -4.68063E-11  2.31358E-11  2.44504E-11  1.20407E-11
  1.400E+00  1.49255E-04 -3.95091E-09  1.56734E-09 -4.53580E-11  1.79872E-11  1.95143E-11  1.85417E-11
  1.500E+00  1.71338E-04 -3.55554E-09  1.10570E-09 -4.37358E-11  1.35947E-11  1.30306E-11  1.90922E-11
  1.600E+00  1.94942E-04 -3.20257E-09  7.49516E-10 -4.20215E-11  9.82832E-12  6.40017E-12  1.59313E-11
  1.700E+00  2.20070E-04 -2.88836E-09  4.72783E-10 -4.02685E-11  6.58520E-12  6.12921E-13  1.09495E-11
  1.800E+00  2.46720E-04 -2.60881E-09  2.56692E-10 -3.85118E-11  3.78318E-12  3.73690E-12  5.60216E-12
  1.900E+00  2.74892E-04 -2.35997E-09  8.74209E-11 -3.67748E-11  1.35611E-12  6.39844E-12  8.92024E-13
  2.000E+00  3.04586E-04 -2.13817E-09 -4.53443E-11 -3.50732E-11 -7.49972E-13  7.41046E-12  2.60281E-12
  2.100E+00  3.35803E-04 -1.94016E-09 -1.49408E-10 -3.34174E-11 -2.57962E-12  7.02234E-12  4.66357E-12
  2.200E+00  3.68542E-04 -1.76309E-09 -2.30749E-10 -3.18144E-11 -4.17008E-12  5.61540E-12  5.35427E-12
  2.300E+00  4.02802E-04 -1.60444E-09 -2.93997E-10 -3.02685E-11 -5.55276E-12  3.62308E-12  4.92908E-12
  2.400E+00  4.38585E-04 -1.46204E-09 -3.42773E-10 -2.87821E-11 -6.75439E-12  1.46845E-12  3.74322E-12
  2.500E+00  4.75889E-04 -1.33398E-09 -3.79931E-10 -2.73561E-11 -7.79786E-12  4.91622E-13  2.18065E-12
  2.600E+00  5.14715E-04 -1.21863E-09 -4.07735E-10 -2.59908E-11 -8.70287E-12  2.00000E-12  5.88458E-13
  2.700E+00  5.55063E-04 -1.11452E-09 -4.27994E-10 -2.46854E-11 -9.48643E-12  2.91283E-12  7.62664E-13
  2.800E+00  5.96931E-04 -1.02040E-09 -4.42158E-10 -2.34385E-11 -1.01633E-11  3.20148E-12  1.70082E-12
  2.900E+00  6.40321E-04 -9.35176E-10 -4.51398E-10 -2.22486E-11 -1.07463E-11  2.93212E-12  2.15614E-12
  3.000E+00  6.85233E-04 -8.57869E-10 -4.56660E-10 -2.11137E-11 -1.12466E-11  2.24402E-12  2.15175E-12
  3.100E+00  7.31665E-04 -7.87633E-10 -4.58712E-10 -2.00318E-11 -1.16739E-11  1.31247E-12  1.77765E-12
  3.200E+00  7.79618E-04 -7.23722E-10 -4.58181E-10 -1.90005E-11 -1.20368E-11  3.20838E-13  1.16548E-12
  3.300E+00  8.29092E-04 -6.65477E-10 -4.55576E-10 -1.80178E-11 -1.23427E-11  5.68002E-13  4.61225E-13
  3.400E+00  8.80086E-04 -6.12317E-10 -4.51315E-10 -1.70812E-11 -1.25982E-11  1.23103E-12  2.01368E-13
  3.500E+00  9.32601E-04 -5.63729E-10 -4.45742E-10 -1.61887E-11 -1.28090E-11  1.60061E-12  7.19412E-13
  3.600E+00  9.86636E-04 -5.19259E-10 -4.39135E-10 -1.53380E-11 -1.29801E-11  1.66099E-12  1.03095E-12
  3.700E+00  1.04219E-03 -4.78502E-10 -4.31727E-10 -1.45270E-11 -1.31161E-11  1.44793E-12  1.11712E-12
  3.800E+00  1.09927E-03 -4.41102E-10 -4.23705E-10 -1.37538E-11 -1.32208E-11  1.03326E-12  9.99161E-13
  3.900E+00  1.15786E-03 -4.06738E-10 -4.15227E-10 -1.30162E-11 -1.32977E-11  5.09511E-13  7.28952E-13
  4.000E+00  1.21797E-03 -3.75126E-10 -4.06420E-10 -1.23126E-11 -1.33499E-11  2.62057E-14  3.74011E-13
  4.100E+00  1.27961E-03 -3.46013E-10 -3.97390E-10 -1.16411E-11 -1.33802E-11  4.88025E-13  6.29375E-15
  4.200E+00  1.34276E-03 -3.19172E-10 -3.88222E-10 -1.10001E-11 -1.33908E-11  8.12618E-13  3.11250E-13
  4.300E+00  1.40743E-03 -2.94398E-10 -3.78988E-10 -1.03880E-11 -1.33841E-11  9.66093E-13  5.31995E-13
  4.400E+00  1.47362E-03 -2.71510E-10 -3.69744E-10 -9.80322E-12 -1.33619E-11  9.45694E-13  6.33115E-13
  4.500E+00  1.54133E-03 -2.50343E-10 -3.60539E-10 -9.24443E-12 -1.33260E-11  7.76006E-13  6.13380E-13
  4.600E+00  1.61056E-03 -2.30750E-10 -3.51409E-10 -8.71027E-12 -1.32777E-11  5.01730E-13  4.92265E-13
  4.700E+00  1.68131E-03 -2.12597E-10 -3.42385E-10 -8.19948E-12 -1.32186E-11  1.79262E-13  3.03042E-13
  4.800E+00  1.75357E-03 -1.95765E-10 -3.33493E-10 -7.71086E-12 -1.31499E-11  1.34757E-13  8.61408E-14
  4.900E+00  1.82735E-03 -1.80144E-10 -3.24750E-10 -7.24331E-12 -1.30725E-11  3.91160E-13  1.18854E-13
  5.000E+00  1.90265E-03 -1.65636E-10 -3.16172E-10 -6.79576E-12 -1.29876E-11  5.55683E-13  2.78955E-13
  5.100E+00  1.97947E-03 -1.52151E-10 -3.07771E-10 -6.36723E-12 -1.28959E-11  6.12402E-13  3.72918E-13
  5.200E+00  2.05780E-03 -1.39609E-10 -2.99554E-10 -5.95676E-12 -1.27983E-11  5.64203E-13  3.92728E-13
  5.300E+00  2.13765E-03 -1.27937E-10 -2.91527E-10 -5.56348E-12 -1.26956E-11  4.30292E-13  3.44101E-13
  5.400E+00  2.21902E-03 -1.17066E-10 -2.83695E-10 -5.18656E-12 -1.25882E-11  2.41365E-13  2.42885E-13
  5.500E+00  2.30190E-03 -1.06935E-10 -2.76060E-10 -4.82520E-12 -1.24769E-11  3.34848E-14  1.11888E-13
  5.600E+00  2.38630E-03 -9.74896E-11 -2.68623E-10 -4.47866E-12 -1.23621E-11  1.58082E-13  2.35501E-14
  5.700E+00  2.47222E-03 -8.86777E-11 -2.61382E-10 -4.14625E-12 -1.22443E-11  3.04230E-13  1.40071E-13
  5.800E+00  2.55965E-03 -8.04527E-11 -2.54337E-10 -3.82730E-12 -1.21240E-11  3.86336E-13  2.20491E-13
  5.900E+00  2.64859E-03 -7.27721E-11 -2.47487E-10 -3.52119E-12 -1.20014E-11  3.97623E-13  2.55100E-13
  6.000E+00  2.73905E-03 -6.55965E-11 -2.40827E-10 -3.22733E-12 -1.18770E-11  3.43334E-13  2.43239E-13
  6.100E+00  2.83103E-03 -5.88898E-11 -2.34356E-10 -2.94515E-12 -1.17511E-11  2.39108E-13  1.91395E-13
  6.200E+00  2.92452E-03 -5.26191E-11 -2.28069E-10 -2.67413E-12 -1.16240E-11  1.06285E-13  1.12589E-13
  6.300E+00  3.01952E-03 -4.67538E-11 -2.21963E-10 -2.41377E-12 -1.14958E-11  3.04776E-14  2.29989E-14
  6.400E+00  3.11604E-03 -4.12659E-11 -2.16033E-10 -2.16359E-12 -1.13669E-11  1.49186E-13  6.14951E-14
  6.500E+00  3.21407E-03 -3.61296E-11 -2.10276E-10 -1.92315E-12 -1.12375E-11  2.32189E-13  1.27197E-13
  6.600E+00  3.31362E-03 -3.13211E-11 -2.04687E-10 -1.69203E-12 -1.11077E-11  2.69531E-13  1.64785E-13
  6.700E+00  3.41468E-03 -2.68181E-11 -1.99262E-10 -1.46980E-12 -1.09778E-11  2.59759E-13  1.70977E-13
  6.800E+00  3.51725E-03 -2.26007E-11 -1.93996E-10 -1.25611E-12 -1.08478E-11  2.08776E-13  1.47673E-13
  6.900E+00  3.62133E-03 -1.86497E-11 -1.88884E-10 -1.05057E-12 -1.07179E-11  1.28630E-13  1.01861E-13
  7.000E+00  3.72692E-03 -1.49477E-11 -1.83923E-10 -8.52857E-13 -1.05882E-11  3.52351E-14  4.31980E-14
  7.100E+00  3.83403E-03 -1.14791E-11 -1.79108E-10 -6.62629E-13 -1.04589E-11  5.52827E-14  1.70403E-14
  7.200E+00  3.94265E-03 -8.22775E-12 -1.74435E-10 -4.79579E-13 -1.03301E-11  1.28403E-13  6.87081E-14
  7.300E+00  4.05278E-03 -5.18096E-12 -1.69899E-10 -3.03410E-13 -1.02018E-11  1.73918E-13  1.03894E-13
