 #  Spin polarization functions (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 7.90000E+06 eV
 #
 # TH (deg)      MU            U            S            T      1-U^2-T^2-S^2
 #------------------------------------------------------------------------------
  0.000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.63929E-06  6.85072E-12  1.00000E+00  3.33067E-16
  1.250E-04  1.18994E-12  2.04912E-06  8.56332E-12  1.00000E+00  2.22045E-16
  1.500E-04  1.71346E-12  2.45894E-06  1.02759E-11  1.00000E+00 -2.22045E-16
  1.750E-04  2.33225E-12  2.86876E-06  1.19884E-11  1.00000E+00 -2.22045E-16
  2.000E-04  3.04617E-12  3.27859E-06  1.37008E-11  1.00000E+00  2.22045E-16
  2.250E-04  3.85530E-12  3.68841E-06  1.54132E-11  1.00000E+00  3.33067E-16
  2.500E-04  4.75964E-12  4.09824E-06  1.71254E-11  1.00000E+00  1.11022E-16
  2.750E-04  5.75917E-12  4.50806E-06  1.88376E-11  1.00000E+00 -2.22045E-16
  3.000E-04  6.85391E-12  4.91788E-06  2.05497E-11  1.00000E+00 -2.22045E-16
  3.250E-04  8.04379E-12  5.32771E-06  2.22616E-11  1.00000E+00 -2.22045E-16
  3.500E-04  9.32893E-12  5.73753E-06  2.39734E-11  1.00000E+00  2.22045E-16
  3.750E-04  1.07092E-11  6.14735E-06  2.56851E-11  1.00000E+00 -2.22045E-16
  4.000E-04  1.21847E-11  6.55718E-06  2.73966E-11  1.00000E+00  1.11022E-16
  4.250E-04  1.37554E-11  6.96700E-06  2.91080E-11  1.00000E+00 -2.22045E-16
  4.500E-04  1.54213E-11  7.37682E-06  3.08192E-11  1.00000E+00 -2.22045E-16
  4.750E-04  1.71823E-11  7.78665E-06  3.25303E-11  1.00000E+00  3.33067E-16
  5.000E-04  1.90386E-11  8.19647E-06  3.42411E-11  1.00000E+00 -2.22045E-16
  5.250E-04  2.09900E-11  8.60629E-06  3.59518E-11  1.00000E+00  0.00000E+00
  5.500E-04  2.30367E-11  9.01612E-06  3.76622E-11  1.00000E+00  0.00000E+00
  5.750E-04  2.51785E-11  9.42594E-06  3.93725E-11  1.00000E+00 -2.22045E-16
  6.000E-04  2.74156E-11  9.83576E-06  4.10825E-11  1.00000E+00  0.00000E+00
  6.250E-04  2.97478E-11  1.02456E-05  4.27923E-11  1.00000E+00  0.00000E+00
  6.500E-04  3.21752E-11  1.06554E-05  4.45019E-11  1.00000E+00 -2.22045E-16
  6.750E-04  3.46979E-11  1.10652E-05  4.62112E-11  1.00000E+00  0.00000E+00
