 #
 # Projectile: electron
 # Kinetic energy = 7.90000E+06 eV = 2.90320E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.73403E-18 cm**2 = 2.76187E-01 a0**2
 # 1st transport cross section = 1.55677E-22 cm**2 = 5.55932E-06 a0**2
 # 2nd transport cross section = 4.23707E-22 cm**2 = 1.51309E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  3.400E+00  8.80086E-04  5.79068E-19  2.06789E-02
  3.500E+00  9.32601E-04  5.16902E-19  1.84589E-02
  3.600E+00  9.86636E-04  4.62873E-19  1.65295E-02
  3.700E+00  1.04219E-03  4.15735E-19  1.48462E-02
  3.800E+00  1.09927E-03  3.74461E-19  1.33722E-02
  3.900E+00  1.15786E-03  3.38195E-19  1.20772E-02
  4.000E+00  1.21797E-03  3.06227E-19  1.09356E-02
  4.100E+00  1.27961E-03  2.77958E-19  9.92608E-03
  4.200E+00  1.34276E-03  2.52887E-19  9.03077E-03
  4.300E+00  1.40743E-03  2.30589E-19  8.23448E-03
  4.400E+00  1.47362E-03  2.10703E-19  7.52435E-03
  4.500E+00  1.54133E-03  1.92923E-19  6.88940E-03
  4.600E+00  1.61056E-03  1.76986E-19  6.32028E-03
  4.700E+00  1.68131E-03  1.62667E-19  5.80896E-03
  4.800E+00  1.75357E-03  1.49774E-19  5.34851E-03
  4.900E+00  1.82735E-03  1.38138E-19  4.93298E-03
  5.000E+00  1.90265E-03  1.27615E-19  4.55721E-03
  5.100E+00  1.97947E-03  1.18080E-19  4.21670E-03
  5.200E+00  2.05780E-03  1.09422E-19  3.90755E-03
  5.300E+00  2.13765E-03  1.01548E-19  3.62635E-03
  5.400E+00  2.21902E-03  9.43728E-20  3.37011E-03
  5.500E+00  2.30190E-03  8.78233E-20  3.13623E-03
  5.600E+00  2.38630E-03  8.18352E-20  2.92239E-03
  5.700E+00  2.47222E-03  7.63514E-20  2.72656E-03
  5.800E+00  2.55965E-03  7.13218E-20  2.54695E-03
  5.900E+00  2.64859E-03  6.67019E-20  2.38197E-03
  6.000E+00  2.73905E-03  6.24521E-20  2.23021E-03
  6.100E+00  2.83103E-03  5.85374E-20  2.09041E-03
  6.200E+00  2.92452E-03  5.49264E-20  1.96146E-03
  6.300E+00  3.01952E-03  5.15913E-20  1.84236E-03
  6.400E+00  3.11604E-03  4.85071E-20  1.73222E-03
  6.500E+00  3.21407E-03  4.56514E-20  1.63024E-03
  6.600E+00  3.31362E-03  4.30041E-20  1.53570E-03
  6.700E+00  3.41468E-03  4.05471E-20  1.44796E-03
  6.800E+00  3.51725E-03  3.82644E-20  1.36645E-03
  6.900E+00  3.62133E-03  3.61411E-20  1.29062E-03
  7.000E+00  3.72692E-03  3.41641E-20  1.22002E-03
  7.100E+00  3.83403E-03  3.23214E-20  1.15422E-03
  7.200E+00  3.94265E-03  3.06022E-20  1.09282E-03
  7.300E+00  4.05278E-03  2.89966E-20  1.03549E-03
  7.400E+00  4.16442E-03  2.74957E-20  9.81891E-04
  7.500E+00  4.27757E-03  2.60915E-20  9.31744E-04
  7.600E+00  4.39223E-03  2.47765E-20  8.84783E-04
  7.700E+00  4.50840E-03  2.35439E-20  8.40768E-04
  7.800E+00  4.62608E-03  2.23877E-20  7.99478E-04
  7.900E+00  4.74527E-03  2.13021E-20  7.60713E-04
  8.000E+00  4.86597E-03  2.02822E-20  7.24290E-04
  8.100E+00  4.98817E-03  1.93231E-20  6.90039E-04
  8.200E+00  5.11188E-03  1.84205E-20  6.57807E-04
  8.300E+00  5.23711E-03  1.75705E-20  6.27453E-04
  8.400E+00  5.36383E-03  1.67694E-20  5.98845E-04
  8.500E+00  5.49207E-03  1.60138E-20  5.71864E-04
  8.600E+00  5.62181E-03  1.53008E-20  5.46401E-04
  8.700E+00  5.75306E-03  1.46274E-20  5.22352E-04
  8.800E+00  5.88581E-03  1.39910E-20  4.99626E-04
  8.900E+00  6.02007E-03  1.33891E-20  4.78135E-04
  9.000E+00  6.15583E-03  1.28197E-20  4.57798E-04
  9.100E+00  6.29310E-03  1.22805E-20  4.38543E-04
  9.200E+00  6.43187E-03  1.17696E-20  4.20301E-04
  9.300E+00  6.57214E-03  1.12853E-20  4.03007E-04
  9.400E+00  6.71392E-03  1.08260E-20  3.86604E-04
  9.500E+00  6.85720E-03  1.03901E-20  3.71036E-04
  9.600E+00  7.00198E-03  9.97610E-21  3.56253E-04
  9.700E+00  7.14827E-03  9.58278E-21  3.42207E-04
  9.800E+00  7.29605E-03  9.20889E-21  3.28855E-04
  9.900E+00  7.44534E-03  8.85328E-21  3.16156E-04
  1.000E+01  7.59612E-03  8.51487E-21  3.04072E-04
  1.025E+01  7.97965E-03  7.73780E-21  2.76322E-04
  1.050E+01  8.37255E-03  7.04844E-21  2.51704E-04
  1.075E+01  8.77480E-03  6.43512E-21  2.29802E-04
  1.100E+01  9.18641E-03  5.88794E-21  2.10262E-04
  1.125E+01  9.60736E-03  5.39849E-21  1.92783E-04
  1.150E+01  1.00376E-02  4.95956E-21  1.77109E-04
  1.175E+01  1.04773E-02  4.56500E-21  1.63019E-04
  1.200E+01  1.09262E-02  4.20950E-21  1.50324E-04
  1.225E+01  1.13844E-02  3.88848E-21  1.38860E-04
  1.250E+01  1.18520E-02  3.59798E-21  1.28486E-04
  1.275E+01  1.23288E-02  3.33457E-21  1.19080E-04
  1.300E+01  1.28150E-02  3.09524E-21  1.10533E-04
  1.325E+01  1.33104E-02  2.87739E-21  1.02753E-04
  1.350E+01  1.38150E-02  2.67872E-21  9.56588E-05
  1.375E+01  1.43290E-02  2.49723E-21  8.91778E-05
  1.400E+01  1.48521E-02  2.33116E-21  8.32472E-05
  1.425E+01  1.53845E-02  2.17894E-21  7.78114E-05
  1.450E+01  1.59262E-02  2.03920E-21  7.28213E-05
  1.475E+01  1.64770E-02  1.91073E-21  6.82334E-05
  1.500E+01  1.70371E-02  1.79244E-21  6.40091E-05
  1.525E+01  1.76063E-02  1.68337E-21  6.01141E-05
  1.550E+01  1.81848E-02  1.58265E-21  5.65176E-05
  1.575E+01  1.87724E-02  1.48954E-21  5.31925E-05
  1.600E+01  1.93692E-02  1.40334E-21  5.01143E-05
  1.625E+01  1.99751E-02  1.32345E-21  4.72611E-05
  1.650E+01  2.05901E-02  1.24930E-21  4.46132E-05
  1.675E+01  2.12143E-02  1.18040E-21  4.21530E-05
  1.700E+01  2.18476E-02  1.11632E-21  3.98645E-05
  1.725E+01  2.24900E-02  1.05665E-21  3.77335E-05
  1.750E+01  2.31415E-02  1.00102E-21  3.57469E-05
  1.775E+01  2.38021E-02  9.49101E-22  3.38930E-05
  1.800E+01  2.44717E-02  9.00605E-22  3.21612E-05
  1.825E+01  2.51504E-02  8.55259E-22  3.05418E-05
  1.850E+01  2.58382E-02  8.12815E-22  2.90262E-05
  1.875E+01  2.65349E-02  7.73053E-22  2.76062E-05
  1.900E+01  2.72407E-02  7.35767E-22  2.62747E-05
  1.925E+01  2.79555E-02  7.00773E-22  2.50251E-05
  1.950E+01  2.86793E-02  6.67902E-22  2.38512E-05
  1.975E+01  2.94120E-02  6.36998E-22  2.27476E-05
  2.000E+01  3.01537E-02  6.07920E-22  2.17092E-05
  2.025E+01  3.09043E-02  5.80539E-22  2.07314E-05
  2.050E+01  3.16639E-02  5.54734E-22  1.98099E-05
  2.075E+01  3.24324E-02  5.30397E-22  1.89408E-05
  2.100E+01  3.32098E-02  5.07426E-22  1.81205E-05
  2.125E+01  3.39961E-02  4.85730E-22  1.73457E-05
  2.150E+01  3.47912E-02  4.65223E-22  1.66134E-05
  2.175E+01  3.55952E-02  4.45827E-22  1.59208E-05
  2.200E+01  3.64081E-02  4.27468E-22  1.52652E-05
  2.225E+01  3.72297E-02  4.10080E-22  1.46442E-05
  2.250E+01  3.80602E-02  3.93600E-22  1.40557E-05
  2.275E+01  3.88995E-02  3.77972E-22  1.34976E-05
  2.300E+01  3.97476E-02  3.63142E-22  1.29680E-05
  2.325E+01  4.06044E-02  3.49061E-22  1.24652E-05
  2.350E+01  4.14700E-02  3.35683E-22  1.19875E-05
  2.375E+01  4.23443E-02  3.22966E-22  1.15333E-05
  2.400E+01  4.32273E-02  3.10869E-22  1.11013E-05
  2.425E+01  4.41190E-02  2.99357E-22  1.06902E-05
  2.450E+01  4.50194E-02  2.88395E-22  1.02988E-05
  2.475E+01  4.59284E-02  2.77951E-22  9.92579E-06
  2.500E+01  4.68461E-02  2.67995E-22  9.57027E-06
  2.550E+01  4.87074E-02  2.49440E-22  8.90765E-06
  2.600E+01  5.06030E-02  2.32529E-22  8.30375E-06
  2.650E+01  5.25328E-02  2.17086E-22  7.75229E-06
  2.700E+01  5.44967E-02  2.02959E-22  7.24780E-06
  2.750E+01  5.64946E-02  1.90012E-22  6.78544E-06
  2.800E+01  5.85262E-02  1.78126E-22  6.36098E-06
  2.850E+01  6.05914E-02  1.67195E-22  5.97065E-06
  2.900E+01  6.26901E-02  1.57128E-22  5.61114E-06
  2.950E+01  6.48222E-02  1.47841E-22  5.27950E-06
  3.000E+01  6.69873E-02  1.39262E-22  4.97312E-06
  3.050E+01  6.91854E-02  1.31324E-22  4.68966E-06
  3.100E+01  7.14163E-02  1.23970E-22  4.42705E-06
  3.150E+01  7.36799E-02  1.17148E-22  4.18343E-06
  3.200E+01  7.59760E-02  1.10810E-22  3.95711E-06
  3.250E+01  7.83043E-02  1.04916E-22  3.74662E-06
  3.300E+01  8.06647E-02  9.94269E-23  3.55060E-06
  3.350E+01  8.30571E-02  9.43092E-23  3.36784E-06
  3.400E+01  8.54812E-02  8.95322E-23  3.19725E-06
  3.450E+01  8.79369E-02  8.50683E-23  3.03784E-06
  3.500E+01  9.04240E-02  8.08925E-23  2.88872E-06
  3.550E+01  9.29422E-02  7.69820E-23  2.74908E-06
  3.600E+01  9.54915E-02  7.33164E-23  2.61818E-06
  3.650E+01  9.80716E-02  6.98765E-23  2.49534E-06
  3.700E+01  1.00682E-01  6.66459E-23  2.37997E-06
  3.750E+01  1.03323E-01  6.36086E-23  2.27150E-06
  3.800E+01  1.05995E-01  6.07506E-23  2.16944E-06
  3.850E+01  1.08696E-01  5.80588E-23  2.07332E-06
  3.900E+01  1.11427E-01  5.55215E-23  1.98271E-06
  3.950E+01  1.14188E-01  5.31278E-23  1.89723E-06
  4.000E+01  1.16978E-01  5.08676E-23  1.81652E-06
  4.050E+01  1.19797E-01  4.87319E-23  1.74025E-06
  4.100E+01  1.22645E-01  4.67122E-23  1.66812E-06
  4.150E+01  1.25522E-01  4.48008E-23  1.59986E-06
  4.200E+01  1.28428E-01  4.29905E-23  1.53522E-06
  4.250E+01  1.31361E-01  4.12747E-23  1.47395E-06
  4.300E+01  1.34323E-01  3.96475E-23  1.41584E-06
  4.350E+01  1.37313E-01  3.81031E-23  1.36069E-06
  4.400E+01  1.40330E-01  3.66363E-23  1.30831E-06
  4.450E+01  1.43375E-01  3.52425E-23  1.25853E-06
  4.500E+01  1.46447E-01  3.39170E-23  1.21120E-06
  4.550E+01  1.49545E-01  3.26557E-23  1.16616E-06
  4.600E+01  1.52671E-01  3.14549E-23  1.12327E-06
  4.650E+01  1.55823E-01  3.03109E-23  1.08242E-06
  4.700E+01  1.59001E-01  2.92204E-23  1.04348E-06
  4.750E+01  1.62205E-01  2.81804E-23  1.00634E-06
  4.800E+01  1.65435E-01  2.71879E-23  9.70897E-07
  4.850E+01  1.68690E-01  2.62403E-23  9.37057E-07
  4.900E+01  1.71970E-01  2.53350E-23  9.04729E-07
  4.950E+01  1.75276E-01  2.44697E-23  8.73830E-07
  5.000E+01  1.78606E-01  2.36423E-23  8.44283E-07
  5.050E+01  1.81961E-01  2.28507E-23  8.16014E-07
  5.100E+01  1.85340E-01  2.20930E-23  7.88955E-07
  5.150E+01  1.88743E-01  2.13673E-23  7.63040E-07
  5.200E+01  1.92169E-01  2.06720E-23  7.38212E-07
  5.250E+01  1.95619E-01  2.00056E-23  7.14412E-07
  5.300E+01  1.99092E-01  1.93665E-23  6.91590E-07
  5.350E+01  2.02589E-01  1.87533E-23  6.69694E-07
  5.400E+01  2.06107E-01  1.81649E-23  6.48679E-07
  5.450E+01  2.09649E-01  1.75998E-23  6.28501E-07
  5.500E+01  2.13212E-01  1.70570E-23  6.09118E-07
  5.550E+01  2.16797E-01  1.65354E-23  5.90491E-07
  5.600E+01  2.20404E-01  1.60340E-23  5.72584E-07
  5.650E+01  2.24032E-01  1.55517E-23  5.55363E-07
  5.700E+01  2.27680E-01  1.50878E-23  5.38795E-07
  5.750E+01  2.31350E-01  1.46413E-23  5.22849E-07
  5.800E+01  2.35040E-01  1.42114E-23  5.07497E-07
  5.850E+01  2.38751E-01  1.37973E-23  4.92711E-07
