 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 8.10000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  1.750E-01  2.33223E-06  1.16182E-07  1.22971E-07  1.66901E-10  1.76661E-10  1.00605E-08  2.67868E-10
  2.000E-01  3.04617E-06  8.55903E-08  1.07929E-07  1.40519E-10  1.77202E-10  4.83319E-10  3.95123E-09
  2.250E-01  3.85531E-06  6.31605E-08  9.49950E-08  1.16656E-10  1.75463E-10  1.30428E-08  5.55383E-10
  2.500E-01  4.75964E-06  4.63487E-08  8.38381E-08  9.51159E-11  1.72063E-10  3.65323E-09  3.94783E-09
  2.750E-01  5.75916E-06  3.36077E-08  7.41913E-08  7.58654E-11  1.67491E-10  1.56772E-08  1.40721E-09
  3.000E-01  6.85388E-06  2.39096E-08  6.58363E-08  5.88787E-11  1.62142E-10  8.15296E-09  3.80990E-09
  3.250E-01  8.04378E-06  1.65189E-08  5.85903E-08  4.40674E-11  1.56322E-10  1.74347E-08  2.26763E-09
  3.500E-01  9.32888E-06  1.08858E-08  5.22965E-08  3.12725E-11  1.50264E-10  1.38371E-08  3.48620E-09
  3.750E-01  1.07092E-05  6.59089E-09  4.68194E-08  2.02847E-11  1.44136E-10  1.77815E-08  3.08751E-09
  4.000E-01  1.21846E-05  3.31280E-09  4.20412E-08  1.08729E-11  1.38055E-10  2.03652E-08  2.96517E-09
  4.250E-01  1.37553E-05  8.06340E-10  3.78601E-08  2.80766E-12  1.32096E-10  1.63166E-08  3.81571E-09
  4.500E-01  1.54212E-05 -1.11446E-09  3.41890E-08 -4.12291E-12  1.26305E-10  2.72782E-08  2.26313E-09
  4.750E-01  1.71822E-05 -2.58970E-09  3.09536E-08 -1.01045E-11  1.20706E-10  1.27876E-08  4.40935E-09
  5.000E-01  1.90385E-05 -3.72437E-09  2.80910E-08 -1.52937E-11  1.15309E-10  3.40417E-08  1.40923E-09
  5.250E-01  2.09899E-05 -4.59700E-09  2.55483E-08 -1.98194E-11  1.10116E-10  7.07957E-09  4.83350E-09
  5.500E-01  2.30365E-05 -5.26633E-09  2.32811E-08 -2.37853E-11  1.05123E-10  4.00656E-08  4.39254E-10
  5.750E-01  2.51783E-05 -5.77640E-09  2.12523E-08 -2.72743E-11  1.00324E-10  7.77387E-10  5.06000E-09
  6.000E-01  2.74153E-05 -6.16045E-09  1.94306E-08 -3.03518E-11  9.57130E-11  4.47296E-08  6.05576E-10
  6.250E-01  2.97475E-05 -6.44378E-09  1.77898E-08 -3.30703E-11  9.12822E-11  1.05924E-08  5.06829E-09
  6.500E-01  3.21749E-05 -6.64590E-09  1.63078E-08 -3.54717E-11  8.70251E-11  4.74207E-08  1.67916E-09
  6.750E-01  3.46974E-05 -6.78200E-09  1.49658E-08 -3.75902E-11  8.29357E-11  2.20040E-08  4.84697E-09
  7.000E-01  3.73152E-05 -6.86409E-09  1.37479E-08 -3.94542E-11  7.90084E-11  4.75814E-08  2.73193E-09
  7.250E-01  4.00281E-05 -6.90185E-09  1.26403E-08 -4.10881E-11  7.52382E-11  3.44844E-08  4.39525E-09
  7.500E-01  4.28362E-05 -6.90312E-09  1.16314E-08 -4.25128E-11  7.16203E-11  4.47574E-08  3.71313E-09
  7.750E-01  4.57395E-05 -6.87436E-09  1.07108E-08 -4.37469E-11  6.81501E-11  4.73583E-08  3.72363E-09
  8.000E-01  4.87380E-05 -6.82094E-09  9.86950E-09 -4.48073E-11  6.48233E-11  3.86421E-08  4.57332E-09
  8.250E-01  5.18317E-05 -6.74737E-09  9.09976E-09 -4.57093E-11  6.16355E-11  5.98357E-08  2.85385E-09
  8.500E-01  5.50205E-05 -6.65746E-09  8.39458E-09 -4.64670E-11  5.85823E-11  2.91124E-08  5.26702E-09
  8.750E-01  5.83045E-05 -6.55441E-09  7.74781E-09 -4.70935E-11  5.56592E-11  7.10529E-08  1.81806E-09
  9.000E-01  6.16838E-05 -6.44096E-09  7.15397E-09 -4.76009E-11  5.28616E-11  1.62545E-08  5.75511E-09
  9.250E-01  6.51582E-05 -6.31944E-09  6.60816E-09 -4.80003E-11  5.01850E-11  8.01227E-08  6.57567E-10
  9.500E-01  6.87277E-05 -6.19181E-09  6.10600E-09 -4.83022E-11  4.76247E-11  3.78364E-10  6.00686E-09
  9.750E-01  7.23925E-05 -6.05974E-09  5.64354E-09 -4.85162E-11  4.51761E-11  8.61885E-08  5.78990E-10
  1.000E+00  7.61524E-05 -5.92463E-09  5.21723E-09 -4.86510E-11  4.28344E-11  1.52178E-12  3.71974E-11
  1.100E+00  9.21439E-05 -5.37482E-09  3.81410E-09 -4.85509E-11  3.44459E-11  3.42138E-12  2.45726E-11
  1.200E+00  1.09658E-04 -4.84228E-09  2.78264E-09 -4.77181E-11  2.74148E-11  4.04695E-12  1.39199E-11
  1.300E+00  1.28695E-04 -4.34938E-09  2.01400E-09 -4.64337E-11  2.14950E-11  3.80464E-12  5.80875E-12
  1.400E+00  1.49255E-04 -3.90358E-09  1.43414E-09 -4.48814E-11  1.64829E-11  3.03769E-12  2.10453E-13
  1.500E+00  1.71338E-04 -3.50507E-09  9.92063E-10 -4.31792E-11  1.22153E-11  2.02991E-12  3.18906E-12
  1.600E+00  1.94942E-04 -3.15074E-09  6.52127E-10 -4.14030E-11  8.56352E-12  9.98639E-13  4.82087E-12
  1.700E+00  2.20070E-04 -2.83633E-09  3.89016E-10 -3.96019E-11  5.42574E-12  9.82464E-14  5.14283E-12
  1.800E+00  2.46720E-04 -2.55734E-09  1.84447E-10 -3.78080E-11  2.72105E-12  5.78767E-13  4.58764E-12
  1.900E+00  2.74892E-04 -2.30955E-09  2.49953E-11 -3.60426E-11  3.84217E-13  9.92759E-13  3.53244E-12
  2.000E+00  3.04586E-04 -2.08914E-09 -9.93488E-11 -3.43199E-11 -1.63797E-12  1.15105E-12  2.28409E-12
  2.100E+00  3.35803E-04 -1.89274E-09 -1.96153E-10 -3.26491E-11 -3.38950E-12  1.09146E-12  1.07001E-12
  2.200E+00  3.68542E-04 -1.71741E-09 -2.71210E-10 -3.10361E-11 -4.90718E-12  8.73249E-13  4.48845E-14
  2.300E+00  4.02802E-04 -1.56057E-09 -3.29000E-10 -2.94846E-11 -6.22205E-12  5.64445E-13  7.07809E-13
  2.400E+00  4.38585E-04 -1.42001E-09 -3.73023E-10 -2.79962E-11 -7.36053E-12  2.29886E-13  1.16006E-12
  2.500E+00  4.75889E-04 -1.29380E-09 -4.06033E-10 -2.65714E-11 -8.34522E-12  7.48030E-14  1.32950E-12
  2.600E+00  5.14715E-04 -1.18026E-09 -4.30209E-10 -2.52099E-11 -9.19554E-12  3.09237E-13  1.26457E-12
  2.700E+00  5.55063E-04 -1.07793E-09 -4.47290E-10 -2.39103E-11 -9.92825E-12  4.50920E-13  1.03092E-12
  2.800E+00  5.96931E-04 -9.85541E-10 -4.58667E-10 -2.26712E-11 -1.05579E-11  4.96146E-13  7.01033E-13
  2.900E+00  6.40321E-04 -9.01978E-10 -4.65459E-10 -2.14905E-11 -1.10970E-11  4.54723E-13  3.41229E-13
  3.000E+00  6.85233E-04 -8.26270E-10 -4.68567E-10 -2.03661E-11 -1.15565E-11  3.48601E-13  7.83417E-15
  3.100E+00  7.31665E-04 -7.57564E-10 -4.68724E-10 -1.92955E-11 -1.19459E-11  2.04425E-13  2.57509E-13
  3.200E+00  7.79618E-04 -6.95113E-10 -4.66521E-10 -1.82764E-11 -1.22736E-11  5.06526E-14  4.32705E-13
  3.300E+00  8.29092E-04 -6.38258E-10 -4.62441E-10 -1.73063E-11 -1.25469E-11  8.72561E-14  5.10197E-13
  3.400E+00  8.80086E-04 -5.86419E-10 -4.56879E-10 -1.63829E-11 -1.27719E-11  1.89871E-13  4.99260E-13
  3.500E+00  9.32601E-04 -5.39086E-10 -4.50154E-10 -1.55038E-11 -1.29545E-11  2.46854E-13  4.16926E-13
  3.600E+00  9.86636E-04 -4.95805E-10 -4.42529E-10 -1.46668E-11 -1.30994E-11  2.56792E-13  2.88421E-13
  3.700E+00  1.04219E-03 -4.56176E-10 -4.34219E-10 -1.38696E-11 -1.32109E-11  2.24116E-13  1.40118E-13
  3.800E+00  1.09927E-03 -4.19843E-10 -4.25399E-10 -1.31101E-11 -1.32929E-11  1.60099E-13  2.98317E-15
  3.900E+00  1.15786E-03 -3.86490E-10 -4.16214E-10 -1.23864E-11 -1.33486E-11  7.92827E-14  1.22731E-13
  4.000E+00  1.21797E-03 -3.55835E-10 -4.06781E-10 -1.16966E-11 -1.33811E-11  3.49419E-15  2.04480E-13
  4.100E+00  1.27961E-03 -3.27628E-10 -3.97195E-10 -1.10387E-11 -1.33930E-11  7.45994E-14  2.43335E-13
  4.200E+00  1.34276E-03 -3.01645E-10 -3.87535E-10 -1.04113E-11 -1.33865E-11  1.24736E-13  2.40475E-13
  4.300E+00  1.40743E-03 -2.77683E-10 -3.77865E-10 -9.81249E-12 -1.33638E-11  1.48686E-13  2.02187E-13
  4.400E+00  1.47362E-03 -2.55565E-10 -3.68236E-10 -9.24093E-12 -1.33267E-11  1.45416E-13  1.40138E-13
  4.500E+00  1.54133E-03 -2.35127E-10 -3.58689E-10 -8.69515E-12 -1.32768E-11  1.19533E-13  6.62383E-14
  4.600E+00  1.61056E-03 -2.16224E-10 -3.49258E-10 -8.17379E-12 -1.32156E-11  7.72989E-14  7.17658E-15
  4.700E+00  1.68131E-03 -1.98726E-10 -3.39969E-10 -7.67558E-12 -1.31443E-11  2.81865E-14  6.90198E-14
  4.800E+00  1.75357E-03 -1.82515E-10 -3.30842E-10 -7.19933E-12 -1.30642E-11  2.00726E-14  1.12051E-13
  4.900E+00  1.82735E-03 -1.67483E-10 -3.21893E-10 -6.74391E-12 -1.29763E-11  5.95358E-14  1.32611E-13
  5.000E+00  1.90265E-03 -1.53534E-10 -3.13135E-10 -6.30826E-12 -1.28814E-11  8.47643E-14  1.30784E-13
  5.100E+00  1.97947E-03 -1.40580E-10 -3.04576E-10 -5.89139E-12 -1.27805E-11  9.37256E-14  1.09800E-13
  5.200E+00  2.05780E-03 -1.28543E-10 -2.96221E-10 -5.49236E-12 -1.26743E-11  8.64583E-14  7.48782E-14
  5.300E+00  2.13765E-03 -1.17350E-10 -2.88076E-10 -5.11028E-12 -1.25634E-11  6.60249E-14  3.34545E-14
  5.400E+00  2.21902E-03 -1.06934E-10 -2.80142E-10 -4.74432E-12 -1.24485E-11  3.72827E-14  7.83710E-15
  5.500E+00  2.30190E-03 -9.72375E-11 -2.72419E-10 -4.39369E-12 -1.23301E-11  5.62051E-15  4.30198E-14
  5.600E+00  2.38630E-03 -8.82046E-11 -2.64907E-10 -4.05767E-12 -1.22087E-11  2.36990E-14  6.74469E-14
  5.700E+00  2.47222E-03 -7.97856E-11 -2.57604E-10 -3.73554E-12 -1.20848E-11  4.60611E-14  7.89547E-14
  5.800E+00  2.55965E-03 -7.19350E-11 -2.50508E-10 -3.42665E-12 -1.19586E-11  5.85273E-14  7.72856E-14
  5.900E+00  2.64859E-03 -6.46110E-11 -2.43616E-10 -3.13037E-12 -1.18307E-11  6.02893E-14  6.40261E-14
  6.000E+00  2.73905E-03 -5.77754E-11 -2.36923E-10 -2.84613E-12 -1.17013E-11  5.23285E-14  4.27427E-14
  6.100E+00  2.83103E-03 -5.13930E-11 -2.30427E-10 -2.57337E-12 -1.15707E-11  3.64212E-14  1.75478E-14
  6.200E+00  2.92452E-03 -4.54318E-11 -2.24122E-10 -2.31156E-12 -1.14392E-11  1.65077E-14  7.53997E-15
  6.300E+00  3.01952E-03 -3.98619E-11 -2.18004E-10 -2.06020E-12 -1.13071E-11  4.22862E-15  2.88230E-14
  6.400E+00  3.11604E-03 -3.46560E-11 -2.12069E-10 -1.81883E-12 -1.11744E-11  2.22551E-14  4.32498E-14
  6.500E+00  3.21407E-03 -2.97893E-11 -2.06311E-10 -1.58700E-12 -1.10415E-11  3.48010E-14  4.96924E-14
  6.600E+00  3.31362E-03 -2.52383E-11 -2.00726E-10 -1.36429E-12 -1.09084E-11  4.05618E-14  4.79651E-14
  6.700E+00  3.41468E-03 -2.09815E-11 -1.95309E-10 -1.15030E-12 -1.07754E-11  3.91093E-14  3.91726E-14
  6.800E+00  3.51725E-03 -1.69996E-11 -1.90055E-10 -9.44658E-13 -1.06426E-11  3.15384E-14  2.53774E-14
  6.900E+00  3.62133E-03 -1.32739E-11 -1.84959E-10 -7.46997E-13 -1.05102E-11  1.95697E-14  9.17941E-15
  7.000E+00  3.72692E-03 -9.78749E-12 -1.80016E-10 -5.56979E-13 -1.03781E-11  5.57270E-15  6.70328E-15
  7.100E+00  3.83403E-03 -6.52531E-12 -1.75223E-10 -3.74281E-13 -1.02467E-11  7.96815E-15  1.99365E-14
  7.200E+00  3.94265E-03 -3.47173E-12 -1.70573E-10 -1.98594E-13 -1.01158E-11  1.89548E-14  2.88408E-14
  7.300E+00  4.05278E-03 -6.14363E-13 -1.66062E-10 -2.96275E-14 -9.98567E-12  2.58197E-14  3.24804E-14
