 #
 # Projectile: electron
 # Kinetic energy = 4.95000E+06 eV = 1.81909E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.32959E-18 cm**2 = 1.54613E-01 a0**2
 # 1st transport cross section = 1.19041E-22 cm**2 = 4.25105E-06 a0**2
 # 2nd transport cross section = 3.32794E-22 cm**2 = 1.18843E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  8.30926E-13  2.96729E+04
  1.000E-04  7.61557E-13  8.30921E-13  2.96727E+04
  1.250E-04  1.18994E-12  8.30918E-13  2.96726E+04
  1.500E-04  1.71346E-12  8.30915E-13  2.96725E+04
  1.750E-04  2.33225E-12  8.30910E-13  2.96723E+04
  2.000E-04  3.04617E-12  8.30905E-13  2.96722E+04
  2.250E-04  3.85530E-12  8.30900E-13  2.96720E+04
  2.500E-04  4.75964E-12  8.30894E-13  2.96717E+04
  2.750E-04  5.75917E-12  8.30887E-13  2.96715E+04
  3.000E-04  6.85391E-12  8.30879E-13  2.96712E+04
  3.250E-04  8.04379E-12  8.30871E-13  2.96709E+04
  3.500E-04  9.32893E-12  8.30862E-13  2.96706E+04
  3.750E-04  1.07092E-11  8.30853E-13  2.96703E+04
  4.000E-04  1.21847E-11  8.30842E-13  2.96699E+04
  4.250E-04  1.37554E-11  8.30832E-13  2.96695E+04
  4.500E-04  1.54213E-11  8.30820E-13  2.96691E+04
  4.750E-04  1.71823E-11  8.30808E-13  2.96687E+04
  5.000E-04  1.90386E-11  8.30795E-13  2.96682E+04
  5.250E-04  2.09900E-11  8.30782E-13  2.96678E+04
  5.500E-04  2.30367E-11  8.30768E-13  2.96673E+04
  5.750E-04  2.51785E-11  8.30753E-13  2.96667E+04
  6.000E-04  2.74156E-11  8.30737E-13  2.96662E+04
  6.250E-04  2.97478E-11  8.30721E-13  2.96656E+04
  6.500E-04  3.21752E-11  8.30705E-13  2.96650E+04
  6.750E-04  3.46979E-11  8.30687E-13  2.96644E+04
  7.000E-04  3.73157E-11  8.30669E-13  2.96637E+04
  7.250E-04  4.00286E-11  8.30651E-13  2.96631E+04
  7.500E-04  4.28368E-11  8.30631E-13  2.96624E+04
  7.750E-04  4.57402E-11  8.30611E-13  2.96617E+04
  8.000E-04  4.87388E-11  8.30591E-13  2.96609E+04
  8.250E-04  5.18325E-11  8.30569E-13  2.96602E+04
  8.500E-04  5.50215E-11  8.30547E-13  2.96594E+04
  8.750E-04  5.83057E-11  8.30525E-13  2.96586E+04
  9.000E-04  6.16850E-11  8.30501E-13  2.96577E+04
  9.250E-04  6.51595E-11  8.30477E-13  2.96569E+04
  9.500E-04  6.87293E-11  8.30453E-13  2.96560E+04
  9.750E-04  7.23943E-11  8.30428E-13  2.96551E+04
  1.000E-03  7.61544E-11  8.30402E-13  2.96542E+04
  1.250E-03  1.18991E-10  8.30107E-13  2.96437E+04
  1.500E-03  1.71347E-10  8.29747E-13  2.96308E+04
  1.750E-03  2.33223E-10  8.29322E-13  2.96156E+04
  2.000E-03  3.04617E-10  8.28832E-13  2.95981E+04
  2.250E-03  3.85531E-10  8.28277E-13  2.95783E+04
  2.500E-03  4.75965E-10  8.27658E-13  2.95562E+04
  2.750E-03  5.75917E-10  8.26975E-13  2.95318E+04
  3.000E-03  6.85389E-10  8.26229E-13  2.95052E+04
  3.250E-03  8.04380E-10  8.25419E-13  2.94762E+04
  3.500E-03  9.32891E-10  8.24545E-13  2.94450E+04
  3.750E-03  1.07092E-09  8.23610E-13  2.94116E+04
  4.000E-03  1.21847E-09  8.22612E-13  2.93760E+04
  4.250E-03  1.37554E-09  8.21552E-13  2.93381E+04
  4.500E-03  1.54213E-09  8.20431E-13  2.92981E+04
  4.750E-03  1.71823E-09  8.19249E-13  2.92559E+04
  5.000E-03  1.90386E-09  8.18007E-13  2.92116E+04
  5.250E-03  2.09900E-09  8.16706E-13  2.91651E+04
  5.500E-03  2.30367E-09  8.15345E-13  2.91165E+04
  5.750E-03  2.51785E-09  8.13926E-13  2.90658E+04
  6.000E-03  2.74156E-09  8.12449E-13  2.90131E+04
  6.250E-03  2.97478E-09  8.10915E-13  2.89583E+04
  6.500E-03  3.21752E-09  8.09325E-13  2.89015E+04
  6.750E-03  3.46978E-09  8.07679E-13  2.88427E+04
  7.000E-03  3.73156E-09  8.05978E-13  2.87820E+04
  7.250E-03  4.00286E-09  8.04222E-13  2.87193E+04
  7.500E-03  4.28368E-09  8.02413E-13  2.86547E+04
  7.750E-03  4.57402E-09  8.00552E-13  2.85882E+04
  8.000E-03  4.87388E-09  7.98638E-13  2.85199E+04
