 #
 # Projectile: electron
 # Kinetic energy = 5.95000E+06 eV = 2.18658E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.31968E-18 cm**2 = 1.54259E-01 a0**2
 # 1st transport cross section = 8.68828E-23 cm**2 = 3.10264E-06 a0**2
 # 2nd transport cross section = 2.43499E-22 cm**2 = 8.69552E-06 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  4.800E+01  1.65435E-01  1.25906E-23  4.49618E-07
  4.850E+01  1.68690E-01  1.21033E-23  4.32215E-07
  4.900E+01  1.71970E-01  1.16393E-23  4.15645E-07
  4.950E+01  1.75276E-01  1.11972E-23  3.99860E-07
  5.000E+01  1.78606E-01  1.07759E-23  3.84816E-07
  5.050E+01  1.81961E-01  1.03742E-23  3.70469E-07
  5.100E+01  1.85340E-01  9.99095E-24  3.56783E-07
  5.150E+01  1.88743E-01  9.62516E-24  3.43721E-07
  5.200E+01  1.92169E-01  9.27588E-24  3.31248E-07
  5.250E+01  1.95619E-01  8.94221E-24  3.19332E-07
  5.300E+01  1.99092E-01  8.62330E-24  3.07944E-07
  5.350E+01  2.02589E-01  8.31836E-24  2.97054E-07
  5.400E+01  2.06107E-01  8.02667E-24  2.86638E-07
  5.450E+01  2.09649E-01  7.74753E-24  2.76669E-07
  5.500E+01  2.13212E-01  7.48031E-24  2.67127E-07
  5.550E+01  2.16797E-01  7.22440E-24  2.57988E-07
  5.600E+01  2.20404E-01  6.97921E-24  2.49232E-07
  5.650E+01  2.24032E-01  6.74420E-24  2.40840E-07
  5.700E+01  2.27680E-01  6.51886E-24  2.32793E-07
  5.750E+01  2.31350E-01  6.30271E-24  2.25074E-07
  5.800E+01  2.35040E-01  6.09531E-24  2.17667E-07
  5.850E+01  2.38751E-01  5.89623E-24  2.10558E-07
  5.900E+01  2.42481E-01  5.70509E-24  2.03732E-07
  5.950E+01  2.46231E-01  5.52149E-24  1.97176E-07
  6.000E+01  2.50000E-01  5.34507E-24  1.90876E-07
  6.050E+01  2.53788E-01  5.17549E-24  1.84820E-07
  6.100E+01  2.57595E-01  5.01244E-24  1.78998E-07
  6.150E+01  2.61421E-01  4.85562E-24  1.73397E-07
  6.200E+01  2.65264E-01  4.70474E-24  1.68009E-07
  6.250E+01  2.69126E-01  4.55955E-24  1.62824E-07
  6.300E+01  2.73005E-01  4.41977E-24  1.57833E-07
  6.350E+01  2.76901E-01  4.28516E-24  1.53026E-07
  6.400E+01  2.80814E-01  4.15549E-24  1.48395E-07
  6.450E+01  2.84744E-01  4.03055E-24  1.43934E-07
  6.500E+01  2.88691E-01  3.91012E-24  1.39633E-07
  6.550E+01  2.92653E-01  3.79403E-24  1.35487E-07
  6.600E+01  2.96632E-01  3.68207E-24  1.31489E-07
  6.650E+01  3.00625E-01  3.57408E-24  1.27633E-07
  6.700E+01  3.04634E-01  3.46989E-24  1.23912E-07
  6.750E+01  3.08658E-01  3.36932E-24  1.20321E-07
  6.800E+01  3.12697E-01  3.27223E-24  1.16853E-07
  6.850E+01  3.16749E-01  3.17847E-24  1.13505E-07
  6.900E+01  3.20816E-01  3.08792E-24  1.10272E-07
  6.950E+01  3.24896E-01  3.00045E-24  1.07148E-07
  7.000E+01  3.28990E-01  2.91593E-24  1.04130E-07
  7.050E+01  3.33097E-01  2.83423E-24  1.01212E-07
  7.100E+01  3.37216E-01  2.75524E-24  9.83914E-08
  7.150E+01  3.41348E-01  2.67884E-24  9.56631E-08
  7.200E+01  3.45492E-01  2.60494E-24  9.30242E-08
  7.250E+01  3.49647E-01  2.53347E-24  9.04720E-08
  7.300E+01  3.53814E-01  2.46432E-24  8.80025E-08
  7.350E+01  3.57992E-01  2.39738E-24  8.56120E-08
  7.400E+01  3.62181E-01  2.33257E-24  8.32976E-08
  7.450E+01  3.66381E-01  2.26981E-24  8.10564E-08
  7.500E+01  3.70590E-01  2.20903E-24  7.88860E-08
  7.550E+01  3.74810E-01  2.15016E-24  7.67837E-08
  7.600E+01  3.79039E-01  2.09313E-24  7.47470E-08
  7.650E+01  3.83277E-01  2.03786E-24  7.27732E-08
  7.700E+01  3.87524E-01  1.98428E-24  7.08601E-08
  7.750E+01  3.91780E-01  1.93234E-24  6.90052E-08
  7.800E+01  3.96044E-01  1.88198E-24  6.72067E-08
  7.850E+01  4.00316E-01  1.83314E-24  6.54625E-08
  7.900E+01  4.04596E-01  1.78576E-24  6.37707E-08
  7.950E+01  4.08882E-01  1.73980E-24  6.21294E-08
  8.000E+01  4.13176E-01  1.69520E-24  6.05368E-08
  8.050E+01  4.17476E-01  1.65192E-24  5.89911E-08
  8.100E+01  4.21783E-01  1.60990E-24  5.74906E-08
  8.150E+01  4.26095E-01  1.56911E-24  5.60339E-08
  8.200E+01  4.30413E-01  1.52950E-24  5.46194E-08
  8.250E+01  4.34737E-01  1.49103E-24  5.32457E-08
  8.300E+01  4.39065E-01  1.45367E-24  5.19113E-08
