 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  47,   projectile: electron
 #  Kinetic energy = 5.95000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  7.250E-04  4.00286E-11  1.07238E-06  1.12316E-07  6.24816E-12  6.54428E-13  2.22497E-09  4.22058E-07
  7.500E-04  4.28368E-11  1.07236E-06  1.12316E-07  6.46351E-12  6.76994E-13  2.22182E-09  4.21764E-07
  7.750E-04  4.57402E-11  1.07234E-06  1.12316E-07  6.67884E-12  6.99559E-13  2.21856E-09  4.21461E-07
  8.000E-04  4.87388E-11  1.07232E-06  1.12316E-07  6.89417E-12  7.22124E-13  2.21519E-09  4.21147E-07
  8.250E-04  5.18325E-11  1.07230E-06  1.12316E-07  7.10948E-12  7.44690E-13  2.21173E-09  4.20824E-07
  8.500E-04  5.50215E-11  1.07228E-06  1.12316E-07  7.32478E-12  7.67255E-13  2.20815E-09  4.20491E-07
  8.750E-04  5.83057E-11  1.07226E-06  1.12315E-07  7.54007E-12  7.89820E-13  2.20448E-09  4.20148E-07
  9.000E-04  6.16850E-11  1.07224E-06  1.12315E-07  7.75535E-12  8.12385E-13  2.20070E-09  4.19796E-07
  9.250E-04  6.51595E-11  1.07222E-06  1.12315E-07  7.97061E-12  8.34950E-13  2.19682E-09  4.19434E-07
  9.500E-04  6.87293E-11  1.07220E-06  1.12315E-07  8.18586E-12  8.57514E-13  2.19283E-09  4.19062E-07
  9.750E-04  7.23943E-11  1.07217E-06  1.12315E-07  8.40110E-12  8.80079E-13  2.18874E-09  4.18680E-07
  1.000E-03  7.61544E-11  1.07215E-06  1.12314E-07  8.61632E-12  9.02643E-13  2.18455E-09  4.18289E-07
  1.250E-03  1.18991E-10  1.07188E-06  1.12312E-07  1.07677E-11  1.12828E-12  2.13709E-09  4.13848E-07
  1.500E-03  1.71347E-10  1.07155E-06  1.12309E-07  1.29173E-11  1.35390E-12  2.07975E-09  4.08462E-07
  1.750E-03  2.33223E-10  1.07116E-06  1.12306E-07  1.50647E-11  1.57950E-12  2.01294E-09  4.02156E-07
  2.000E-03  3.04617E-10  1.07071E-06  1.12302E-07  1.72096E-11  1.80508E-12  1.93712E-09  3.94957E-07
  2.250E-03  3.85531E-10  1.07021E-06  1.12297E-07  1.93516E-11  2.03063E-12  1.85281E-09  3.86899E-07
  2.500E-03  4.75965E-10  1.06964E-06  1.12292E-07  2.14904E-11  2.25616E-12  1.76060E-09  3.78018E-07
  2.750E-03  5.75917E-10  1.06902E-06  1.12286E-07  2.36256E-11  2.48165E-12  1.66113E-09  3.68354E-07
  3.000E-03  6.85389E-10  1.06833E-06  1.12280E-07  2.57570E-11  2.70711E-12  1.55507E-09  3.57950E-07
  3.250E-03  8.04380E-10  1.06759E-06  1.12274E-07  2.78840E-11  2.93253E-12  1.44317E-09  3.46854E-07
  3.500E-03  9.32891E-10  1.06679E-06  1.12266E-07  3.00065E-11  3.15790E-12  1.32617E-09  3.35115E-07
  3.750E-03  1.07092E-09  1.06594E-06  1.12259E-07  3.21240E-11  3.38324E-12  1.20489E-09  3.22784E-07
  4.000E-03  1.21847E-09  1.06503E-06  1.12251E-07  3.42363E-11  3.60852E-12  1.08015E-09  3.09917E-07
  4.250E-03  1.37554E-09  1.06406E-06  1.12242E-07  3.63430E-11  3.83375E-12  9.52791E-10  2.96569E-07
  4.500E-03  1.54213E-09  1.06303E-06  1.12232E-07  3.84438E-11  4.05893E-12  8.23674E-10  2.82800E-07
  4.750E-03  1.71823E-09  1.06195E-06  1.12223E-07  4.05383E-11  4.28405E-12  6.93665E-10  2.68667E-07
  5.000E-03  1.90386E-09  1.06082E-06  1.12212E-07  4.26263E-11  4.50911E-12  5.63633E-10  2.54233E-07
  5.250E-03  2.09900E-09  1.05963E-06  1.12201E-07  4.47075E-11  4.73411E-12  4.34438E-10  2.39558E-07
  5.500E-03  2.30367E-09  1.05839E-06  1.12190E-07  4.67815E-11  4.95904E-12  3.06931E-10  2.24705E-07
  5.750E-03  2.51785E-09  1.05709E-06  1.12178E-07  4.88481E-11  5.18390E-12  1.81943E-10  2.09735E-07
  6.000E-03  2.74156E-09  1.05574E-06  1.12166E-07  5.09069E-11  5.40868E-12  6.02804E-11  1.94710E-07
  6.250E-03  2.97478E-09  1.05434E-06  1.12153E-07  5.29577E-11  5.63339E-12  5.72776E-11  1.79692E-07
  6.500E-03  3.21752E-09  1.05289E-06  1.12139E-07  5.50002E-11  5.85802E-12  1.69992E-10  1.64740E-07
  6.750E-03  3.46978E-09  1.05139E-06  1.12125E-07  5.70341E-11  6.08257E-12  2.77164E-10  1.49913E-07
  7.000E-03  3.73156E-09  1.04984E-06  1.12110E-07  5.90591E-11  6.30703E-12  3.78140E-10  1.35270E-07
  7.250E-03  4.00286E-09  1.04824E-06  1.12095E-07  6.10751E-11  6.53140E-12  4.72319E-10  1.20866E-07
  7.500E-03  4.28368E-09  1.04659E-06  1.12080E-07  6.30817E-11  6.75569E-12  5.59157E-10  1.06755E-07
  7.750E-03  4.57402E-09  1.04489E-06  1.12064E-07  6.50787E-11  6.97987E-12  6.38167E-10  9.29882E-08
  8.000E-03  4.87388E-09  1.04315E-06  1.12047E-07  6.70658E-11  7.20396E-12  7.08926E-10  7.96142E-08
  8.250E-03  5.18326E-09  1.04135E-06  1.12030E-07  6.90429E-11  7.42794E-12  7.71078E-10  6.66792E-08
  8.500E-03  5.50215E-09  1.03952E-06  1.12012E-07  7.10096E-11  7.65183E-12  8.24335E-10  5.42262E-08
  8.750E-03  5.83057E-09  1.03764E-06  1.11994E-07  7.29658E-11  7.87560E-12  8.68479E-10  4.22947E-08
  9.000E-03  6.16850E-09  1.03571E-06  1.11975E-07  7.49113E-11  8.09926E-12  9.03361E-10  3.09209E-08
  9.250E-03  6.51596E-09  1.03374E-06  1.11956E-07  7.68459E-11  8.32282E-12  9.28909E-10  2.01376E-08
  9.500E-03  6.87293E-09  1.03173E-06  1.11936E-07  7.87693E-11  8.54625E-12  9.45119E-10  9.97373E-09
  9.750E-03  7.23942E-09  1.02968E-06  1.11916E-07  8.06813E-11  8.76956E-12  9.52063E-10  4.54315E-10
  1.000E-02  7.61544E-09  1.02759E-06  1.11895E-07  8.25819E-11  8.99276E-12  9.49880E-10  8.39942E-09
  1.250E-02  1.18991E-08  1.00461E-06  1.11660E-07  1.00919E-10  1.12173E-11  5.03296E-10  5.85110E-08
  1.500E-02  1.71347E-08  9.78522E-07  1.11374E-07  1.17958E-10  1.34263E-11  2.94136E-10  4.71405E-08
  1.750E-02  2.33223E-08  9.50176E-07  1.11041E-07  1.33631E-10  1.56171E-11  7.59765E-10  6.21196E-09
  2.000E-02  3.04617E-08  9.20364E-07  1.10660E-07  1.47930E-10  1.77869E-11  5.41770E-10  2.66025E-08
  2.250E-02  3.85531E-08  8.89773E-07  1.10234E-07  1.60890E-10  1.99333E-11  1.29520E-10  3.03998E-08
  2.500E-02  4.75965E-08  8.58964E-07  1.09765E-07  1.72577E-10  2.20538E-11  6.59936E-10  9.72023E-09
  2.750E-02  5.75917E-08  8.28377E-07  1.09254E-07  1.83074E-10  2.41464E-11  5.98064E-10  1.43706E-08
  3.000E-02  6.85389E-08  7.98333E-07  1.08704E-07  1.92474E-10  2.62089E-11  1.17657E-11  2.25574E-08
  3.250E-02  8.04380E-08  7.69058E-07  1.08117E-07  2.00867E-10  2.82397E-11  5.78889E-10  1.11364E-08
  3.500E-02  9.32891E-08  7.40694E-07  1.07495E-07  2.08341E-10  3.02370E-11  6.54656E-10  7.73147E-09
  3.750E-02  1.07092E-07  7.13323E-07  1.06840E-07  2.14973E-10  3.21994E-11  1.48795E-10  1.77406E-08
  4.000E-02  1.21847E-07  6.86982E-07  1.06154E-07  2.20837E-10  3.41256E-11  4.93270E-10  1.18141E-08
  4.250E-02  1.37554E-07  6.61675E-07  1.05440E-07  2.25996E-10  3.60144E-11  7.02131E-10  3.35557E-09
  4.500E-02  1.54213E-07  6.37387E-07  1.04699E-07  2.30506E-10  3.78648E-11  2.86057E-10  1.42139E-08
  4.750E-02  1.71823E-07  6.14088E-07  1.03933E-07  2.34418E-10  3.96761E-11  3.93587E-10  1.20864E-08
  5.000E-02  1.90386E-07  5.91741E-07  1.03144E-07  2.37777E-10  4.14474E-11  7.33916E-10  1.26287E-10
  5.250E-02  2.09900E-07  5.70307E-07  1.02335E-07  2.40622E-10  4.31783E-11  4.22825E-10  1.13158E-08
  5.500E-02  2.30367E-07  5.49744E-07  1.01507E-07  2.42991E-10  4.48682E-11  2.75965E-10  1.20606E-08
  5.750E-02  2.51785E-07  5.30013E-07  1.00661E-07  2.44919E-10  4.65169E-11  7.44805E-10  2.41312E-09
  6.000E-02  2.74156E-07  5.11074E-07  9.97998E-08  2.46435E-10  4.81242E-11  5.56025E-10  8.75241E-09
  6.250E-02  2.97478E-07  4.92891E-07  9.89247E-08  2.47571E-10  4.96898E-11  1.39350E-10  1.17767E-08
  6.500E-02  3.21752E-07  4.75430E-07  9.80374E-08  2.48352E-10  5.12139E-11  7.30362E-10  4.47219E-09
  6.750E-02  3.46978E-07  4.58658E-07  9.71391E-08  2.48806E-10  5.26964E-11  6.81174E-10  6.38119E-09
  7.000E-02  3.73156E-07  4.42546E-07  9.62315E-08  2.48957E-10  5.41375E-11  1.54199E-11  1.12501E-08
  7.250E-02  4.00286E-07  4.27064E-07  9.53158E-08  2.48828E-10  5.55375E-11  6.86785E-10  6.15074E-09
  7.500E-02  4.28368E-07  4.12188E-07  9.43934E-08  2.48442E-10  5.68966E-11  7.92763E-10  4.13321E-09
  7.750E-02  4.57402E-07  3.97890E-07  9.34654E-08  2.47818E-10  5.82152E-11  1.85860E-10  1.04876E-08
  8.000E-02  4.87388E-07  3.84149E-07  9.25330E-08  2.46978E-10  5.94936E-11  6.11069E-10  7.49368E-09
  8.250E-02  5.18325E-07  3.70942E-07  9.15974E-08  2.45940E-10  6.07325E-11  8.84549E-10  1.98102E-09
  8.500E-02  5.50215E-07  3.58248E-07  9.06596E-08  2.44721E-10  6.19322E-11  3.67863E-10  9.49510E-09
  8.750E-02  5.83057E-07  3.46046E-07  8.97205E-08  2.43339E-10  6.30934E-11  5.01300E-10  8.51662E-09
  9.000E-02  6.16850E-07  3.34319E-07  8.87812E-08  2.41809E-10  6.42167E-11  9.49879E-10  7.64774E-11
  9.250E-02  6.51596E-07  3.23046E-07  8.78424E-08  2.40146E-10  6.53027E-11  5.55716E-10  8.28261E-09
  9.500E-02  6.87293E-07  3.12211E-07  8.69051E-08  2.38364E-10  6.63520E-11  3.57006E-10  9.22000E-09
  9.750E-02  7.23942E-07  3.01797E-07  8.59700E-08  2.36477E-10  6.73654E-11  9.82096E-10  2.02244E-09
  1.000E-01  7.61543E-07  2.91787E-07  8.50379E-08  2.34496E-10  6.83436E-11  7.42197E-10  6.86694E-09
  1.250E-01  1.18991E-06  2.10777E-07  7.60068E-08  2.11740E-10  7.63572E-11  5.08152E-10  8.73607E-09
  1.500E-01  1.71347E-06  1.56182E-07  6.77735E-08  1.88276E-10  8.17036E-11  4.86425E-11  9.53429E-09
  1.750E-01  2.33223E-06  1.19055E-07  6.05100E-08  1.67441E-10  8.51055E-11  6.13979E-10  9.01933E-09
  2.000E-01  3.04617E-06  9.33324E-08  5.42121E-08  1.50016E-10  8.71408E-11  1.38187E-09  7.14963E-09
  2.250E-01  3.85531E-06  7.50181E-08  4.87888E-08  1.35652E-10  8.82268E-11  2.10112E-09  4.15121E-09
  2.500E-01  4.75964E-06  6.15458E-08  4.41175E-08  1.23657E-10  8.86444E-11  2.59949E-09  4.64898E-10
  2.750E-01  5.75916E-06  5.12944E-08  4.00753E-08  1.13366E-10  8.85754E-11  2.72570E-09  3.35530E-09
  3.000E-01  6.85388E-06  4.32483E-08  3.65534E-08  1.04273E-10  8.81363E-11  2.38109E-09  6.74115E-09
  3.250E-01  8.04378E-06  3.67689E-08  3.34615E-08  9.60388E-11  8.74053E-11  1.54195E-09  9.19009E-09
  3.500E-01  9.32888E-06  3.14479E-08  3.07276E-08  8.84592E-11  8.64387E-11  2.71998E-10  1.03281E-08
  3.750E-01  1.07092E-05  2.70162E-08  2.82949E-08  8.14217E-11  8.52812E-11  1.27693E-09  9.95826E-09
  4.000E-01  1.21846E-05  2.32893E-08  2.61188E-08  7.48691E-11  8.39712E-11  2.87840E-09  8.09177E-09
  4.250E-01  1.37553E-05  2.01346E-08  2.41641E-08  6.87731E-11  8.25430E-11  4.26014E-09  4.95618E-09
  4.500E-01  1.54212E-05  1.74521E-08  2.24024E-08  6.31171E-11  8.10273E-11  5.14603E-09  9.74223E-10
  4.750E-01  1.71822E-05  1.51635E-08  2.08104E-08  5.78871E-11  7.94513E-11  5.30577E-09  3.28787E-09
  5.000E-01  1.90385E-05  1.32059E-08  1.93685E-08  5.30671E-11  7.78385E-11  4.60377E-09  7.19810E-09
  5.250E-01  2.09899E-05  1.15272E-08  1.80598E-08  4.86376E-11  7.62089E-11  3.03730E-09  1.01522E-08
  5.500E-01  2.30365E-05  1.00843E-08  1.68700E-08  4.45756E-11  7.45786E-11  7.55014E-10  1.16684E-08
  5.750E-01  2.51783E-05  8.84094E-09  1.57863E-08  4.08559E-11  7.29606E-11  1.95027E-09  1.14674E-08
  6.000E-01  2.74153E-05  7.76661E-09  1.47976E-08  3.74516E-11  7.13649E-11  4.67615E-09  9.52405E-09
  6.250E-01  2.97475E-05  6.83567E-09  1.38939E-08  3.43359E-11  6.97989E-11  6.96896E-09  6.07982E-09
  6.500E-01  3.21749E-05  6.02651E-09  1.30663E-08  3.14822E-11  6.82677E-11  8.39743E-09  1.61436E-09
  6.750E-01  3.46974E-05  5.32098E-09  1.23072E-08  2.88655E-11  6.67749E-11  8.62979E-09  3.22193E-09
  7.000E-01  3.73152E-05  4.70378E-09  1.16094E-08  2.64623E-11  6.53226E-11  7.50080E-09  7.70373E-09
  7.250E-01  4.00281E-05  4.16207E-09  1.09669E-08  2.42508E-11  6.39116E-11  5.05611E-09  1.11407E-08
  7.500E-01  4.28362E-05  3.68504E-09  1.03741E-08  2.22116E-11  6.25423E-11  1.56425E-09  1.29845E-08
  7.750E-01  4.57395E-05  3.26360E-09  9.82619E-09  2.03269E-11  6.12142E-11  2.50830E-09  1.29166E-08
  8.000E-01  4.87380E-05  2.89009E-09  9.31880E-09  1.85810E-11  5.99265E-11  6.55754E-09  1.09017E-08
  8.250E-01  5.18317E-05  2.55804E-09  8.84808E-09  1.69599E-11  5.86780E-11  9.93039E-09  7.19985E-09
  8.500E-01  5.50205E-05  2.26199E-09  8.41062E-09  1.54513E-11  5.74675E-11  1.20283E-08  2.33283E-09
  8.750E-01  5.83045E-05  1.99731E-09  8.00335E-09  1.40443E-11  5.62935E-11  1.24100E-08  2.98983E-09
  9.000E-01  6.16838E-05  1.76005E-09  7.62356E-09  1.27293E-11  5.51547E-11  1.08752E-08  7.97483E-09
  9.250E-01  6.51582E-05  1.54688E-09  7.26883E-09  1.14980E-11  5.40495E-11  7.51657E-09  1.18638E-08
  9.500E-01  6.87277E-05  1.35491E-09  6.93699E-09  1.03429E-11  5.29766E-11  2.72557E-09  1.40490E-08
  9.750E-01  7.23925E-05  1.18169E-09  6.62611E-09  9.25764E-12  5.19345E-11  2.84837E-09  1.41679E-08
  1.000E+00  7.61524E-05  1.02509E-09  6.33446E-09  8.23636E-12  5.09220E-11  2.60875E-12  1.08307E-10
  1.100E+00  9.21439E-05  5.31746E-10  5.33120E-09  4.69805E-12  4.71441E-11  1.30342E-11  7.35096E-12
  1.200E+00  1.09658E-04  1.93720E-10  4.53523E-09  1.86469E-12  4.37527E-11  3.13174E-13  5.65181E-11
  1.300E+00  1.28695E-04 -4.04820E-11  3.89367E-09 -4.27264E-13  4.06949E-11  8.45781E-12  1.30582E-12
  1.400E+00  1.49255E-04 -2.03277E-10  3.36973E-09 -2.29222E-12  3.79293E-11  6.67159E-13  3.22055E-11
  1.500E+00  1.71338E-04 -3.15971E-10  2.93705E-09 -3.81484E-12  3.54216E-11  5.76050E-12  3.93044E-12
  1.600E+00  1.94942E-04 -3.93027E-10  2.57627E-09 -5.06033E-12  3.31431E-11  1.08415E-12  1.94669E-11
  1.700E+00  2.20070E-04 -4.44499E-10  2.27288E-09 -6.08010E-12  3.10686E-11  4.04663E-12  4.46052E-12
  1.800E+00  2.46720E-04 -4.77490E-10  2.01578E-09 -6.91525E-12  2.91760E-11  1.23711E-12  1.22428E-11
  1.900E+00  2.74892E-04 -4.97088E-10  1.79636E-09 -7.59888E-12  2.74456E-11  2.89625E-12  4.24072E-12
  2.000E+00  3.04586E-04 -5.06964E-10  1.60789E-09 -8.15775E-12  2.58600E-11  1.25921E-12  7.90050E-12
  2.100E+00  3.35803E-04 -5.09795E-10  1.44504E-09 -8.61354E-12  2.44038E-11  2.09242E-12  3.77329E-12
  2.200E+00  3.68542E-04 -5.07536E-10  1.30354E-09 -8.98389E-12  2.30632E-11  1.21468E-12  5.17477E-12
  2.300E+00  4.02802E-04 -5.01629E-10  1.17995E-09 -9.28317E-12  2.18263E-11  1.51356E-12  3.25373E-12
  2.400E+00  4.38585E-04 -4.93140E-10  1.07149E-09 -9.52310E-12  2.06824E-11  1.13741E-12  3.40739E-12
  2.500E+00  4.75889E-04 -4.82856E-10  9.75860E-10 -9.71333E-12  1.96222E-11  1.08742E-12  2.75881E-12
  2.600E+00  5.14715E-04 -4.71364E-10  8.91201E-10 -9.86177E-12  1.86374E-11  1.04399E-12  2.23303E-12
  2.700E+00  5.55063E-04 -4.59100E-10  8.15954E-10 -9.97497E-12  1.77207E-11  7.68643E-13  2.31493E-12
  2.800E+00  5.96931E-04 -4.46389E-10  7.48826E-10 -1.00584E-11  1.68658E-11  9.45344E-13  1.43937E-12
  2.900E+00  6.40321E-04 -4.33469E-10  6.88733E-10 -1.01165E-11  1.60669E-11  5.27271E-13  1.92842E-12
  3.000E+00  6.85233E-04 -4.20520E-10  6.34764E-10 -1.01531E-11  1.53191E-11  8.47044E-13  8.97088E-13
  3.100E+00  7.31665E-04 -4.07672E-10  5.86146E-10 -1.01714E-11  1.46179E-11  3.43661E-13  1.59737E-12
  3.200E+00  7.79618E-04 -3.95019E-10  5.42224E-10 -1.01741E-11  1.39593E-11  7.51634E-13  5.24118E-13
  3.300E+00  8.29092E-04 -3.82629E-10  5.02437E-10 -1.01633E-11  1.33397E-11  2.03436E-13  1.31654E-12
  3.400E+00  8.80086E-04 -3.70550E-10  4.66304E-10 -1.01412E-11  1.27560E-11  6.61454E-13  2.68194E-13
  3.500E+00  9.32601E-04 -3.58814E-10  4.33411E-10 -1.01093E-11  1.22054E-11  9.68161E-14  1.07898E-12
  3.600E+00  9.86636E-04 -3.47440E-10  4.03400E-10 -1.00690E-11  1.16853E-11  5.77438E-13  9.37921E-14
  3.700E+00  1.04219E-03 -3.36441E-10  3.75959E-10 -1.00215E-11  1.11934E-11  1.58479E-14  8.79349E-13
  3.800E+00  1.09927E-03 -3.25820E-10  3.50818E-10 -9.96789E-12  1.07276E-11  4.99226E-13  2.33451E-14
  3.900E+00  1.15786E-03 -3.15577E-10  3.27740E-10 -9.90907E-12  1.02860E-11  4.46654E-14  7.11625E-13
  4.000E+00  1.21797E-03 -3.05709E-10  3.06516E-10 -9.84580E-12  9.86697E-12  4.27717E-13  9.92306E-14
  4.100E+00  1.27961E-03 -2.96207E-10  2.86965E-10 -9.77876E-12  9.46892E-12  8.87778E-14  5.71326E-13
  4.200E+00  1.34276E-03 -2.87065E-10  2.68924E-10 -9.70855E-12  9.09044E-12  3.62515E-13  1.46306E-13
  4.300E+00  1.40743E-03 -2.78270E-10  2.52251E-10 -9.63567E-12  8.73021E-12  1.20118E-13  4.54046E-13
  4.400E+00  1.47362E-03 -2.69813E-10  2.36819E-10 -9.56058E-12  8.38708E-12  3.03557E-13  1.72761E-13
  4.500E+00  1.54133E-03 -2.61682E-10  2.22515E-10 -9.48367E-12  8.05993E-12  1.41351E-13  3.57187E-13
  4.600E+00  1.61056E-03 -2.53864E-10  2.09239E-10 -9.40527E-12  7.74779E-12  2.50978E-13  1.84721E-13
  4.700E+00  1.68131E-03 -2.46348E-10  1.96900E-10 -9.32570E-12  7.44973E-12  1.54295E-13  2.76553E-13
  4.800E+00  1.75357E-03 -2.39122E-10  1.85419E-10 -9.24521E-12  7.16491E-12  2.03531E-13  1.85588E-13
  4.900E+00  1.82735E-03 -2.32173E-10  1.74723E-10 -9.16405E-12  6.89254E-12  1.60386E-13  2.10293E-13
  5.000E+00  1.90265E-03 -2.25490E-10  1.64746E-10 -9.08240E-12  6.63190E-12  1.62248E-13  1.80071E-13
  5.100E+00  1.97947E-03 -2.19063E-10  1.55431E-10 -9.00045E-12  6.38232E-12  1.61837E-13  1.56678E-13
  5.200E+00  2.05780E-03 -2.12879E-10  1.46724E-10 -8.91836E-12  6.14318E-12  1.24742E-13  1.69840E-13
  5.300E+00  2.13765E-03 -2.06929E-10  1.38577E-10 -8.83627E-12  5.91391E-12  1.58655E-13  1.12644E-13
  5.400E+00  2.21902E-03 -2.01201E-10  1.30946E-10 -8.75429E-12  5.69396E-12  9.29022E-14  1.56628E-13
  5.500E+00  2.30190E-03 -1.95687E-10  1.23793E-10 -8.67254E-12  5.48284E-12  1.53091E-13  7.77858E-14
  5.600E+00  2.38630E-03 -1.90378E-10  1.17081E-10 -8.59110E-12  5.28008E-12  6.48249E-14  1.41275E-13
  5.700E+00  2.47222E-03 -1.85263E-10  1.10778E-10 -8.51006E-12  5.08525E-12  1.44820E-13  4.95945E-14
  5.800E+00  2.55965E-03 -1.80335E-10  1.04853E-10 -8.42949E-12  4.89794E-12  4.08928E-14  1.25985E-13
  5.900E+00  2.64859E-03 -1.75585E-10  9.92797E-11 -8.34944E-12  4.71777E-12  1.35222E-13  2.80369E-14
  6.000E+00  2.73905E-03 -1.71005E-10  9.40329E-11 -8.26998E-12  4.54439E-12  2.06646E-14  1.10543E-13
  6.100E+00  2.83103E-03 -1.66589E-10  8.90898E-11 -8.19115E-12  4.37745E-12  1.23966E-13  1.10980E-14
  6.200E+00  2.92452E-03 -1.62329E-10  8.44294E-11 -8.11299E-12  4.21666E-12  4.29634E-15  9.51752E-14
  6.300E+00  3.01952E-03 -1.58217E-10  8.00324E-11 -8.03553E-12  4.06172E-12  1.11946E-13  1.68514E-15
  6.400E+00  3.11604E-03 -1.54249E-10  7.58810E-11 -7.95880E-12  3.91234E-12  9.73463E-15  8.17766E-14
  6.500E+00  3.21407E-03 -1.50417E-10  7.19591E-11 -7.88284E-12  3.76827E-12  1.00510E-13  1.05409E-14
  6.600E+00  3.31362E-03 -1.46716E-10  6.82515E-11 -7.80764E-12  3.62927E-12  2.08129E-14  6.88001E-14
  6.700E+00  3.41468E-03 -1.43141E-10  6.47444E-11 -7.73325E-12  3.49511E-12  8.87010E-14  1.66806E-14
  6.800E+00  3.51725E-03 -1.39685E-10  6.14249E-11 -7.65966E-12  3.36556E-12  2.92351E-14  5.62443E-14
  6.900E+00  3.62133E-03 -1.36344E-10  5.82812E-11 -7.58689E-12  3.24042E-12  7.65001E-14  2.09979E-14
  7.000E+00  3.72692E-03 -1.33114E-10  5.53023E-11 -7.51494E-12  3.11950E-12  3.55399E-14  4.59167E-14
  7.100E+00  3.83403E-03 -1.29989E-10  5.24781E-11 -7.44383E-12  3.00262E-12  6.48478E-14  2.30373E-14
  7.200E+00  3.94265E-03 -1.26966E-10  4.97991E-11 -7.37355E-12  2.88961E-12  3.97752E-14  3.70779E-14
  7.300E+00  4.05278E-03 -1.24039E-10  4.72565E-11 -7.30412E-12  2.78029E-12  5.43534E-14  2.37092E-14
  7.400E+00  4.16442E-03 -1.21206E-10  4.48422E-11 -7.23552E-12  2.67451E-12  4.27482E-14  2.87239E-14
  7.500E+00  4.27757E-03 -1.18462E-10  4.25487E-11 -7.16776E-12  2.57213E-12  4.43968E-14  2.32243E-14
  7.600E+00  4.39223E-03 -1.15805E-10  4.03689E-11 -7.10083E-12  2.47301E-12  4.45215E-14  2.15832E-14
