 #
 # Projectile: electron
 # Kinetic energy = 2.95000E+06 eV = 1.08411E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.86482E-18 cm**2 = 2.80858E-01 a0**2
 # 1st transport cross section = 8.41895E-22 cm**2 = 3.00646E-05 a0**2
 # 2nd transport cross section = 2.23273E-21 cm**2 = 7.97321E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  4.73126E-13  1.68956E+04
  1.000E-04  7.61557E-13  4.73125E-13  1.68956E+04
  1.250E-04  1.18994E-12  4.73125E-13  1.68956E+04
  1.500E-04  1.71346E-12  4.73124E-13  1.68956E+04
  1.750E-04  2.33225E-12  4.73123E-13  1.68955E+04
  2.000E-04  3.04617E-12  4.73123E-13  1.68955E+04
  2.250E-04  3.85530E-12  4.73122E-13  1.68955E+04
  2.500E-04  4.75964E-12  4.73121E-13  1.68954E+04
  2.750E-04  5.75917E-12  4.73120E-13  1.68954E+04
  3.000E-04  6.85391E-12  4.73118E-13  1.68954E+04
  3.250E-04  8.04379E-12  4.73117E-13  1.68953E+04
  3.500E-04  9.32893E-12  4.73116E-13  1.68953E+04
  3.750E-04  1.07092E-11  4.73114E-13  1.68952E+04
  4.000E-04  1.21847E-11  4.73112E-13  1.68951E+04
  4.250E-04  1.37554E-11  4.73111E-13  1.68951E+04
  4.500E-04  1.54213E-11  4.73109E-13  1.68950E+04
  4.750E-04  1.71823E-11  4.73107E-13  1.68949E+04
  5.000E-04  1.90386E-11  4.73105E-13  1.68949E+04
  5.250E-04  2.09900E-11  4.73102E-13  1.68948E+04
  5.500E-04  2.30367E-11  4.73100E-13  1.68947E+04
  5.750E-04  2.51785E-11  4.73098E-13  1.68946E+04
  6.000E-04  2.74156E-11  4.73095E-13  1.68945E+04
  6.250E-04  2.97478E-11  4.73093E-13  1.68944E+04
  6.500E-04  3.21752E-11  4.73090E-13  1.68943E+04
  6.750E-04  3.46979E-11  4.73087E-13  1.68942E+04
  7.000E-04  3.73157E-11  4.73084E-13  1.68941E+04
  7.250E-04  4.00286E-11  4.73081E-13  1.68940E+04
  7.500E-04  4.28368E-11  4.73078E-13  1.68939E+04
  7.750E-04  4.57402E-11  4.73075E-13  1.68938E+04
  8.000E-04  4.87388E-11  4.73071E-13  1.68937E+04
  8.250E-04  5.18325E-11  4.73068E-13  1.68936E+04
