 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 2.95000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  1.000E-03  7.61544E-11  6.79134E-07  1.08710E-07  5.05158E-12  8.08745E-13  1.65416E-08  1.56730E-07
  1.250E-03  1.18991E-10  6.79098E-07  1.08710E-07  6.31415E-12  1.01093E-12  1.64642E-08  1.56368E-07
  1.500E-03  1.71347E-10  6.79055E-07  1.08709E-07  7.57649E-12  1.21310E-12  1.63699E-08  1.55927E-07
  1.750E-03  2.33223E-10  6.79004E-07  1.08708E-07  8.83858E-12  1.41528E-12  1.62588E-08  1.55407E-07
  2.000E-03  3.04617E-10  6.78945E-07  1.08707E-07  1.01004E-11  1.61745E-12  1.61311E-08  1.54808E-07
  2.250E-03  3.85531E-10  6.78879E-07  1.08706E-07  1.13618E-11  1.81961E-12  1.59869E-08  1.54131E-07
  2.500E-03  4.75965E-10  6.78804E-07  1.08705E-07  1.26228E-11  2.02177E-12  1.58265E-08  1.53376E-07
  2.750E-03  5.75917E-10  6.78722E-07  1.08704E-07  1.38834E-11  2.22392E-12  1.56501E-08  1.52545E-07
  3.000E-03  6.85389E-10  6.78631E-07  1.08703E-07  1.51435E-11  2.42606E-12  1.54580E-08  1.51638E-07
  3.250E-03  8.04380E-10  6.78534E-07  1.08701E-07  1.64031E-11  2.62820E-12  1.52505E-08  1.50657E-07
  3.500E-03  9.32891E-10  6.78428E-07  1.08699E-07  1.76622E-11  2.83032E-12  1.50278E-08  1.49601E-07
  3.750E-03  1.07092E-09  6.78314E-07  1.08698E-07  1.89206E-11  3.03244E-12  1.47904E-08  1.48473E-07
  4.000E-03  1.21847E-09  6.78193E-07  1.08696E-07  2.01783E-11  3.23454E-12  1.45386E-08  1.47272E-07
  4.250E-03  1.37554E-09  6.78064E-07  1.08694E-07  2.14354E-11  3.43664E-12  1.42727E-08  1.46002E-07
  4.500E-03  1.54213E-09  6.77927E-07  1.08692E-07  2.26917E-11  3.63872E-12  1.39932E-08  1.44661E-07
  4.750E-03  1.71823E-09  6.77782E-07  1.08689E-07  2.39473E-11  3.84080E-12  1.37006E-08  1.43253E-07
  5.000E-03  1.90386E-09  6.77630E-07  1.08687E-07  2.52020E-11  4.04285E-12  1.33951E-08  1.41779E-07
  5.250E-03  2.09900E-09  6.77470E-07  1.08684E-07  2.64558E-11  4.24490E-12  1.30773E-08  1.40239E-07
  5.500E-03  2.30367E-09  6.77302E-07  1.08682E-07  2.77088E-11  4.44693E-12  1.27477E-08  1.38636E-07
  5.750E-03  2.51785E-09  6.77127E-07  1.08679E-07  2.89608E-11  4.64895E-12  1.24068E-08  1.36970E-07
  6.000E-03  2.74156E-09  6.76944E-07  1.08676E-07  3.02118E-11  4.85095E-12  1.20550E-08  1.35244E-07
  6.250E-03  2.97478E-09  6.76753E-07  1.08673E-07  3.14617E-11  5.05293E-12  1.16930E-08  1.33460E-07
  6.500E-03  3.21752E-09  6.76555E-07  1.08670E-07  3.27106E-11  5.25490E-12  1.13211E-08  1.31618E-07
  6.750E-03  3.46978E-09  6.76349E-07  1.08667E-07  3.39584E-11  5.45685E-12  1.09401E-08  1.29722E-07
  7.000E-03  3.73156E-09  6.76135E-07  1.08664E-07  3.52050E-11  5.65878E-12  1.05505E-08  1.27772E-07
  7.250E-03  4.00286E-09  6.75914E-07  1.08660E-07  3.64504E-11  5.86069E-12  1.01528E-08  1.25770E-07
  7.500E-03  4.28368E-09  6.75685E-07  1.08657E-07  3.76945E-11  6.06259E-12  9.74768E-09  1.23719E-07
  7.750E-03  4.57402E-09  6.75449E-07  1.08653E-07  3.89374E-11  6.26446E-12  9.33569E-09  1.21621E-07
  8.000E-03  4.87388E-09  6.75205E-07  1.08649E-07  4.01789E-11  6.46631E-12  8.91746E-09  1.19477E-07
  8.250E-03  5.18326E-09  6.74954E-07  1.08645E-07  4.14191E-11  6.66814E-12  8.49361E-09  1.17290E-07
  8.500E-03  5.50215E-09  6.74696E-07  1.08641E-07  4.26579E-11  6.86995E-12  8.06477E-09  1.15061E-07
  8.750E-03  5.83057E-09  6.74429E-07  1.08637E-07  4.38952E-11  7.07173E-12  7.63157E-09  1.12793E-07
  9.000E-03  6.16850E-09  6.74156E-07  1.08633E-07  4.51310E-11  7.27349E-12  7.19464E-09  1.10489E-07
  9.250E-03  6.51596E-09  6.73875E-07  1.08628E-07  4.63653E-11  7.47523E-12  6.75464E-09  1.08149E-07
  9.500E-03  6.87293E-09  6.73587E-07  1.08624E-07  4.75981E-11  7.67694E-12  6.31220E-09  1.05777E-07
  9.750E-03  7.23942E-09  6.73291E-07  1.08619E-07  4.88292E-11  7.87863E-12  5.86797E-09  1.03374E-07
  1.000E-02  7.61544E-09  6.72988E-07  1.08614E-07  5.00587E-11  8.08029E-12  5.42260E-09  1.00943E-07
  1.250E-02  1.18991E-08  6.69562E-07  1.08560E-07  6.22549E-11  1.00953E-11  1.04719E-09  7.55952E-08
  1.500E-02  1.71347E-08  6.65436E-07  1.08493E-07  7.42456E-11  1.21069E-11  2.76305E-09  4.99680E-08
  1.750E-02  2.33223E-08  6.60648E-07  1.08414E-07  8.59966E-11  1.41145E-11  5.50266E-09  2.62391E-08
  2.000E-02  3.04617E-08  6.55235E-07  1.08324E-07  9.74767E-11  1.61174E-11  6.85516E-09  6.22868E-09
  2.250E-02  3.85531E-08  6.49241E-07  1.08222E-07  1.08658E-10  1.81151E-11  6.73981E-09  8.78997E-09
  2.500E-02  4.75965E-08  6.42712E-07  1.08108E-07  1.19517E-10  2.01067E-11  5.31824E-09  1.82047E-08
  2.750E-02  5.75917E-08  6.35695E-07  1.07983E-07  1.30034E-10  2.20918E-11  2.96018E-09  2.20899E-08
  3.000E-02  6.85389E-08  6.28239E-07  1.07847E-07  1.40191E-10  2.40697E-11  1.74078E-10  2.11439E-08
  3.250E-02  8.04380E-08  6.20392E-07  1.07699E-07  1.49977E-10  2.60398E-11  2.48504E-09  1.65479E-08
  3.500E-02  9.32891E-08  6.12202E-07  1.07540E-07  1.59381E-10  2.80015E-11  4.51429E-09  9.77055E-09
  3.750E-02  1.07092E-07  6.03716E-07  1.07371E-07  1.68398E-10  2.99543E-11  5.55084E-09  2.34650E-09
  4.000E-02  1.21847E-07  5.94979E-07  1.07191E-07  1.77025E-10  3.18976E-11  5.43327E-09  4.33855E-09
  4.250E-02  1.37554E-07  5.86034E-07  1.07000E-07  1.85262E-10  3.38309E-11  4.22547E-09  9.22587E-09
  4.500E-02  1.54213E-07  5.76921E-07  1.06799E-07  1.93109E-10  3.57536E-11  2.19896E-09  1.17008E-08
  4.750E-02  1.71823E-07  5.67679E-07  1.06587E-07  2.00572E-10  3.76653E-11  2.23160E-10  1.16352E-08
  5.000E-02  1.90386E-07  5.58343E-07  1.06366E-07  2.07656E-10  3.95655E-11  2.54988E-09  9.35261E-09
  5.250E-02  2.09900E-07  5.48944E-07  1.06136E-07  2.14369E-10  4.14536E-11  4.31797E-09  5.52655E-09
  5.500E-02  2.30367E-07  5.39513E-07  1.05895E-07  2.20719E-10  4.33293E-11  5.18151E-09  1.03198E-09
  5.750E-02  2.51785E-07  5.30075E-07  1.05646E-07  2.26715E-10  4.51921E-11  4.97825E-09  3.22406E-09
  6.000E-02  2.74156E-07  5.20655E-07  1.05387E-07  2.32368E-10  4.70416E-11  3.75990E-09  6.46324E-09
  6.250E-02  2.97478E-07  5.11274E-07  1.05120E-07  2.37689E-10  4.88775E-11  1.78070E-09  8.16242E-09
  6.500E-02  3.21752E-07  5.01951E-07  1.04844E-07  2.42689E-10  5.06992E-11  5.53940E-10  8.12660E-09
  6.750E-02  3.46978E-07  4.92701E-07  1.04560E-07  2.47379E-10  5.25065E-11  2.76845E-09  6.49913E-09
  7.000E-02  3.73156E-07  4.83539E-07  1.04268E-07  2.51770E-10  5.42991E-11  4.41231E-09  3.71109E-09
  7.250E-02  4.00286E-07  4.74477E-07  1.03968E-07  2.55876E-10  5.60765E-11  5.15036E-09  3.82184E-10
  7.500E-02  4.28368E-07  4.65526E-07  1.03660E-07  2.59705E-10  5.78386E-11  4.83059E-09  2.80648E-09
  7.750E-02  4.57402E-07  4.56695E-07  1.03346E-07  2.63271E-10  5.95851E-11  3.51538E-09  5.24349E-09
  8.000E-02  4.87388E-07  4.47990E-07  1.03024E-07  2.66584E-10  6.13156E-11  1.46998E-09  6.49802E-09
  8.250E-02  5.18325E-07  4.39418E-07  1.02695E-07  2.69655E-10  6.30299E-11  8.90109E-10  6.39131E-09
  8.500E-02  5.50215E-07  4.30984E-07  1.02359E-07  2.72494E-10  6.47278E-11  3.08248E-09  5.01733E-09
  8.750E-02  5.83057E-07  4.22692E-07  1.02018E-07  2.75111E-10  6.64091E-11  4.65546E-09  2.71107E-09
  9.000E-02  6.16850E-07  4.14544E-07  1.01670E-07  2.77517E-10  6.80737E-11  5.28045E-09  2.73541E-11
  9.250E-02  6.51596E-07  4.06542E-07  1.01316E-07  2.79720E-10  6.97212E-11  4.82021E-09  2.63659E-09
  9.500E-02  6.87293E-07  3.98688E-07  1.00956E-07  2.81730E-10  7.13515E-11  3.35881E-09  4.60535E-09
  9.750E-02  7.23942E-07  3.90983E-07  1.00592E-07  2.83556E-10  7.29646E-11  1.18691E-09  5.56962E-09
  1.000E-01  7.61543E-07  3.83426E-07  1.00222E-07  2.85206E-10  7.45603E-11  1.25549E-09  5.37769E-09
  1.250E-01  1.18991E-06  3.15831E-07  9.62845E-08  2.93659E-10  8.95396E-11  5.76530E-09  5.81721E-10
  1.500E-01  1.71347E-06  2.61358E-07  9.20548E-08  2.91613E-10  1.02728E-10  2.19731E-10  4.33211E-09
  1.750E-01  2.33223E-06  2.17658E-07  8.76971E-08  2.83330E-10  1.14177E-10  6.79060E-09  6.25110E-10
  2.000E-01  3.04617E-06  1.82542E-07  8.33345E-08  2.71566E-10  1.23998E-10  2.26779E-09  3.72057E-09
  2.250E-01  3.85531E-06  1.54206E-07  7.90541E-08  2.58088E-10  1.32334E-10  7.43957E-09  1.56848E-09
  2.500E-01  4.75964E-06  1.31209E-07  7.49138E-08  2.43999E-10  1.39338E-10  4.88204E-09  3.11555E-09
  2.750E-01  5.75916E-06  1.12417E-07  7.09494E-08  2.29959E-10  1.45162E-10  7.33941E-09  2.34977E-09
  3.000E-01  6.85388E-06  9.69414E-08  6.71800E-08  2.16330E-10  1.49947E-10  7.85095E-09  2.40222E-09
  3.250E-01  8.04378E-06  8.40874E-08  6.36132E-08  2.03283E-10  1.53819E-10  6.22611E-09  2.95388E-09
  3.500E-01  9.32888E-06  7.33139E-08  6.02487E-08  1.90872E-10  1.56892E-10  1.08365E-08  1.56985E-09
  3.750E-01  1.07092E-05  6.42006E-08  5.70809E-08  1.79084E-10  1.59262E-10  3.98102E-09  3.34931E-09
  4.000E-01  1.21846E-05  5.64213E-08  5.41013E-08  1.67876E-10  1.61014E-10  1.34490E-08  6.51310E-10
  4.250E-01  1.37553E-05  4.97232E-08  5.12997E-08  1.57193E-10  1.62220E-10  6.29127E-10  3.51363E-09
  4.500E-01  1.54212E-05  4.39101E-08  4.86653E-08  1.46981E-10  1.62943E-10  1.52968E-08  3.03944E-10
  4.750E-01  1.71822E-05  3.88295E-08  4.61873E-08  1.37194E-10  1.63240E-10  3.67629E-09  3.43682E-09
  5.000E-01  1.90385E-05  3.43621E-08  4.38552E-08  1.27799E-10  1.63157E-10  1.60155E-08  1.24084E-09
  5.250E-01  2.09899E-05  3.04140E-08  4.16593E-08  1.18770E-10  1.62739E-10  8.66216E-09  3.12049E-09
  5.500E-01  2.30365E-05  2.69105E-08  3.95905E-08  1.10091E-10  1.62024E-10  1.52946E-08  2.10219E-09
  5.750E-01  2.51783E-05  2.37914E-08  3.76405E-08  1.01754E-10  1.61047E-10  1.39397E-08  2.57839E-09
  6.000E-01  2.74153E-05  2.10078E-08  3.58017E-08  9.37531E-11  1.59841E-10  1.29138E-08  2.83066E-09
  6.250E-01  2.97475E-05  1.85189E-08  3.40669E-08  8.60877E-11  1.58436E-10  1.90169E-08  1.83831E-09
  6.500E-01  3.21749E-05  1.62908E-08  3.24298E-08  7.87571E-11  1.56857E-10  8.78665E-09  3.37223E-09
  6.750E-01  3.46974E-05  1.42943E-08  3.08845E-08  7.17608E-11  1.55130E-10  2.33298E-08  9.43388E-10
  7.000E-01  3.73152E-05  1.25043E-08  2.94254E-08  6.50974E-11  1.53277E-10  2.99930E-09  3.68107E-09
  7.250E-01  4.00281E-05  1.08990E-08  2.80474E-08  5.87642E-11  1.51319E-10  2.62938E-08  4.84087E-11
  7.500E-01  4.28362E-05  9.45915E-09  2.67458E-08  5.27566E-11  1.49274E-10  4.16521E-09  3.72518E-09
  7.750E-01  4.57395E-05  8.16757E-09  2.55160E-08  4.70684E-11  1.47159E-10  2.73709E-08  1.06749E-09
  8.000E-01  4.87380E-05  7.00904E-09  2.43538E-08  4.16915E-11  1.44989E-10  1.22279E-08  3.49111E-09
  8.250E-01  5.18317E-05  5.96988E-09  2.32553E-08  3.66163E-11  1.42777E-10  2.61401E-08  2.03790E-09
  8.500E-01  5.50205E-05  5.03785E-09  2.22168E-08  3.18319E-11  1.40536E-10  2.05417E-08  2.98679E-09
  8.750E-01  5.83045E-05  4.20192E-09  2.12345E-08  2.73264E-11  1.38275E-10  2.23615E-08  2.88392E-09
  9.000E-01  6.16838E-05  3.45216E-09  2.03053E-08  2.30867E-11  1.36004E-10  2.83426E-08  2.24217E-09
  9.250E-01  6.51582E-05  2.77964E-09  1.94259E-08  1.90998E-11  1.33730E-10  1.60233E-08  3.53684E-09
  9.500E-01  6.87277E-05  2.17636E-09  1.85933E-08  1.53520E-11  1.31459E-10  3.48200E-08  1.30732E-09
  9.750E-01  7.23925E-05  1.63510E-09  1.78048E-08  1.18295E-11  1.29198E-10  7.36670E-09  3.94115E-09
  1.000E+00  7.61524E-05  1.14938E-09  1.70575E-08  8.51891E-12  1.26951E-10  1.81719E-12  1.34550E-12
  1.100E+00  9.21439E-05 -3.45330E-10  1.44337E-08 -2.86284E-12  1.18171E-10  8.58539E-13  2.09944E-12
  1.200E+00  1.09658E-04 -1.31941E-09  1.22951E-08 -1.18209E-11  1.09819E-10  2.39914E-14  1.84289E-12
  1.300E+00  1.28695E-04 -1.95530E-09  1.05351E-08 -1.89577E-11  1.01944E-10  5.11356E-13  1.15008E-12
  1.400E+00  1.49255E-04 -2.36788E-09  9.07234E-09 -2.47147E-11  9.45465E-11  7.11213E-13  4.15307E-13
  1.500E+00  1.71338E-04 -2.62962E-09  7.84543E-09 -2.94021E-11  8.76038E-11  6.35285E-13  1.40107E-13
  1.600E+00  1.94942E-04 -2.78692E-09  6.80795E-09 -3.32357E-11  8.10900E-11  3.92884E-13  4.36047E-13
  1.700E+00  2.20070E-04 -2.87022E-09  5.92451E-09 -3.63672E-11  7.49803E-11  1.02640E-13  4.91248E-13
  1.800E+00  2.46720E-04 -2.90018E-09  5.16786E-09 -3.89082E-11  6.92535E-11  1.39210E-13  3.79727E-13
  1.900E+00  2.74892E-04 -2.89131E-09  4.51663E-09 -4.09448E-11  6.38908E-11  2.76001E-13  1.92246E-13
  2.000E+00  3.04586E-04 -2.85417E-09  3.95385E-09 -4.25472E-11  5.88750E-11  2.95534E-13  7.43531E-15
  2.100E+00  3.35803E-04 -2.79661E-09  3.46582E-09 -4.37752E-11  5.41893E-11  2.20351E-13  1.22352E-13
  2.200E+00  3.68542E-04 -2.72461E-09  3.04133E-09 -4.46809E-11  4.98172E-11  9.53423E-14  1.76738E-13
  2.300E+00  4.02802E-04 -2.64274E-09  2.67108E-09 -4.53104E-11  4.57414E-11  3.17065E-14  1.61570E-13
  2.400E+00  4.38585E-04 -2.55452E-09  2.34731E-09 -4.57044E-11  4.19447E-11  1.22162E-13  1.01875E-13
  2.500E+00  4.75889E-04 -2.46264E-09  2.06350E-09 -4.58990E-11  3.84092E-11  1.56892E-13  2.73844E-14
  2.600E+00  5.14715E-04 -2.36916E-09  1.81414E-09 -4.59256E-11  3.51176E-11  1.36343E-13  3.61955E-14
  2.700E+00  5.55063E-04 -2.27560E-09  1.59453E-09 -4.58116E-11  3.20526E-11  7.78826E-14  7.31614E-14
  2.800E+00  5.96931E-04 -2.18312E-09  1.40069E-09 -4.55804E-11  2.91976E-11  5.60741E-15  7.89325E-14
  2.900E+00  6.40321E-04 -2.09254E-09  1.22923E-09 -4.52523E-11  2.65368E-11  5.51816E-14  5.83172E-14
  3.000E+00  6.85233E-04 -2.00442E-09  1.07723E-09 -4.48444E-11  2.40553E-11  8.84899E-14  2.53109E-14
  3.100E+00  7.31665E-04 -1.91916E-09  9.42208E-10 -4.43711E-11  2.17392E-11  8.89733E-14  8.59127E-15
  3.200E+00  7.79618E-04 -1.83700E-09  8.22032E-10 -4.38447E-11  1.95756E-11  6.12629E-14  3.22841E-14
  3.300E+00  8.29092E-04 -1.75808E-09  7.14870E-10 -4.32753E-11  1.75526E-11  1.87897E-14  4.09423E-14
  3.400E+00  8.80086E-04 -1.68245E-09  6.19142E-10 -4.26716E-11  1.56595E-11  2.27975E-14  3.56292E-14
  3.500E+00  9.32601E-04 -1.61011E-09  5.33490E-10 -4.20407E-11  1.38862E-11  5.10819E-14  2.00969E-14
  3.600E+00  9.86636E-04 -1.54100E-09  4.56735E-10 -4.13887E-11  1.22239E-11  5.90874E-14  1.46551E-15
  3.700E+00  1.04219E-03 -1.47505E-09  3.87859E-10 -4.07206E-11  1.06641E-11  4.76884E-14  1.44324E-14
  3.800E+00  1.09927E-03 -1.41215E-09  3.25974E-10 -4.00405E-11  9.19964E-12  2.25550E-14  2.28128E-14
  3.900E+00  1.15786E-03 -1.35219E-09  2.70309E-10 -3.93521E-11  7.82355E-12  6.21309E-15  2.19625E-14
  4.000E+00  1.21797E-03 -1.29505E-09  2.20190E-10 -3.86583E-11  6.52969E-12  2.88953E-14  1.51200E-14
  4.100E+00  1.27961E-03 -1.24060E-09  1.75026E-10 -3.79615E-11  5.31242E-12  3.98748E-14  4.62733E-15
  4.200E+00  1.34276E-03 -1.18873E-09  1.34299E-10 -3.72640E-11  4.16662E-12  3.64967E-14  5.76617E-15
  4.300E+00  1.40743E-03 -1.13930E-09  9.75514E-11 -3.65674E-11  3.08757E-12  2.21388E-14  1.22805E-14
  4.400E+00  1.47362E-03 -1.09220E-09  6.43812E-11 -3.58734E-11  2.07097E-12  2.59404E-15  1.37717E-14
  4.500E+00  1.54133E-03 -1.04731E-09  3.44314E-11 -3.51831E-11  1.11287E-12  1.53045E-14  1.11704E-14
  4.600E+00  1.61056E-03 -1.00451E-09  7.38565E-12 -3.44977E-11  2.09622E-13  2.55881E-14  5.27251E-15
  4.700E+00  1.68131E-03 -9.63701E-10 -1.70375E-11 -3.38180E-11 -6.42131E-13  2.69388E-14  1.32042E-15
  4.800E+00  1.75357E-03 -9.24779E-10 -3.90890E-11 -3.31449E-11 -1.44549E-12  1.96852E-14  6.54879E-15
  4.900E+00  1.82735E-03 -8.87645E-10 -5.89926E-11 -3.24790E-11 -2.20332E-12  6.97866E-15  9.02536E-15
  5.000E+00  1.90265E-03 -8.52208E-10 -7.69491E-11 -3.18209E-11 -2.91830E-12  7.05422E-15  8.02068E-15
  5.100E+00  1.97947E-03 -8.18378E-10 -9.31383E-11 -3.11710E-11 -3.59290E-12  1.68398E-14  4.45619E-15
  5.200E+00  2.05780E-03 -7.86075E-10 -1.07722E-10 -3.05298E-11 -4.22944E-12  2.03451E-14  5.83618E-16
  5.300E+00  2.13765E-03 -7.55218E-10 -1.20845E-10 -2.98974E-11 -4.83005E-12  1.69934E-14  3.17879E-15
  5.400E+00  2.21902E-03 -7.25735E-10 -1.32639E-10 -2.92743E-11 -5.39675E-12  8.63704E-15  5.75565E-15
  5.500E+00  2.30190E-03 -6.97555E-10 -1.43223E-10 -2.86606E-11 -5.93143E-12  1.63338E-15  5.71352E-15
  5.600E+00  2.38630E-03 -6.70612E-10 -1.52703E-10 -2.80564E-11 -6.43584E-12  1.04433E-14  3.50233E-15
  5.700E+00  2.47222E-03 -6.44844E-10 -1.61176E-10 -2.74619E-11 -6.91163E-12  1.48953E-14  1.44684E-15
  5.800E+00  2.55965E-03 -6.20191E-10 -1.68731E-10 -2.68772E-11 -7.36036E-12  1.39704E-14  1.24048E-15
  5.900E+00  2.64859E-03 -5.96600E-10 -1.75448E-10 -2.63023E-11 -7.78347E-12  8.99053E-15  2.69379E-15
  6.000E+00  2.73905E-03 -5.74016E-10 -1.81398E-10 -2.57372E-11 -8.18235E-12  1.36461E-15  4.04672E-15
  6.100E+00  2.83103E-03 -5.52390E-10 -1.86648E-10 -2.51820E-11 -8.55827E-12  5.87486E-15  2.79308E-15
  6.200E+00  2.92452E-03 -5.31676E-10 -1.91259E-10 -2.46366E-11 -8.91244E-12  1.04346E-14  1.21521E-15
  6.300E+00  3.01952E-03 -5.11828E-10 -1.95284E-10 -2.41010E-11 -9.24601E-12  1.09932E-14  3.91849E-16
  6.400E+00  3.11604E-03 -4.92806E-10 -1.98774E-10 -2.35751E-11 -9.56006E-12  8.03579E-15  2.02272E-15
  6.500E+00  3.21407E-03 -4.74569E-10 -2.01775E-10 -2.30588E-11 -9.85560E-12  2.73458E-15  2.81570E-15
  6.600E+00  3.31362E-03 -4.57080E-10 -2.04328E-10 -2.25521E-11 -1.01336E-11  2.44605E-15  2.49077E-15
  6.700E+00  3.41468E-03 -4.40304E-10 -2.06472E-10 -2.20549E-11 -1.03949E-11  7.11429E-15  1.26465E-15
  6.800E+00  3.51725E-03 -4.24206E-10 -2.08241E-10 -2.15670E-11 -1.06405E-11  9.00896E-15  3.34477E-16
  6.900E+00  3.62133E-03 -4.08756E-10 -2.09668E-10 -2.10884E-11 -1.08710E-11  7.25414E-15  1.08170E-15
  7.000E+00  3.72692E-03 -3.93922E-10 -2.10782E-10 -2.06188E-11 -1.10874E-11  3.97264E-15  1.67988E-15
  7.100E+00  3.83403E-03 -3.79677E-10 -2.11609E-10 -2.01583E-11 -1.12902E-11  7.01514E-16  1.73318E-15
  7.200E+00  3.94265E-03 -3.65993E-10 -2.12175E-10 -1.97066E-11 -1.14802E-11  4.26007E-15  1.18848E-15
  7.300E+00  4.05278E-03 -3.52844E-10 -2.12501E-10 -1.92636E-11 -1.16580E-11  6.29412E-15  4.81248E-16
  7.400E+00  4.16442E-03 -3.40207E-10 -2.12609E-10 -1.88291E-11 -1.18243E-11  6.12039E-15  3.74297E-16
  7.500E+00  4.27757E-03 -3.28059E-10 -2.12518E-10 -1.84031E-11 -1.19795E-11  3.76024E-15  1.45613E-15
