 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  47,   projectile: electron
 #  Kinetic energy = 2.95000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  7.000E-03  3.73156E-09  5.70911E-07  6.06065E-08  2.97255E-11  3.15606E-12  9.57097E-08  8.90254E-07
  7.250E-03  4.00286E-09  5.70657E-07  6.06041E-08  3.07735E-11  3.26866E-12  9.21132E-08  8.76415E-07
  7.500E-03  4.28368E-09  5.70395E-07  6.06017E-08  3.18200E-11  3.38123E-12  8.84485E-08  8.62231E-07
  7.750E-03  4.57402E-09  5.70124E-07  6.05993E-08  3.28651E-11  3.49380E-12  8.47211E-08  8.47715E-07
  8.000E-03  4.87388E-09  5.69844E-07  6.05967E-08  3.39086E-11  3.60635E-12  8.09364E-08  8.32882E-07
  8.250E-03  5.18326E-09  5.69556E-07  6.05941E-08  3.49506E-11  3.71889E-12  7.71000E-08  8.17746E-07
  8.500E-03  5.50215E-09  5.69260E-07  6.05914E-08  3.59910E-11  3.83141E-12  7.32175E-08  8.02320E-07
  8.750E-03  5.83057E-09  5.68955E-07  6.05886E-08  3.70297E-11  3.94392E-12  6.92946E-08  7.86620E-07
  9.000E-03  6.16850E-09  5.68642E-07  6.05857E-08  3.80668E-11  4.05641E-12  6.53370E-08  7.70660E-07
  9.250E-03  6.51596E-09  5.68321E-07  6.05827E-08  3.91021E-11  4.16888E-12  6.13505E-08  7.54456E-07
  9.500E-03  6.87293E-09  5.67991E-07  6.05797E-08  4.01356E-11  4.28134E-12  5.73408E-08  7.38021E-07
  9.750E-03  7.23942E-09  5.67653E-07  6.05766E-08  4.11674E-11  4.39378E-12  5.33139E-08  7.21372E-07
  1.000E-02  7.61544E-09  5.67307E-07  6.05734E-08  4.21972E-11  4.50620E-12  4.92755E-08  7.04525E-07
  1.250E-02  1.18991E-08  5.63410E-07  6.05370E-08  5.23844E-11  5.62937E-12  9.53323E-09  5.28576E-07
  1.500E-02  1.71347E-08  5.58752E-07  6.04926E-08  6.23420E-11  6.75030E-12  2.52093E-08  3.50145E-07
  1.750E-02  2.33223E-08  5.53393E-07  6.04404E-08  7.20351E-11  7.86854E-12  5.03292E-08  1.84322E-07
  2.000E-02  3.04617E-08  5.47397E-07  6.03803E-08  8.14341E-11  8.98368E-12  6.28719E-08  4.38734E-08
  2.250E-02  3.85531E-08  5.40831E-07  6.03124E-08  9.05147E-11  1.00953E-11  6.19974E-08  6.21027E-08
  2.500E-02  4.75965E-08  5.33764E-07  6.02369E-08  9.92581E-11  1.12029E-11  4.90747E-08  1.29022E-07
  2.750E-02  5.75917E-08  5.26269E-07  6.01539E-08  1.07651E-10  1.23062E-11  2.74049E-08  1.57070E-07
  3.000E-02  6.85389E-08  5.18413E-07  6.00634E-08  1.15684E-10  1.34048E-11  1.61667E-09  1.50849E-07
  3.250E-02  8.04380E-08  5.10263E-07  5.99656E-08  1.23354E-10  1.44982E-11  2.31630E-08  1.18462E-07
  3.500E-02  9.32891E-08  5.01882E-07  5.98606E-08  1.30661E-10  1.55862E-11  4.22213E-08  7.01834E-08
  3.750E-02  1.07092E-07  4.93328E-07  5.97486E-08  1.37608E-10  1.66682E-11  5.20919E-08  1.69113E-08
  4.000E-02  1.21847E-07  4.84655E-07  5.96297E-08  1.44201E-10  1.77440E-11  5.11583E-08  3.13767E-08
  4.250E-02  1.37554E-07  4.75911E-07  5.95041E-08  1.50449E-10  1.88133E-11  3.99149E-08  6.69367E-08
  4.500E-02  1.54213E-07  4.67137E-07  5.93718E-08  1.56362E-10  1.98757E-11  2.08368E-08  8.51587E-08
  4.750E-02  1.71823E-07  4.58372E-07  5.92332E-08  1.61952E-10  2.09309E-11  2.12152E-09  8.49350E-08
  5.000E-02  1.90386E-07  4.49646E-07  5.90882E-08  1.67231E-10  2.19787E-11  2.43050E-08  6.84669E-08
  5.250E-02  2.09900E-07  4.40988E-07  5.89372E-08  1.72211E-10  2.30186E-11  4.12690E-08  4.05665E-08
  5.500E-02  2.30367E-07  4.32419E-07  5.87802E-08  1.76906E-10  2.40505E-11  4.96480E-08  7.59307E-09
  5.750E-02  2.51785E-07  4.23958E-07  5.86174E-08  1.81329E-10  2.50741E-11  4.78136E-08  2.37842E-08
  6.000E-02  2.74156E-07  4.15619E-07  5.84491E-08  1.85491E-10  2.60891E-11  3.61916E-08  4.77837E-08
  6.250E-02  2.97478E-07  4.07415E-07  5.82753E-08  1.89406E-10  2.70954E-11  1.71751E-08  6.04687E-08
  6.500E-02  3.21752E-07  3.99353E-07  5.80962E-08  1.93085E-10  2.80926E-11  5.35378E-09  6.03164E-08
  6.750E-02  3.46978E-07  3.91441E-07  5.79121E-08  1.96538E-10  2.90807E-11  2.68005E-08  4.83201E-08
  7.000E-02  3.73156E-07  3.83681E-07  5.77231E-08  1.99777E-10  3.00593E-11  4.27813E-08  2.76344E-08
  7.250E-02  4.00286E-07  3.76078E-07  5.75293E-08  2.02812E-10  3.10284E-11  5.00093E-08  2.84869E-09
  7.500E-02  4.28368E-07  3.68632E-07  5.73310E-08  2.05651E-10  3.19877E-11  4.69658E-08  2.09585E-08
  7.750E-02  4.57402E-07  3.61342E-07  5.71282E-08  2.08304E-10  3.29370E-11  3.42192E-08  3.92032E-08
  8.000E-02  4.87388E-07  3.54208E-07  5.69213E-08  2.10778E-10  3.38764E-11  1.43240E-08  4.86349E-08
  8.250E-02  5.18325E-07  3.47228E-07  5.67102E-08  2.13082E-10  3.48055E-11  8.68351E-09  4.78830E-08
  8.500E-02  5.50215E-07  3.40401E-07  5.64953E-08  2.15222E-10  3.57243E-11  3.00962E-08  3.76226E-08
  8.750E-02  5.83057E-07  3.33722E-07  5.62766E-08  2.17206E-10  3.66327E-11  4.54910E-08  2.03449E-08
  9.000E-02  6.16850E-07  3.27190E-07  5.60543E-08  2.19039E-10  3.75306E-11  5.16367E-08  2.06970E-10
  9.250E-02  6.51596E-07  3.20801E-07  5.58287E-08  2.20728E-10  3.84178E-11  4.71684E-08  1.98174E-08
  9.500E-02  6.87293E-07  3.14552E-07  5.55997E-08  2.22278E-10  3.92943E-11  3.28885E-08  3.46361E-08
  9.750E-02  7.23942E-07  3.08441E-07  5.53676E-08  2.23695E-10  4.01601E-11  1.16281E-08  4.19126E-08
  1.000E-01  7.61543E-07  3.02463E-07  5.51326E-08  2.24984E-10  4.10150E-11  1.23091E-08  4.04906E-08
  1.250E-01  1.18991E-06  2.49338E-07  5.26493E-08  2.31835E-10  4.89599E-11  5.68104E-08  4.40425E-09
  1.500E-01  1.71347E-06  2.06446E-07  5.00110E-08  2.30346E-10  5.58081E-11  2.17798E-09  3.30097E-08
  1.750E-01  2.33223E-06  1.71710E-07  4.73190E-08  2.23521E-10  6.16052E-11  6.80418E-08  4.80869E-09
  2.000E-01  3.04617E-06  1.43568E-07  4.46495E-08  2.13587E-10  6.64347E-11  2.30157E-08  2.90059E-08
  2.250E-01  3.85531E-06  1.20773E-07  4.20570E-08  2.02135E-10  7.04001E-11  7.66688E-08  1.24122E-08
  2.500E-01  4.75964E-06  1.02303E-07  3.95782E-08  1.90248E-10  7.36126E-11  5.11375E-08  2.50681E-08
  2.750E-01  5.75916E-06  8.73159E-08  3.72355E-08  1.78617E-10  7.61818E-11  7.81730E-08  1.92192E-08
  3.000E-01  6.85388E-06  7.51217E-08  3.50406E-08  1.67644E-10  7.82093E-11  8.49522E-08  1.99679E-08
  3.250E-01  8.04378E-06  6.51572E-08  3.29968E-08  1.57525E-10  7.97860E-11  6.83658E-08  2.49071E-08
  3.500E-01  9.32888E-06  5.69679E-08  3.11019E-08  1.48322E-10  8.09902E-11  1.20489E-07  1.34102E-08
  3.750E-01  1.07092E-05  5.01898E-08  2.93498E-08  1.40009E-10  8.18876E-11  4.47460E-08  2.89054E-08
  4.000E-01  1.21846E-05  4.45335E-08  2.77318E-08  1.32514E-10  8.25324E-11  1.52399E-07  5.67309E-09
  4.250E-01  1.37553E-05  3.97705E-08  2.62380E-08  1.25738E-10  8.29684E-11  7.18915E-09  3.07744E-08
  4.500E-01  1.54212E-05  3.57211E-08  2.48583E-08  1.19579E-10  8.32304E-11  1.75222E-07  2.66888E-09
  4.750E-01  1.71822E-05  3.22451E-08  2.35824E-08  1.13941E-10  8.33460E-11  4.22131E-08  3.03242E-08
  5.000E-01  1.90385E-05  2.92329E-08  2.24005E-08  1.08734E-10  8.33370E-11  1.84268E-07  1.09594E-08
  5.250E-01  2.09899E-05  2.65992E-08  2.13037E-08  1.03885E-10  8.32204E-11  9.96897E-08  2.75914E-08
  5.500E-01  2.30365E-05  2.42773E-08  2.02837E-08  9.93328E-11  8.30099E-11  1.76027E-07  1.85758E-08
  5.750E-01  2.51783E-05  2.22153E-08  1.93330E-08  9.50282E-11  8.27167E-11  1.60279E-07  2.27777E-08
  6.000E-01  2.74153E-05  2.03723E-08  1.84451E-08  9.09337E-11  8.23499E-11  1.48370E-07  2.49706E-08
  6.250E-01  2.97475E-05  1.87159E-08  1.76140E-08  8.70212E-11  8.19174E-11  2.18185E-07  1.62071E-08
  6.500E-01  3.21749E-05  1.72202E-08  1.68348E-08  8.32701E-11  8.14260E-11  1.00738E-07  2.96824E-08
  6.750E-01  3.46974E-05  1.58645E-08  1.61028E-08  7.96655E-11  8.08821E-11  2.67112E-07  8.30428E-09
  7.000E-01  3.73152E-05  1.46318E-08  1.54140E-08  7.61970E-11  8.02912E-11  3.43574E-08  3.23467E-08
  7.250E-01  4.00281E-05  1.35081E-08  1.47651E-08  7.28577E-11  7.96588E-11  3.00685E-07  4.16320E-10
  7.500E-01  4.28362E-05  1.24815E-08  1.41529E-08  6.96426E-11  7.89898E-11  4.75742E-08  3.27153E-08
  7.750E-01  4.57395E-05  1.15422E-08  1.35746E-08  6.65483E-11  7.82890E-11  3.13005E-07  9.36659E-09
  8.000E-01  4.87380E-05  1.06815E-08  1.30279E-08  6.35725E-11  7.75609E-11  1.39840E-07  3.06809E-08
  8.250E-01  5.18317E-05  9.89185E-09  1.25106E-08  6.07129E-11  7.68096E-11  2.99311E-07  1.79120E-08
  8.500E-01  5.50205E-05  9.16677E-09  1.20207E-08  5.79678E-11  7.60391E-11  2.35374E-07  2.62993E-08
  8.750E-01  5.83045E-05  8.50043E-09  1.15564E-08  5.53351E-11  7.52532E-11  2.56659E-07  2.54116E-08
  9.000E-01  6.16838E-05  7.88756E-09  1.11161E-08  5.28126E-11  7.44553E-11  3.25683E-07  1.98017E-08
  9.250E-01  6.51582E-05  7.32347E-09  1.06983E-08  5.03980E-11  7.36484E-11  1.84523E-07  3.12669E-08
  9.500E-01  6.87277E-05  6.80397E-09  1.03016E-08  4.80885E-11  7.28354E-11  4.01522E-07  1.15918E-08
  9.750E-01  7.23925E-05  6.32521E-09  9.92479E-09  4.58811E-11  7.20189E-11  8.52036E-08  3.49737E-08
  1.000E+00  7.61524E-05  5.88366E-09  9.56667E-09  4.37726E-11  7.12013E-11  1.88162E-10  1.72190E-13
  1.100E+00  9.21439E-05  4.43049E-09  8.30016E-09  3.62574E-11  6.79567E-11  1.11752E-10  3.77710E-13
  1.200E+00  1.09658E-04  3.36405E-09  7.25656E-09  3.00323E-11  6.48173E-11  3.38672E-11  3.74514E-13
  1.300E+00  1.28695E-04  2.57077E-09  6.38958E-09  2.48620E-11  6.18331E-11  2.57760E-11  2.64601E-13
  1.400E+00  1.49255E-04  1.97202E-09  5.66321E-09  2.05373E-11  5.90232E-11  5.82977E-11  1.24868E-13
  1.500E+00  1.71338E-04  1.51339E-09  5.04944E-09  1.68853E-11  5.63889E-11  6.44874E-11  5.07267E-15
  1.600E+00  1.94942E-04  1.15712E-09  4.52649E-09  1.37692E-11  5.39221E-11  5.09259E-11  7.10517E-14
  1.700E+00  2.20070E-04  8.76813E-10  4.07737E-09  1.10837E-11  5.16109E-11  2.69776E-11  9.94289E-14
  1.800E+00  2.46720E-04  6.53800E-10  3.68881E-09  8.74829E-12  4.94422E-11  2.11044E-12  8.94552E-14
  1.900E+00  2.74892E-04  4.74709E-10  3.35036E-09  6.70188E-12  4.74036E-11  1.74882E-11  5.68446E-14
  2.000E+00  3.04586E-04  3.29797E-10  3.05375E-09  4.89754E-12  4.54838E-11  2.72048E-11  1.78534E-14
  2.100E+00  3.35803E-04  2.11849E-10  2.79235E-09  3.29883E-12  4.36728E-11  2.70190E-11  1.49722E-14
  2.200E+00  3.68542E-04  1.15428E-10  2.56085E-09  1.87697E-12  4.19620E-11  1.92292E-11  3.40993E-14
  2.300E+00  4.02802E-04  3.63718E-11  2.35489E-09  6.08781E-13  4.03438E-11  7.63540E-12  3.81508E-14
  2.400E+00  4.38585E-04 -2.85555E-11  2.17092E-09 -5.24767E-13  3.88115E-11  3.88347E-12  2.99390E-14
  2.500E+00  4.75889E-04 -8.19045E-11  2.00597E-09 -1.53956E-12  3.73593E-11  1.19701E-11  1.49378E-14
  2.600E+00  5.14715E-04 -1.25709E-10  1.85759E-09 -2.44910E-12  3.59821E-11  1.51520E-11  9.04001E-16
  2.700E+00  5.55063E-04 -1.61606E-10  1.72369E-09 -3.26500E-12  3.46749E-11  1.34203E-11  1.28556E-14
  2.800E+00  5.96931E-04 -1.90930E-10  1.60252E-09 -3.99732E-12  3.34336E-11  8.13571E-12  1.83564E-14
  2.900E+00  6.40321E-04 -2.14768E-10  1.49258E-09 -4.65493E-12  3.22541E-11  1.44967E-12  1.71378E-14
  3.000E+00  6.85233E-04 -2.34018E-10  1.39256E-09 -5.24559E-12  3.11326E-11  4.69241E-12  1.10957E-14
  3.100E+00  7.31665E-04 -2.49425E-10  1.30137E-09 -5.77623E-12  3.00658E-11  8.43065E-12  2.88862E-15
  3.200E+00  7.79618E-04 -2.61604E-10  1.21804E-09 -6.25295E-12  2.90504E-11  9.16536E-12  4.62678E-15
  3.300E+00  8.29092E-04 -2.71073E-10  1.14173E-09 -6.68121E-12  2.80833E-11  7.13420E-12  9.34592E-15
  3.400E+00  8.80086E-04 -2.78261E-10  1.07171E-09 -7.06586E-12  2.71617E-11  3.32796E-12  1.02701E-14
  3.500E+00  9.32601E-04 -2.83532E-10  1.00734E-09 -7.41125E-12  2.62829E-11  9.89147E-13  7.96584E-15
  3.600E+00  9.86636E-04 -2.87188E-10  9.48044E-10 -7.72125E-12  2.54444E-11  4.34618E-12  3.56781E-15
  3.700E+00  1.04219E-03 -2.89488E-10  8.93336E-10 -7.99931E-12  2.46438E-11  6.02553E-12  1.00375E-15
  3.800E+00  1.09927E-03 -2.90647E-10  8.42771E-10 -8.24853E-12  2.38790E-11  5.73061E-12  4.67531E-15
  3.900E+00  1.15786E-03 -2.90850E-10  7.95960E-10 -8.47169E-12  2.31478E-11  3.79749E-12  6.19839E-15
  4.000E+00  1.21797E-03 -2.90250E-10  7.52556E-10 -8.67127E-12  2.24483E-11  1.00809E-12  5.81614E-15
  4.100E+00  1.27961E-03 -2.88980E-10  7.12250E-10 -8.84949E-12  2.17787E-11  1.79849E-12  3.44737E-15
  4.200E+00  1.34276E-03 -2.87152E-10  6.74767E-10 -9.00836E-12  2.11374E-11  3.70598E-12  3.71442E-16
  4.300E+00  1.40743E-03 -2.84860E-10  6.39859E-10 -9.14965E-12  2.05226E-11  4.31271E-12  2.18261E-15
  4.400E+00  1.47362E-03 -2.82185E-10  6.07306E-10 -9.27500E-12  1.99330E-11  3.58415E-12  3.99530E-15
  4.500E+00  1.54133E-03 -2.79196E-10  5.76910E-10 -9.38583E-12  1.93671E-11  1.88231E-12  4.19143E-15
  4.600E+00  1.61056E-03 -2.75952E-10  5.48492E-10 -9.48346E-12  1.88236E-11  2.70302E-13  3.03066E-15
  4.700E+00  1.68131E-03 -2.72503E-10  5.21890E-10 -9.56907E-12  1.83014E-11  2.01011E-12  1.17959E-15
  4.800E+00  1.75357E-03 -2.68891E-10  4.96960E-10 -9.64371E-12  1.77993E-11  3.03033E-12  7.53149E-16
  4.900E+00  1.82735E-03 -2.65152E-10  4.73570E-10 -9.70834E-12  1.73162E-11  3.05415E-12  2.52682E-15
  5.000E+00  1.90265E-03 -2.61317E-10  4.51601E-10 -9.76384E-12  1.68512E-11  2.17327E-12  2.85709E-15
  5.100E+00  1.97947E-03 -2.57413E-10  4.30944E-10 -9.81098E-12  1.64033E-11  7.41521E-13  2.49391E-15
  5.200E+00  2.05780E-03 -2.53462E-10  4.11503E-10 -9.85047E-12  1.59716E-11  8.03062E-13  1.27812E-15
  5.300E+00  2.13765E-03 -2.49482E-10  3.93187E-10 -9.88296E-12  1.55554E-11  1.93964E-12  1.53638E-16
  5.400E+00  2.21902E-03 -2.45491E-10  3.75914E-10 -9.90905E-12  1.51538E-11  2.40306E-12  1.33069E-15
  5.500E+00  2.30190E-03 -2.41502E-10  3.59611E-10 -9.92925E-12  1.47662E-11  2.11176E-12  2.13582E-15
  5.600E+00  2.38630E-03 -2.37526E-10  3.44209E-10 -9.94406E-12  1.43919E-11  1.22052E-12  1.92103E-15
  5.700E+00  2.47222E-03 -2.33573E-10  3.29647E-10 -9.95392E-12  1.40303E-11  1.10758E-13  1.25703E-15
  5.800E+00  2.55965E-03 -2.29651E-10  3.15866E-10 -9.95924E-12  1.36807E-11  1.05653E-12  2.55352E-16
  5.900E+00  2.64859E-03 -2.25768E-10  3.02814E-10 -9.96038E-12  1.33426E-11  1.73916E-12  8.62896E-16
  6.000E+00  2.73905E-03 -2.21928E-10  2.90444E-10 -9.95768E-12  1.30155E-11  1.84914E-12  1.30996E-15
  6.100E+00  2.83103E-03 -2.18136E-10  2.78710E-10 -9.95145E-12  1.26988E-11  1.39944E-12  1.49645E-15
  6.200E+00  2.92452E-03 -2.14397E-10  2.67572E-10 -9.94198E-12  1.23922E-11  5.71117E-13  1.00197E-15
  6.300E+00  3.01952E-03 -2.10713E-10  2.56992E-10 -9.92952E-12  1.20952E-11  3.78474E-13  5.38645E-16
  6.400E+00  3.11604E-03 -2.07086E-10  2.46936E-10 -9.91432E-12  1.18073E-11  1.12586E-12  1.04298E-16
  6.500E+00  3.21407E-03 -2.03520E-10  2.37371E-10 -9.89660E-12  1.15283E-11  1.48492E-12  9.09248E-16
  6.600E+00  3.31362E-03 -2.00014E-10  2.28267E-10 -9.87655E-12  1.12576E-11  1.37393E-12  1.27279E-15
  6.700E+00  3.41468E-03 -1.96570E-10  2.19596E-10 -9.85437E-12  1.09950E-11  8.60771E-13  1.04419E-15
  6.800E+00  3.51725E-03 -1.93189E-10  2.11333E-10 -9.83022E-12  1.07401E-11  1.38409E-13  5.52474E-16
  6.900E+00  3.62133E-03 -1.89871E-10  2.03455E-10 -9.80427E-12  1.04927E-11  5.97621E-13  8.93565E-17
  7.000E+00  3.72692E-03 -1.86616E-10  1.95938E-10 -9.77667E-12  1.02524E-11  1.08619E-12  6.07261E-16
  7.100E+00  3.83403E-03 -1.83424E-10  1.88763E-10 -9.74754E-12  1.00189E-11  1.21659E-12  8.42578E-16
  7.200E+00  3.94265E-03 -1.80295E-10  1.81910E-10 -9.71701E-12  9.79196E-12  9.73793E-13  7.36820E-16
  7.300E+00  4.05278E-03 -1.77228E-10  1.75361E-10 -9.68521E-12  9.57136E-12  4.55674E-13  6.36632E-16
  7.400E+00  4.16442E-03 -1.74223E-10  1.69099E-10 -9.65223E-12  9.35685E-12  1.73251E-13  1.54766E-16
  7.500E+00  4.27757E-03 -1.71279E-10  1.63109E-10 -9.61818E-12  9.14819E-12  6.98645E-13  0.00000E+00
  7.600E+00  4.39223E-03 -1.68395E-10  1.57377E-10 -9.58315E-12  8.94517E-12  9.84254E-13  4.39512E-16
