 #
 # Projectile: electron
 # Kinetic energy = 5.90000E+06 eV = 2.16821E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 5.09348E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.32006E-18 cm**2 = 1.54272E-01 a0**2
 # 1st transport cross section = 8.81551E-23 cm**2 = 3.14808E-06 a0**2
 # 2nd transport cross section = 2.47037E-22 cm**2 = 8.82185E-06 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  2.500E-01  4.75964E-06  5.78748E-15  2.06675E+02
  2.750E-01  5.75916E-06  4.27701E-15  1.52735E+02
  3.000E-01  6.85388E-06  3.23773E-15  1.15621E+02
  3.250E-01  8.04378E-06  2.49676E-15  8.91610E+01
  3.500E-01  9.32888E-06  1.95384E-15  6.97730E+01
  3.750E-01  1.07092E-05  1.54771E-15  5.52696E+01
  4.000E-01  1.21846E-05  1.23903E-15  4.42466E+01
  4.250E-01  1.37553E-05  1.00146E-15  3.57627E+01
  4.500E-01  1.54212E-05  8.16683E-16  2.91643E+01
  4.750E-01  1.71822E-05  6.71649E-16  2.39850E+01
  5.000E-01  1.90385E-05  5.56842E-16  1.98852E+01
  5.250E-01  2.09899E-05  4.65232E-16  1.66137E+01
  5.500E-01  2.30365E-05  3.91562E-16  1.39829E+01
  5.750E-01  2.51783E-05  3.31870E-16  1.18513E+01
  6.000E-01  2.74153E-05  2.83145E-16  1.01113E+01
  6.250E-01  2.97475E-05  2.43085E-16  8.68072E+00
  6.500E-01  3.21749E-05  2.09918E-16  7.49631E+00
  6.750E-01  3.46974E-05  1.82273E-16  6.50908E+00
  7.000E-01  3.73152E-05  1.59081E-16  5.68089E+00
  7.250E-01  4.00281E-05  1.39505E-16  4.98182E+00
  7.500E-01  4.28362E-05  1.22884E-16  4.38828E+00
  7.750E-01  4.57395E-05  1.08694E-16  3.88155E+00
  8.000E-01  4.87380E-05  9.65162E-17  3.44666E+00
  8.250E-01  5.18317E-05  8.60132E-17  3.07159E+00
  8.500E-01  5.50205E-05  7.69128E-17  2.74661E+00
  8.750E-01  5.83045E-05  6.89935E-17  2.46380E+00
  9.000E-01  6.16838E-05  6.20738E-17  2.21669E+00
  9.250E-01  6.51582E-05  5.60042E-17  1.99995E+00
  9.500E-01  6.87277E-05  5.06612E-17  1.80914E+00
  9.750E-01  7.23925E-05  4.59418E-17  1.64061E+00
  1.000E+00  7.61524E-05  4.17599E-17  1.49127E+00
  1.100E+00  9.21439E-05  2.91172E-17  1.03979E+00
  1.200E+00  1.09658E-04  2.09065E-17  7.46584E-01
  1.300E+00  1.28695E-04  1.53865E-17  5.49461E-01
  1.400E+00  1.49255E-04  1.15668E-17  4.13058E-01
  1.500E+00  1.71338E-04  8.85786E-18  3.16320E-01
  1.600E+00  1.94942E-04  6.89506E-18  2.46227E-01
  1.700E+00  2.20070E-04  5.44578E-18  1.94472E-01
  1.800E+00  2.46720E-04  4.35749E-18  1.55609E-01
  1.900E+00  2.74892E-04  3.52779E-18  1.25980E-01
  2.000E+00  3.04586E-04  2.88652E-18  1.03080E-01
  2.100E+00  3.35803E-04  2.38467E-18  8.51582E-02
  2.200E+00  3.68542E-04  1.98744E-18  7.09727E-02
  2.300E+00  4.02802E-04  1.66972E-18  5.96269E-02
  2.400E+00  4.38585E-04  1.41317E-18  5.04652E-02
  2.500E+00  4.75889E-04  1.20417E-18  4.30016E-02
  2.600E+00  5.14715E-04  1.03251E-18  3.68717E-02
  2.700E+00  5.55063E-04  8.90470E-19  3.17993E-02
  2.800E+00  5.96931E-04  7.72103E-19  2.75723E-02
  2.900E+00  6.40321E-04  6.72823E-19  2.40269E-02
  3.000E+00  6.85233E-04  5.89047E-19  2.10352E-02
  3.100E+00  7.31665E-04  5.17952E-19  1.84964E-02
  3.200E+00  7.79618E-04  4.57298E-19  1.63304E-02
  3.300E+00  8.29092E-04  4.05295E-19  1.44733E-02
  3.400E+00  8.80086E-04  3.60500E-19  1.28737E-02
  3.500E+00  9.32601E-04  3.21744E-19  1.14897E-02
  3.600E+00  9.86636E-04  2.88074E-19  1.02873E-02
  3.700E+00  1.04219E-03  2.58708E-19  9.23862E-03
  3.800E+00  1.09927E-03  2.33001E-19  8.32061E-03
  3.900E+00  1.15786E-03  2.10418E-19  7.51417E-03
  4.000E+00  1.21797E-03  1.90514E-19  6.80338E-03
  4.100E+00  1.27961E-03  1.72915E-19  6.17492E-03
  4.200E+00  1.34276E-03  1.57308E-19  5.61758E-03
  4.300E+00  1.40743E-03  1.43428E-19  5.12191E-03
  4.400E+00  1.47362E-03  1.31050E-19  4.67988E-03
  4.500E+00  1.54133E-03  1.19983E-19  4.28466E-03
  4.600E+00  1.61056E-03  1.10063E-19  3.93041E-03
  4.700E+00  1.68131E-03  1.01150E-19  3.61214E-03
  4.800E+00  1.75357E-03  9.31246E-20  3.32554E-03
  4.900E+00  1.82735E-03  8.58818E-20  3.06689E-03
  5.000E+00  1.90265E-03  7.93318E-20  2.83299E-03
  5.100E+00  1.97947E-03  7.33964E-20  2.62103E-03
  5.200E+00  2.05780E-03  6.80077E-20  2.42860E-03
  5.300E+00  2.13765E-03  6.31062E-20  2.25356E-03
  5.400E+00  2.21902E-03  5.86399E-20  2.09407E-03
  5.500E+00  2.30190E-03  5.45632E-20  1.94849E-03
  5.600E+00  2.38630E-03  5.08359E-20  1.81538E-03
  5.700E+00  2.47222E-03  4.74227E-20  1.69349E-03
  5.800E+00  2.55965E-03  4.42922E-20  1.58170E-03
  5.900E+00  2.64859E-03  4.14168E-20  1.47902E-03
  6.000E+00  2.73905E-03  3.87719E-20  1.38457E-03
  6.100E+00  2.83103E-03  3.63356E-20  1.29757E-03
  6.200E+00  2.92452E-03  3.40884E-20  1.21732E-03
  6.300E+00  3.01952E-03  3.20131E-20  1.14321E-03
  6.400E+00  3.11604E-03  3.00939E-20  1.07467E-03
  6.500E+00  3.21407E-03  2.83171E-20  1.01122E-03
  6.600E+00  3.31362E-03  2.66701E-20  9.52406E-04
  6.700E+00  3.41468E-03  2.51416E-20  8.97823E-04
  6.800E+00  3.51725E-03  2.37216E-20  8.47113E-04
  6.900E+00  3.62133E-03  2.24009E-20  7.99950E-04
  7.000E+00  3.72692E-03  2.11713E-20  7.56040E-04
  7.100E+00  3.83403E-03  2.00253E-20  7.15116E-04
  7.200E+00  3.94265E-03  1.89562E-20  6.76938E-04
  7.300E+00  4.05278E-03  1.79579E-20  6.41287E-04
  7.400E+00  4.16442E-03  1.70248E-20  6.07965E-04
  7.500E+00  4.27757E-03  1.61518E-20  5.76791E-04
  7.600E+00  4.39223E-03  1.53344E-20  5.47600E-04
  7.700E+00  4.50840E-03  1.45683E-20  5.20243E-04
  7.800E+00  4.62608E-03  1.38497E-20  4.94583E-04
  7.900E+00  4.74527E-03  1.31752E-20  4.70494E-04
  8.000E+00  4.86597E-03  1.25414E-20  4.47863E-04
  8.100E+00  4.98817E-03  1.19456E-20  4.26584E-04
  8.200E+00  5.11188E-03  1.13849E-20  4.06563E-04
  8.300E+00  5.23711E-03  1.08569E-20  3.87709E-04
  8.400E+00  5.36383E-03  1.03594E-20  3.69942E-04
  8.500E+00  5.49207E-03  9.89026E-21  3.53188E-04
  8.600E+00  5.62181E-03  9.44753E-21  3.37377E-04
  8.700E+00  5.75306E-03  9.02946E-21  3.22448E-04
  8.800E+00  5.88581E-03  8.63441E-21  3.08340E-04
  8.900E+00  6.02007E-03  8.26088E-21  2.95001E-04
  9.000E+00  6.15583E-03  7.90747E-21  2.82381E-04
  9.100E+00  6.29310E-03  7.57289E-21  2.70433E-04
  9.200E+00  6.43187E-03  7.25594E-21  2.59114E-04
  9.300E+00  6.57214E-03  6.95552E-21  2.48386E-04
  9.400E+00  6.71392E-03  6.67060E-21  2.38212E-04
  9.500E+00  6.85720E-03  6.40023E-21  2.28556E-04
  9.600E+00  7.00198E-03  6.14352E-21  2.19389E-04
  9.700E+00  7.14827E-03  5.89965E-21  2.10680E-04
  9.800E+00  7.29605E-03  5.66786E-21  2.02403E-04
  9.900E+00  7.44534E-03  5.44742E-21  1.94531E-04
  1.000E+01  7.59612E-03  5.23768E-21  1.87041E-04
  1.025E+01  7.97965E-03  4.75617E-21  1.69846E-04
  1.050E+01  8.37255E-03  4.32916E-21  1.54597E-04
  1.075E+01  8.77480E-03  3.94938E-21  1.41035E-04
  1.100E+01  9.18641E-03  3.61068E-21  1.28940E-04
  1.125E+01  9.60736E-03  3.30781E-21  1.18124E-04
  1.150E+01  1.00376E-02  3.03631E-21  1.08429E-04
  1.175E+01  1.04773E-02  2.79235E-21  9.97165E-05
  1.200E+01  1.09262E-02  2.57261E-21  9.18697E-05
  1.225E+01  1.13844E-02  2.37427E-21  8.47867E-05
  1.250E+01  1.18520E-02  2.19485E-21  7.83796E-05
  1.275E+01  1.23288E-02  2.03223E-21  7.25722E-05
  1.300E+01  1.28150E-02  1.88453E-21  6.72979E-05
  1.325E+01  1.33104E-02  1.75015E-21  6.24990E-05
  1.350E+01  1.38150E-02  1.62765E-21  5.81245E-05
  1.375E+01  1.43290E-02  1.51580E-21  5.41301E-05
  1.400E+01  1.48521E-02  1.41349E-21  5.04765E-05
  1.425E+01  1.53845E-02  1.31976E-21  4.71293E-05
  1.450E+01  1.59262E-02  1.23375E-21  4.40580E-05
  1.475E+01  1.64770E-02  1.15471E-21  4.12356E-05
  1.500E+01  1.70371E-02  1.08198E-21  3.86381E-05
  1.525E+01  1.76063E-02  1.01494E-21  3.62443E-05
  1.550E+01  1.81848E-02  9.53081E-22  3.40351E-05
  1.575E+01  1.87724E-02  8.95914E-22  3.19937E-05
  1.600E+01  1.93692E-02  8.43021E-22  3.01048E-05
  1.625E+01  1.99751E-02  7.94020E-22  2.83550E-05
  1.650E+01  2.05901E-02  7.48572E-22  2.67320E-05
  1.675E+01  2.12143E-02  7.06369E-22  2.52249E-05
  1.700E+01  2.18476E-02  6.67135E-22  2.38238E-05
  1.725E+01  2.24900E-02  6.30621E-22  2.25199E-05
  1.750E+01  2.31415E-02  5.96604E-22  2.13051E-05
  1.775E+01  2.38021E-02  5.64879E-22  2.01722E-05
  1.800E+01  2.44717E-02  5.35260E-22  1.91145E-05
  1.825E+01  2.51504E-02  5.07585E-22  1.81262E-05
  1.850E+01  2.58382E-02  4.81698E-22  1.72017E-05
  1.875E+01  2.65349E-02  4.57462E-22  1.63363E-05
  1.900E+01  2.72407E-02  4.34752E-22  1.55253E-05
  1.925E+01  2.79555E-02  4.13453E-22  1.47647E-05
  1.950E+01  2.86793E-02  3.93460E-22  1.40507E-05
  1.975E+01  2.94120E-02  3.74677E-22  1.33800E-05
  2.000E+01  3.01537E-02  3.57017E-22  1.27493E-05
  2.025E+01  3.09043E-02  3.40400E-22  1.21559E-05
  2.050E+01  3.16639E-02  3.24752E-22  1.15971E-05
  2.075E+01  3.24324E-02  3.10006E-22  1.10705E-05
  2.100E+01  3.32098E-02  2.96099E-22  1.05739E-05
  2.125E+01  3.39961E-02  2.82974E-22  1.01052E-05
  2.150E+01  3.47912E-02  2.70579E-22  9.66253E-06
  2.175E+01  3.55952E-02  2.58864E-22  9.24420E-06
  2.200E+01  3.64081E-02  2.47786E-22  8.84860E-06
  2.225E+01  3.72297E-02  2.37303E-22  8.47423E-06
  2.250E+01  3.80602E-02  2.27376E-22  8.11974E-06
  2.275E+01  3.88995E-02  2.17970E-22  7.78387E-06
