 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 6.10000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  5.500E-04  2.30367E-11  1.29806E-06  2.06199E-07  5.74872E-12  9.13224E-13  9.68739E-10  2.57587E-07
  5.750E-04  2.51785E-11  1.29805E-06  2.06198E-07  6.00997E-12  9.54733E-13  9.67873E-10  2.57473E-07
  6.000E-04  2.74156E-11  1.29804E-06  2.06198E-07  6.27121E-12  9.96242E-13  9.66970E-10  2.57355E-07
  6.250E-04  2.97478E-11  1.29803E-06  2.06198E-07  6.53244E-12  1.03775E-12  9.66027E-10  2.57231E-07
  6.500E-04  3.21752E-11  1.29801E-06  2.06198E-07  6.79367E-12  1.07926E-12  9.65047E-10  2.57103E-07
  6.750E-04  3.46979E-11  1.29800E-06  2.06198E-07  7.05488E-12  1.12077E-12  9.64030E-10  2.56969E-07
  7.000E-04  3.73157E-11  1.29798E-06  2.06197E-07  7.31609E-12  1.16228E-12  9.62974E-10  2.56831E-07
  7.250E-04  4.00286E-11  1.29797E-06  2.06197E-07  7.57728E-12  1.20379E-12  9.61880E-10  2.56687E-07
  7.500E-04  4.28368E-11  1.29795E-06  2.06197E-07  7.83847E-12  1.24529E-12  9.60749E-10  2.56539E-07
  7.750E-04  4.57402E-11  1.29793E-06  2.06197E-07  8.09964E-12  1.28680E-12  9.59580E-10  2.56385E-07
  8.000E-04  4.87388E-11  1.29791E-06  2.06196E-07  8.36081E-12  1.32831E-12  9.58373E-10  2.56227E-07
  8.250E-04  5.18325E-11  1.29790E-06  2.06196E-07  8.62197E-12  1.36982E-12  9.57129E-10  2.56063E-07
  8.500E-04  5.50215E-11  1.29788E-06  2.06196E-07  8.88311E-12  1.41133E-12  9.55848E-10  2.55895E-07
  8.750E-04  5.83057E-11  1.29786E-06  2.06195E-07  9.14424E-12  1.45283E-12  9.54529E-10  2.55722E-07
  9.000E-04  6.16850E-11  1.29784E-06  2.06195E-07  9.40536E-12  1.49434E-12  9.53173E-10  2.55543E-07
  9.250E-04  6.51595E-11  1.29782E-06  2.06195E-07  9.66647E-12  1.53585E-12  9.51779E-10  2.55360E-07
  9.500E-04  6.87293E-11  1.29780E-06  2.06194E-07  9.92757E-12  1.57736E-12  9.50348E-10  2.55172E-07
  9.750E-04  7.23943E-11  1.29778E-06  2.06194E-07  1.01887E-11  1.61886E-12  9.48881E-10  2.54979E-07
  1.000E-03  7.61544E-11  1.29775E-06  2.06194E-07  1.04497E-11  1.66037E-12  9.47376E-10  2.54781E-07
  1.250E-03  1.18991E-10  1.29750E-06  2.06190E-07  1.30596E-11  2.07542E-12  9.30316E-10  2.52532E-07
  1.500E-03  1.71347E-10  1.29720E-06  2.06185E-07  1.56679E-11  2.49045E-12  9.09666E-10  2.49802E-07
  1.750E-03  2.33223E-10  1.29684E-06  2.06180E-07  1.82741E-11  2.90545E-12  8.85548E-10  2.46599E-07
  2.000E-03  3.04617E-10  1.29642E-06  2.06173E-07  2.08780E-11  3.32041E-12  8.58100E-10  2.42937E-07
  2.250E-03  3.85531E-10  1.29595E-06  2.06166E-07  2.34792E-11  3.73533E-12  8.27480E-10  2.38830E-07
  2.500E-03  4.75965E-10  1.29543E-06  2.06158E-07  2.60774E-11  4.15020E-12  7.93865E-10  2.34292E-07
  2.750E-03  5.75917E-10  1.29484E-06  2.06149E-07  2.86723E-11  4.56502E-12  7.57449E-10  2.29341E-07
  3.000E-03  6.85389E-10  1.29421E-06  2.06139E-07  3.12635E-11  4.97978E-12  7.18440E-10  2.23995E-07
  3.250E-03  8.04380E-10  1.29352E-06  2.06128E-07  3.38508E-11  5.39449E-12  6.77062E-10  2.18276E-07
  3.500E-03  9.32891E-10  1.29278E-06  2.06117E-07  3.64337E-11  5.80912E-12  6.33552E-10  2.12203E-07
  3.750E-03  1.07092E-09  1.29198E-06  2.06105E-07  3.90121E-11  6.22369E-12  5.88158E-10  2.05800E-07
  4.000E-03  1.21847E-09  1.29113E-06  2.06091E-07  4.15855E-11  6.63817E-12  5.41139E-10  1.99090E-07
  4.250E-03  1.37554E-09  1.29023E-06  2.06077E-07  4.41536E-11  7.05258E-12  4.92760E-10  1.92098E-07
  4.500E-03  1.54213E-09  1.28927E-06  2.06062E-07  4.67162E-11  7.46689E-12  4.43295E-10  1.84850E-07
  4.750E-03  1.71823E-09  1.28826E-06  2.06046E-07  4.92730E-11  7.88112E-12  3.93022E-10  1.77371E-07
  5.000E-03  1.90386E-09  1.28720E-06  2.06030E-07  5.18235E-11  8.29524E-12  3.42223E-10  1.69690E-07
  5.250E-03  2.09900E-09  1.28608E-06  2.06012E-07  5.43676E-11  8.70927E-12  2.91180E-10  1.61834E-07
  5.500E-03  2.30367E-09  1.28492E-06  2.05994E-07  5.69050E-11  9.12318E-12  2.40178E-10  1.53831E-07
  5.750E-03  2.51785E-09  1.28370E-06  2.05975E-07  5.94352E-11  9.53698E-12  1.89495E-10  1.45708E-07
  6.000E-03  2.74156E-09  1.28243E-06  2.05955E-07  6.19581E-11  9.95067E-12  1.39411E-10  1.37495E-07
  6.250E-03  2.97478E-09  1.28112E-06  2.05934E-07  6.44734E-11  1.03642E-11  9.01950E-11  1.29221E-07
  6.500E-03  3.21752E-09  1.27975E-06  2.05912E-07  6.69808E-11  1.07777E-11  4.21127E-11  1.20913E-07
  6.750E-03  3.46978E-09  1.27833E-06  2.05890E-07  6.94799E-11  1.11910E-11  4.58043E-12  1.12600E-07
  7.000E-03  3.73156E-09  1.27687E-06  2.05866E-07  7.19706E-11  1.16041E-11  4.96389E-11  1.04309E-07
  7.250E-03  4.00286E-09  1.27535E-06  2.05842E-07  7.44526E-11  1.20171E-11  9.28288E-11  9.60687E-08
  7.500E-03  4.28368E-09  1.27379E-06  2.05817E-07  7.69255E-11  1.24300E-11  1.33930E-10  8.79054E-08
  7.750E-03  4.57402E-09  1.27218E-06  2.05791E-07  7.93892E-11  1.28427E-11  1.72738E-10  7.98452E-08
  8.000E-03  4.87388E-09  1.27052E-06  2.05764E-07  8.18434E-11  1.32553E-11  2.09061E-10  7.19135E-08
  8.250E-03  5.18326E-09  1.26882E-06  2.05737E-07  8.42878E-11  1.36677E-11  2.42726E-10  6.41348E-08
  8.500E-03  5.50215E-09  1.26707E-06  2.05708E-07  8.67222E-11  1.40799E-11  2.73580E-10  5.65324E-08
  8.750E-03  5.83057E-09  1.26527E-06  2.05679E-07  8.91463E-11  1.44920E-11  3.01485E-10  4.91288E-08
  9.000E-03  6.16850E-09  1.26343E-06  2.05649E-07  9.15599E-11  1.49038E-11  3.26325E-10  4.19451E-08
  9.250E-03  6.51596E-09  1.26155E-06  2.05618E-07  9.39629E-11  1.53155E-11  3.48003E-10  3.50011E-08
  9.500E-03  6.87293E-09  1.25962E-06  2.05586E-07  9.63548E-11  1.57270E-11  3.66445E-10  2.83152E-08
  9.750E-03  7.23942E-09  1.25764E-06  2.05554E-07  9.87357E-11  1.61384E-11  3.81595E-10  2.19046E-08
  1.000E-02  7.61544E-09  1.25563E-06  2.05520E-07  1.01105E-10  1.65495E-11  3.93421E-10  1.57849E-08
  1.250E-02  1.18991E-08  1.23327E-06  2.05141E-07  1.24131E-10  2.06487E-11  3.36663E-10  2.71300E-08
  1.500E-02  1.71347E-08  1.20733E-06  2.04681E-07  1.45823E-10  2.47228E-11  5.63905E-11  3.58363E-08
  1.750E-02  2.33223E-08  1.17846E-06  2.04142E-07  1.66060E-10  2.87673E-11  2.30906E-10  1.98880E-08
  2.000E-02  3.04617E-08  1.14733E-06  2.03525E-07  1.84769E-10  3.27776E-11  3.28082E-10  3.29580E-09
  2.250E-02  3.85531E-08  1.11454E-06  2.02834E-07  2.01924E-10  3.67497E-11  1.82455E-10  1.79822E-08
  2.500E-02  4.75965E-08  1.08065E-06  2.02072E-07  2.17538E-10  4.06794E-11  8.81096E-11  1.74440E-08
  2.750E-02  5.75917E-08  1.04614E-06  2.01240E-07  2.31652E-10  4.45631E-11  2.83924E-10  5.49767E-09
  3.000E-02  6.85389E-08  1.01144E-06  2.00341E-07  2.44328E-10  4.83973E-11  2.65556E-10  7.87503E-09
  3.250E-02  8.04380E-08  9.76874E-07  1.99380E-07  2.55643E-10  5.21789E-11  5.10478E-11  1.36513E-08
  3.500E-02  9.32891E-08  9.42715E-07  1.98359E-07  2.65681E-10  5.59048E-11  1.99448E-10  9.19586E-09
  3.750E-02  1.07092E-07  9.09171E-07  1.97281E-07  2.74530E-10  5.95725E-11  3.00645E-10  1.01899E-09
  4.000E-02  1.21847E-07  8.76401E-07  1.96150E-07  2.82277E-10  6.31797E-11  1.77314E-10  9.27607E-09
  4.250E-02  1.37554E-07  8.44518E-07  1.94968E-07  2.89008E-10  6.67241E-11  8.00104E-11  1.01089E-08
  4.500E-02  1.54213E-07  8.13601E-07  1.93740E-07  2.94806E-10  7.02040E-11  2.80394E-10  3.71882E-09
  4.750E-02  1.71823E-07  7.83697E-07  1.92468E-07  2.99747E-10  7.36178E-11  2.72830E-10  4.72968E-09
  5.000E-02  1.90386E-07  7.54836E-07  1.91156E-07  3.03903E-10  7.69642E-11  5.93394E-11  9.10372E-09
  5.250E-02  2.09900E-07  7.27028E-07  1.89807E-07  3.07343E-10  8.02420E-11  2.03574E-10  6.62632E-09
  5.500E-02  2.30367E-07  7.00269E-07  1.88423E-07  3.10127E-10  8.34503E-11  3.18801E-10  4.42538E-10
  5.750E-02  2.51785E-07  6.74547E-07  1.87009E-07  3.12315E-10  8.65886E-11  1.95664E-10  6.74327E-09
  6.000E-02  2.74156E-07  6.49842E-07  1.85566E-07  3.13958E-10  8.96562E-11  7.90854E-11  7.79917E-09
  6.250E-02  2.97478E-07  6.26128E-07  1.84098E-07  3.15105E-10  9.26529E-11  3.01775E-10  3.14209E-09
  6.500E-02  3.21752E-07  6.03377E-07  1.82606E-07  3.15802E-10  9.55786E-11  3.02181E-10  3.56987E-09
  6.750E-02  3.46978E-07  5.81558E-07  1.81095E-07  3.16089E-10  9.84332E-11  7.32041E-11  7.37627E-09
  7.000E-02  3.73156E-07  5.60638E-07  1.79566E-07  3.16005E-10  1.01217E-10  2.18675E-10  5.63839E-09
  7.250E-02  4.00286E-07  5.40585E-07  1.78021E-07  3.15584E-10  1.03930E-10  3.53935E-10  1.56209E-10
  7.500E-02  4.28368E-07  5.21363E-07  1.76464E-07  3.14858E-10  1.06573E-10  2.24685E-10  5.62992E-09
  7.750E-02  4.57402E-07  5.02942E-07  1.74895E-07  3.13858E-10  1.09147E-10  7.97514E-11  6.79278E-09
  8.000E-02  4.87388E-07  4.85286E-07  1.73317E-07  3.12609E-10  1.11651E-10  3.33958E-10  2.92952E-09
  8.250E-02  5.18325E-07  4.68366E-07  1.71732E-07  3.11137E-10  1.14087E-10  3.42946E-10  2.98005E-09
  8.500E-02  5.50215E-07  4.52148E-07  1.70142E-07  3.09466E-10  1.16456E-10  9.13704E-11  6.54076E-09
  8.750E-02  5.83057E-07  4.36603E-07  1.68547E-07  3.07616E-10  1.18758E-10  2.38524E-10  5.19305E-09
  9.000E-02  6.16850E-07  4.21703E-07  1.66951E-07  3.05606E-10  1.20994E-10  3.98536E-10  4.29357E-11
  9.250E-02  6.51596E-07  4.07417E-07  1.65354E-07  3.03455E-10  1.23166E-10  2.60950E-10  5.03206E-09
  9.500E-02  6.87293E-07  3.93720E-07  1.63758E-07  3.01179E-10  1.25274E-10  8.00384E-11  6.28916E-09
  9.750E-02  7.23942E-07  3.80585E-07  1.62164E-07  2.98792E-10  1.27319E-10  3.72141E-10  2.87064E-09
  1.000E-01  7.61543E-07  3.67987E-07  1.60573E-07  2.96310E-10  1.29302E-10  3.91369E-10  2.61659E-09
  1.250E-01  1.18991E-06  2.66747E-07  1.45052E-07  2.68487E-10  1.46006E-10  5.03938E-10  3.61829E-10
  1.500E-01  1.71347E-06  1.98477E-07  1.30659E-07  2.39727E-10  1.57822E-10  5.00423E-10  3.02415E-09
  1.750E-01  2.33223E-06  1.51091E-07  1.17659E-07  2.12908E-10  1.65807E-10  3.42042E-10  4.91704E-09
  2.000E-01  3.04617E-06  1.17090E-07  1.06058E-07  1.88566E-10  1.70811E-10  3.44314E-11  5.67214E-09
  2.250E-01  3.85531E-06  9.18614E-08  9.57490E-08  1.66430E-10  1.73485E-10  3.66941E-10  5.14255E-09
  2.500E-01  4.75964E-06  7.25775E-08  8.65890E-08  1.46102E-10  1.74321E-10  7.66424E-10  3.44653E-09
  2.750E-01  5.75916E-06  5.74890E-08  7.84372E-08  1.27300E-10  1.73702E-10  1.04931E-09  9.47470E-10
  3.000E-01  6.85388E-06  4.54874E-08  7.11683E-08  1.09881E-10  1.71933E-10  1.11080E-09  1.81254E-09
  3.250E-01  8.04378E-06  3.58416E-08  6.46752E-08  9.37943E-11  1.69269E-10  8.87587E-10  4.21731E-09
  3.500E-01  9.32888E-06  2.80435E-08  5.88675E-08  7.90314E-11  1.65921E-10  3.84101E-10  5.70653E-09
  3.750E-01  1.07092E-05  2.17210E-08  5.36674E-08  6.55849E-11  1.62070E-10  3.15671E-10  5.90632E-09
  4.000E-01  1.21846E-05  1.65893E-08  4.90077E-08  5.34282E-11  1.57866E-10  1.05775E-09  4.72756E-09
  4.250E-01  1.37553E-05  1.24231E-08  4.48288E-08  4.25092E-11  1.53431E-10  1.65020E-09  2.40197E-09
  4.500E-01  1.54212E-05  9.04060E-09  4.10778E-08  3.27528E-11  1.48863E-10  1.91136E-09  5.58838E-10
  4.750E-01  1.71822E-05  6.29403E-09  3.77070E-08  2.40668E-11  1.44241E-10  1.72223E-09  3.47556E-09
  5.000E-01  1.90385E-05  4.06286E-09  3.46740E-08  1.63501E-11  1.39620E-10  1.06786E-09  5.65878E-09
  5.250E-01  2.09899E-05  2.24892E-09  3.19404E-08  9.49884E-12  1.35044E-10  5.49130E-11  6.57372E-09
  5.500E-01  2.30365E-05  7.72560E-10  2.94722E-08  3.41233E-12  1.30543E-10  1.10209E-09  5.97179E-09
  5.750E-01  2.51783E-05 -4.30598E-10  2.72391E-08 -2.00362E-12  1.26137E-10  2.12509E-09  3.95645E-09
  6.000E-01  2.74153E-05 -1.41238E-09  2.52143E-08 -6.83448E-12  1.21838E-10  2.73846E-09  9.66775E-10
  6.250E-01  2.97475E-05 -2.21440E-09  2.33744E-08 -1.11559E-11  1.17654E-10  2.74107E-09  2.31882E-09
  6.500E-01  3.21749E-05 -2.86995E-09  2.16984E-08 -1.50335E-11  1.13588E-10  2.06600E-09  5.13717E-09
  6.750E-01  3.46974E-05 -3.40567E-09  2.01683E-08 -1.85239E-11  1.09639E-10  8.11348E-10  6.81795E-09
  7.000E-01  3.73152E-05 -3.84288E-09  1.87682E-08 -2.16746E-11  1.05808E-10  7.68676E-10  6.94304E-09
  7.250E-01  4.00281E-05 -4.19867E-09  1.74843E-08 -2.45260E-11  1.02090E-10  2.31342E-09  5.44991E-09
  7.500E-01  4.28362E-05 -4.48675E-09  1.63045E-08 -2.71117E-11  9.84848E-11  3.43717E-09  2.65364E-09
  7.750E-01  4.57395E-05 -4.71820E-09  1.52182E-08 -2.94601E-11  9.49877E-11  3.82405E-09  8.19155E-10
  8.000E-01  4.87380E-05 -4.90201E-09  1.42161E-08 -3.15946E-11  9.15959E-11  3.31341E-09  4.17081E-09
  8.250E-01  5.18317E-05 -5.04552E-09  1.32902E-08 -3.35355E-11  8.83065E-11  1.95335E-09  6.61604E-09
  8.500E-01  5.50205E-05 -5.15476E-09  1.24333E-08 -3.52995E-11  8.51165E-11  5.97283E-12  7.56605E-09
  8.750E-01  5.83045E-05 -5.23474E-09  1.16391E-08 -3.69014E-11  8.20233E-11  2.10036E-09  6.77029E-09
  9.000E-01  6.16838E-05 -5.28965E-09  1.09020E-08 -3.83538E-11  7.90245E-11  3.86423E-09  4.38152E-09
  9.250E-01  6.51582E-05 -5.32303E-09  1.02171E-08 -3.96679E-11  7.61178E-11  4.82954E-09  9.27672E-10
  9.500E-01  6.87277E-05 -5.33788E-09  9.58006E-09 -4.08537E-11  7.33009E-11  4.70155E-09  2.80479E-09
  9.750E-01  7.23925E-05 -5.33677E-09  8.98685E-09 -4.19201E-11  7.05719E-11  3.43120E-09  5.95013E-09
  1.000E+00  7.61524E-05 -5.32192E-09  8.43396E-09 -4.28754E-11  6.79286E-11  4.05479E-12  3.53414E-11
  1.100E+00  9.21439E-05 -5.16018E-09  6.56618E-09 -4.57304E-11  5.81746E-11  1.31928E-11  1.70969E-11
  1.200E+00  1.09658E-04 -4.89600E-09  5.13554E-09 -4.73347E-11  4.96364E-11  1.08985E-11  8.00500E-12
  1.300E+00  1.28695E-04 -4.58412E-09  4.02874E-09 -4.80140E-11  4.21839E-11  1.41089E-12  1.42395E-11
  1.400E+00  1.49255E-04 -4.25736E-09  3.16467E-09 -4.80232E-11  3.56853E-11  8.18555E-12  4.33883E-12
  1.500E+00  1.71338E-04 -3.93483E-09  2.48427E-09 -4.75569E-11  3.00137E-11  4.50270E-12  5.72620E-12
  1.600E+00  1.94942E-04 -3.62696E-09  1.94409E-09 -4.67599E-11  2.50527E-11  2.71347E-12  6.39930E-12
  1.700E+00  2.20070E-04 -3.33884E-09  1.51191E-09 -4.57373E-11  2.07002E-11  5.09285E-12  5.62816E-13
  1.800E+00  2.46720E-04 -3.07238E-09  1.16370E-09 -4.45645E-11  1.68687E-11  1.52166E-12  3.81632E-12
  1.900E+00  2.74892E-04 -2.82768E-09  8.81390E-10 -4.32954E-11  1.34847E-11  2.74180E-12  2.95013E-12
  2.000E+00  3.04586E-04 -2.60385E-09  6.51274E-10 -4.19679E-11  1.04867E-11  3.07108E-12  6.06153E-13
  2.100E+00  3.35803E-04 -2.39950E-09  4.62870E-10 -4.06096E-11  7.82339E-12  5.90908E-14  2.47737E-12
  2.200E+00  3.68542E-04 -2.21310E-09  3.08075E-10 -3.92398E-11  5.45211E-12  2.34509E-12  1.28471E-12
  2.300E+00  4.02802E-04 -2.04306E-09  1.80564E-10 -3.78729E-11  3.33690E-12  1.71713E-12  8.92021E-13
  2.400E+00  4.38585E-04 -1.88788E-09  7.53527E-11 -3.65191E-11  1.44732E-12  6.32074E-13  1.56752E-12
  2.500E+00  4.75889E-04 -1.74614E-09 -1.15229E-11 -3.51860E-11 -2.42545E-13  1.82998E-12  4.45466E-13
  2.600E+00  5.14715E-04 -1.61656E-09 -8.32436E-11 -3.38791E-11 -1.75500E-12  8.10521E-13  8.60037E-13
  2.700E+00  5.55063E-04 -1.49797E-09 -1.42381E-10 -3.26024E-11 -3.10934E-12  9.02497E-13  9.52124E-13
  2.800E+00  5.96931E-04 -1.38932E-09 -1.91030E-10 -3.13587E-11 -4.32240E-12  1.32024E-12  2.38101E-14
  2.900E+00  6.40321E-04 -1.28966E-09 -2.30907E-10 -3.01499E-11 -5.40893E-12  2.17598E-13  7.20140E-13
  3.000E+00  6.85233E-04 -1.19814E-09 -2.63426E-10 -2.89772E-11 -6.38191E-12  9.36949E-13  5.39860E-13
  3.100E+00  7.31665E-04 -1.11400E-09 -2.89761E-10 -2.78414E-11 -7.25283E-12  8.69246E-13  1.75087E-13
  3.200E+00  7.79618E-04 -1.03657E-09 -3.10887E-10 -2.67427E-11 -8.03191E-12  1.47577E-13  5.56195E-13
  3.300E+00  8.29092E-04 -9.65219E-10 -3.27619E-10 -2.56811E-11 -8.72820E-12  8.42036E-13  2.66721E-13
  3.400E+00  8.80086E-04 -8.99407E-10 -3.40640E-10 -2.46560E-11 -9.34982E-12  4.96975E-13  2.51968E-13
  3.500E+00  9.32601E-04 -8.38638E-10 -3.50526E-10 -2.36671E-11 -9.90399E-12  3.48873E-13  4.01424E-13
  3.600E+00  9.86636E-04 -7.82464E-10 -3.57760E-10 -2.27135E-11 -1.03972E-11  6.83694E-13  9.07845E-14
  3.700E+00  1.04219E-03 -7.30486E-10 -3.62754E-10 -2.17944E-11 -1.08353E-11  2.08716E-13  2.61058E-13
  3.800E+00  1.09927E-03 -6.82341E-10 -3.65854E-10 -2.09088E-11 -1.12234E-11  4.33434E-13  2.68532E-13
  3.900E+00  1.15786E-03 -6.37701E-10 -3.67354E-10 -2.00558E-11 -1.15662E-11  5.03140E-13  1.67284E-14
  4.000E+00  1.21797E-03 -5.96272E-10 -3.67507E-10 -1.92342E-11 -1.18680E-11  0.00000E+00  2.35474E-13
  4.100E+00  1.27961E-03 -5.57786E-10 -3.66524E-10 -1.84431E-11 -1.21326E-11  4.37320E-13  1.61939E-13
  4.200E+00  1.34276E-03 -5.22001E-10 -3.64590E-10 -1.76814E-11 -1.23633E-11  3.27361E-13  7.70056E-14
  4.300E+00  1.40743E-03 -4.88696E-10 -3.61858E-10 -1.69479E-11 -1.25633E-11  1.36405E-13  1.93891E-13
  4.400E+00  1.47362E-03 -4.57673E-10 -3.58463E-10 -1.62415E-11 -1.27354E-11  3.89229E-13  8.00819E-14
  4.500E+00  1.54133E-03 -4.28751E-10 -3.54517E-10 -1.55614E-11 -1.28820E-11  1.72428E-13  1.03847E-13
  4.600E+00  1.61056E-03 -4.01764E-10 -3.50119E-10 -1.49063E-11 -1.30055E-11  2.12692E-13  1.46349E-13
  4.700E+00  1.68131E-03 -3.76563E-10 -3.45352E-10 -1.42753E-11 -1.31079E-11  3.12275E-13  2.14737E-14
  4.800E+00  1.75357E-03 -3.53011E-10 -3.40287E-10 -1.36675E-11 -1.31911E-11  4.71944E-14  1.09164E-13
  4.900E+00  1.82735E-03 -3.30983E-10 -3.34986E-10 -1.30819E-11 -1.32568E-11  2.40327E-13  1.01000E-13
  5.000E+00  1.90265E-03 -3.10366E-10 -3.29502E-10 -1.25175E-11 -1.33065E-11  2.23701E-13  1.79056E-14
  5.100E+00  1.97947E-03 -2.91054E-10 -3.23878E-10 -1.19736E-11 -1.33417E-11  4.47426E-14  1.00688E-13
  5.200E+00  2.05780E-03 -2.72952E-10 -3.18154E-10 -1.14492E-11 -1.33636E-11  2.32704E-13  6.08202E-14
  5.300E+00  2.13765E-03 -2.55974E-10 -3.12363E-10 -1.09437E-11 -1.33733E-11  1.36246E-13  4.10456E-14
  5.400E+00  2.21902E-03 -2.40039E-10 -3.06533E-10 -1.04561E-11 -1.33721E-11  1.04409E-13  8.42162E-14
  5.500E+00  2.30190E-03 -2.25073E-10 -3.00687E-10 -9.98581E-12 -1.33607E-11  2.00729E-13  2.80253E-14
  5.600E+00  2.38630E-03 -2.11009E-10 -2.94847E-10 -9.53207E-12 -1.33401E-11  5.88878E-14  5.23384E-14
  5.700E+00  2.47222E-03 -1.97784E-10 -2.89029E-10 -9.09422E-12 -1.33112E-11  1.35196E-13  6.41729E-14
  5.800E+00  2.55965E-03 -1.85342E-10 -2.83248E-10 -8.67160E-12 -1.32746E-11  1.55497E-13  2.86143E-15
  5.900E+00  2.64859E-03 -1.73630E-10 -2.77517E-10 -8.26360E-12 -1.32310E-11  3.35476E-15  5.42086E-14
  6.000E+00  2.73905E-03 -1.62598E-10 -2.71846E-10 -7.86964E-12 -1.31811E-11  1.42224E-13  4.38582E-14
  6.100E+00  2.83103E-03 -1.52203E-10 -2.66244E-10 -7.48915E-12 -1.31253E-11  1.05142E-13  1.43788E-14
  6.200E+00  2.92452E-03 -1.42402E-10 -2.60717E-10 -7.12160E-12 -1.30644E-11  4.81830E-14  4.96292E-14
  6.300E+00  3.01952E-03 -1.33157E-10 -2.55271E-10 -6.76647E-12 -1.29986E-11  1.31265E-13  2.53665E-14
  6.400E+00  3.11604E-03 -1.24432E-10 -2.49912E-10 -6.42327E-12 -1.29285E-11  5.64790E-14  2.46729E-14
  6.500E+00  3.21407E-03 -1.16195E-10 -2.44643E-10 -6.09154E-12 -1.28544E-11  7.55985E-14  4.12749E-14
  6.600E+00  3.31362E-03 -1.08415E-10 -2.39466E-10 -5.77083E-12 -1.27768E-11  1.08514E-13  9.72646E-15
  6.700E+00  3.41468E-03 -1.01064E-10 -2.34385E-10 -5.46071E-12 -1.26959E-11  1.44959E-14  2.94096E-14
  6.800E+00  3.51725E-03 -9.41148E-11 -2.29400E-10 -5.16079E-12 -1.26122E-11  8.71266E-14  3.09896E-14
  6.900E+00  3.62133E-03 -8.75435E-11 -2.24513E-10 -4.87067E-12 -1.25258E-11  7.95618E-14  2.38698E-15
  7.000E+00  3.72692E-03 -8.13274E-11 -2.19724E-10 -4.58997E-12 -1.24371E-11  1.82929E-14  2.94798E-14
  7.100E+00  3.83403E-03 -7.54453E-11 -2.15033E-10 -4.31836E-12 -1.23463E-11  8.59705E-14  2.03955E-14
  7.200E+00  3.94265E-03 -6.98769E-11 -2.10440E-10 -4.05548E-12 -1.22536E-11  4.90909E-14  1.08500E-14
  7.300E+00  4.05278E-03 -6.46045E-11 -2.05946E-10 -3.80102E-12 -1.21592E-11  4.07352E-14  2.64958E-14
  7.400E+00  4.16442E-03 -5.96107E-11 -2.01548E-10 -3.55467E-12 -1.20634E-11  7.53969E-14  1.07119E-14
