 #
 # Projectile: electron
 # Kinetic energy = 3.05000E+06 eV = 1.12085E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.38044E-18 cm**2 = 1.56428E-01 a0**2
 # 1st transport cross section = 2.66747E-22 cm**2 = 9.52570E-06 a0**2
 # 2nd transport cross section = 7.40629E-22 cm**2 = 2.64483E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  3.53229E-13  1.26140E+04
  1.000E-04  7.61557E-13  3.53228E-13  1.26140E+04
  1.250E-04  1.18994E-12  3.53227E-13  1.26140E+04
  1.500E-04  1.71346E-12  3.53227E-13  1.26139E+04
  1.750E-04  2.33225E-12  3.53226E-13  1.26139E+04
  2.000E-04  3.04617E-12  3.53225E-13  1.26139E+04
  2.250E-04  3.85530E-12  3.53224E-13  1.26139E+04
  2.500E-04  4.75964E-12  3.53223E-13  1.26138E+04
  2.750E-04  5.75917E-12  3.53222E-13  1.26138E+04
  3.000E-04  6.85391E-12  3.53220E-13  1.26137E+04
  3.250E-04  8.04379E-12  3.53219E-13  1.26137E+04
  3.500E-04  9.32893E-12  3.53217E-13  1.26136E+04
  3.750E-04  1.07092E-11  3.53215E-13  1.26136E+04
  4.000E-04  1.21847E-11  3.53214E-13  1.26135E+04
  4.250E-04  1.37554E-11  3.53212E-13  1.26134E+04
  4.500E-04  1.54213E-11  3.53210E-13  1.26133E+04
  4.750E-04  1.71823E-11  3.53207E-13  1.26133E+04
  5.000E-04  1.90386E-11  3.53205E-13  1.26132E+04
  5.250E-04  2.09900E-11  3.53203E-13  1.26131E+04
  5.500E-04  2.30367E-11  3.53200E-13  1.26130E+04
  5.750E-04  2.51785E-11  3.53198E-13  1.26129E+04
  6.000E-04  2.74156E-11  3.53195E-13  1.26128E+04
  6.250E-04  2.97478E-11  3.53192E-13  1.26127E+04
  6.500E-04  3.21752E-11  3.53189E-13  1.26126E+04
  6.750E-04  3.46979E-11  3.53186E-13  1.26125E+04
  7.000E-04  3.73157E-11  3.53183E-13  1.26124E+04
  7.250E-04  4.00286E-11  3.53179E-13  1.26123E+04
  7.500E-04  4.28368E-11  3.53176E-13  1.26121E+04
  7.750E-04  4.57402E-11  3.53172E-13  1.26120E+04
  8.000E-04  4.87388E-11  3.53169E-13  1.26119E+04
  8.250E-04  5.18325E-11  3.53165E-13  1.26117E+04
  8.500E-04  5.50215E-11  3.53161E-13  1.26116E+04
  8.750E-04  5.83057E-11  3.53157E-13  1.26115E+04
  9.000E-04  6.16850E-11  3.53153E-13  1.26113E+04
  9.250E-04  6.51595E-11  3.53148E-13  1.26112E+04
  9.500E-04  6.87293E-11  3.53144E-13  1.26110E+04
  9.750E-04  7.23943E-11  3.53140E-13  1.26108E+04
  1.000E-03  7.61544E-11  3.53135E-13  1.26107E+04
  1.250E-03  1.18991E-10  3.53082E-13  1.26088E+04
  1.500E-03  1.71347E-10  3.53018E-13  1.26065E+04
  1.750E-03  2.33223E-10  3.52942E-13  1.26038E+04
  2.000E-03  3.04617E-10  3.52854E-13  1.26006E+04
  2.250E-03  3.85531E-10  3.52755E-13  1.25971E+04
  2.500E-03  4.75965E-10  3.52644E-13  1.25931E+04
  2.750E-03  5.75917E-10  3.52521E-13  1.25888E+04
  3.000E-03  6.85389E-10  3.52387E-13  1.25840E+04
  3.250E-03  8.04380E-10  3.52241E-13  1.25788E+04
  3.500E-03  9.32891E-10  3.52084E-13  1.25731E+04
  3.750E-03  1.07092E-09  3.51915E-13  1.25671E+04
  4.000E-03  1.21847E-09  3.51735E-13  1.25607E+04
  4.250E-03  1.37554E-09  3.51543E-13  1.25538E+04
  4.500E-03  1.54213E-09  3.51340E-13  1.25466E+04
  4.750E-03  1.71823E-09  3.51126E-13  1.25389E+04
  5.000E-03  1.90386E-09  3.50900E-13  1.25309E+04
  5.250E-03  2.09900E-09  3.50663E-13  1.25224E+04
  5.500E-03  2.30367E-09  3.50415E-13  1.25135E+04
  5.750E-03  2.51785E-09  3.50156E-13  1.25043E+04
  6.000E-03  2.74156E-09  3.49885E-13  1.24946E+04
  6.250E-03  2.97478E-09  3.49604E-13  1.24846E+04
  6.500E-03  3.21752E-09  3.49311E-13  1.24741E+04
  6.750E-03  3.46978E-09  3.49008E-13  1.24633E+04
  7.000E-03  3.73156E-09  3.48693E-13  1.24521E+04
  7.250E-03  4.00286E-09  3.48368E-13  1.24405E+04
  7.500E-03  4.28368E-09  3.48032E-13  1.24285E+04
  7.750E-03  4.57402E-09  3.47685E-13  1.24161E+04
  8.000E-03  4.87388E-09  3.47328E-13  1.24033E+04
  8.250E-03  5.18326E-09  3.46960E-13  1.23902E+04
  8.500E-03  5.50215E-09  3.46582E-13  1.23767E+04
  8.750E-03  5.83057E-09  3.46193E-13  1.23628E+04
  9.000E-03  6.16850E-09  3.45794E-13  1.23485E+04
  9.250E-03  6.51596E-09  3.45384E-13  1.23339E+04
  9.500E-03  6.87293E-09  3.44965E-13  1.23189E+04
  9.750E-03  7.23942E-09  3.44535E-13  1.23036E+04
  1.000E-02  7.61544E-09  3.44095E-13  1.22879E+04
  1.250E-02  1.18991E-08  3.39163E-13  1.21117E+04
  1.500E-02  1.71347E-08  3.33324E-13  1.19032E+04
  1.750E-02  2.33223E-08  3.26679E-13  1.16659E+04
  2.000E-02  3.04617E-08  3.19336E-13  1.14037E+04
  2.250E-02  3.85531E-08  3.11407E-13  1.11205E+04
  2.500E-02  4.75965E-08  3.03003E-13  1.08204E+04
  2.750E-02  5.75917E-08  2.94234E-13  1.05073E+04
  3.000E-02  6.85389E-08  2.85202E-13  1.01848E+04
  3.250E-02  8.04380E-08  2.76003E-13  9.85625E+03
  3.500E-02  9.32891E-08  2.66723E-13  9.52484E+03
  3.750E-02  1.07092E-07  2.57436E-13  9.19322E+03
  4.000E-02  1.21847E-07  2.48210E-13  8.86376E+03
  4.250E-02  1.37554E-07  2.39100E-13  8.53842E+03
  4.500E-02  1.54213E-07  2.30151E-13  8.21885E+03
  4.750E-02  1.71823E-07  2.21400E-13  7.90635E+03
  5.000E-02  1.90386E-07  2.12876E-13  7.60194E+03
  5.250E-02  2.09900E-07  2.04600E-13  7.30639E+03
  5.500E-02  2.30367E-07  1.96586E-13  7.02021E+03
  5.750E-02  2.51785E-07  1.88844E-13  6.74375E+03
  6.000E-02  2.74156E-07  1.81380E-13  6.47719E+03
  6.250E-02  2.97478E-07  1.74194E-13  6.22059E+03
  6.500E-02  3.21752E-07  1.67285E-13  5.97387E+03
  6.750E-02  3.46978E-07  1.60649E-13  5.73690E+03
  7.000E-02  3.73156E-07  1.54281E-13  5.50947E+03
  7.250E-02  4.00286E-07  1.48172E-13  5.29133E+03
  7.500E-02  4.28368E-07  1.42316E-13  5.08221E+03
  7.750E-02  4.57402E-07  1.36704E-13  4.88178E+03
  8.000E-02  4.87388E-07  1.31326E-13  4.68973E+03
  8.250E-02  5.18325E-07  1.26174E-13  4.50574E+03
  8.500E-02  5.50215E-07  1.21238E-13  4.32947E+03
  8.750E-02  5.83057E-07  1.16509E-13  4.16060E+03
  9.000E-02  6.16850E-07  1.11978E-13  3.99882E+03
  9.250E-02  6.51596E-07  1.07638E-13  3.84381E+03
  9.500E-02  6.87293E-07  1.03478E-13  3.69527E+03
  9.750E-02  7.23942E-07  9.94919E-14  3.55292E+03
  1.000E-01  7.61543E-07  9.56713E-14  3.41649E+03
  1.250E-01  1.18991E-06  6.51066E-14  2.32500E+03
  1.500E-01  1.71347E-06  4.48374E-14  1.60117E+03
  1.750E-01  2.33223E-06  3.12764E-14  1.11690E+03
  2.000E-01  3.04617E-06  2.21382E-14  7.90570E+02
  2.250E-01  3.85531E-06  1.59313E-14  5.68916E+02
  2.500E-01  4.75964E-06  1.16737E-14  4.16874E+02
  2.750E-01  5.75916E-06  8.71785E-15  3.11320E+02
  3.000E-01  6.85388E-06  6.63663E-15  2.36998E+02
  3.250E-01  8.04378E-06  5.14780E-15  1.83831E+02
  3.500E-01  9.32888E-06  4.06434E-15  1.45140E+02
  3.750E-01  1.07092E-05  3.26168E-15  1.16477E+02
  4.000E-01  1.21846E-05  2.65623E-15  9.48558E+01
  4.250E-01  1.37553E-05  2.19140E-15  7.82564E+01
  4.500E-01  1.54212E-05  1.82847E-15  6.52958E+01
  4.750E-01  1.71822E-05  1.54062E-15  5.50165E+01
  5.000E-01  1.90385E-05  1.30903E-15  4.67464E+01
  5.250E-01  2.09899E-05  1.12032E-15  4.00074E+01
  5.500E-01  2.30365E-05  9.64808E-16  3.44539E+01
  5.750E-01  2.51783E-05  8.35396E-16  2.98325E+01
  6.000E-01  2.74153E-05  7.26792E-16  2.59542E+01
  6.250E-01  2.97475E-05  6.34990E-16  2.26759E+01
  6.500E-01  3.21749E-05  5.56909E-16  1.98876E+01
  6.750E-01  3.46974E-05  4.90142E-16  1.75033E+01
  7.000E-01  3.73152E-05  4.32786E-16  1.54551E+01
  7.250E-01  4.00281E-05  3.83312E-16  1.36883E+01
  7.500E-01  4.28362E-05  3.40483E-16  1.21589E+01
  7.750E-01  4.57395E-05  3.03285E-16  1.08305E+01
  8.000E-01  4.87380E-05  2.70881E-16  9.67332E+00
  8.250E-01  5.18317E-05  2.42572E-16  8.66239E+00
  8.500E-01  5.50205E-05  2.17774E-16  7.77687E+00
  8.750E-01  5.83045E-05  1.95998E-16  6.99921E+00
  9.000E-01  6.16838E-05  1.76826E-16  6.31459E+00
  9.250E-01  6.51582E-05  1.59907E-16  5.71039E+00
  9.500E-01  6.87277E-05  1.44940E-16  5.17591E+00
  9.750E-01  7.23925E-05  1.31669E-16  4.70199E+00
  1.000E+00  7.61524E-05  1.19874E-16  4.28079E+00
  1.100E+00  9.21439E-05  8.40671E-17  3.00209E+00
  1.200E+00  1.09658E-04  6.07415E-17  2.16912E+00
  1.300E+00  1.28695E-04  4.50370E-17  1.60830E+00
  1.400E+00  1.49255E-04  3.41423E-17  1.21924E+00
  1.500E+00  1.71338E-04  2.63803E-17  9.42059E-01
  1.600E+00  1.94942E-04  2.07198E-17  7.39916E-01
  1.700E+00  2.20070E-04  1.65068E-17  5.89469E-01
  1.800E+00  2.46720E-04  1.33152E-17  4.75494E-01
  1.900E+00  2.74892E-04  1.08595E-17  3.87801E-01
  2.000E+00  3.04586E-04  8.94420E-18  3.19403E-01
  2.100E+00  3.35803E-04  7.43215E-18  2.65407E-01
  2.200E+00  3.68542E-04  6.22551E-18  2.22317E-01
  2.300E+00  4.02802E-04  5.25319E-18  1.87595E-01
  2.400E+00  4.38585E-04  4.46273E-18  1.59367E-01
  2.500E+00  4.75889E-04  3.81493E-18  1.36234E-01
  2.600E+00  5.14715E-04  3.28008E-18  1.17134E-01
  2.700E+00  5.55063E-04  2.83544E-18  1.01256E-01
  2.800E+00  5.96931E-04  2.46344E-18  8.79711E-02
  2.900E+00  6.40321E-04  2.15035E-18  7.67904E-02
  3.000E+00  6.85233E-04  1.88537E-18  6.73277E-02
  3.100E+00  7.31665E-04  1.65993E-18  5.92771E-02
  3.200E+00  7.79618E-04  1.46718E-18  5.23938E-02
  3.300E+00  8.29092E-04  1.30161E-18  4.64813E-02
  3.400E+00  8.80086E-04  1.15876E-18  4.13802E-02
  3.500E+00  9.32601E-04  1.03501E-18  3.69609E-02
  3.600E+00  9.86636E-04  9.27369E-19  3.31170E-02
  3.700E+00  1.04219E-03  8.33393E-19  2.97610E-02
  3.800E+00  1.09927E-03  7.51054E-19  2.68206E-02
  3.900E+00  1.15786E-03  6.78665E-19  2.42356E-02
  4.000E+00  1.21797E-03  6.14818E-19  2.19555E-02
  4.100E+00  1.27961E-03  5.58331E-19  1.99384E-02
  4.200E+00  1.34276E-03  5.08209E-19  1.81485E-02
  4.300E+00  1.40743E-03  4.63610E-19  1.65558E-02
  4.400E+00  1.47362E-03  4.23817E-19  1.51348E-02
  4.500E+00  1.54133E-03  3.88222E-19  1.38637E-02
  4.600E+00  1.61056E-03  3.56303E-19  1.27238E-02
  4.700E+00  1.68131E-03  3.27614E-19  1.16993E-02
  4.800E+00  1.75357E-03  3.01768E-19  1.07763E-02
  4.900E+00  1.82735E-03  2.78434E-19  9.94307E-03
  5.000E+00  1.90265E-03  2.57324E-19  9.18921E-03
  5.100E+00  1.97947E-03  2.38187E-19  8.50581E-03
  5.200E+00  2.05780E-03  2.20805E-19  7.88511E-03
  5.300E+00  2.13765E-03  2.04989E-19  7.32029E-03
  5.400E+00  2.21902E-03  1.90571E-19  6.80542E-03
  5.500E+00  2.30190E-03  1.77406E-19  6.33528E-03
  5.600E+00  2.38630E-03  1.65364E-19  5.90525E-03
  5.700E+00  2.47222E-03  1.54332E-19  5.51130E-03
  5.800E+00  2.55965E-03  1.44210E-19  5.14983E-03
  5.900E+00  2.64859E-03  1.34909E-19  4.81768E-03
  6.000E+00  2.73905E-03  1.26350E-19  4.51203E-03
  6.100E+00  2.83103E-03  1.18462E-19  4.23037E-03
  6.200E+00  2.92452E-03  1.11184E-19  3.97047E-03
  6.300E+00  3.01952E-03  1.04460E-19  3.73034E-03
  6.400E+00  3.11604E-03  9.82393E-20  3.50819E-03
  6.500E+00  3.21407E-03  9.24773E-20  3.30243E-03
  6.600E+00  3.31362E-03  8.71341E-20  3.11161E-03
  6.700E+00  3.41468E-03  8.21734E-20  2.93447E-03
  6.800E+00  3.51725E-03  7.75628E-20  2.76982E-03
  6.900E+00  3.62133E-03  7.32730E-20  2.61662E-03
  7.000E+00  3.72692E-03  6.92773E-20  2.47394E-03
  7.100E+00  3.83403E-03  6.55519E-20  2.34090E-03
  7.200E+00  3.94265E-03  6.20751E-20  2.21674E-03
  7.300E+00  4.05278E-03  5.88271E-20  2.10075E-03
  7.400E+00  4.16442E-03  5.57901E-20  1.99230E-03
  7.500E+00  4.27757E-03  5.29477E-20  1.89080E-03
  7.600E+00  4.39223E-03  5.02851E-20  1.79571E-03
  7.700E+00  4.50840E-03  4.77888E-20  1.70657E-03
  7.800E+00  4.62608E-03  4.54465E-20  1.62292E-03
  7.900E+00  4.74527E-03  4.32468E-20  1.54437E-03
  8.000E+00  4.86597E-03  4.11794E-20  1.47054E-03
  8.100E+00  4.98817E-03  3.92349E-20  1.40110E-03
  8.200E+00  5.11188E-03  3.74045E-20  1.33574E-03
  8.300E+00  5.23711E-03  3.56803E-20  1.27417E-03
  8.400E+00  5.36383E-03  3.40550E-20  1.21613E-03
  8.500E+00  5.49207E-03  3.25218E-20  1.16137E-03
  8.600E+00  5.62181E-03  3.10744E-20  1.10969E-03
