 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  47,   projectile: electron
 #  Kinetic energy = 3.05000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  2.750E-02  5.75917E-08  5.38899E-07  6.18256E-08  1.10770E-10  1.27097E-11  1.26781E-09  2.66436E-09
  3.000E-02  6.85389E-08  5.30464E-07  6.17271E-08  1.18949E-10  1.38430E-11  1.80165E-09  7.17719E-10
  3.250E-02  8.04380E-08  5.21734E-07  6.16208E-08  1.26740E-10  1.49708E-11  1.76197E-09  1.04598E-09
  3.500E-02  9.32891E-08  5.12776E-07  6.15067E-08  1.34146E-10  1.60925E-11  1.18704E-09  2.19927E-09
  3.750E-02  1.07092E-07  5.03655E-07  6.13850E-08  1.41171E-10  1.72079E-11  2.69731E-10  2.53931E-09
  4.000E-02  1.21847E-07  4.94427E-07  6.12558E-08  1.47824E-10  1.83164E-11  7.02548E-10  2.10234E-09
  4.250E-02  1.37554E-07  4.85144E-07  6.11194E-08  1.54114E-10  1.94179E-11  1.43401E-09  1.12174E-09
  4.500E-02  1.54213E-07  4.75850E-07  6.09759E-08  1.60053E-10  2.05118E-11  1.70773E-09  5.63804E-11
  4.750E-02  1.71823E-07  4.66584E-07  6.08254E-08  1.65656E-10  2.15980E-11  1.44868E-09  1.07609E-09
  5.000E-02  1.90386E-07  4.57379E-07  6.06682E-08  1.70934E-10  2.26759E-11  7.44233E-10  1.66650E-09
  5.250E-02  2.09900E-07  4.48262E-07  6.05045E-08  1.75903E-10  2.37455E-11  1.83832E-10  1.70527E-09
  5.500E-02  2.30367E-07  4.39256E-07  6.03344E-08  1.80577E-10  2.48063E-11  1.04749E-09  1.23702E-09
  5.750E-02  2.51785E-07  4.30378E-07  6.01581E-08  1.84970E-10  2.58581E-11  1.58033E-09  4.45427E-10
  6.000E-02  2.74156E-07  4.21643E-07  5.99759E-08  1.89095E-10  2.69006E-11  1.61877E-09  4.10198E-10
  6.250E-02  2.97478E-07  4.13061E-07  5.97879E-08  1.92965E-10  2.79337E-11  1.15193E-09  1.07404E-09
  6.500E-02  3.21752E-07  4.04640E-07  5.95943E-08  1.96592E-10  2.89570E-11  3.24997E-10  1.36601E-09
  6.750E-02  3.46978E-07  3.96386E-07  5.93953E-08  1.99989E-10  2.99703E-11  6.05214E-10  1.22749E-09
  7.000E-02  3.73156E-07  3.88300E-07  5.91911E-08  2.03166E-10  3.09735E-11  1.34919E-09  7.29676E-10
  7.250E-02  4.00286E-07  3.80386E-07  5.89819E-08  2.06133E-10  3.19663E-11  1.67410E-09  4.43466E-11
  7.500E-02  4.28368E-07  3.72643E-07  5.87678E-08  2.08900E-10  3.29486E-11  1.47624E-09  6.12423E-10
  7.750E-02  4.57402E-07  3.65070E-07  5.85492E-08  2.11476E-10  3.39202E-11  8.14050E-10  1.04599E-09
  8.000E-02  4.87388E-07  3.57665E-07  5.83261E-08  2.13870E-10  3.48810E-11  1.08828E-10  1.13899E-09
  8.250E-02  5.18325E-07  3.50426E-07  5.80987E-08  2.16090E-10  3.58308E-11  1.00571E-09  8.81730E-10
  8.500E-02  5.50215E-07  3.43349E-07  5.78672E-08  2.18143E-10  3.67695E-11  1.59541E-09  3.69459E-10
  8.750E-02  5.83057E-07  3.36433E-07  5.76319E-08  2.20035E-10  3.76971E-11  1.68997E-09  2.30964E-10
  9.000E-02  6.16850E-07  3.29673E-07  5.73928E-08  2.21774E-10  3.86133E-11  1.25434E-09  7.34036E-10
  9.250E-02  6.51596E-07  3.23066E-07  5.71502E-08  2.23366E-10  3.95181E-11  4.19085E-10  9.91733E-10
  9.500E-02  6.87293E-07  3.16607E-07  5.69041E-08  2.24817E-10  4.04115E-11  5.58455E-10  9.36150E-10
  9.750E-02  7.23942E-07  3.10294E-07  5.66549E-08  2.26133E-10  4.12933E-11  1.37307E-09  5.96608E-10
  1.000E-01  7.61543E-07  3.04122E-07  5.64026E-08  2.27318E-10  4.21635E-11  1.76660E-09  8.71048E-11
  1.250E-01  1.18991E-06  2.49435E-07  5.37451E-08  2.33054E-10  5.02215E-11  1.43925E-09  5.42060E-10
  1.500E-01  1.71347E-06  2.05531E-07  5.09365E-08  2.30440E-10  5.71169E-11  4.78792E-10  7.39731E-10
  1.750E-01  2.33223E-06  1.70188E-07  4.80860E-08  2.22618E-10  6.29078E-11  8.88471E-10  6.73626E-10
  2.000E-01  3.04617E-06  1.41734E-07  4.52740E-08  2.11884E-10  6.76909E-11  2.20333E-09  3.85128E-10
  2.250E-01  3.85531E-06  1.18828E-07  4.25568E-08  1.99848E-10  7.15826E-11  2.90065E-09  2.65711E-11
  2.500E-01  4.75964E-06  1.00379E-07  3.99713E-08  1.87579E-10  7.47049E-11  2.53500E-09  4.22540E-10
  2.750E-01  5.75916E-06  8.54905E-08  3.75390E-08  1.75734E-10  7.71756E-11  1.01994E-09  6.64820E-10
  3.000E-01  6.85388E-06  7.34346E-08  3.52697E-08  1.64676E-10  7.91030E-11  1.24148E-09  6.64902E-10
  3.250E-01  8.04378E-06  6.36228E-08  3.31649E-08  1.54563E-10  8.05817E-11  3.43161E-09  4.19297E-10
  3.500E-01  9.32888E-06  5.55844E-08  3.12201E-08  1.45423E-10  8.16925E-11  4.60675E-09  1.49853E-11
  3.750E-01  1.07092E-05  4.89459E-08  2.94272E-08  1.37203E-10  8.25021E-11  4.09745E-09  4.00228E-10
  4.000E-01  1.21846E-05  4.34132E-08  2.77759E-08  1.29808E-10  8.30650E-11  1.84738E-09  6.72103E-10
  4.250E-01  1.37553E-05  3.87565E-08  2.62547E-08  1.23128E-10  8.34242E-11  1.47339E-09  6.98001E-10
  4.500E-01  1.54212E-05  3.47968E-08  2.48522E-08  1.17051E-10  8.36139E-11  4.65731E-09  4.65911E-10
  4.750E-01  1.71822E-05  3.13952E-08  2.35571E-08  1.11477E-10  8.36608E-11  6.39928E-09  5.95233E-11
  5.000E-01  1.90385E-05  2.84446E-08  2.23589E-08  1.06316E-10  8.35858E-11  5.82464E-09  3.72372E-10
  5.250E-01  2.09899E-05  2.58617E-08  2.12480E-08  1.01496E-10  8.34054E-11  2.89377E-09  6.70557E-10
  5.500E-01  2.30365E-05  2.35822E-08  2.02156E-08  9.69575E-11  8.31326E-11  1.49361E-09  7.23925E-10
  5.750E-01  2.51783E-05  2.15560E-08  1.92540E-08  9.26558E-11  8.27784E-11  5.76302E-09  5.10549E-10
  6.000E-01  2.74153E-05  1.97438E-08  1.83565E-08  8.85565E-11  8.23518E-11  8.22522E-09  1.06352E-10
  6.250E-01  2.97475E-05  1.81145E-08  1.75168E-08  8.46345E-11  8.18605E-11  7.73485E-09  3.41835E-10
  6.500E-01  3.21749E-05  1.66434E-08  1.67300E-08  8.08721E-11  8.13115E-11  4.19498E-09  6.69328E-10
  6.750E-01  3.46974E-05  1.53105E-08  1.59912E-08  7.72569E-11  8.07113E-11  1.30562E-09  7.53750E-10
  7.000E-01  3.73152E-05  1.40993E-08  1.52966E-08  7.37803E-11  8.00657E-11  6.80997E-09  5.60520E-10
  7.250E-01  4.00281E-05  1.29961E-08  1.46425E-08  7.04367E-11  7.93804E-11  1.01805E-08  1.56855E-10
  7.500E-01  4.28362E-05  1.19895E-08  1.40258E-08  6.72222E-11  7.86604E-11  9.91954E-09  3.11344E-10
  7.750E-01  4.57395E-05  1.10697E-08  1.34439E-08  6.41339E-11  7.79109E-11  5.81074E-09  6.71946E-10
  8.000E-01  4.87380E-05  1.02281E-08  1.28941E-08  6.11696E-11  7.71364E-11  8.85187E-10  7.89649E-10
  8.250E-01  5.18317E-05  9.45720E-09  1.23743E-08  5.83271E-11  7.63412E-11  7.79671E-09  6.16650E-10
  8.500E-01  5.50205E-05  8.75053E-09  1.18825E-08  5.56043E-11  7.55295E-11  1.22727E-08  2.11932E-10
  8.750E-01  5.83045E-05  8.10219E-09  1.14168E-08  5.29988E-11  7.47050E-11  1.23914E-08  2.78586E-10
  9.000E-01  6.16838E-05  7.50690E-09  1.09756E-08  5.05079E-11  7.38711E-11  7.76511E-09  6.74520E-10
  9.250E-01  6.51582E-05  6.95995E-09  1.05574E-08  4.81288E-11  7.30309E-11  1.89085E-10  8.27295E-10
  9.500E-01  6.87277E-05  6.45705E-09  1.01607E-08  4.58580E-11  7.21872E-11  8.66181E-09  6.75889E-10
  9.750E-01  7.23925E-05  5.99433E-09  9.78417E-09  4.36921E-11  7.13426E-11  1.44361E-08  2.71109E-10
  1.000E+00  7.61524E-05  5.56827E-09  9.42666E-09  4.16272E-11  7.04992E-11  8.95831E-13  1.96282E-12
  1.100E+00  9.21439E-05  4.17079E-09  8.16492E-09  3.42977E-11  6.71732E-11  9.21726E-13  1.37456E-13
  1.200E+00  1.09658E-04  3.15005E-09  7.12838E-09  2.82581E-11  6.39807E-11  6.26217E-13  8.46443E-13
  1.300E+00  1.28695E-04  2.39336E-09  6.26934E-09  2.32583E-11  6.09631E-11  2.23539E-13  1.09064E-12
  1.400E+00  1.49255E-04  1.82359E-09  5.55095E-09  1.90832E-11  5.81331E-11  1.20125E-13  8.55235E-13
  1.500E+00  1.71338E-04  1.38789E-09  4.94477E-09  1.55596E-11  5.54870E-11  3.13609E-13  4.22607E-13
  1.600E+00  1.94942E-04  1.04989E-09  4.42883E-09  1.25531E-11  5.30138E-11  3.41027E-13  1.25445E-14
  1.700E+00  2.20070E-04  7.84306E-10  3.98610E-09  9.96159E-12  5.06994E-11  2.42588E-13  2.50880E-13
  1.800E+00  2.46720E-04  5.73346E-10  3.60334E-09  7.70792E-12  4.85299E-11  8.62455E-14  3.35058E-13
  1.900E+00  2.74892E-04  4.04270E-10  3.27015E-09  5.73372E-12  4.64922E-11  6.00704E-14  2.75081E-13
  2.000E+00  3.04586E-04  2.67804E-10  2.97833E-09  3.99428E-12  4.45747E-11  1.49467E-13  1.38915E-13
  2.100E+00  3.35803E-04  1.57071E-10  2.72133E-09  2.45480E-12  4.27674E-11  1.65248E-13  3.68576E-15
  2.200E+00  3.68542E-04  6.68845E-11  2.49386E-09  1.08766E-12  4.10614E-11  1.19163E-13  1.02791E-13
  2.300E+00  4.02802E-04 -6.73707E-12  2.29163E-09 -1.29490E-13  3.94493E-11  4.07724E-14  1.37718E-13
  2.400E+00  4.38585E-04 -6.68937E-11  2.11112E-09 -1.21512E-12  3.79243E-11  3.58548E-14  1.14721E-13
  2.500E+00  4.75889E-04 -1.16032E-10  1.94939E-09 -2.18476E-12  3.64805E-11  8.43756E-14  5.74537E-14
  2.600E+00  5.14715E-04 -1.56105E-10  1.80401E-09 -3.05165E-12  3.51126E-11  9.33799E-14  5.43330E-15
  2.700E+00  5.55063E-04 -1.88686E-10  1.67293E-09 -3.82723E-12  3.38157E-11  6.72090E-14  5.08170E-14
  2.800E+00  5.96931E-04 -2.15055E-10  1.55438E-09 -4.52146E-12  3.25853E-11  2.16379E-14  6.72916E-14
  2.900E+00  6.40321E-04 -2.36256E-10  1.44690E-09 -5.14307E-12  3.14174E-11  2.37977E-14  5.59881E-14
  3.000E+00  6.85233E-04 -2.53151E-10  1.34920E-09 -5.69977E-12  3.03082E-11  5.28615E-14  2.73694E-14
  3.100E+00  7.31665E-04 -2.66449E-10  1.26017E-09 -6.19838E-12  2.92539E-11  5.80732E-14  4.79103E-15
  3.200E+00  7.79618E-04 -2.76741E-10  1.17888E-09 -6.64493E-12  2.82513E-11  4.13458E-14  2.83409E-14
  3.300E+00  8.29092E-04 -2.84518E-10  1.10447E-09 -7.04479E-12  2.72973E-11  1.23279E-14  3.67710E-14
  3.400E+00  8.80086E-04 -2.90188E-10  1.03625E-09 -7.40273E-12  2.63889E-11  1.68472E-14  3.03273E-14
  3.500E+00  9.32601E-04 -2.94096E-10  9.73553E-10 -7.72301E-12  2.55233E-11  3.54719E-14  1.43333E-14
  3.600E+00  9.86636E-04 -2.96529E-10  9.15841E-10 -8.00941E-12  2.46980E-11  3.84899E-14  3.82780E-15
  3.700E+00  1.04219E-03 -2.97728E-10  8.62619E-10 -8.26530E-12  2.39106E-11  2.71331E-14  1.71056E-14
  3.800E+00  1.09927E-03 -2.97896E-10  8.13451E-10 -8.49370E-12  2.31587E-11  7.22571E-15  2.17227E-14
  3.900E+00  1.15786E-03 -2.97206E-10  7.67954E-10 -8.69729E-12  2.24403E-11  1.24343E-14  1.77165E-14
  4.000E+00  1.21797E-03 -2.95802E-10  7.25787E-10 -8.87847E-12  2.17535E-11  2.49383E-14  7.70914E-15
  4.100E+00  1.27961E-03 -2.93806E-10  6.86646E-10 -9.03941E-12  2.10963E-11  2.66305E-14  2.93137E-15
  4.200E+00  1.34276E-03 -2.91322E-10  6.50260E-10 -9.18201E-12  2.04672E-11  1.84261E-14  1.07796E-14
  4.300E+00  1.40743E-03 -2.88438E-10  6.16386E-10 -9.30801E-12  1.98643E-11  4.36410E-15  1.35346E-14
  4.400E+00  1.47362E-03 -2.85227E-10  5.84809E-10 -9.41895E-12  1.92864E-11  9.51692E-15  1.08939E-14
  4.500E+00  1.54133E-03 -2.81753E-10  5.55334E-10 -9.51622E-12  1.87319E-11  1.80842E-14  4.62364E-15
  4.600E+00  1.61056E-03 -2.78069E-10  5.27786E-10 -9.60106E-12  1.81996E-11  1.90092E-14  2.36777E-15
  4.700E+00  1.68131E-03 -2.74221E-10  5.02006E-10 -9.67460E-12  1.76882E-11  1.28206E-14  7.04853E-15
  4.800E+00  1.75357E-03 -2.70246E-10  4.77854E-10 -9.73785E-12  1.71967E-11  2.90414E-15  8.67936E-15
  4.900E+00  1.82735E-03 -2.66179E-10  4.55201E-10 -9.79173E-12  1.67240E-11  7.31858E-15  6.84080E-15
  5.000E+00  1.90265E-03 -2.62045E-10  4.33929E-10 -9.83705E-12  1.62691E-11  1.33578E-14  2.66070E-15
  5.100E+00  1.97947E-03 -2.57870E-10  4.13935E-10 -9.87456E-12  1.58310E-11  1.39273E-14  1.95865E-15
  5.200E+00  2.05780E-03 -2.53672E-10  3.95121E-10 -9.90494E-12  1.54089E-11  9.22872E-15  4.90995E-15
  5.300E+00  2.13765E-03 -2.49467E-10  3.77401E-10 -9.92880E-12  1.50020E-11  1.62617E-15  5.74476E-15
  5.400E+00  2.21902E-03 -2.45272E-10  3.60695E-10 -9.94670E-12  1.46096E-11  5.80427E-15  4.46829E-15
  5.500E+00  2.30190E-03 -2.41096E-10  3.44930E-10 -9.95913E-12  1.42308E-11  1.03017E-14  1.67749E-15
  5.600E+00  2.38630E-03 -2.36950E-10  3.30041E-10 -9.96656E-12  1.38652E-11  1.04134E-14  1.40572E-15
  5.700E+00  2.47222E-03 -2.32843E-10  3.15966E-10 -9.96941E-12  1.35120E-11  6.77339E-15  3.38890E-15
  5.800E+00  2.55965E-03 -2.28780E-10  3.02650E-10 -9.96806E-12  1.31706E-11  9.01624E-16  4.18564E-15
  5.900E+00  2.64859E-03 -2.24768E-10  2.90041E-10 -9.96286E-12  1.28405E-11  4.89744E-15  3.28353E-15
  6.000E+00  2.73905E-03 -2.20811E-10  2.78094E-10 -9.95412E-12  1.25212E-11  7.99185E-15  1.34206E-15
  6.100E+00  2.83103E-03 -2.16914E-10  2.66764E-10 -9.94214E-12  1.22122E-11  7.72630E-15  9.43468E-16
  6.200E+00  2.92452E-03 -2.13077E-10  2.56012E-10 -9.92718E-12  1.19131E-11  5.01523E-15  2.39526E-15
  6.300E+00  3.01952E-03 -2.09305E-10  2.45801E-10 -9.90949E-12  1.16234E-11  3.80693E-16  2.64893E-15
  6.400E+00  3.11604E-03 -2.05599E-10  2.36097E-10 -9.88930E-12  1.13426E-11  3.87064E-15  2.13717E-15
  6.500E+00  3.21407E-03 -2.01960E-10  2.26869E-10 -9.86681E-12  1.10705E-11  6.33910E-15  6.21052E-16
  6.600E+00  3.31362E-03 -1.98388E-10  2.18089E-10 -9.84221E-12  1.08066E-11  6.05779E-15  6.01873E-16
  6.700E+00  3.41468E-03 -1.94885E-10  2.09728E-10 -9.81568E-12  1.05507E-11  3.77641E-15  1.75068E-15
  6.800E+00  3.51725E-03 -1.91449E-10  2.01762E-10 -9.78738E-12  1.03023E-11  1.62834E-16  2.07556E-15
  6.900E+00  3.62133E-03 -1.88083E-10  1.94169E-10 -9.75746E-12  1.00612E-11  3.08192E-15  1.37333E-15
  7.000E+00  3.72692E-03 -1.84784E-10  1.86925E-10 -9.72605E-12  9.82704E-12  5.06441E-15  3.55548E-16
  7.100E+00  3.83403E-03 -1.81552E-10  1.80013E-10 -9.69328E-12  9.59962E-12  4.91970E-15  4.31664E-16
  7.200E+00  3.94265E-03 -1.78388E-10  1.73412E-10 -9.65927E-12  9.37864E-12  3.04250E-15  1.09052E-15
  7.300E+00  4.05278E-03 -1.75290E-10  1.67105E-10 -9.62413E-12  9.16386E-12  1.40854E-16  1.38619E-15
  7.400E+00  4.16442E-03 -1.72256E-10  1.61077E-10 -9.58796E-12  8.95504E-12  2.60285E-15  7.92914E-16
  7.500E+00  4.27757E-03 -1.69287E-10  1.55311E-10 -9.55085E-12  8.75195E-12  3.86528E-15  6.17063E-16
  7.600E+00  4.39223E-03 -1.66382E-10  1.49795E-10 -9.51288E-12  8.55438E-12  3.89180E-15  4.50362E-16
