 #
 # Projectile: electron
 # Kinetic energy = 8.05000E+06 eV = 2.95832E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.73305E-18 cm**2 = 2.76152E-01 a0**2
 # 1st transport cross section = 1.50533E-22 cm**2 = 5.37562E-06 a0**2
 # 2nd transport cross section = 4.09934E-22 cm**2 = 1.46390E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  2.89780E-12  1.03482E+05
  1.000E-04  7.61557E-13  2.89777E-12  1.03481E+05
  1.250E-04  1.18994E-12  2.89775E-12  1.03481E+05
  1.500E-04  1.71346E-12  2.89773E-12  1.03480E+05
  1.750E-04  2.33225E-12  2.89770E-12  1.03479E+05
  2.000E-04  3.04617E-12  2.89767E-12  1.03478E+05
  2.250E-04  3.85530E-12  2.89764E-12  1.03477E+05
  2.500E-04  4.75964E-12  2.89760E-12  1.03475E+05
  2.750E-04  5.75917E-12  2.89756E-12  1.03474E+05
  3.000E-04  6.85391E-12  2.89751E-12  1.03472E+05
  3.250E-04  8.04379E-12  2.89746E-12  1.03470E+05
  3.500E-04  9.32893E-12  2.89740E-12  1.03468E+05
  3.750E-04  1.07092E-11  2.89734E-12  1.03466E+05
  4.000E-04  1.21847E-11  2.89728E-12  1.03464E+05
  4.250E-04  1.37554E-11  2.89721E-12  1.03461E+05
  4.500E-04  1.54213E-11  2.89714E-12  1.03459E+05
  4.750E-04  1.71823E-11  2.89707E-12  1.03456E+05
  5.000E-04  1.90386E-11  2.89699E-12  1.03453E+05
  5.250E-04  2.09900E-11  2.89690E-12  1.03450E+05
  5.500E-04  2.30367E-11  2.89681E-12  1.03447E+05
  5.750E-04  2.51785E-11  2.89672E-12  1.03444E+05
  6.000E-04  2.74156E-11  2.89663E-12  1.03440E+05
  6.250E-04  2.97478E-11  2.89653E-12  1.03437E+05
  6.500E-04  3.21752E-11  2.89642E-12  1.03433E+05
  6.750E-04  3.46979E-11  2.89632E-12  1.03429E+05
  7.000E-04  3.73157E-11  2.89620E-12  1.03425E+05
  7.250E-04  4.00286E-11  2.89609E-12  1.03421E+05
  7.500E-04  4.28368E-11  2.89597E-12  1.03417E+05
  7.750E-04  4.57402E-11  2.89584E-12  1.03412E+05
  8.000E-04  4.87388E-11  2.89571E-12  1.03408E+05
  8.250E-04  5.18325E-11  2.89558E-12  1.03403E+05
  8.500E-04  5.50215E-11  2.89544E-12  1.03398E+05
  8.750E-04  5.83057E-11  2.89530E-12  1.03393E+05
  9.000E-04  6.16850E-11  2.89516E-12  1.03388E+05
  9.250E-04  6.51595E-11  2.89501E-12  1.03383E+05
  9.500E-04  6.87293E-11  2.89486E-12  1.03377E+05
  9.750E-04  7.23943E-11  2.89470E-12  1.03372E+05
  1.000E-03  7.61544E-11  2.89454E-12  1.03366E+05
  1.250E-03  1.18991E-10  2.89271E-12  1.03300E+05
  1.500E-03  1.71347E-10  2.89047E-12  1.03221E+05
  1.750E-03  2.33223E-10  2.88783E-12  1.03126E+05
  2.000E-03  3.04617E-10  2.88479E-12  1.03018E+05
  2.250E-03  3.85531E-10  2.88136E-12  1.02895E+05
  2.500E-03  4.75965E-10  2.87752E-12  1.02758E+05
  2.750E-03  5.75917E-10  2.87330E-12  1.02607E+05
  3.000E-03  6.85389E-10  2.86869E-12  1.02443E+05
  3.250E-03  8.04380E-10  2.86369E-12  1.02264E+05
  3.500E-03  9.32891E-10  2.85831E-12  1.02072E+05
  3.750E-03  1.07092E-09  2.85255E-12  1.01866E+05
  4.000E-03  1.21847E-09  2.84642E-12  1.01647E+05
  4.250E-03  1.37554E-09  2.83992E-12  1.01415E+05
  4.500E-03  1.54213E-09  2.83305E-12  1.01170E+05
  4.750E-03  1.71823E-09  2.82583E-12  1.00912E+05
  5.000E-03  1.90386E-09  2.81826E-12  1.00642E+05
  5.250E-03  2.09900E-09  2.81033E-12  1.00359E+05
  5.500E-03  2.30367E-09  2.80207E-12  1.00064E+05
  5.750E-03  2.51785E-09  2.79347E-12  9.97566E+04
  6.000E-03  2.74156E-09  2.78454E-12  9.94377E+04
  6.250E-03  2.97478E-09  2.77529E-12  9.91072E+04
  6.500E-03  3.21752E-09  2.76572E-12  9.87655E+04
  6.750E-03  3.46978E-09  2.75584E-12  9.84127E+04
  7.000E-03  3.73156E-09  2.74565E-12  9.80491E+04
  7.250E-03  4.00286E-09  2.73517E-12  9.76748E+04
  7.500E-03  4.28368E-09  2.72441E-12  9.72903E+04
  7.750E-03  4.57402E-09  2.71336E-12  9.68957E+04
  8.000E-03  4.87388E-09  2.70203E-12  9.64913E+04
  8.250E-03  5.18326E-09  2.69044E-12  9.60774E+04
  8.500E-03  5.50215E-09  2.67859E-12  9.56542E+04
  8.750E-03  5.83057E-09  2.66649E-12  9.52219E+04
  9.000E-03  6.16850E-09  2.65414E-12  9.47810E+04
  9.250E-03  6.51596E-09  2.64155E-12  9.43316E+04
  9.500E-03  6.87293E-09  2.62874E-12  9.38740E+04
  9.750E-03  7.23942E-09  2.61571E-12  9.34086E+04
  1.000E-02  7.61544E-09  2.60246E-12  9.29355E+04
  1.250E-02  1.18991E-08  2.45995E-12  8.78464E+04
  1.500E-02  1.71347E-08  2.30446E-12  8.22937E+04
  1.750E-02  2.33223E-08  2.14284E-12  7.65220E+04
  2.000E-02  3.04617E-08  1.98074E-12  7.07336E+04
  2.250E-02  3.85531E-08  1.82249E-12  6.50822E+04
  2.500E-02  4.75965E-08  1.67109E-12  5.96758E+04
  2.750E-02  5.75917E-08  1.52847E-12  5.45825E+04
  3.000E-02  6.85389E-08  1.39565E-12  4.98394E+04
  3.250E-02  8.04380E-08  1.27302E-12  4.54604E+04
  3.500E-02  9.32891E-08  1.16053E-12  4.14432E+04
  3.750E-02  1.07092E-07  1.05781E-12  3.77750E+04
  4.000E-02  1.21847E-07  9.64321E-13  3.44365E+04
  4.250E-02  1.37554E-07  8.79441E-13  3.14054E+04
  4.500E-02  1.54213E-07  8.02495E-13  2.86576E+04
  4.750E-02  1.71823E-07  7.32810E-13  2.61691E+04
  5.000E-02  1.90386E-07  6.69737E-13  2.39167E+04
  5.250E-02  2.09900E-07  6.12660E-13  2.18785E+04
  5.500E-02  2.30367E-07  5.61008E-13  2.00340E+04
  5.750E-02  2.51785E-07  5.14252E-13  1.83643E+04
  6.000E-02  2.74156E-07  4.71912E-13  1.68523E+04
  6.250E-02  2.97478E-07  4.33551E-13  1.54824E+04
  6.500E-02  3.21752E-07  3.98771E-13  1.42404E+04
  6.750E-02  3.46978E-07  3.67217E-13  1.31135E+04
  7.000E-02  3.73156E-07  3.38566E-13  1.20904E+04
  7.250E-02  4.00286E-07  3.12530E-13  1.11607E+04
  7.500E-02  4.28368E-07  2.88849E-13  1.03150E+04
  7.750E-02  4.57402E-07  2.67291E-13  9.54513E+03
  8.000E-02  4.87388E-07  2.47645E-13  8.84358E+03
  8.250E-02  5.18325E-07  2.29726E-13  8.20365E+03
  8.500E-02  5.50215E-07  2.13363E-13  7.61935E+03
  8.750E-02  5.83057E-07  1.98408E-13  7.08528E+03
  9.000E-02  6.16850E-07  1.84724E-13  6.59660E+03
  9.250E-02  6.51596E-07  1.72189E-13  6.14899E+03
  9.500E-02  6.87293E-07  1.60695E-13  5.73853E+03
  9.750E-02  7.23942E-07  1.50144E-13  5.36173E+03
  1.000E-01  7.61543E-07  1.40447E-13  5.01544E+03
  1.250E-01  1.18991E-06  7.63872E-14  2.72783E+03
  1.500E-01  1.71347E-06  4.54141E-14  1.62177E+03
  1.750E-01  2.33223E-06  2.87918E-14  1.02817E+03
  2.000E-01  3.04617E-06  1.91019E-14  6.82142E+02
  2.250E-01  3.85531E-06  1.31100E-14  4.68168E+02
  2.500E-01  4.75964E-06  9.25083E-15  3.30353E+02
  2.750E-01  5.75916E-06  6.69018E-15  2.38911E+02
  3.000E-01  6.85388E-06  4.94922E-15  1.76740E+02
  3.250E-01  8.04378E-06  3.73891E-15  1.33519E+02
  3.500E-01  9.32888E-06  2.87927E-15  1.02821E+02
  3.750E-01  1.07092E-05  2.25585E-15  8.05580E+01
  4.000E-01  1.21846E-05  1.79470E-15  6.40898E+01
  4.250E-01  1.37553E-05  1.44721E-15  5.16809E+01
  4.500E-01  1.54212E-05  1.18095E-15  4.21723E+01
  4.750E-01  1.71822E-05  9.73812E-16  3.47755E+01
  5.000E-01  1.90385E-05  8.10510E-16  2.89438E+01
  5.250E-01  2.09899E-05  6.80228E-16  2.42914E+01
  5.500E-01  2.30365E-05  5.75189E-16  2.05404E+01
  5.750E-01  2.51783E-05  4.89703E-16  1.74876E+01
  6.000E-01  2.74153E-05  4.19539E-16  1.49820E+01
  6.250E-01  2.97475E-05  3.61508E-16  1.29097E+01
  6.500E-01  3.21749E-05  3.13174E-16  1.11837E+01
  6.750E-01  3.46974E-05  2.72655E-16  9.73670E+00
  7.000E-01  3.73152E-05  2.38484E-16  8.51641E+00
  7.250E-01  4.00281E-05  2.09503E-16  7.48149E+00
  7.500E-01  4.28362E-05  1.84796E-16  6.59917E+00
  7.750E-01  4.57395E-05  1.63627E-16  5.84322E+00
  8.000E-01  4.87380E-05  1.45406E-16  5.19253E+00
  8.250E-01  5.18317E-05  1.29652E-16  4.62997E+00
  8.500E-01  5.50205E-05  1.15977E-16  4.14160E+00
  8.750E-01  5.83045E-05  1.04058E-16  3.71597E+00
  9.000E-01  6.16838E-05  9.36311E-17  3.34363E+00
  9.250E-01  6.51582E-05  8.44780E-17  3.01677E+00
  9.500E-01  6.87277E-05  7.64162E-17  2.72887E+00
  9.750E-01  7.23925E-05  6.92930E-17  2.47450E+00
  1.000E+00  7.61524E-05  6.29803E-17  2.24907E+00
  1.100E+00  9.21439E-05  4.39018E-17  1.56776E+00
  1.200E+00  1.09658E-04  3.15288E-17  1.12592E+00
  1.300E+00  1.28695E-04  2.32244E-17  8.29360E-01
  1.400E+00  1.49255E-04  1.74852E-17  6.24407E-01
  1.500E+00  1.71338E-04  1.34168E-17  4.79121E-01
  1.600E+00  1.94942E-04  1.04678E-17  3.73813E-01
  1.700E+00  2.20070E-04  8.28791E-18  2.95967E-01
  1.800E+00  2.46720E-04  6.64805E-18  2.37406E-01
  1.900E+00  2.74892E-04  5.39506E-18  1.92661E-01
  2.000E+00  3.04586E-04  4.42420E-18  1.57991E-01
  2.100E+00  3.35803E-04  3.66241E-18  1.30787E-01
  2.200E+00  3.68542E-04  3.05784E-18  1.09197E-01
  2.300E+00  4.02802E-04  2.57306E-18  9.18857E-02
  2.400E+00  4.38585E-04  2.18067E-18  7.78730E-02
  2.500E+00  4.75889E-04  1.86030E-18  6.64325E-02
  2.600E+00  5.14715E-04  1.59666E-18  5.70178E-02
  2.700E+00  5.55063E-04  1.37811E-18  4.92133E-02
  2.800E+00  5.96931E-04  1.19572E-18  4.26998E-02
  2.900E+00  6.40321E-04  1.04253E-18  3.72293E-02
  3.000E+00  6.85233E-04  9.13113E-19  3.26079E-02
  3.100E+00  7.31665E-04  8.03183E-19  2.86822E-02
  3.200E+00  7.79618E-04  7.09323E-19  2.53304E-02
  3.300E+00  8.29092E-04  6.28796E-19  2.24547E-02
  3.400E+00  8.80086E-04  5.59393E-19  1.99763E-02
  3.500E+00  9.32601E-04  4.99321E-19  1.78311E-02
  3.600E+00  9.86636E-04  4.47115E-19  1.59668E-02
  3.700E+00  1.04219E-03  4.01570E-19  1.43403E-02
  3.800E+00  1.09927E-03  3.61692E-19  1.29163E-02
  3.900E+00  1.15786E-03  3.26656E-19  1.16651E-02
  4.000E+00  1.21797E-03  2.95771E-19  1.05622E-02
  4.100E+00  1.27961E-03  2.68463E-19  9.58698E-03
  4.200E+00  1.34276E-03  2.44244E-19  8.72210E-03
  4.300E+00  1.40743E-03  2.22704E-19  7.95289E-03
  4.400E+00  1.47362E-03  2.03495E-19  7.26693E-03
  4.500E+00  1.54133E-03  1.86320E-19  6.65361E-03
  4.600E+00  1.61056E-03  1.70926E-19  6.10389E-03
  4.700E+00  1.68131E-03  1.57096E-19  5.61000E-03
  4.800E+00  1.75357E-03  1.44642E-19  5.16527E-03
  4.900E+00  1.82735E-03  1.33403E-19  4.76392E-03
  5.000E+00  1.90265E-03  1.23240E-19  4.40098E-03
  5.100E+00  1.97947E-03  1.14030E-19  4.07210E-03
  5.200E+00  2.05780E-03  1.05669E-19  3.77352E-03
  5.300E+00  2.13765E-03  9.80641E-20  3.50193E-03
  5.400E+00  2.21902E-03  9.11343E-20  3.25446E-03
  5.500E+00  2.30190E-03  8.48088E-20  3.02858E-03
  5.600E+00  2.38630E-03  7.90256E-20  2.82206E-03
  5.700E+00  2.47222E-03  7.37296E-20  2.63293E-03
  5.800E+00  2.55965E-03  6.88722E-20  2.45947E-03
  5.900E+00  2.64859E-03  6.44105E-20  2.30014E-03
  6.000E+00  2.73905E-03  6.03063E-20  2.15358E-03
  6.100E+00  2.83103E-03  5.65256E-20  2.01857E-03
  6.200E+00  2.92452E-03  5.30384E-20  1.89404E-03
  6.300E+00  3.01952E-03  4.98176E-20  1.77902E-03
  6.400E+00  3.11604E-03  4.68391E-20  1.67266E-03
  6.500E+00  3.21407E-03  4.40813E-20  1.57417E-03
  6.600E+00  3.31362E-03  4.15248E-20  1.48288E-03
  6.700E+00  3.41468E-03  3.91522E-20  1.39815E-03
  6.800E+00  3.51725E-03  3.69477E-20  1.31943E-03
  6.900E+00  3.62133E-03  3.48973E-20  1.24621E-03
  7.000E+00  3.72692E-03  3.29882E-20  1.17803E-03
  7.100E+00  3.83403E-03  3.12087E-20  1.11448E-03
  7.200E+00  3.94265E-03  2.95485E-20  1.05520E-03
  7.300E+00  4.05278E-03  2.79981E-20  9.99830E-04
  7.400E+00  4.16442E-03  2.65488E-20  9.48075E-04
  7.500E+00  4.27757E-03  2.51928E-20  8.99650E-04
  7.600E+00  4.39223E-03  2.39229E-20  8.54303E-04
  7.700E+00  4.50840E-03  2.27327E-20  8.11800E-04
  7.800E+00  4.62608E-03  2.16162E-20  7.71929E-04
  7.900E+00  4.74527E-03  2.05680E-20  7.34497E-04
  8.000E+00  4.86597E-03  1.95831E-20  6.99326E-04
  8.100E+00  4.98817E-03  1.86570E-20  6.66253E-04
