 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 8.05000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  8.500E-02  5.50215E-07  4.16669E-07  1.99376E-07  2.90624E-10  1.39067E-10  5.29742E-10  2.62956E-09
  8.750E-02  5.83057E-07  3.99614E-07  1.96764E-07  2.86926E-10  1.41282E-10  4.33622E-09  9.06115E-10
  9.000E-02  6.16850E-07  3.83433E-07  1.94172E-07  2.83174E-10  1.43405E-10  3.55062E-09  1.75948E-09
  9.250E-02  6.51596E-07  3.68073E-07  1.91602E-07  2.79381E-10  1.45437E-10  1.16738E-09  2.51582E-09
  9.500E-02  6.87293E-07  3.53487E-07  1.89055E-07  2.75561E-10  1.47383E-10  4.80965E-09  5.79389E-10
  9.750E-02  7.23942E-07  3.39631E-07  1.86533E-07  2.71727E-10  1.49243E-10  3.33135E-09  1.95534E-09
  1.000E-01  7.61543E-07  3.26461E-07  1.84037E-07  2.67888E-10  1.51021E-10  1.86432E-09  2.37758E-09
  1.250E-01  1.18991E-06  2.24884E-07  1.60669E-07  2.30669E-10  1.64807E-10  6.03617E-09  6.78147E-10
  1.500E-01  1.71347E-06  1.60352E-07  1.40361E-07  1.97373E-10  1.72773E-10  1.21089E-09  2.41541E-09
  1.750E-01  2.33223E-06  1.16973E-07  1.22919E-07  1.67975E-10  1.76521E-10  8.59769E-09  1.66174E-10
  2.000E-01  3.04617E-06  8.63031E-08  1.07952E-07  1.41637E-10  1.77175E-10  4.13108E-10  2.45330E-09
  2.250E-01  3.85531E-06  6.38055E-08  9.50729E-08  1.17804E-10  1.75543E-10  1.11383E-08  3.44981E-10
  2.500E-01  4.75964E-06  4.69284E-08  8.39554E-08  9.62702E-11  1.72240E-10  3.11920E-09  2.44952E-09
  2.750E-01  5.75916E-06  3.41226E-08  7.43357E-08  7.69994E-11  1.67756E-10  1.33809E-08  8.73290E-10
  3.000E-01  6.85388E-06  2.43611E-08  6.59979E-08  5.99685E-11  1.62480E-10  6.95830E-09  2.36297E-09
  3.250E-01  8.04378E-06  1.69105E-08  5.87615E-08  4.50957E-11  1.56721E-10  1.48774E-08  1.40676E-09
  3.500E-01  9.32888E-06  1.12229E-08  5.24718E-08  3.22291E-11  1.50712E-10  1.18078E-08  2.16180E-09
  3.750E-01  1.07092E-05  6.87975E-09  4.69947E-08  2.11661E-11  1.44622E-10  1.51720E-08  1.91514E-09
  4.000E-01  1.21846E-05  3.56007E-09  4.22138E-08  1.16805E-11  1.38571E-10  1.73776E-08  1.83845E-09
  4.250E-01  1.37553E-05  1.01833E-09  3.80284E-08  3.54594E-12  1.32635E-10  1.39212E-08  2.36662E-09
  4.500E-01  1.54212E-05 -9.32070E-10  3.43520E-08 -3.44788E-12  1.26861E-10  2.32751E-08  1.40287E-09
  4.750E-01  1.71822E-05 -2.43201E-09  3.11108E-08 -9.48614E-12  1.21274E-10  1.09090E-08  2.73453E-09
  5.000E-01  1.90385E-05 -3.58733E-09  2.82423E-08 -1.47258E-11  1.15887E-10  2.90437E-08  8.73149E-10
  5.250E-01  2.09899E-05 -4.47730E-09  2.56938E-08 -1.92964E-11  1.10702E-10  6.03799E-09  2.99720E-09
  5.500E-01  2.30365E-05 -5.16132E-09  2.34209E-08 -2.33027E-11  1.05715E-10  3.41800E-08  2.71534E-10
  5.750E-01  2.51783E-05 -5.68397E-09  2.13866E-08 -2.68281E-11  1.00921E-10  6.65426E-10  3.13722E-09
  6.000E-01  2.74153E-05 -6.07892E-09  1.95595E-08 -2.99393E-11  9.63128E-11  3.81552E-08  3.76360E-10
  6.250E-01  2.97475E-05 -6.37182E-09  1.79136E-08 -3.26891E-11  9.18840E-11  9.03795E-09  3.14191E-09
  6.500E-01  3.21749E-05 -6.58243E-09  1.64267E-08 -3.51201E-11  8.76277E-11  4.04471E-08  1.04194E-09
  6.750E-01  3.46974E-05 -6.72613E-09  1.50800E-08 -3.72669E-11  8.35380E-11  1.87710E-08  3.00426E-09
  7.000E-01  3.73152E-05 -6.81508E-09  1.38575E-08 -3.91582E-11  7.96093E-11  4.05807E-08  1.69449E-09
  7.250E-01  4.00281E-05 -6.85905E-09  1.27456E-08 -4.08184E-11  7.58366E-11  2.94143E-08  2.72381E-09
  7.500E-01  4.28362E-05 -6.86597E-09  1.17323E-08 -4.22686E-11  7.22152E-11  3.81689E-08  2.30254E-09
  7.750E-01  4.57395E-05 -6.84236E-09  1.08075E-08 -4.35274E-11  6.87405E-11  4.03920E-08  2.30711E-09
  8.000E-01  4.87380E-05 -6.79364E-09  9.96222E-09 -4.46117E-11  6.54083E-11  3.29507E-08  2.83547E-09
  8.250E-01  5.18317E-05 -6.72435E-09  9.18856E-09 -4.55367E-11  6.22142E-11  5.10304E-08  1.76764E-09
  8.500E-01  5.50205E-05 -6.63833E-09  8.47960E-09 -4.63166E-11  5.91539E-11  2.48213E-08  3.26511E-09
  8.750E-01  5.83045E-05 -6.53883E-09  7.82918E-09 -4.69644E-11  5.62231E-11  6.05930E-08  1.12536E-09
  9.000E-01  6.16838E-05 -6.42859E-09  7.23181E-09 -4.74921E-11  5.34172E-11  1.38546E-08  3.56722E-09
  9.250E-01  6.51582E-05 -6.30998E-09  6.68262E-09 -4.79109E-11  5.07318E-11  6.83236E-08  4.05900E-10
  9.500E-01  6.87277E-05 -6.18497E-09  6.17719E-09 -4.82312E-11  4.81624E-11  3.15275E-10  3.72278E-09
  9.750E-01  7.23925E-05 -6.05526E-09  5.71161E-09 -4.84625E-11  4.57042E-11  7.34918E-08  3.60586E-10
  1.000E+00  7.61524E-05 -5.92227E-09  5.28231E-09 -4.86138E-11  4.33529E-11  2.33297E-12  3.82029E-12
  1.100E+00  9.21439E-05 -5.37893E-09  3.86851E-09 -4.85702E-11  3.49245E-11  5.21416E-12  6.01709E-13
  1.200E+00  1.09658E-04 -4.85042E-09  2.82828E-09 -4.77808E-11  2.78543E-11  6.15886E-12  1.32640E-12
  1.300E+00  1.28695E-04 -4.35994E-09  2.05249E-09 -4.65295E-11  2.18978E-11  5.78394E-12  2.21464E-12
  1.400E+00  1.49255E-04 -3.91554E-09  1.46678E-09 -4.50024E-11  1.68519E-11  4.61362E-12  2.34530E-12
  1.500E+00  1.71338E-04 -3.51775E-09  1.01989E-09 -4.33196E-11  1.25534E-11  3.07787E-12  1.99269E-12
  1.600E+00  1.94942E-04 -3.16372E-09  6.75954E-10 -4.15583E-11  8.87330E-12  1.50889E-12  1.38921E-12
  1.700E+00  2.20070E-04 -2.84932E-09  4.09493E-10 -3.97688E-11  5.70948E-12  1.41039E-13  7.20364E-13
  1.800E+00  2.46720E-04 -2.57017E-09  2.02091E-10 -3.79838E-11  2.98073E-12  8.86213E-13  1.18213E-13
  1.900E+00  2.74892E-04 -2.32210E-09  4.02252E-11 -3.62252E-11  6.21594E-13  1.51408E-12  3.37564E-13
  2.000E+00  3.04586E-04 -2.10133E-09 -8.61881E-11 -3.45075E-11 -1.42132E-12  1.75171E-12  6.13711E-13
  2.100E+00  3.35803E-04 -1.90452E-09 -1.84775E-10 -3.28402E-11 -3.19215E-12  1.65848E-12  7.12532E-13
  2.200E+00  3.68542E-04 -1.72874E-09 -2.61374E-10 -3.12295E-11 -4.72779E-12  1.32495E-12  6.63199E-13
  2.300E+00  4.02802E-04 -1.57144E-09 -3.20504E-10 -2.96791E-11 -6.05938E-12  8.53062E-13  5.10119E-13
  2.400E+00  4.38585E-04 -1.43042E-09 -3.65692E-10 -2.81911E-11 -7.21343E-12  3.44385E-13  3.02059E-13
  2.500E+00  4.75889E-04 -1.30374E-09 -3.99717E-10 -2.67659E-11 -8.21259E-12  1.17587E-13  8.56407E-14
  2.600E+00  5.14715E-04 -1.18975E-09 -4.24781E-10 -2.54032E-11 -9.07637E-12  4.73444E-13  1.01022E-13
  2.700E+00  5.55063E-04 -1.08697E-09 -4.42639E-10 -2.41021E-11 -9.82158E-12  6.88172E-13  2.34108E-13
  2.800E+00  5.96931E-04 -9.94150E-10 -4.54697E-10 -2.28610E-11 -1.04628E-11  7.54233E-13  3.02079E-13
  2.900E+00  6.40321E-04 -9.10171E-10 -4.62087E-10 -2.16779E-11 -1.10127E-11  6.90453E-13  3.06019E-13
  3.000E+00  6.85233E-04 -8.34064E-10 -4.65721E-10 -2.05507E-11 -1.14822E-11  5.27598E-13  2.57326E-13
  3.100E+00  7.31665E-04 -7.64978E-10 -4.66339E-10 -1.94773E-11 -1.18809E-11  3.07677E-13  1.72882E-13
  3.200E+00  7.79618E-04 -7.02163E-10 -4.64543E-10 -1.84551E-11 -1.22173E-11  7.44534E-14  7.33819E-14
  3.300E+00  8.29092E-04 -6.44963E-10 -4.60823E-10 -1.74818E-11 -1.24985E-11  1.34576E-13  2.27885E-14
  3.400E+00  8.80086E-04 -5.92796E-10 -4.55576E-10 -1.65551E-11 -1.27310E-11  2.90264E-13  9.97575E-14
  3.500E+00  9.32601E-04 -5.45152E-10 -4.49131E-10 -1.56726E-11 -1.29205E-11  3.76098E-13  1.47634E-13
  3.600E+00  9.86636E-04 -5.01576E-10 -4.41753E-10 -1.48321E-11 -1.30718E-11  3.90100E-13  1.63950E-13
  3.700E+00  1.04219E-03 -4.61667E-10 -4.33662E-10 -1.40315E-11 -1.31893E-11  3.39299E-13  1.50066E-13
  3.800E+00  1.09927E-03 -4.25070E-10 -4.25036E-10 -1.32686E-11 -1.32768E-11  2.41431E-13  1.12857E-13
  3.900E+00  1.15786E-03 -3.91467E-10 -4.16022E-10 -1.25414E-11 -1.33377E-11  1.18703E-13  6.15226E-14
  4.000E+00  1.21797E-03 -3.60575E-10 -4.06740E-10 -1.18481E-11 -1.33750E-11  6.86165E-15  7.00381E-15
  4.100E+00  1.27961E-03 -3.32145E-10 -3.97289E-10 -1.11869E-11 -1.33914E-11  1.14729E-13  4.13613E-14
  4.200E+00  1.34276E-03 -3.05949E-10 -3.87748E-10 -1.05560E-11 -1.33891E-11  1.90635E-13  7.66701E-14
  4.300E+00  1.40743E-03 -2.81787E-10 -3.78182E-10 -9.95394E-12 -1.33703E-11  2.25727E-13  9.43098E-14
  4.400E+00  1.47362E-03 -2.59478E-10 -3.68646E-10 -9.37910E-12 -1.33368E-11  2.20561E-13  9.40121E-14
  4.500E+00  1.54133E-03 -2.38860E-10 -3.59181E-10 -8.83008E-12 -1.32903E-11  1.80768E-13  7.77696E-14
  4.600E+00  1.61056E-03 -2.19787E-10 -3.49822E-10 -8.30553E-12 -1.32322E-11  1.16396E-13  5.04518E-14
  4.700E+00  1.68131E-03 -2.02128E-10 -3.40597E-10 -7.80420E-12 -1.31639E-11  4.12870E-14  1.78422E-14
  4.800E+00  1.75357E-03 -1.85763E-10 -3.31526E-10 -7.32488E-12 -1.30866E-11  3.19442E-14  1.38518E-14
  4.900E+00  1.82735E-03 -1.70586E-10 -3.22626E-10 -6.86645E-12 -1.30012E-11  9.13208E-14  3.94784E-14
  5.000E+00  1.90265E-03 -1.56499E-10 -3.13911E-10 -6.42785E-12 -1.29088E-11  1.29286E-13  5.57744E-14
  5.100E+00  1.97947E-03 -1.43415E-10 -3.05389E-10 -6.00809E-12 -1.28101E-11  1.42193E-13  6.04724E-14
  5.200E+00  2.05780E-03 -1.31253E-10 -2.97067E-10 -5.60622E-12 -1.27060E-11  1.30777E-13  5.48314E-14
  5.300E+00  2.13765E-03 -1.19942E-10 -2.88950E-10 -5.22137E-12 -1.25970E-11  9.93512E-14  4.03864E-14
  5.400E+00  2.21902E-03 -1.09415E-10 -2.81040E-10 -4.85270E-12 -1.24840E-11  5.53675E-14  2.04867E-14
  5.500E+00  2.30190E-03 -9.96110E-11 -2.73337E-10 -4.49941E-12 -1.23673E-11  7.40558E-15  2.88785E-16
  5.600E+00  2.38630E-03 -9.04765E-11 -2.65843E-10 -4.16079E-12 -1.22475E-11  3.67460E-14  1.91138E-14
  5.700E+00  2.47222E-03 -8.19609E-11 -2.58554E-10 -3.83611E-12 -1.21250E-11  7.05540E-14  3.27543E-14
  5.800E+00  2.55965E-03 -7.40181E-11 -2.51470E-10 -3.52474E-12 -1.20003E-11  8.91831E-14  3.94712E-14
  5.900E+00  2.64859E-03 -6.66065E-11 -2.44587E-10 -3.22603E-12 -1.18737E-11  9.15687E-14  3.86591E-14
  6.000E+00  2.73905E-03 -5.96872E-11 -2.37901E-10 -2.93941E-12 -1.17455E-11  7.88221E-14  3.16325E-14
  6.100E+00  2.83103E-03 -5.32251E-11 -2.31410E-10 -2.66432E-12 -1.16160E-11  5.46859E-14  1.97907E-14
  6.200E+00  2.92452E-03 -4.71878E-11 -2.25109E-10 -2.40023E-12 -1.14856E-11  2.40674E-14  5.84118E-15
  6.300E+00  3.01952E-03 -4.15453E-11 -2.18993E-10 -2.14665E-12 -1.13544E-11  7.27141E-15  7.65928E-15
  6.400E+00  3.11604E-03 -3.62701E-11 -2.13059E-10 -1.90311E-12 -1.12226E-11  3.44089E-14  1.86829E-14
  6.500E+00  3.21407E-03 -3.13372E-11 -2.07301E-10 -1.66915E-12 -1.10905E-11  5.31948E-14  2.54051E-14
  6.600E+00  3.31362E-03 -2.67229E-11 -2.01714E-10 -1.44436E-12 -1.09582E-11  6.15978E-14  2.71944E-14
  6.700E+00  3.41468E-03 -2.24056E-11 -1.96294E-10 -1.22834E-12 -1.08260E-11  5.91626E-14  2.42322E-14
  6.800E+00  3.51725E-03 -1.83659E-11 -1.91037E-10 -1.02071E-12 -1.06939E-11  4.74190E-14  1.74250E-14
  6.900E+00  3.62133E-03 -1.45849E-11 -1.85936E-10 -8.21110E-13 -1.05620E-11  2.90926E-14  8.25170E-15
  7.000E+00  3.72692E-03 -1.10456E-11 -1.80989E-10 -6.29192E-13 -1.04305E-11  7.80694E-15  1.37458E-15
  7.100E+00  3.83403E-03 -7.73271E-12 -1.76189E-10 -4.44637E-13 -1.02996E-11  1.26905E-14  9.94653E-15
  7.200E+00  3.94265E-03 -4.63061E-12 -1.71533E-10 -2.67135E-13 -1.01692E-11  2.91711E-14  1.60287E-14
  7.300E+00  4.05278E-03 -1.72677E-12 -1.67016E-10 -9.63926E-14 -1.00395E-11  3.93498E-14  1.88353E-14
