 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 4.90000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  5.500E+00  2.30190E-03 -3.49549E-10 -2.95715E-10 -1.52301E-11 -1.29083E-11  9.69971E-15  2.15745E-15
  5.600E+00  2.38630E-03 -3.31269E-10 -2.92655E-10 -1.46965E-11 -1.30077E-11  2.33724E-15  4.64754E-15
  5.700E+00  2.47222E-03 -3.13989E-10 -2.89388E-10 -1.41790E-11 -1.30929E-11  7.62137E-15  0.00000E+00
  5.800E+00  2.55965E-03 -2.97645E-10 -2.85948E-10 -1.36770E-11 -1.31650E-11  5.49055E-15  4.21092E-15
  5.900E+00  2.64859E-03 -2.82178E-10 -2.82365E-10 -1.31901E-11 -1.32250E-11  4.40172E-15  1.53841E-15
  6.000E+00  2.73905E-03 -2.67533E-10 -2.78663E-10 -1.27178E-11 -1.32736E-11  6.76636E-15  2.76022E-15
  6.100E+00  2.83103E-03 -2.53661E-10 -2.74867E-10 -1.22596E-11 -1.33118E-11  6.54168E-16  2.97605E-15
  6.200E+00  2.92452E-03 -2.40514E-10 -2.70995E-10 -1.18149E-11 -1.33403E-11  6.59914E-15  1.48883E-15
  6.300E+00  3.01952E-03 -2.28049E-10 -2.67066E-10 -1.13834E-11 -1.33598E-11  2.36229E-15  3.07358E-15
  6.400E+00  3.11604E-03 -2.16224E-10 -2.63096E-10 -1.09646E-11 -1.33710E-11  4.91389E-15  9.29948E-17
  6.500E+00  3.21407E-03 -2.05002E-10 -2.59098E-10 -1.05581E-11 -1.33744E-11  4.67862E-15  2.52230E-15
  6.600E+00  3.31362E-03 -1.94348E-10 -2.55083E-10 -1.01634E-11 -1.33707E-11  2.30726E-15  1.30954E-15
  6.700E+00  3.41468E-03 -1.84228E-10 -2.51063E-10 -9.78017E-12 -1.33603E-11  5.01501E-15  1.69298E-15
  6.800E+00  3.51725E-03 -1.74611E-10 -2.47047E-10 -9.40802E-12 -1.33437E-11  2.24562E-16  2.05282E-15
  6.900E+00  3.62133E-03 -1.65470E-10 -2.43043E-10 -9.04656E-12 -1.33214E-11  4.57724E-15  8.76565E-16
  7.000E+00  3.72692E-03 -1.56777E-10 -2.39057E-10 -8.69546E-12 -1.32937E-11  2.18705E-15  2.32102E-15
  7.100E+00  3.83403E-03 -1.48508E-10 -2.35096E-10 -8.35435E-12 -1.32612E-11  3.15260E-15  5.26017E-16
  7.200E+00  3.94265E-03 -1.40637E-10 -2.31165E-10 -8.02292E-12 -1.32241E-11  3.59663E-15  1.75240E-15
  7.300E+00  4.05278E-03 -1.33145E-10 -2.27269E-10 -7.70083E-12 -1.31827E-11  1.10081E-15  8.51712E-16
  7.400E+00  4.16442E-03 -1.26010E-10 -2.23412E-10 -7.38778E-12 -1.31374E-11  3.71570E-15  1.17332E-15
