 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 5.90000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  9.250E-04  6.51595E-11  1.25856E-06  1.99993E-07  9.34955E-12  1.48576E-12  2.15808E-09  1.80238E-07
  9.500E-04  6.87293E-11  1.25854E-06  1.99992E-07  9.60210E-12  1.52592E-12  2.15507E-09  1.80115E-07
  9.750E-04  7.23943E-11  1.25852E-06  1.99992E-07  9.85463E-12  1.56607E-12  2.15198E-09  1.79989E-07
  1.000E-03  7.61544E-11  1.25850E-06  1.99992E-07  1.01072E-11  1.60622E-12  2.14882E-09  1.79859E-07
  1.250E-03  1.18991E-10  1.25827E-06  1.99988E-07  1.26317E-11  2.00774E-12  2.11294E-09  1.78386E-07
  1.500E-03  1.71347E-10  1.25799E-06  1.99984E-07  1.51546E-11  2.40924E-12  2.06948E-09  1.76597E-07
  1.750E-03  2.33223E-10  1.25767E-06  1.99979E-07  1.76758E-11  2.81071E-12  2.01868E-09  1.74498E-07
  2.000E-03  3.04617E-10  1.25729E-06  1.99973E-07  2.01948E-11  3.21214E-12  1.96081E-09  1.72096E-07
  2.250E-03  3.85531E-10  1.25686E-06  1.99966E-07  2.27114E-11  3.61354E-12  1.89617E-09  1.69399E-07
  2.500E-03  4.75965E-10  1.25638E-06  1.99959E-07  2.52252E-11  4.01490E-12  1.82512E-09  1.66417E-07
  2.750E-03  5.75917E-10  1.25585E-06  1.99951E-07  2.77361E-11  4.41621E-12  1.74803E-09  1.63161E-07
  3.000E-03  6.85389E-10  1.25527E-06  1.99942E-07  3.02436E-11  4.81747E-12  1.66531E-09  1.59642E-07
  3.250E-03  8.04380E-10  1.25464E-06  1.99932E-07  3.27475E-11  5.21867E-12  1.57741E-09  1.55872E-07
  3.500E-03  9.32891E-10  1.25396E-06  1.99922E-07  3.52474E-11  5.61981E-12  1.48479E-09  1.51864E-07
  3.750E-03  1.07092E-09  1.25324E-06  1.99910E-07  3.77432E-11  6.02088E-12  1.38794E-09  1.47632E-07
  4.000E-03  1.21847E-09  1.25246E-06  1.99898E-07  4.02345E-11  6.42189E-12  1.28737E-09  1.43191E-07
  4.250E-03  1.37554E-09  1.25163E-06  1.99885E-07  4.27210E-11  6.82282E-12  1.18362E-09  1.38555E-07
  4.500E-03  1.54213E-09  1.25076E-06  1.99872E-07  4.52024E-11  7.22367E-12  1.07723E-09  1.33742E-07
  4.750E-03  1.71823E-09  1.24984E-06  1.99857E-07  4.76785E-11  7.62443E-12  9.68756E-10  1.28766E-07
  5.000E-03  1.90386E-09  1.24887E-06  1.99842E-07  5.01490E-11  8.02511E-12  8.58762E-10  1.23645E-07
  5.250E-03  2.09900E-09  1.24785E-06  1.99826E-07  5.26136E-11  8.42569E-12  7.47818E-10  1.18396E-07
  5.500E-03  2.30367E-09  1.24679E-06  1.99810E-07  5.50720E-11  8.82618E-12  6.36501E-10  1.13037E-07
  5.750E-03  2.51785E-09  1.24568E-06  1.99792E-07  5.75240E-11  9.22656E-12  5.25379E-10  1.07585E-07
  6.000E-03  2.74156E-09  1.24452E-06  1.99774E-07  5.99693E-11  9.62684E-12  4.15021E-10  1.02058E-07
  6.250E-03  2.97478E-09  1.24332E-06  1.99755E-07  6.24076E-11  1.00270E-11  3.05985E-10  9.64737E-08
  6.500E-03  3.21752E-09  1.24207E-06  1.99735E-07  6.48387E-11  1.04270E-11  1.98821E-10  9.08506E-08
  6.750E-03  3.46978E-09  1.24077E-06  1.99714E-07  6.72623E-11  1.08270E-11  9.40617E-11  8.52065E-08
  7.000E-03  3.73156E-09  1.23943E-06  1.99693E-07  6.96781E-11  1.12268E-11  7.77537E-12  7.95591E-08
  7.250E-03  4.00286E-09  1.23805E-06  1.99671E-07  7.20860E-11  1.16264E-11  1.06194E-10  7.39260E-08
  7.500E-03  4.28368E-09  1.23662E-06  1.99648E-07  7.44857E-11  1.20260E-11  2.00720E-10  6.83245E-08
  7.750E-03  4.57402E-09  1.23515E-06  1.99625E-07  7.68769E-11  1.24254E-11  2.90905E-10  6.27715E-08
  8.000E-03  4.87388E-09  1.23363E-06  1.99600E-07  7.92594E-11  1.28246E-11  3.76329E-10  5.72837E-08
  8.250E-03  5.18326E-09  1.23207E-06  1.99575E-07  8.16330E-11  1.32237E-11  4.56602E-10  5.18771E-08
  8.500E-03  5.50215E-09  1.23047E-06  1.99549E-07  8.39974E-11  1.36227E-11  5.31367E-10  4.65671E-08
  8.750E-03  5.83057E-09  1.22883E-06  1.99522E-07  8.63524E-11  1.40215E-11  6.00303E-10  4.13689E-08
  9.000E-03  6.16850E-09  1.22714E-06  1.99495E-07  8.86978E-11  1.44201E-11  6.63122E-10  3.62965E-08
  9.250E-03  6.51596E-09  1.22542E-06  1.99467E-07  9.10335E-11  1.48186E-11  7.19577E-10  3.13636E-08
  9.500E-03  6.87293E-09  1.22365E-06  1.99438E-07  9.33591E-11  1.52168E-11  7.69458E-10  2.65830E-08
  9.750E-03  7.23942E-09  1.22184E-06  1.99408E-07  9.56744E-11  1.56150E-11  8.12597E-10  2.19667E-08
  1.000E-02  7.61544E-09  1.22000E-06  1.99378E-07  9.79793E-11  1.60129E-11  8.48866E-10  1.75258E-08
  1.250E-02  1.18991E-08  1.19948E-06  1.99031E-07  1.20414E-10  1.99814E-11  8.35179E-10  1.54526E-08
  1.500E-02  1.71347E-08  1.17561E-06  1.98611E-07  1.41621E-10  2.39270E-11  2.87322E-10  2.57964E-08
  1.750E-02  2.33223E-08  1.14896E-06  1.98119E-07  1.61480E-10  2.78456E-11  3.83583E-10  1.79327E-08
  2.000E-02  3.04617E-08  1.12012E-06  1.97555E-07  1.79916E-10  3.17331E-11  7.38529E-10  2.25178E-09
  2.250E-02  3.85531E-08  1.08964E-06  1.96924E-07  1.96898E-10  3.55856E-11  5.73271E-10  1.03999E-08
  2.500E-02  4.75965E-08  1.05802E-06  1.96225E-07  2.12427E-10  3.93994E-11  2.94057E-11  1.36810E-08
  2.750E-02  5.75917E-08  1.02572E-06  1.95463E-07  2.26536E-10  4.31710E-11  5.12349E-10  7.84243E-09
  3.000E-02  6.85389E-08  9.93116E-07  1.94640E-07  2.39275E-10  4.68973E-11  6.87116E-10  1.77273E-09
  3.250E-02  8.04380E-08  9.60533E-07  1.93758E-07  2.50710E-10  5.05753E-11  3.85113E-10  8.62664E-09
  3.500E-02  9.32891E-08  9.28230E-07  1.92821E-07  2.60915E-10  5.42021E-11  1.79805E-10  8.92464E-09
  3.750E-02  1.07092E-07  8.96415E-07  1.91830E-07  2.69970E-10  5.77754E-11  6.17114E-10  3.43229E-09
  4.000E-02  1.21847E-07  8.65244E-07  1.90790E-07  2.77955E-10  6.12928E-11  6.24947E-10  3.60592E-09
  4.250E-02  1.37554E-07  8.34837E-07  1.89702E-07  2.84948E-10  6.47524E-11  1.96332E-10  7.49447E-09
  4.500E-02  1.54213E-07  8.05276E-07  1.88570E-07  2.91027E-10  6.81522E-11  3.74031E-10  6.05648E-09
  4.750E-02  1.71823E-07  7.76618E-07  1.87397E-07  2.96263E-10  7.14909E-11  6.89831E-10  7.48026E-10
  5.000E-02  1.90386E-07  7.48899E-07  1.86185E-07  3.00725E-10  7.47670E-11  5.26251E-10  4.60627E-09
  5.250E-02  2.09900E-07  7.22134E-07  1.84938E-07  3.04476E-10  7.79794E-11  1.07820E-11  6.47190E-09
  5.500E-02  2.30367E-07  6.96330E-07  1.83657E-07  3.07577E-10  8.11271E-11  5.51885E-10  3.87153E-09
  5.750E-02  2.51785E-07  6.71479E-07  1.82347E-07  3.10082E-10  8.42095E-11  7.16605E-10  1.15974E-09
  6.000E-02  2.74156E-07  6.47569E-07  1.81009E-07  3.12042E-10  8.72260E-11  3.79665E-10  5.10742E-09
  6.250E-02  2.97478E-07  6.24580E-07  1.79645E-07  3.13505E-10  9.01761E-11  2.34558E-10  5.38617E-09
  6.500E-02  3.21752E-07  6.02488E-07  1.78259E-07  3.14513E-10  9.30597E-11  7.00271E-10  2.00271E-09
  6.750E-02  3.46978E-07  5.81269E-07  1.76853E-07  3.15107E-10  9.58766E-11  6.84271E-10  2.58124E-09
  7.000E-02  3.73156E-07  5.60894E-07  1.75429E-07  3.15323E-10  9.86269E-11  1.83510E-10  5.21061E-09
  7.250E-02  4.00286E-07  5.41335E-07  1.73989E-07  3.15196E-10  1.01311E-10  4.62721E-10  4.18381E-09
  7.500E-02  4.28368E-07  5.22561E-07  1.72535E-07  3.14757E-10  1.03929E-10  8.01701E-10  3.39207E-10
  7.750E-02  4.57402E-07  5.04544E-07  1.71069E-07  3.14035E-10  1.06481E-10  5.83605E-10  3.60534E-09
  8.000E-02  4.87388E-07  4.87254E-07  1.69594E-07  3.13056E-10  1.08967E-10  5.52426E-11  4.95615E-09
  8.250E-02  5.18325E-07  4.70661E-07  1.68110E-07  3.11845E-10  1.11389E-10  6.76118E-10  2.86960E-09
  8.500E-02  5.50215E-07  4.54739E-07  1.66619E-07  3.10426E-10  1.13747E-10  8.38426E-10  1.12949E-09
  8.750E-02  5.83057E-07  4.39458E-07  1.65124E-07  3.08818E-10  1.16042E-10  4.11694E-10  4.25112E-09
  9.000E-02  6.16850E-07  4.24793E-07  1.63625E-07  3.07041E-10  1.18274E-10  3.21467E-10  4.37535E-09
  9.250E-02  6.51596E-07  4.10716E-07  1.62124E-07  3.05113E-10  1.20444E-10  8.51600E-10  1.48465E-09
  9.500E-02  6.87293E-07  3.97205E-07  1.60622E-07  3.03051E-10  1.22554E-10  7.95831E-10  2.37033E-09
  9.750E-02  7.23942E-07  3.84233E-07  1.59121E-07  3.00868E-10  1.24603E-10  1.73703E-10  4.51795E-09
  1.000E-01  7.61543E-07  3.71778E-07  1.57621E-07  2.98580E-10  1.26594E-10  5.92870E-10  3.50997E-09
  1.250E-01  1.18991E-06  2.71169E-07  1.42920E-07  2.72226E-10  1.43484E-10  1.53160E-10  4.25167E-09
  1.500E-01  1.71347E-06  2.02760E-07  1.29179E-07  2.44260E-10  1.55627E-10  1.05862E-09  2.45360E-09
  1.750E-01  2.33223E-06  1.55010E-07  1.16689E-07  2.17859E-10  1.64010E-10  1.46693E-09  7.38818E-10
  2.000E-01  3.04617E-06  1.20640E-07  1.05485E-07  1.93777E-10  1.69445E-10  9.10817E-10  3.39584E-09
  2.250E-01  3.85531E-06  9.51020E-08  9.54887E-08  1.71851E-10  1.72562E-10  4.57326E-10  3.92195E-09
  2.500E-01  4.75964E-06  7.55639E-08  8.65764E-08  1.51716E-10  1.73841E-10  1.83598E-09  2.01123E-09
  2.750E-01  5.75916E-06  6.02559E-08  7.86212E-08  1.33079E-10  1.73655E-10  2.23122E-09  1.16723E-09
  3.000E-01  6.85388E-06  4.80507E-08  7.15073E-08  1.15770E-10  1.72302E-10  1.14392E-09  3.65970E-09
  3.250E-01  8.04378E-06  3.82059E-08  6.51345E-08  9.97204E-11  1.70026E-10  9.66776E-10  3.90037E-09
  3.500E-01  9.32888E-06  3.02097E-08  5.94176E-08  8.49142E-11  1.67035E-10  2.82033E-09  1.68446E-09
  3.750E-01  1.07092E-05  2.36912E-08  5.42837E-08  7.13472E-11  1.63503E-10  3.07101E-09  1.66020E-09
  4.000E-01  1.21846E-05  1.83685E-08  4.96694E-08  5.90041E-11  1.59580E-10  1.25497E-09  4.05264E-09
  4.250E-01  1.37553E-05  1.40200E-08  4.55191E-08  4.78489E-11  1.55387E-10  1.72404E-09  3.94755E-09
  4.500E-01  1.54212E-05  1.04672E-08  4.17832E-08  3.78231E-11  1.51025E-10  4.00255E-09  1.33568E-09
  4.750E-01  1.71822E-05  7.56435E-09  3.84173E-08  2.88500E-11  1.46574E-10  3.91207E-09  2.19910E-09
  5.000E-01  1.90385E-05  5.19202E-09  3.53811E-08  2.08416E-11  1.42096E-10  1.17054E-09  4.43934E-09
  5.250E-01  2.09899E-05  3.25219E-09  3.26388E-08  1.37042E-11  1.37637E-10  2.72727E-09  3.92820E-09
  5.500E-01  2.30365E-05  1.66464E-09  3.01579E-08  7.34387E-12  1.33232E-10  5.30089E-09  9.17535E-10
  5.750E-01  2.51783E-05  3.63958E-10  2.79094E-08  1.67077E-12  1.28904E-10  4.65517E-09  2.74812E-09
  6.000E-01  2.74153E-05 -7.03014E-10  2.58677E-08 -3.39844E-12  1.24670E-10  8.39699E-10  4.76388E-09
  6.250E-01  2.97475E-05 -1.57930E-09  2.40098E-08 -7.93896E-12  1.20538E-10  3.96013E-09  3.81577E-09
  6.500E-01  3.21749E-05 -2.29964E-09  2.23157E-08 -1.20173E-11  1.16515E-10  6.65858E-09  4.36009E-10
  6.750E-01  3.46974E-05 -2.89203E-09  2.07674E-08 -1.56912E-11  1.12602E-10  5.24444E-09  3.29305E-09
  7.000E-01  3.73152E-05 -3.37901E-09  1.93495E-08 -1.90104E-11  1.08800E-10  2.36563E-10  5.02305E-09
  7.250E-01  4.00281E-05 -3.77875E-09  1.80481E-08 -2.20171E-11  1.05108E-10  5.41052E-09  3.61917E-09
  7.500E-01  4.28362E-05 -4.10589E-09  1.68512E-08 -2.47471E-11  1.01522E-10  8.03674E-09  9.71510E-11
  7.750E-01  4.57395E-05 -4.37230E-09  1.57484E-08 -2.72305E-11  9.80410E-11  5.63809E-09  3.82715E-09
  8.000E-01  4.87380E-05 -4.58762E-09  1.47303E-08 -2.94925E-11  9.46616E-11  6.57667E-10  5.21722E-09
  8.250E-01  5.18317E-05 -4.75972E-09  1.37888E-08 -3.15547E-11  9.13809E-11  7.06086E-09  3.34439E-09
  8.500E-01  5.50205E-05 -4.89507E-09  1.29168E-08 -3.34350E-11  8.81962E-11  9.39049E-09  6.72867E-10
  8.750E-01  5.83045E-05 -4.99902E-09  1.21079E-08 -3.51490E-11  8.51049E-11  5.79227E-09  4.34152E-09
  9.000E-01  6.16838E-05 -5.07604E-09  1.13565E-08 -3.67101E-11  8.21046E-11  1.85590E-09  5.34166E-09
  9.250E-01  6.51582E-05 -5.12988E-09  1.06577E-08 -3.81300E-11  7.91930E-11  8.88224E-09  2.99386E-09
  9.500E-01  6.87277E-05 -5.16373E-09  1.00070E-08 -3.94188E-11  7.63681E-11  1.06662E-08  1.28213E-09
  9.750E-01  7.23925E-05 -5.18029E-09  9.40046E-09 -4.05859E-11  7.36278E-11  5.66343E-09  4.82539E-09
  1.000E+00  7.61524E-05 -5.18190E-09  8.83459E-09 -4.16396E-11  7.09702E-11  1.45735E-11  1.72935E-11
  1.100E+00  9.21439E-05 -5.07555E-09  6.91788E-09 -4.48641E-11  6.11312E-11  1.31278E-11  1.13398E-11
  1.200E+00  1.09658E-04 -4.85288E-09  5.44312E-09 -4.67965E-11  5.24725E-11  1.16319E-11  7.48126E-12
  1.300E+00  1.28695E-04 -4.57154E-09  4.29715E-09 -4.77584E-11  4.48775E-11  1.01786E-11  4.90948E-12
  1.400E+00  1.49255E-04 -4.26678E-09  3.39881E-09 -4.80049E-11  3.82262E-11  8.81154E-12  3.15852E-12
  1.500E+00  1.71338E-04 -3.95975E-09  2.68879E-09 -4.77343E-11  3.24004E-11  7.54922E-12  1.94887E-12
  1.600E+00  1.94942E-04 -3.66258E-09  2.12316E-09 -4.70970E-11  2.72896E-11  6.39685E-12  1.10476E-12
  1.700E+00  2.20070E-04 -3.38168E-09  1.66918E-09 -4.62044E-11  2.27944E-11  5.35407E-12  5.13242E-13
  1.800E+00  2.46720E-04 -3.11995E-09  1.30226E-09 -4.51375E-11  1.88288E-11  4.41756E-12  9.95744E-14
  1.900E+00  2.74892E-04 -2.87819E-09  1.00385E-09 -4.39548E-11  1.53192E-11  3.58129E-12  1.85505E-13
  2.000E+00  3.04586E-04 -2.65603E-09  7.59816E-10 -4.26985E-11  1.22037E-11  2.84033E-12  3.78954E-13
  2.100E+00  3.35803E-04 -2.45246E-09  5.59313E-10 -4.13987E-11  9.43042E-12  2.18763E-12  5.04661E-13
  2.200E+00  3.68542E-04 -2.26618E-09  3.93943E-10 -4.00773E-11  6.95587E-12  1.61777E-12  5.80792E-13
  2.300E+00  4.02802E-04 -2.09579E-09  2.57142E-10 -3.87502E-11  4.74345E-12  1.12457E-12  6.19341E-13
  2.400E+00  4.38585E-04 -1.93992E-09  1.43731E-10 -3.74290E-11  2.76218E-12  7.02270E-13  6.31507E-13
  2.500E+00  4.75889E-04 -1.79724E-09  4.95880E-11 -3.61224E-11  9.85635E-13  3.44695E-13  6.23401E-13
  2.600E+00  5.14715E-04 -1.66654E-09 -2.85963E-11 -3.48366E-11 -6.08846E-13  4.71046E-14  6.00252E-13
  2.700E+00  5.55063E-04 -1.54671E-09 -9.34999E-11 -3.35764E-11 -2.04089E-12  1.96581E-13  5.67590E-13
  2.800E+00  5.96931E-04 -1.43672E-09 -1.47306E-10 -3.23450E-11 -3.32758E-12  3.90855E-13  5.27675E-13
  2.900E+00  6.40321E-04 -1.33566E-09 -1.91804E-10 -3.11450E-11 -4.48389E-12  5.41296E-13  4.82690E-13
  3.000E+00  6.85233E-04 -1.24271E-09 -2.28474E-10 -2.99779E-11 -5.52300E-12  6.51622E-13  4.35101E-13
  3.100E+00  7.31665E-04 -1.15713E-09 -2.58541E-10 -2.88449E-11 -6.45658E-12  7.27589E-13  3.86436E-13
  3.200E+00  7.79618E-04 -1.07824E-09 -2.83027E-10 -2.77465E-11 -7.29500E-12  7.72548E-13  3.38319E-13
  3.300E+00  8.29092E-04 -1.00546E-09 -3.02789E-10 -2.66829E-11 -8.04749E-12  7.90789E-13  2.89987E-13
  3.400E+00  8.80086E-04 -9.38224E-10 -3.18544E-10 -2.56541E-11 -8.72228E-12  7.87197E-13  2.45405E-13
  3.500E+00  9.32601E-04 -8.76061E-10 -3.30899E-10 -2.46598E-11 -9.32676E-12  7.64430E-13  2.01562E-13
  3.600E+00  9.86636E-04 -8.18525E-10 -3.40367E-10 -2.36993E-11 -9.86756E-12  7.25572E-13  1.61369E-13
  3.700E+00  1.04219E-03 -7.65219E-10 -3.47380E-10 -2.27721E-11 -1.03506E-11  6.74898E-13  1.23597E-13
  3.800E+00  1.09927E-03 -7.15784E-10 -3.52309E-10 -2.18774E-11 -1.07813E-11  6.14462E-13  8.94540E-14
  3.900E+00  1.15786E-03 -6.69896E-10 -3.55467E-10 -2.10144E-11 -1.11643E-11  5.47506E-13  5.82340E-14
  4.000E+00  1.21797E-03 -6.27259E-10 -3.57122E-10 -2.01821E-11 -1.15042E-11  4.76300E-13  3.09047E-14
  4.100E+00  1.27961E-03 -5.87608E-10 -3.57503E-10 -1.93795E-11 -1.18047E-11  4.03092E-13  6.60367E-15
  4.200E+00  1.34276E-03 -5.50699E-10 -3.56806E-10 -1.86058E-11 -1.20694E-11  3.29252E-13  1.43670E-14
  4.300E+00  1.40743E-03 -5.16313E-10 -3.55198E-10 -1.78599E-11 -1.23015E-11  2.56923E-13  3.17825E-14
  4.400E+00  1.47362E-03 -4.84250E-10 -3.52825E-10 -1.71409E-11 -1.25039E-11  1.87753E-13  4.58312E-14
  4.500E+00  1.54133E-03 -4.54329E-10 -3.49808E-10 -1.64477E-11 -1.26793E-11  1.22467E-13  5.73580E-14
  4.600E+00  1.61056E-03 -4.26382E-10 -3.46255E-10 -1.57794E-11 -1.28299E-11  6.20359E-14  6.60144E-14
  4.700E+00  1.68131E-03 -4.00260E-10 -3.42256E-10 -1.51351E-11 -1.29581E-11  7.15088E-15  7.19342E-14
  4.800E+00  1.75357E-03 -3.75824E-10 -3.37891E-10 -1.45138E-11 -1.30656E-11  4.12808E-14  7.55370E-14
  4.900E+00  1.82735E-03 -3.52948E-10 -3.33227E-10 -1.39146E-11 -1.31543E-11  8.29620E-14  7.68134E-14
  5.000E+00  1.90265E-03 -3.31517E-10 -3.28322E-10 -1.33367E-11 -1.32258E-11  1.18173E-13  7.63959E-14
  5.100E+00  1.97947E-03 -3.11426E-10 -3.23226E-10 -1.27793E-11 -1.32817E-11  1.46388E-13  7.44830E-14
  5.200E+00  2.05780E-03 -2.92577E-10 -3.17983E-10 -1.22414E-11 -1.33231E-11  1.68108E-13  7.09189E-14
  5.300E+00  2.13765E-03 -2.74882E-10 -3.12630E-10 -1.17224E-11 -1.33514E-11  1.83644E-13  6.61362E-14
  5.400E+00  2.21902E-03 -2.58260E-10 -3.07199E-10 -1.12215E-11 -1.33677E-11  1.92794E-13  6.06634E-14
  5.500E+00  2.30190E-03 -2.42635E-10 -3.01716E-10 -1.07379E-11 -1.33730E-11  1.96909E-13  5.42913E-14
  5.600E+00  2.38630E-03 -2.27939E-10 -2.96207E-10 -1.02710E-11 -1.33683E-11  1.95333E-13  4.75560E-14
  5.700E+00  2.47222E-03 -2.14109E-10 -2.90690E-10 -9.82016E-12 -1.33543E-11  1.90058E-13  4.05774E-14
  5.800E+00  2.55965E-03 -2.01086E-10 -2.85182E-10 -9.38466E-12 -1.33319E-11  1.80372E-13  3.34602E-14
  5.900E+00  2.64859E-03 -1.88816E-10 -2.79700E-10 -8.96393E-12 -1.33019E-11  1.67329E-13  2.61036E-14
  6.000E+00  2.73905E-03 -1.77249E-10 -2.74254E-10 -8.55738E-12 -1.32647E-11  1.52085E-13  1.92864E-14
  6.100E+00  2.83103E-03 -1.66340E-10 -2.68856E-10 -8.16446E-12 -1.32212E-11  1.34661E-13  1.26090E-14
  6.200E+00  2.92452E-03 -1.56046E-10 -2.63515E-10 -7.78465E-12 -1.31717E-11  1.15830E-13  6.24254E-15
  6.300E+00  3.01952E-03 -1.46327E-10 -2.58237E-10 -7.41742E-12 -1.31169E-11  9.59625E-14  5.59378E-16
  6.400E+00  3.11604E-03 -1.37148E-10 -2.53029E-10 -7.06229E-12 -1.30572E-11  7.62882E-14  4.49546E-15
  6.500E+00  3.21407E-03 -1.28474E-10 -2.47897E-10 -6.71881E-12 -1.29931E-11  5.62364E-14  9.23450E-15
  6.600E+00  3.31362E-03 -1.20274E-10 -2.42843E-10 -6.38651E-12 -1.29248E-11  3.74712E-14  1.29166E-14
  6.700E+00  3.41468E-03 -1.12519E-10 -2.37872E-10 -6.06499E-12 -1.28529E-11  1.92652E-14  1.61735E-14
  6.800E+00  3.51725E-03 -1.05183E-10 -2.32986E-10 -5.75383E-12 -1.27776E-11  2.39183E-15  1.86076E-14
  6.900E+00  3.62133E-03 -9.82381E-11 -2.28187E-10 -5.45265E-12 -1.26993E-11  1.27260E-14  2.03337E-14
  7.000E+00  3.72692E-03 -9.16630E-11 -2.23477E-10 -5.16107E-12 -1.26182E-11  2.63023E-14  2.16356E-14
  7.100E+00  3.83403E-03 -8.54355E-11 -2.18855E-10 -4.87874E-12 -1.25346E-11  3.78817E-14  2.21973E-14
  7.200E+00  3.94265E-03 -7.95347E-11 -2.14324E-10 -4.60532E-12 -1.24488E-11  4.75768E-14  2.22927E-14
  7.300E+00  4.05278E-03 -7.39423E-11 -2.09883E-10 -4.34049E-12 -1.23610E-11  5.50706E-14  2.17533E-14
  7.400E+00  4.16442E-03 -6.86402E-11 -2.05531E-10 -4.08393E-12 -1.22713E-11  6.06818E-14  2.06717E-14
