 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 5.05000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  6.250E-04  2.97478E-11  1.09180E-06  1.73647E-07  5.40769E-12  8.60121E-13  2.71037E-09  7.92203E-09
  6.500E-04  3.21752E-11  1.09180E-06  1.73647E-07  5.62395E-12  8.94526E-13  2.70836E-09  7.91914E-09
  6.750E-04  3.46979E-11  1.09179E-06  1.73647E-07  5.84021E-12  9.28930E-13  2.70629E-09  7.91614E-09
  7.000E-04  3.73157E-11  1.09178E-06  1.73646E-07  6.05647E-12  9.63334E-13  2.70413E-09  7.91303E-09
  7.250E-04  4.00286E-11  1.09177E-06  1.73646E-07  6.27272E-12  9.97738E-13  2.70190E-09  7.90981E-09
  7.500E-04  4.28368E-11  1.09176E-06  1.73646E-07  6.48896E-12  1.03214E-12  2.69959E-09  7.90648E-09
  7.750E-04  4.57402E-11  1.09175E-06  1.73646E-07  6.70520E-12  1.06655E-12  2.69720E-09  7.90303E-09
  8.000E-04  4.87388E-11  1.09174E-06  1.73646E-07  6.92143E-12  1.10095E-12  2.69473E-09  7.89947E-09
  8.250E-04  5.18325E-11  1.09173E-06  1.73646E-07  7.13765E-12  1.13535E-12  2.69219E-09  7.89580E-09
  8.500E-04  5.50215E-11  1.09172E-06  1.73645E-07  7.35387E-12  1.16976E-12  2.68957E-09  7.89202E-09
  8.750E-04  5.83057E-11  1.09170E-06  1.73645E-07  7.57008E-12  1.20416E-12  2.68687E-09  7.88813E-09
  9.000E-04  6.16850E-11  1.09169E-06  1.73645E-07  7.78628E-12  1.23856E-12  2.68410E-09  7.88412E-09
  9.250E-04  6.51595E-11  1.09168E-06  1.73645E-07  8.00248E-12  1.27297E-12  2.68125E-09  7.88001E-09
  9.500E-04  6.87293E-11  1.09167E-06  1.73645E-07  8.21867E-12  1.30737E-12  2.67833E-09  7.87578E-09
  9.750E-04  7.23943E-11  1.09166E-06  1.73645E-07  8.43485E-12  1.34177E-12  2.67532E-09  7.87144E-09
  1.000E-03  7.61544E-11  1.09164E-06  1.73644E-07  8.65103E-12  1.37617E-12  2.67224E-09  7.86699E-09
  1.250E-03  1.18991E-10  1.09149E-06  1.73642E-07  1.08123E-11  1.72020E-12  2.63729E-09  7.81641E-09
  1.500E-03  1.71347E-10  1.09131E-06  1.73639E-07  1.29726E-11  2.06420E-12  2.59486E-09  7.75487E-09
  1.750E-03  2.33223E-10  1.09110E-06  1.73636E-07  1.51318E-11  2.40819E-12  2.54515E-09  7.68255E-09
  2.000E-03  3.04617E-10  1.09085E-06  1.73632E-07  1.72895E-11  2.75216E-12  2.48837E-09  7.59965E-09
  2.250E-03  3.85531E-10  1.09057E-06  1.73628E-07  1.94457E-11  3.09610E-12  2.42474E-09  7.50640E-09
  2.500E-03  4.75965E-10  1.09026E-06  1.73623E-07  2.16002E-11  3.44001E-12  2.35454E-09  7.40306E-09
  2.750E-03  5.75917E-10  1.08991E-06  1.73618E-07  2.37526E-11  3.78390E-12  2.27808E-09  7.28991E-09
  3.000E-03  6.85389E-10  1.08954E-06  1.73612E-07  2.59030E-11  4.12775E-12  2.19565E-09  7.16726E-09
  3.250E-03  8.04380E-10  1.08912E-06  1.73605E-07  2.80510E-11  4.47157E-12  2.10762E-09  7.03546E-09
  3.500E-03  9.32891E-10  1.08868E-06  1.73599E-07  3.01965E-11  4.81534E-12  2.01435E-09  6.89486E-09
  3.750E-03  1.07092E-09  1.08821E-06  1.73591E-07  3.23393E-11  5.15908E-12  1.91623E-09  6.74584E-09
  4.000E-03  1.21847E-09  1.08770E-06  1.73583E-07  3.44791E-11  5.50277E-12  1.81368E-09  6.58882E-09
  4.250E-03  1.37554E-09  1.08716E-06  1.73575E-07  3.66159E-11  5.84641E-12  1.70711E-09  6.42422E-09
  4.500E-03  1.54213E-09  1.08659E-06  1.73566E-07  3.87495E-11  6.19000E-12  1.59697E-09  6.25249E-09
  4.750E-03  1.71823E-09  1.08599E-06  1.73557E-07  4.08795E-11  6.53353E-12  1.48371E-09  6.07408E-09
  5.000E-03  1.90386E-09  1.08535E-06  1.73547E-07  4.30059E-11  6.87701E-12  1.36781E-09  5.88949E-09
  5.250E-03  2.09900E-09  1.08469E-06  1.73536E-07  4.51285E-11  7.22043E-12  1.24974E-09  5.69919E-09
  5.500E-03  2.30367E-09  1.08399E-06  1.73526E-07  4.72471E-11  7.56378E-12  1.12999E-09  5.50370E-09
  5.750E-03  2.51785E-09  1.08326E-06  1.73514E-07  4.93615E-11  7.90707E-12  1.00904E-09  5.30354E-09
  6.000E-03  2.74156E-09  1.08250E-06  1.73502E-07  5.14716E-11  8.25029E-12  8.87388E-10  5.09923E-09
  6.250E-03  2.97478E-09  1.08171E-06  1.73490E-07  5.35771E-11  8.59344E-12  7.65525E-10  4.89130E-09
  6.500E-03  3.21752E-09  1.08089E-06  1.73477E-07  5.56779E-11  8.93651E-12  6.43942E-10  4.68029E-09
  6.750E-03  3.46978E-09  1.08004E-06  1.73463E-07  5.77738E-11  9.27950E-12  5.23128E-10  4.46675E-09
  7.000E-03  3.73156E-09  1.07916E-06  1.73450E-07  5.98647E-11  9.62241E-12  4.03562E-10  4.25123E-09
  7.250E-03  4.00286E-09  1.07825E-06  1.73435E-07  6.19504E-11  9.96524E-12  2.85717E-10  4.03426E-09
  7.500E-03  4.28368E-09  1.07731E-06  1.73420E-07  6.40307E-11  1.03080E-11  1.70055E-10  3.81639E-09
  7.750E-03  4.57402E-09  1.07634E-06  1.73405E-07  6.61054E-11  1.06506E-11  5.70274E-11  3.59818E-09
  8.000E-03  4.87388E-09  1.07534E-06  1.73389E-07  6.81744E-11  1.09932E-11  5.29306E-11  3.38014E-09
  8.250E-03  5.18326E-09  1.07431E-06  1.73372E-07  7.02376E-11  1.13357E-11  1.59402E-10  3.16282E-09
  8.500E-03  5.50215E-09  1.07325E-06  1.73355E-07  7.22947E-11  1.16780E-11  2.61984E-10  2.94673E-09
  8.750E-03  5.83057E-09  1.07216E-06  1.73338E-07  7.43457E-11  1.20203E-11  3.60297E-10  2.73239E-09
  9.000E-03  6.16850E-09  1.07105E-06  1.73320E-07  7.63903E-11  1.23624E-11  4.53982E-10  2.52030E-09
  9.250E-03  6.51596E-09  1.06990E-06  1.73302E-07  7.84284E-11  1.27045E-11  5.42703E-10  2.31095E-09
  9.500E-03  6.87293E-09  1.06873E-06  1.73283E-07  8.04599E-11  1.30464E-11  6.26151E-10  2.10480E-09
  9.750E-03  7.23942E-09  1.06753E-06  1.73263E-07  8.24846E-11  1.33883E-11  7.04038E-10  1.90233E-09
  1.000E-02  7.61544E-09  1.06630E-06  1.73243E-07  8.45024E-11  1.37300E-11  7.76110E-10  1.70396E-09
  1.250E-02  1.18991E-08  1.05259E-06  1.73017E-07  1.04270E-10  1.71400E-11  1.14155E-09  2.84909E-11
  1.500E-02  1.71347E-08  1.03645E-06  1.72742E-07  1.23205E-10  2.05353E-11  8.67964E-10  9.19167E-10
  1.750E-02  2.33223E-08  1.01820E-06  1.72418E-07  1.41209E-10  2.39130E-11  1.79872E-10  1.10404E-09
  2.000E-02  3.04617E-08  9.98175E-07  1.72048E-07  1.58207E-10  2.72704E-11  5.32785E-10  7.25234E-10
  2.250E-02  3.85531E-08  9.76691E-07  1.71631E-07  1.74152E-10  3.06049E-11  9.05068E-10  1.15499E-10
  2.500E-02  4.75965E-08  9.54069E-07  1.71169E-07  1.89020E-10  3.39140E-11  7.69278E-10  3.95423E-10
  2.750E-02  5.75917E-08  9.30601E-07  1.70664E-07  2.02808E-10  3.71952E-11  2.26362E-10  5.99453E-10
  3.000E-02  6.85389E-08  9.06555E-07  1.70116E-07  2.15528E-10  4.04463E-11  4.17107E-10  4.66937E-10
  3.250E-02  8.04380E-08  8.82168E-07  1.69527E-07  2.27208E-10  4.36652E-11  8.13446E-10  1.25228E-10
  3.500E-02  9.32891E-08  8.57646E-07  1.68899E-07  2.37884E-10  4.68498E-11  7.55802E-10  2.24051E-10
  3.750E-02  1.07092E-07  8.33161E-07  1.68232E-07  2.47599E-10  4.99982E-11  2.84173E-10  4.07783E-10
  4.000E-02  1.21847E-07  8.08860E-07  1.67530E-07  2.56402E-10  5.31087E-11  3.39206E-10  3.57635E-10
  4.250E-02  1.37554E-07  7.84861E-07  1.66792E-07  2.64345E-10  5.61796E-11  7.72148E-10  1.28781E-10
  4.500E-02  1.54213E-07  7.61258E-07  1.66022E-07  2.71477E-10  5.92095E-11  7.77335E-10  1.41504E-10
  4.750E-02  1.71823E-07  7.38123E-07  1.65220E-07  2.77851E-10  6.21970E-11  3.51180E-10  3.10169E-10
  5.000E-02  1.90386E-07  7.15514E-07  1.64388E-07  2.83516E-10  6.51409E-11  2.73133E-10  3.00028E-10
  5.250E-02  2.09900E-07  6.93471E-07  1.63528E-07  2.88520E-10  6.80400E-11  7.51462E-10  1.32435E-10
  5.500E-02  2.30367E-07  6.72021E-07  1.62641E-07  2.92910E-10  7.08935E-11  8.16642E-10  9.19682E-11
  5.750E-02  2.51785E-07  6.51184E-07  1.61729E-07  2.96729E-10  7.37005E-11  4.26775E-10  2.50961E-10
  6.000E-02  2.74156E-07  6.30968E-07  1.60794E-07  3.00019E-10  7.64603E-11  2.08160E-10  2.65278E-10
  6.250E-02  2.97478E-07  6.11378E-07  1.59837E-07  3.02816E-10  7.91722E-11  7.38318E-10  1.36795E-10
  6.500E-02  3.21752E-07  5.92411E-07  1.58860E-07  3.05159E-10  8.18357E-11  8.65584E-10  5.75349E-11
  6.750E-02  3.46978E-07  5.74061E-07  1.57864E-07  3.07080E-10  8.44505E-11  5.10446E-10  2.10374E-10
  7.000E-02  3.73156E-07  5.56320E-07  1.56851E-07  3.08611E-10  8.70161E-11  1.38963E-10  2.42147E-10
  7.250E-02  4.00286E-07  5.39174E-07  1.55821E-07  3.09782E-10  8.95325E-11  7.25707E-10  1.41701E-10
  7.500E-02  4.28368E-07  5.22611E-07  1.54778E-07  3.10620E-10  9.19994E-11  9.19392E-10  3.09829E-11
  7.750E-02  4.57402E-07  5.06616E-07  1.53721E-07  3.11151E-10  9.44169E-11  6.01566E-10  1.79829E-10
  8.000E-02  4.87388E-07  4.91174E-07  1.52652E-07  3.11398E-10  9.67849E-11  6.25640E-11  2.25426E-10
  8.250E-02  5.18325E-07  4.76268E-07  1.51572E-07  3.11383E-10  9.91035E-11  7.09229E-10  1.46906E-10
  8.500E-02  5.50215E-07  4.61881E-07  1.50483E-07  3.11128E-10  1.01373E-10  9.74699E-10  8.93875E-12
  8.750E-02  5.83057E-07  4.47998E-07  1.49385E-07  3.10652E-10  1.03593E-10  6.99318E-10  1.55072E-10
  9.000E-02  6.16850E-07  4.34601E-07  1.48280E-07  3.09972E-10  1.05765E-10  2.28062E-11  2.12381E-10
  9.250E-02  6.51596E-07  4.21673E-07  1.47169E-07  3.09106E-10  1.07888E-10  6.85756E-10  1.52173E-10
  9.500E-02  6.87293E-07  4.09199E-07  1.46052E-07  3.08070E-10  1.09964E-10  1.02874E-09  1.03304E-11
  9.750E-02  7.23942E-07  3.97163E-07  1.44931E-07  3.06876E-10  1.11991E-10  8.02644E-10  1.33782E-10
  1.000E-01  7.61543E-07  3.85548E-07  1.43807E-07  3.05541E-10  1.13972E-10  1.18164E-10  2.01430E-10
  1.250E-01  1.18991E-06  2.89456E-07  1.32542E-07  2.86738E-10  1.31306E-10  1.15891E-09  5.90222E-11
  1.500E-01  1.71347E-06  2.21479E-07  1.21631E-07  2.63279E-10  1.44596E-10  7.45440E-10  1.53279E-10
  1.750E-01  2.33223E-06  1.72613E-07  1.11407E-07  2.39390E-10  1.54517E-10  1.14258E-09  1.21853E-10
  2.000E-01  3.04617E-06  1.36766E-07  1.02007E-07  2.16770E-10  1.61692E-10  1.52482E-09  9.40161E-11
  2.250E-01  3.85531E-06  1.09852E-07  9.34498E-08  1.95877E-10  1.66645E-10  6.83093E-10  1.60452E-10
  2.500E-01  4.75964E-06  8.91547E-08  8.56938E-08  1.76635E-10  1.69794E-10  2.21567E-09  2.18747E-11
  2.750E-01  5.75916E-06  7.28721E-08  7.86728E-08  1.58813E-10  1.71472E-10  2.46865E-10  1.69370E-10
  3.000E-01  6.85388E-06  5.98081E-08  7.23139E-08  1.42191E-10  1.71942E-10  2.54524E-09  5.34108E-11
  3.250E-01  8.04378E-06  4.91611E-08  6.65477E-08  1.26618E-10  1.71419E-10  1.52150E-09  1.47003E-10
  3.500E-01  9.32888E-06  4.03833E-08  6.13115E-08  1.12010E-10  1.70081E-10  2.28013E-09  1.19870E-10
  3.750E-01  1.07092E-05  3.30894E-08  5.65505E-08  9.83335E-11  1.68080E-10  2.88041E-09  9.60544E-11
  4.000E-01  1.21846E-05  2.69982E-08  5.22172E-08  8.55799E-11  1.65548E-10  1.28732E-09  1.65558E-10
  4.250E-01  1.37553E-05  2.18970E-08  4.82698E-08  7.37468E-11  1.62600E-10  3.95646E-09  2.41005E-11
  4.500E-01  1.54212E-05  1.76187E-08  4.46718E-08  6.28270E-11  1.59332E-10  3.93011E-10  1.80600E-10
  4.750E-01  1.71822E-05  1.40286E-08  4.13903E-08  5.28021E-11  1.55831E-10  4.35130E-09  5.63263E-11
  5.000E-01  1.90385E-05  1.10154E-08  3.83958E-08  4.36410E-11  1.52167E-10  2.50168E-09  1.60027E-10
  5.250E-01  2.09899E-05  8.48649E-09  3.56616E-08  3.53008E-11  1.48398E-10  3.75505E-09  1.29548E-10
  5.500E-01  2.30365E-05  6.36401E-09  3.31632E-08  2.77300E-11  1.44574E-10  4.58300E-09  1.05924E-10
  5.750E-01  2.51783E-05  4.58228E-09  3.08782E-08  2.08709E-11  1.40733E-10  2.06571E-09  1.80133E-10
  6.000E-01  2.74153E-05  3.08602E-09  2.87863E-08  1.46631E-11  1.36904E-10  6.08067E-09  2.76896E-11
  6.250E-01  2.97475E-05  1.82874E-09  2.68689E-08  9.04610E-12  1.33110E-10  5.39111E-10  1.96555E-10
  6.500E-01  3.21749E-05  7.71451E-10  2.51092E-08  3.96113E-12  1.29369E-10  6.47871E-09  5.96859E-11
  6.750E-01  3.46974E-05 -1.18437E-10  2.34919E-08 -6.47299E-13  1.25693E-10  3.60328E-09  1.73948E-10
  7.000E-01  3.73152E-05 -8.68102E-10  2.20032E-08 -4.83047E-12  1.22089E-10  5.44763E-09  1.38696E-10
  7.250E-01  4.00281E-05 -1.50015E-09  2.06308E-08 -8.63491E-12  1.18563E-10  6.46841E-09  1.15352E-10
  7.500E-01  4.28362E-05 -2.03336E-09  1.93636E-08 -1.21023E-11  1.15118E-10  2.95850E-09  1.92924E-10
  7.750E-01  4.57395E-05 -2.48328E-09  1.81914E-08 -1.52694E-11  1.11756E-10  8.41035E-09  3.12882E-11
  8.000E-01  4.87380E-05 -2.86282E-09  1.71056E-08 -1.81686E-11  1.08475E-10  6.64570E-10  2.10452E-10
  8.250E-01  5.18317E-05 -3.18268E-09  1.60980E-08 -2.08280E-11  1.05277E-10  8.80856E-09  6.21745E-11
  8.500E-01  5.50205E-05 -3.45172E-09  1.51616E-08 -2.32718E-11  1.02158E-10  4.77174E-09  1.86408E-10
  8.750E-01  5.83045E-05 -3.67733E-09  1.42901E-08 -2.55210E-11  9.91189E-11  7.31204E-09  1.46517E-10
  9.000E-01  6.16838E-05 -3.86567E-09  1.34778E-08 -2.75938E-11  9.61564E-11  8.49716E-09  1.24173E-10
  9.250E-01  6.51582E-05 -4.02187E-09  1.27197E-08 -2.95056E-11  9.32689E-11  3.96185E-09  2.04436E-10
  9.500E-01  6.87277E-05 -4.15027E-09  1.20112E-08 -3.12699E-11  9.04547E-11  1.09348E-08  3.49645E-11
  9.750E-01  7.23925E-05 -4.25450E-09  1.13483E-08 -3.28984E-11  8.77120E-11  7.64311E-10  2.23389E-10
  1.000E+00  7.61524E-05 -4.33768E-09  1.07274E-08 -3.44013E-11  8.50391E-11  5.12654E-13  9.57752E-13
  1.100E+00  9.21439E-05 -4.50731E-09  8.60244E-09 -3.93207E-11  7.50153E-11  8.24409E-14  3.04700E-13
  1.200E+00  1.09658E-04 -4.49700E-09  6.93735E-09 -4.27976E-11  6.59962E-11  3.91868E-13  2.94337E-13
  1.300E+00  1.28695E-04 -4.37851E-09  5.61858E-09 -4.51432E-11  5.79057E-11  3.20119E-13  4.48738E-13
  1.400E+00  1.49255E-04 -4.19684E-09  4.56526E-09 -4.65999E-11  5.06699E-11  4.95568E-14  2.20787E-13
  1.500E+00  1.71338E-04 -3.98123E-09  3.71794E-09 -4.73649E-11  4.42133E-11  1.70804E-13  9.21665E-14
  1.600E+00  1.94942E-04 -3.75077E-09  3.03187E-09 -4.75997E-11  3.84582E-11  2.04147E-13  2.38391E-13
  1.700E+00  2.20070E-04 -3.51772E-09  2.47292E-09 -4.74339E-11  3.33283E-11  8.13862E-14  1.65302E-13
  1.800E+00  2.46720E-04 -3.28967E-09  2.01482E-09 -4.69701E-11  2.87511E-11  6.69587E-14  1.00078E-14
  1.900E+00  2.74892E-04 -3.07111E-09  1.63722E-09 -4.62874E-11  2.46599E-11  1.29293E-13  1.31391E-13
  2.000E+00  3.04586E-04 -2.86442E-09  1.32429E-09 -4.54462E-11  2.09952E-11  8.19334E-14  1.23807E-13
  2.100E+00  3.35803E-04 -2.67065E-09  1.06365E-09 -4.44924E-11  1.77048E-11  1.40436E-14  2.57838E-14
  2.200E+00  3.68542E-04 -2.49001E-09  8.45588E-10 -4.34601E-11  1.47435E-11  7.84345E-14  6.86872E-14
  2.300E+00  4.02802E-04 -2.32220E-09  6.62400E-10 -4.23753E-11  1.20723E-11  7.11435E-14  9.06229E-14
  2.400E+00  4.38585E-04 -2.16663E-09  5.07975E-10 -4.12574E-11  9.65792E-12  1.24343E-14  3.94007E-14
  2.500E+00  4.75889E-04 -2.02259E-09  3.77414E-10 -4.01209E-11  7.47157E-12  4.37385E-14  3.14007E-14
  2.600E+00  5.14715E-04 -1.88926E-09  2.66766E-10 -3.89769E-11  5.48864E-12  5.63901E-14  6.42836E-14
  2.700E+00  5.55063E-04 -1.76587E-09  1.72824E-10 -3.78340E-11  3.68781E-12  2.44705E-14  4.22546E-14
  2.800E+00  5.96931E-04 -1.65162E-09  9.29639E-11 -3.66985E-11  2.05061E-12  2.03175E-14  7.57544E-15
  2.900E+00  6.40321E-04 -1.54580E-09  2.50260E-11 -3.55754E-11  5.60863E-13  4.15434E-14  4.28702E-14
  3.000E+00  6.85233E-04 -1.44773E-09 -3.27783E-11 -3.44686E-11 -7.95592E-13  2.80167E-14  3.90566E-14
  3.100E+00  7.31665E-04 -1.35676E-09 -8.19389E-11 -3.33810E-11 -2.03128E-12  4.23503E-15  6.55819E-15
  3.200E+00  7.79618E-04 -1.27232E-09 -1.23704E-10 -3.23148E-11 -3.15729E-12  2.88447E-14  2.67442E-14
  3.300E+00  8.29092E-04 -1.19389E-09 -1.59125E-10 -3.12716E-11 -4.18354E-12  2.70694E-14  3.32751E-14
  3.400E+00  8.80086E-04 -1.12097E-09 -1.89090E-10 -3.02526E-11 -5.11887E-12  4.93146E-15  1.36325E-14
  3.500E+00  9.32601E-04 -1.05313E-09 -2.14352E-10 -2.92587E-11 -5.97123E-12  1.79823E-14  1.30052E-14
  3.600E+00  9.86636E-04 -9.89950E-10 -2.35556E-10 -2.82905E-11 -6.74781E-12  2.34733E-14  2.64055E-14
  3.700E+00  1.04219E-03 -9.31075E-10 -2.53252E-10 -2.73482E-11 -7.45506E-12  1.06921E-14  1.70282E-14
  3.800E+00  1.09927E-03 -8.76165E-10 -2.67909E-10 -2.64320E-11 -8.09884E-12  9.10927E-15  4.02941E-15
  3.900E+00  1.15786E-03 -8.24913E-10 -2.79935E-10 -2.55418E-11 -8.68447E-12  1.85906E-14  1.90975E-14
  4.000E+00  1.21797E-03 -7.77037E-10 -2.89679E-10 -2.46773E-11 -9.21677E-12  1.28663E-14  1.71276E-14
  4.100E+00  1.27961E-03 -7.32283E-10 -2.97442E-10 -2.38383E-11 -9.70014E-12  2.38112E-15  2.73300E-15
  4.200E+00  1.34276E-03 -6.90413E-10 -3.03487E-10 -2.30243E-11 -1.01386E-11  1.38035E-14  1.24389E-14
  4.300E+00  1.40743E-03 -6.51214E-10 -3.08040E-10 -2.22350E-11 -1.05357E-11  1.31532E-14  1.55148E-14
  4.400E+00  1.47362E-03 -6.14489E-10 -3.11298E-10 -2.14698E-11 -1.08949E-11  2.80918E-15  6.37176E-15
  4.500E+00  1.54133E-03 -5.80056E-10 -3.13433E-10 -2.07281E-11 -1.12191E-11  8.58484E-15  6.77126E-15
  4.600E+00  1.61056E-03 -5.47751E-10 -3.14594E-10 -2.00094E-11 -1.15112E-11  1.17975E-14  1.33201E-14
  4.700E+00  1.68131E-03 -5.17420E-10 -3.14912E-10 -1.93130E-11 -1.17737E-11  5.39923E-15  8.43671E-15
  4.800E+00  1.75357E-03 -4.88924E-10 -3.14501E-10 -1.86383E-11 -1.20089E-11  4.70138E-15  2.40679E-15
  4.900E+00  1.82735E-03 -4.62134E-10 -3.13459E-10 -1.79846E-11 -1.22190E-11  9.76552E-15  9.72271E-15
  5.000E+00  1.90265E-03 -4.36932E-10 -3.11875E-10 -1.73514E-11 -1.24058E-11  6.48705E-15  8.85366E-15
  5.100E+00  1.97947E-03 -4.13208E-10 -3.09823E-10 -1.67380E-11 -1.25713E-11  1.10748E-15  1.21446E-15
  5.200E+00  2.05780E-03 -3.90861E-10 -3.07372E-10 -1.61437E-11 -1.27170E-11  7.18456E-15  6.71050E-15
  5.300E+00  2.13765E-03 -3.69800E-10 -3.04580E-10 -1.55680E-11 -1.28444E-11  7.55003E-15  8.69808E-15
  5.400E+00  2.21902E-03 -3.49938E-10 -3.01498E-10 -1.50102E-11 -1.29550E-11  1.47804E-15  3.24038E-15
  5.500E+00  2.30190E-03 -3.31195E-10 -2.98172E-10 -1.44697E-11 -1.30501E-11  4.98278E-15  3.64084E-15
  5.600E+00  2.38630E-03 -3.13500E-10 -2.94640E-10 -1.39460E-11 -1.31307E-11  6.74661E-15  7.14287E-15
  5.700E+00  2.47222E-03 -2.96784E-10 -2.90938E-10 -1.34384E-11 -1.31980E-11  2.75721E-15  4.59219E-15
  5.800E+00  2.55965E-03 -2.80984E-10 -2.87096E-10 -1.29465E-11 -1.32530E-11  2.55454E-15  9.32907E-16
  5.900E+00  2.64859E-03 -2.66043E-10 -2.83142E-10 -1.24696E-11 -1.32965E-11  5.75607E-15  5.51722E-15
  6.000E+00  2.73905E-03 -2.51906E-10 -2.79098E-10 -1.20073E-11 -1.33296E-11  3.97274E-15  5.00396E-15
  6.100E+00  2.83103E-03 -2.38523E-10 -2.74985E-10 -1.15591E-11 -1.33529E-11  6.72152E-16  9.46403E-16
  6.200E+00  2.92452E-03 -2.25848E-10 -2.70821E-10 -1.11244E-11 -1.33671E-11  4.55138E-15  3.86486E-15
  6.300E+00  3.01952E-03 -2.13838E-10 -2.66623E-10 -1.07029E-11 -1.33730E-11  4.40507E-15  4.92114E-15
  6.400E+00  3.11604E-03 -2.02453E-10 -2.62403E-10 -1.02939E-11 -1.33711E-11  6.96433E-16  1.90588E-15
  6.500E+00  3.21407E-03 -1.91656E-10 -2.58175E-10 -9.89723E-12 -1.33621E-11  3.28930E-15  2.30776E-15
  6.600E+00  3.31362E-03 -1.81411E-10 -2.53948E-10 -9.51231E-12 -1.33465E-11  4.16935E-15  4.11531E-15
  6.700E+00  3.41468E-03 -1.71686E-10 -2.49732E-10 -9.13877E-12 -1.33247E-11  1.90271E-15  2.86257E-15
  6.800E+00  3.51725E-03 -1.62452E-10 -2.45535E-10 -8.77622E-12 -1.32972E-11  1.69217E-15  6.73170E-16
  6.900E+00  3.62133E-03 -1.53679E-10 -2.41364E-10 -8.42430E-12 -1.32644E-11  3.43424E-15  3.10315E-15
  7.000E+00  3.72692E-03 -1.45342E-10 -2.37225E-10 -8.08262E-12 -1.32268E-11  2.53733E-15  3.25066E-15
  7.100E+00  3.83403E-03 -1.37416E-10 -2.33123E-10 -7.75086E-12 -1.31847E-11  4.92975E-16  3.85041E-16
  7.200E+00  3.94265E-03 -1.29877E-10 -2.29063E-10 -7.42866E-12 -1.31385E-11  2.66922E-15  2.31965E-15
  7.300E+00  4.05278E-03 -1.22706E-10 -2.25047E-10 -7.11572E-12 -1.30884E-11  2.46198E-15  2.98220E-15
  7.400E+00  4.16442E-03 -1.15880E-10 -2.21080E-10 -6.81171E-12 -1.30347E-11  3.88296E-16  1.20243E-15
