 #
 # Projectile: electron
 # Kinetic energy = 7.95000E+06 eV = 2.92157E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.73370E-18 cm**2 = 2.76175E-01 a0**2
 # 1st transport cross section = 1.53933E-22 cm**2 = 5.49704E-06 a0**2
 # 2nd transport cross section = 4.19038E-22 cm**2 = 1.49641E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  2.83049E-12  1.01079E+05
  1.000E-04  7.61557E-13  2.83046E-12  1.01078E+05
  1.250E-04  1.18994E-12  2.83044E-12  1.01077E+05
  1.500E-04  1.71346E-12  2.83042E-12  1.01076E+05
  1.750E-04  2.33225E-12  2.83039E-12  1.01075E+05
  2.000E-04  3.04617E-12  2.83037E-12  1.01074E+05
  2.250E-04  3.85530E-12  2.83033E-12  1.01073E+05
  2.500E-04  4.75964E-12  2.83029E-12  1.01072E+05
  2.750E-04  5.75917E-12  2.83025E-12  1.01070E+05
  3.000E-04  6.85391E-12  2.83021E-12  1.01069E+05
  3.250E-04  8.04379E-12  2.83016E-12  1.01067E+05
  3.500E-04  9.32893E-12  2.83011E-12  1.01065E+05
  3.750E-04  1.07092E-11  2.83005E-12  1.01063E+05
  4.000E-04  1.21847E-11  2.82999E-12  1.01061E+05
  4.250E-04  1.37554E-11  2.82993E-12  1.01059E+05
  4.500E-04  1.54213E-11  2.82986E-12  1.01056E+05
  4.750E-04  1.71823E-11  2.82979E-12  1.01054E+05
  5.000E-04  1.90386E-11  2.82971E-12  1.01051E+05
  5.250E-04  2.09900E-11  2.82963E-12  1.01048E+05
  5.500E-04  2.30367E-11  2.82955E-12  1.01045E+05
  5.750E-04  2.51785E-11  2.82946E-12  1.01042E+05
  6.000E-04  2.74156E-11  2.82937E-12  1.01039E+05
  6.250E-04  2.97478E-11  2.82927E-12  1.01035E+05
  6.500E-04  3.21752E-11  2.82917E-12  1.01032E+05
  6.750E-04  3.46979E-11  2.82907E-12  1.01028E+05
  7.000E-04  3.73157E-11  2.82896E-12  1.01024E+05
  7.250E-04  4.00286E-11  2.82885E-12  1.01020E+05
  7.500E-04  4.28368E-11  2.82874E-12  1.01016E+05
  7.750E-04  4.57402E-11  2.82862E-12  1.01012E+05
  8.000E-04  4.87388E-11  2.82850E-12  1.01007E+05
  8.250E-04  5.18325E-11  2.82837E-12  1.01003E+05
  8.500E-04  5.50215E-11  2.82824E-12  1.00998E+05
  8.750E-04  5.83057E-11  2.82811E-12  1.00994E+05
  9.000E-04  6.16850E-11  2.82797E-12  1.00989E+05
  9.250E-04  6.51595E-11  2.82783E-12  1.00984E+05
  9.500E-04  6.87293E-11  2.82768E-12  1.00978E+05
