 #  Spin polarization functions (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 7.95000E+06 eV
 #
 # TH (deg)      MU            U            S            T      1-U^2-T^2-S^2
 #------------------------------------------------------------------------------
  0.000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.63992E-06  7.12963E-12  1.00000E+00  3.33067E-16
  1.250E-04  1.18994E-12  2.04990E-06  8.91191E-12  1.00000E+00  1.11022E-16
  1.500E-04  1.71346E-12  2.45988E-06  1.06941E-11  1.00000E+00  0.00000E+00
  1.750E-04  2.33225E-12  2.86986E-06  1.24762E-11  1.00000E+00  0.00000E+00
  2.000E-04  3.04617E-12  3.27984E-06  1.42581E-11  1.00000E+00  1.11022E-16
  2.250E-04  3.85530E-12  3.68982E-06  1.60399E-11  1.00000E+00  3.33067E-16
  2.500E-04  4.75964E-12  4.09980E-06  1.78216E-11  1.00000E+00  0.00000E+00
  2.750E-04  5.75917E-12  4.50978E-06  1.96031E-11  1.00000E+00 -2.22045E-16
  3.000E-04  6.85391E-12  4.91976E-06  2.13844E-11  1.00000E+00  0.00000E+00
  3.250E-04  8.04379E-12  5.32974E-06  2.31654E-11  1.00000E+00 -2.22045E-16
  3.500E-04  9.32893E-12  5.73971E-06  2.49463E-11  1.00000E+00 -2.22045E-16
  3.750E-04  1.07092E-11  6.14969E-06  2.67269E-11  1.00000E+00  1.11022E-16
  4.000E-04  1.21847E-11  6.55967E-06  2.85072E-11  1.00000E+00  2.22045E-16
  4.250E-04  1.37554E-11  6.96965E-06  3.02873E-11  1.00000E+00  2.22045E-16
  4.500E-04  1.54213E-11  7.37963E-06  3.20670E-11  1.00000E+00  0.00000E+00
  4.750E-04  1.71823E-11  7.78961E-06  3.38465E-11  1.00000E+00  1.11022E-16
  5.000E-04  1.90386E-11  8.19959E-06  3.56256E-11  1.00000E+00  2.22045E-16
  5.250E-04  2.09900E-11  8.60957E-06  3.74043E-11  1.00000E+00 -2.22045E-16
  5.500E-04  2.30367E-11  9.01955E-06  3.91827E-11  1.00000E+00  1.11022E-16
  5.750E-04  2.51785E-11  9.42953E-06  4.09607E-11  1.00000E+00  0.00000E+00
