 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 7.95000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  8.500E-04  5.50215E-11  1.66095E-06  2.63599E-07  1.15762E-11  1.83724E-12  6.22217E-09  8.26423E-08
  8.750E-04  5.83057E-11  1.66091E-06  2.63598E-07  1.19164E-11  1.89127E-12  6.20937E-09  8.25592E-08
  9.000E-04  6.16850E-11  1.66087E-06  2.63597E-07  1.22566E-11  1.94530E-12  6.19621E-09  8.24738E-08
  9.250E-04  6.51595E-11  1.66083E-06  2.63597E-07  1.25967E-11  1.99934E-12  6.18269E-09  8.23860E-08
  9.500E-04  6.87293E-11  1.66078E-06  2.63596E-07  1.29368E-11  2.05337E-12  6.16881E-09  8.22959E-08
  9.750E-04  7.23943E-11  1.66074E-06  2.63595E-07  1.32769E-11  2.10740E-12  6.15459E-09  8.22035E-08
  1.000E-03  7.61544E-11  1.66069E-06  2.63595E-07  1.36170E-11  2.16143E-12  6.14000E-09  8.21087E-08
  1.250E-03  1.18991E-10  1.66017E-06  2.63587E-07  1.70158E-11  2.70170E-12  5.97506E-09  8.10340E-08
  1.500E-03  1.71347E-10  1.65952E-06  2.63577E-07  2.04111E-11  3.24192E-12  5.77635E-09  7.97328E-08
  1.750E-03  2.33223E-10  1.65877E-06  2.63565E-07  2.38021E-11  3.78207E-12  5.54559E-09  7.82125E-08
  2.000E-03  3.04617E-10  1.65790E-06  2.63552E-07  2.71881E-11  4.32215E-12  5.28474E-09  7.64816E-08
  2.250E-03  3.85531E-10  1.65691E-06  2.63536E-07  3.05684E-11  4.86214E-12  4.99603E-09  7.45497E-08
  2.500E-03  4.75965E-10  1.65581E-06  2.63519E-07  3.39424E-11  5.40202E-12  4.68190E-09  7.24276E-08
  2.750E-03  5.75917E-10  1.65459E-06  2.63500E-07  3.73092E-11  5.94180E-12  4.34503E-09  7.01269E-08
  3.000E-03  6.85389E-10  1.65326E-06  2.63480E-07  4.06683E-11  6.48146E-12  3.98826E-09  6.76605E-08
  3.250E-03  8.04380E-10  1.65182E-06  2.63457E-07  4.40189E-11  7.02098E-12  3.61459E-09  6.50418E-08
  3.500E-03  9.32891E-10  1.65027E-06  2.63433E-07  4.73605E-11  7.56037E-12  3.22718E-09  6.22851E-08
  3.750E-03  1.07092E-09  1.64861E-06  2.63407E-07  5.06923E-11  8.09959E-12  2.82925E-09  5.94053E-08
  4.000E-03  1.21847E-09  1.64684E-06  2.63380E-07  5.40137E-11  8.63866E-12  2.42412E-09  5.64180E-08
  4.250E-03  1.37554E-09  1.64496E-06  2.63350E-07  5.73240E-11  9.17754E-12  2.01514E-09  5.33392E-08
  4.500E-03  1.54213E-09  1.64297E-06  2.63319E-07  6.06226E-11  9.71625E-12  1.60568E-09  5.01850E-08
  4.750E-03  1.71823E-09  1.64088E-06  2.63286E-07  6.39090E-11  1.02547E-11  1.19908E-09  4.69721E-08
  5.000E-03  1.90386E-09  1.63867E-06  2.63251E-07  6.71824E-11  1.07930E-11  7.98641E-10  4.37172E-08
  5.250E-03  2.09900E-09  1.63637E-06  2.63214E-07  7.04423E-11  1.13311E-11  4.07567E-10  4.04369E-08
  5.500E-03  2.30367E-09  1.63396E-06  2.63176E-07  7.36881E-11  1.18690E-11  2.89639E-11  3.71478E-08
  5.750E-03  2.51785E-09  1.63145E-06  2.63136E-07  7.69193E-11  1.24066E-11  3.34205E-10  3.38664E-08
  6.000E-03  2.74156E-09  1.62884E-06  2.63094E-07  8.01351E-11  1.29439E-11  6.79141E-10  3.06087E-08
  6.250E-03  2.97478E-09  1.62613E-06  2.63050E-07  8.33353E-11  1.34810E-11  1.00324E-09  2.73905E-08
  6.500E-03  3.21752E-09  1.62332E-06  2.63005E-07  8.65190E-11  1.40178E-11  1.30410E-09  2.42270E-08
  6.750E-03  3.46978E-09  1.62042E-06  2.62958E-07  8.96860E-11  1.45544E-11  1.57956E-09  2.11327E-08
  7.000E-03  3.73156E-09  1.61742E-06  2.62909E-07  9.28356E-11  1.50906E-11  1.82773E-09  1.81216E-08
  7.250E-03  4.00286E-09  1.61433E-06  2.62858E-07  9.59673E-11  1.56266E-11  2.04697E-09  1.52068E-08
  7.500E-03  4.28368E-09  1.61114E-06  2.62806E-07  9.90807E-11  1.61622E-11  2.23592E-09  1.24006E-08
  7.750E-03  4.57402E-09  1.60787E-06  2.62751E-07  1.02175E-10  1.66975E-11  2.39354E-09  9.71432E-09
  8.000E-03  4.87388E-09  1.60451E-06  2.62696E-07  1.05251E-10  1.72324E-11  2.51907E-09  7.15838E-09
  8.250E-03  5.18326E-09  1.60105E-06  2.62638E-07  1.08306E-10  1.77671E-11  2.61208E-09  4.74208E-09
  8.500E-03  5.50215E-09  1.59752E-06  2.62579E-07  1.11342E-10  1.83013E-11  2.67243E-09  2.47366E-09
  8.750E-03  5.83057E-09  1.59390E-06  2.62518E-07  1.14357E-10  1.88352E-11  2.70030E-09  3.60228E-10
  9.000E-03  6.16850E-09  1.59020E-06  2.62455E-07  1.17351E-10  1.93687E-11  2.69619E-09  1.59228E-09
  9.250E-03  6.51596E-09  1.58641E-06  2.62390E-07  1.20324E-10  1.99019E-11  2.66087E-09  3.37912E-09
  9.500E-03  6.87293E-09  1.58255E-06  2.62324E-07  1.23275E-10  2.04346E-11  2.59544E-09  4.99672E-09
  9.750E-03  7.23942E-09  1.57861E-06  2.62256E-07  1.26204E-10  2.09669E-11  2.50125E-09  6.44274E-09
  1.000E-02  7.61544E-09  1.57460E-06  2.62187E-07  1.29111E-10  2.14988E-11  2.37991E-09  7.71604E-09
  1.250E-02  1.18991E-08  1.53070E-06  2.61398E-07  1.56890E-10  2.67927E-11  1.76443E-10  1.15008E-08
  1.500E-02  1.71347E-08  1.48123E-06  2.60445E-07  1.82183E-10  3.20341E-11  1.91129E-09  4.13584E-09
  1.750E-02  2.33223E-08  1.42788E-06  2.59334E-07  2.04891E-10  3.72137E-11  1.84819E-09  4.21222E-09
  2.000E-02  3.04617E-08  1.37218E-06  2.58072E-07  2.25027E-10  4.23229E-11  1.26160E-10  6.25452E-09
  2.250E-02  3.85531E-08  1.31541E-06  2.56667E-07  2.42682E-10  4.73540E-11  1.87969E-09  1.98267E-09
  2.500E-02  4.75965E-08  1.25861E-06  2.55126E-07  2.58004E-10  5.22996E-11  1.59660E-09  3.21430E-09
  2.750E-02  5.75917E-08  1.20256E-06  2.53457E-07  2.71166E-10  5.71534E-11  3.83962E-10  4.31405E-09
  3.000E-02  6.85389E-08  1.14784E-06  2.51671E-07  2.82356E-10  6.19098E-11  1.94843E-09  1.01615E-09
  3.250E-02  8.04380E-08  1.09484E-06  2.49775E-07  2.91761E-10  6.65637E-11  1.42530E-09  2.79673E-09
  3.500E-02  9.32891E-08  1.04381E-06  2.47779E-07  2.99560E-10  7.11110E-11  6.45933E-10  3.31904E-09
  3.750E-02  1.07092E-07  9.94908E-07  2.45690E-07  3.05920E-10  7.55482E-11  2.05851E-09  4.39483E-10
  4.000E-02  1.21847E-07  9.48201E-07  2.43519E-07  3.10996E-10  7.98726E-11  1.26871E-09  2.58878E-09
  4.250E-02  1.37554E-07  9.03705E-07  2.41272E-07  3.14927E-10  8.40818E-11  9.26268E-10  2.69665E-09
  4.500E-02  1.54213E-07  8.61393E-07  2.38959E-07  3.17840E-10  8.81742E-11  2.18182E-09  2.86637E-11
  4.750E-02  1.71823E-07  8.21214E-07  2.36587E-07  3.19849E-10  9.21489E-11  1.09732E-09  2.47211E-09
  5.000E-02  1.90386E-07  7.83099E-07  2.34164E-07  3.21056E-10  9.60052E-11  1.22849E-09  2.24787E-09
  5.250E-02  2.09900E-07  7.46965E-07  2.31696E-07  3.21554E-10  9.97431E-11  2.30061E-09  2.98764E-10
  5.500E-02  2.30367E-07  7.12728E-07  2.29190E-07  3.21426E-10  1.03363E-10  8.95148E-10  2.39713E-09
  5.750E-02  2.51785E-07  6.80297E-07  2.26653E-07  3.20746E-10  1.06865E-10  1.55130E-09  1.88757E-09
  6.000E-02  2.74156E-07  6.49583E-07  2.24090E-07  3.19581E-10  1.10250E-10  2.40115E-09  5.78191E-10
  6.250E-02  2.97478E-07  6.20497E-07  2.21507E-07  3.17991E-10  1.13520E-10  6.52642E-10  2.33880E-09
  6.500E-02  3.21752E-07  5.92951E-07  2.18909E-07  3.16029E-10  1.16676E-10  1.89027E-09  1.57409E-09
  6.750E-02  3.46978E-07  5.66863E-07  2.16301E-07  3.13745E-10  1.19721E-10  2.47141E-09  8.25930E-10
  7.000E-02  3.73156E-07  5.42153E-07  2.13687E-07  3.11182E-10  1.22654E-10  3.64219E-10  2.28264E-09
  7.250E-02  4.00286E-07  5.18742E-07  2.11072E-07  3.08379E-10  1.25480E-10  2.23861E-09  1.28535E-09
  7.500E-02  4.28368E-07  4.96559E-07  2.08459E-07  3.05371E-10  1.28200E-10  2.50041E-09  1.04939E-09
  7.750E-02  4.57402E-07  4.75534E-07  2.05851E-07  3.02189E-10  1.30816E-10  2.73946E-11  2.21944E-09
  8.000E-02  4.87388E-07  4.55602E-07  2.03251E-07  2.98862E-10  1.33331E-10  2.58753E-09  1.00928E-09
  8.250E-02  5.18325E-07  4.36698E-07  2.00663E-07  2.95414E-10  1.35746E-10  2.47822E-09  1.25141E-09
  8.500E-02  5.50215E-07  4.18766E-07  1.98089E-07  2.91868E-10  1.38066E-10  3.57515E-10  2.14307E-09
  8.750E-02  5.83057E-07  4.01750E-07  1.95531E-07  2.88243E-10  1.40291E-10  2.92670E-09  7.39531E-10
  9.000E-02  6.16850E-07  3.85596E-07  1.92991E-07  2.84558E-10  1.42425E-10  2.39616E-09  1.43234E-09
  9.250E-02  6.51596E-07  3.70256E-07  1.90471E-07  2.80827E-10  1.44470E-10  7.87549E-10  2.04951E-09
  9.500E-02  6.87293E-07  3.55683E-07  1.87973E-07  2.77065E-10  1.46429E-10  3.24469E-09  4.73226E-10
  9.750E-02  7.23942E-07  3.41833E-07  1.85498E-07  2.73284E-10  1.48304E-10  2.24721E-09  1.59125E-09
  1.000E-01  7.61543E-07  3.28664E-07  1.83048E-07  2.69493E-10  1.50097E-10  1.25726E-09  1.93631E-09
  1.250E-01  1.18991E-06  2.26920E-07  1.60069E-07  2.32584E-10  1.64069E-10  4.06742E-09  5.49907E-10
  1.500E-01  1.71347E-06  1.62145E-07  1.40042E-07  1.99431E-10  1.72251E-10  8.15152E-10  1.96393E-09
  1.750E-01  2.33223E-06  1.18565E-07  1.22805E-07  1.70134E-10  1.76225E-10  5.78619E-09  1.32553E-10
  2.000E-01  3.04617E-06  8.77389E-08  1.07989E-07  1.43885E-10  1.77103E-10  2.78335E-10  1.99158E-09
  2.250E-01  3.85531E-06  6.51060E-08  9.52214E-08  1.20115E-10  1.75685E-10  7.48520E-09  2.83041E-10
  2.500E-01  4.75964E-06  4.80994E-08  8.41845E-08  9.85985E-11  1.72580E-10  2.09572E-09  1.98510E-09
  2.750E-01  5.75916E-06  3.51649E-08  7.46204E-08  7.92919E-11  1.68272E-10  8.98239E-09  7.11510E-10
  3.000E-01  6.85388E-06  2.52772E-08  6.63185E-08  6.21771E-11  1.63147E-10  4.67084E-09  1.91236E-09
  3.250E-01  8.04378E-06  1.77070E-08  5.91027E-08  4.71844E-11  1.57513E-10  9.98166E-09  1.14370E-09
  3.500E-01  9.32888E-06  1.19098E-08  5.28220E-08  3.41763E-11  1.51604E-10  7.92341E-09  1.74752E-09
  3.750E-01  1.07092E-05  7.46942E-09  4.73457E-08  2.29634E-11  1.45593E-10  1.01772E-08  1.55533E-09
  4.000E-01  1.21846E-05  4.06549E-09  4.25601E-08  1.33295E-11  1.39603E-10  1.16594E-08  1.48392E-09
  4.250E-01  1.37553E-05  1.45207E-09  3.83664E-08  5.05479E-12  1.33713E-10  9.33650E-09  1.92048E-09
  4.500E-01  1.54212E-05 -5.58638E-10  3.46798E-08 -2.06740E-12  1.27975E-10  1.56143E-08  1.12939E-09
  4.750E-01  1.71822E-05 -2.10903E-09  3.14272E-08 -8.22109E-12  1.22416E-10  7.31400E-09  2.21731E-09
  5.000E-01  1.90385E-05 -3.30654E-09  2.85470E-08 -1.35637E-11  1.17050E-10  1.94809E-08  6.98700E-10
  5.250E-01  2.09899E-05 -4.23197E-09  2.59869E-08 -1.82259E-11  1.11881E-10  4.04506E-09  2.42824E-09
  5.500E-01  2.30365E-05 -4.94600E-09  2.37026E-08 -2.23142E-11  1.06906E-10  2.29214E-08  2.10100E-10
  5.750E-01  2.51783E-05 -5.49434E-09  2.16573E-08 -2.59140E-11  1.02122E-10  4.51630E-10  2.53927E-09
  6.000E-01  2.74153E-05 -5.91154E-09  1.98197E-08 -2.90934E-11  9.75207E-11  2.55817E-08  3.15468E-10
  6.250E-01  2.97475E-05 -6.22393E-09  1.81636E-08 -3.19068E-11  9.30964E-11  6.06576E-09  2.54028E-09
  6.500E-01  3.21749E-05 -6.45181E-09  1.66669E-08 -3.43977E-11  8.88423E-11  2.71127E-08  8.54710E-10
  6.750E-01  3.46974E-05 -6.61095E-09  1.53107E-08 -3.66016E-11  8.47526E-11  1.25901E-08  2.42577E-09
  7.000E-01  3.73152E-05 -6.71383E-09  1.40791E-08 -3.85478E-11  8.08216E-11  2.71967E-08  1.38266E-09
  7.250E-01  4.00281E-05 -6.77042E-09  1.29582E-08 -4.02610E-11  7.70445E-11  1.97226E-08  2.19553E-09
  7.500E-01  4.28362E-05 -6.78883E-09  1.19364E-08 -4.17626E-11  7.34165E-11  2.55747E-08  1.87378E-09
  7.750E-01  4.57395E-05 -6.77569E-09  1.10033E-08 -4.30712E-11  6.99334E-11  2.70774E-08  1.85505E-09
  8.000E-01  4.87380E-05 -6.73652E-09  1.01499E-08 -4.42037E-11  6.65908E-11  2.20724E-08  2.30325E-09
  8.250E-01  5.18317E-05 -6.67595E-09  9.36842E-09 -4.51753E-11  6.33846E-11  3.42028E-08  1.41543E-09
  8.500E-01  5.50205E-05 -6.59787E-09  8.65188E-09 -4.60001E-11  6.03107E-11  1.66201E-08  2.64828E-09
  8.750E-01  5.83045E-05 -6.50559E-09  7.99414E-09 -4.66909E-11  5.73648E-11  4.06056E-08  8.93061E-10
  9.000E-01  6.16838E-05 -6.40192E-09  7.38971E-09 -4.72598E-11  5.45427E-11  9.26790E-09  2.88930E-09
  9.250E-01  6.51582E-05 -6.28925E-09  6.83370E-09 -4.77180E-11  5.18401E-11  4.57792E-08  3.08867E-10
  9.500E-01  6.87277E-05 -6.16962E-09  6.32174E-09 -4.80757E-11  4.92525E-11  1.93600E-10  3.01104E-09
  9.750E-01  7.23925E-05 -6.04475E-09  5.84987E-09 -4.83425E-11  4.67756E-11  4.92347E-08  3.12537E-10
  1.000E+00  7.61524E-05 -5.91613E-09  5.41455E-09 -4.85273E-11  4.44050E-11  5.21728E-12  6.87399E-12
  1.100E+00  9.21439E-05 -5.38615E-09  3.97923E-09 -4.85993E-11  3.58973E-11  1.15593E-11  8.87020E-13
  1.200E+00  1.09658E-04 -4.86605E-09  2.92126E-09 -4.78991E-11  2.87486E-11  1.36232E-11  2.73456E-12
  1.300E+00  1.28695E-04 -4.38066E-09  2.13096E-09 -4.67159E-11  2.27182E-11  1.27748E-11  4.44062E-12
  1.400E+00  1.49255E-04 -3.93921E-09  1.53337E-09 -4.52408E-11  1.76040E-11  1.01750E-11  4.73572E-12
  1.500E+00  1.71338E-04 -3.54298E-09  1.07670E-09 -4.35979E-11  1.32430E-11  6.77430E-12  4.10267E-12
  1.600E+00  1.94942E-04 -3.18963E-09  7.24643E-10 -4.18676E-11  9.50564E-12  3.30423E-12  2.96507E-12
  1.700E+00  2.20070E-04 -2.87534E-09  4.51371E-10 -4.01021E-11  6.28915E-12  2.82087E-13  1.66403E-12
  1.800E+00  2.46720E-04 -2.59591E-09  2.38208E-10 -3.83357E-11  3.51174E-12  1.98175E-12  4.51798E-13
  1.900E+00  2.74892E-04 -2.34731E-09  7.14336E-11 -3.65913E-11  1.10748E-12  3.36095E-12  5.11408E-13
  2.000E+00  3.04586E-04 -2.12584E-09 -5.91899E-11 -3.48841E-11 -9.77381E-13  3.87742E-12  1.14470E-12
  2.100E+00  3.35803E-04 -1.92823E-09 -1.61406E-10 -3.32244E-11 -2.78727E-12  3.66270E-12  1.43706E-12
  2.200E+00  3.68542E-04 -1.75158E-09 -2.41147E-10 -3.16187E-11 -4.35929E-12  2.91855E-12  1.42763E-12
  2.300E+00  4.02802E-04 -1.59337E-09 -3.03005E-10 -3.00711E-11 -5.72479E-12  1.87267E-12  1.18855E-12
  2.400E+00  4.38585E-04 -1.45143E-09 -3.50570E-10 -2.85840E-11 -6.91041E-12  7.45664E-13  8.08284E-13
  2.500E+00  4.75889E-04 -1.32383E-09 -3.86669E-10 -2.71582E-11 -7.93897E-12  2.75918E-13  3.75434E-13
  2.600E+00  5.14715E-04 -1.20893E-09 -4.13547E-10 -2.57937E-11 -8.83008E-12  1.05787E-12  3.28793E-14
  2.700E+00  5.55063E-04 -1.10526E-09 -4.32994E-10 -2.44896E-11 -9.60072E-12  1.52855E-12  3.58851E-13
  2.800E+00  5.96931E-04 -1.01158E-09 -4.46445E-10 -2.32446E-11 -1.02656E-11  1.67164E-12  5.67534E-13
  2.900E+00  6.40321E-04 -9.26770E-10 -4.55058E-10 -2.20569E-11 -1.08374E-11  1.52506E-12  6.49149E-13
  3.000E+00  6.85233E-04 -8.49863E-10 -4.59769E-10 -2.09246E-11 -1.13273E-11  1.16114E-12  6.13677E-13
  3.100E+00  7.31665E-04 -7.80011E-10 -4.61335E-10 -1.98454E-11 -1.17450E-11  6.72016E-13  4.86126E-13
  3.200E+00  7.79618E-04 -7.16467E-10 -4.60375E-10 -1.88171E-11 -1.20989E-11  1.54110E-13  3.02042E-13
  3.300E+00  8.29092E-04 -6.58571E-10 -4.57391E-10 -1.78375E-11 -1.23965E-11  3.07378E-13  9.94955E-14
  3.400E+00  8.80086E-04 -6.05744E-10 -4.52796E-10 -1.69042E-11 -1.26442E-11  6.49937E-13  8.87837E-14
  3.500E+00  9.32601E-04 -5.57472E-10 -4.46926E-10 -1.60150E-11 -1.28477E-11  8.37699E-13  2.34404E-13
  3.600E+00  9.86636E-04 -5.13302E-10 -4.40058E-10 -1.51677E-11 -1.30122E-11  8.64486E-13  3.22804E-13
  3.700E+00  1.04219E-03 -4.72830E-10 -4.32417E-10 -1.43602E-11 -1.31419E-11  7.49518E-13  3.46934E-13
  3.800E+00  1.09927E-03 -4.35698E-10 -4.24190E-10 -1.35904E-11 -1.32408E-11  5.30319E-13  3.13682E-13
  3.900E+00  1.15786E-03 -4.01590E-10 -4.15529E-10 -1.28563E-11 -1.33123E-11  2.56198E-13  2.35095E-13
  4.000E+00  1.21797E-03 -3.70220E-10 -4.06561E-10 -1.21561E-11 -1.33594E-11  2.27527E-14  1.29819E-13
  4.100E+00  1.27961E-03 -3.41336E-10 -3.97387E-10 -1.14881E-11 -1.33850E-11  2.60952E-13  1.73374E-14
  4.200E+00  1.34276E-03 -3.14712E-10 -3.88092E-10 -1.08504E-11 -1.33913E-11  4.27187E-13  8.33550E-14
  4.300E+00  1.40743E-03 -2.90144E-10 -3.78744E-10 -1.02417E-11 -1.33805E-11  5.03547E-13  1.58663E-13
  4.400E+00  1.47362E-03 -2.67450E-10 -3.69401E-10 -9.66022E-12 -1.33544E-11  4.89794E-13  1.99884E-13
  4.500E+00  1.54133E-03 -2.46468E-10 -3.60106E-10 -9.10470E-12 -1.33149E-11  3.99125E-13  2.04624E-13
  4.600E+00  1.61056E-03 -2.27050E-10 -3.50898E-10 -8.57375E-12 -1.32633E-11  2.54789E-13  1.76870E-13
  4.700E+00  1.68131E-03 -2.09063E-10 -3.41806E-10 -8.06613E-12 -1.32011E-11  8.66935E-14  1.24204E-13
  4.800E+00  1.75357E-03 -1.92388E-10 -3.32852E-10 -7.58063E-12 -1.31294E-11  7.58303E-14  5.82032E-14
  4.900E+00  1.82735E-03 -1.76916E-10 -3.24055E-10 -7.11613E-12 -1.30493E-11  2.07293E-13  1.00041E-14
  5.000E+00  1.90265E-03 -1.62550E-10 -3.15430E-10 -6.67158E-12 -1.29618E-11  2.90593E-13  6.89360E-14
  5.100E+00  1.97947E-03 -1.49200E-10 -3.06987E-10 -6.24599E-12 -1.28678E-11  3.17450E-13  1.10918E-13
  5.200E+00  2.05780E-03 -1.36786E-10 -2.98734E-10 -5.83840E-12 -1.27680E-11  2.90301E-13  1.31006E-13
  5.300E+00  2.13765E-03 -1.25235E-10 -2.90676E-10 -5.44795E-12 -1.26631E-11  2.19169E-13  1.28322E-13
  5.400E+00  2.21902E-03 -1.14480E-10 -2.82817E-10 -5.07379E-12 -1.25538E-11  1.20366E-13  1.06021E-13
  5.500E+00  2.30190E-03 -1.04459E-10 -2.75158E-10 -4.71515E-12 -1.24407E-11  1.26193E-14  6.90348E-14
  5.600E+00  2.38630E-03 -9.51185E-11 -2.67701E-10 -4.37126E-12 -1.23242E-11  8.58041E-14  2.48728E-14
  5.700E+00  2.47222E-03 -8.64063E-11 -2.60443E-10 -4.04145E-12 -1.22048E-11  1.60066E-13  1.86343E-14
  5.800E+00  2.55965E-03 -7.82765E-11 -2.53385E-10 -3.72504E-12 -1.20830E-11  2.00732E-13  5.52338E-14
  5.900E+00  2.64859E-03 -7.06865E-11 -2.46522E-10 -3.42142E-12 -1.19590E-11  2.04730E-13  7.95748E-14
  6.000E+00  2.73905E-03 -6.35973E-11 -2.39854E-10 -3.12999E-12 -1.18334E-11  1.75197E-13  8.90862E-14
  6.100E+00  2.83103E-03 -5.69730E-11 -2.33375E-10 -2.85019E-12 -1.17062E-11  1.20221E-13  8.37388E-14
  6.200E+00  2.92452E-03 -5.07810E-11 -2.27083E-10 -2.58150E-12 -1.15780E-11  5.13438E-14  6.57933E-14
  6.300E+00  3.01952E-03 -4.49908E-11 -2.20973E-10 -2.32342E-12 -1.14488E-11  1.91776E-14  3.91079E-14
  6.400E+00  3.11604E-03 -3.95746E-11 -2.15041E-10 -2.07547E-12 -1.13189E-11  7.95680E-14  8.66375E-15
  6.500E+00  3.21407E-03 -3.45069E-11 -2.09283E-10 -1.83721E-12 -1.11885E-11  1.21109E-13  2.03405E-14
  6.600E+00  3.31362E-03 -2.97639E-11 -2.03695E-10 -1.60821E-12 -1.10579E-11  1.39091E-13  4.36952E-14
  6.700E+00  3.41468E-03 -2.53235E-11 -1.98271E-10 -1.38808E-12 -1.09272E-11  1.32627E-13  5.80861E-14
  6.800E+00  3.51725E-03 -2.11661E-11 -1.93007E-10 -1.17642E-12 -1.07964E-11  1.05345E-13  6.21231E-14
  6.900E+00  3.62133E-03 -1.72724E-11 -1.87899E-10 -9.72878E-13 -1.06659E-11  6.35262E-14  5.61315E-14
  7.000E+00  3.72692E-03 -1.36253E-11 -1.82942E-10 -7.77111E-13 -1.05356E-11  1.54057E-14  4.18077E-14
  7.100E+00  3.83403E-03 -1.02092E-11 -1.78132E-10 -5.88791E-13 -1.04057E-11  3.07348E-14  2.21278E-14
  7.200E+00  3.94265E-03 -7.00825E-12 -1.73464E-10 -4.07607E-13 -1.02763E-11  6.74897E-14  6.45164E-16
  7.300E+00  4.05278E-03 -4.00970E-12 -1.68934E-10 -2.33264E-13 -1.01475E-11  8.98530E-14  1.91495E-14
