 #
 # Projectile: electron
 # Kinetic energy = 6.00000E+06 eV = 2.20496E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.31931E-18 cm**2 = 1.54245E-01 a0**2
 # 1st transport cross section = 8.56384E-23 cm**2 = 3.05820E-06 a0**2
 # 2nd transport cross section = 2.40039E-22 cm**2 = 8.57195E-06 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  1.18122E-12  4.21822E+04
  1.000E-04  7.61557E-13  1.18121E-12  4.21818E+04
  1.250E-04  1.18994E-12  1.18121E-12  4.21816E+04
  1.500E-04  1.71346E-12  1.18120E-12  4.21814E+04
  1.750E-04  2.33225E-12  1.18119E-12  4.21811E+04
  2.000E-04  3.04617E-12  1.18118E-12  4.21807E+04
  2.250E-04  3.85530E-12  1.18117E-12  4.21803E+04
  2.500E-04  4.75964E-12  1.18116E-12  4.21798E+04
  2.750E-04  5.75917E-12  1.18114E-12  4.21793E+04
  3.000E-04  6.85391E-12  1.18113E-12  4.21788E+04
  3.250E-04  8.04379E-12  1.18111E-12  4.21782E+04
  3.500E-04  9.32893E-12  1.18109E-12  4.21776E+04
  3.750E-04  1.07092E-11  1.18107E-12  4.21769E+04
  4.000E-04  1.21847E-11  1.18105E-12  4.21761E+04
  4.250E-04  1.37554E-11  1.18103E-12  4.21754E+04
  4.500E-04  1.54213E-11  1.18101E-12  4.21745E+04
  4.750E-04  1.71823E-11  1.18098E-12  4.21737E+04
  5.000E-04  1.90386E-11  1.18096E-12  4.21727E+04
  5.250E-04  2.09900E-11  1.18093E-12  4.21718E+04
  5.500E-04  2.30367E-11  1.18090E-12  4.21707E+04
  5.750E-04  2.51785E-11  1.18087E-12  4.21697E+04
  6.000E-04  2.74156E-11  1.18084E-12  4.21686E+04
  6.250E-04  2.97478E-11  1.18081E-12  4.21674E+04
  6.500E-04  3.21752E-11  1.18077E-12  4.21662E+04
  6.750E-04  3.46979E-11  1.18074E-12  4.21649E+04
  7.000E-04  3.73157E-11  1.18070E-12  4.21636E+04
  7.250E-04  4.00286E-11  1.18066E-12  4.21623E+04
  7.500E-04  4.28368E-11  1.18062E-12  4.21609E+04
  7.750E-04  4.57402E-11  1.18058E-12  4.21594E+04
  8.000E-04  4.87388E-11  1.18054E-12  4.21579E+04
  8.250E-04  5.18325E-11  1.18050E-12  4.21564E+04
  8.500E-04  5.50215E-11  1.18045E-12  4.21548E+04
  8.750E-04  5.83057E-11  1.18041E-12  4.21532E+04
  9.000E-04  6.16850E-11  1.18036E-12  4.21515E+04
  9.250E-04  6.51595E-11  1.18031E-12  4.21498E+04
  9.500E-04  6.87293E-11  1.18026E-12  4.21480E+04
  9.750E-04  7.23943E-11  1.18021E-12  4.21461E+04
  1.000E-03  7.61544E-11  1.18016E-12  4.21443E+04
  1.250E-03  1.18991E-10  1.17956E-12  4.21230E+04
  1.500E-03  1.71347E-10  1.17883E-12  4.20969E+04
  1.750E-03  2.33223E-10  1.17797E-12  4.20662E+04
  2.000E-03  3.04617E-10  1.17698E-12  4.20309E+04
  2.250E-03  3.85531E-10  1.17586E-12  4.19908E+04
  2.500E-03  4.75965E-10  1.17461E-12  4.19462E+04
  2.750E-03  5.75917E-10  1.17323E-12  4.18970E+04
