 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  47,   projectile: electron
 #  Kinetic energy = 6.00000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  5.500E-03  2.30367E-09  1.06636E-06  1.13051E-07  4.71648E-11  5.00037E-12  6.84031E-10  6.30593E-08
  5.750E-03  2.51785E-09  1.06504E-06  1.13038E-07  4.92474E-11  5.22709E-12  4.05483E-10  5.88594E-08
  6.000E-03  2.74156E-09  1.06366E-06  1.13026E-07  5.13220E-11  5.45374E-12  1.34339E-10  5.46439E-08
  6.250E-03  2.97478E-09  1.06222E-06  1.13012E-07  5.33885E-11  5.68032E-12  1.27670E-10  5.04300E-08
  6.500E-03  3.21752E-09  1.06074E-06  1.12998E-07  5.54465E-11  5.90681E-12  3.78894E-10  4.62347E-08
  6.750E-03  3.46978E-09  1.05920E-06  1.12984E-07  5.74957E-11  6.13321E-12  6.17774E-10  4.20745E-08
  7.000E-03  3.73156E-09  1.05762E-06  1.12969E-07  5.95358E-11  6.35953E-12  8.42855E-10  3.79657E-08
  7.250E-03  4.00286E-09  1.05598E-06  1.12954E-07  6.15666E-11  6.58575E-12  1.05280E-09  3.39237E-08
  7.500E-03  4.28368E-09  1.05429E-06  1.12938E-07  6.35879E-11  6.81189E-12  1.24638E-09  2.99638E-08
  7.750E-03  4.57402E-09  1.05256E-06  1.12921E-07  6.55993E-11  7.03792E-12  1.42253E-09  2.61003E-08
  8.000E-03  4.87388E-09  1.05077E-06  1.12904E-07  6.76007E-11  7.26386E-12  1.58030E-09  2.23470E-08
  8.250E-03  5.18326E-09  1.04894E-06  1.12887E-07  6.95918E-11  7.48969E-12  1.71889E-09  1.87167E-08
  8.500E-03  5.50215E-09  1.04707E-06  1.12869E-07  7.15723E-11  7.71541E-12  1.83765E-09  1.52216E-08
  8.750E-03  5.83057E-09  1.04514E-06  1.12850E-07  7.35421E-11  7.94102E-12  1.93611E-09  1.18726E-08
  9.000E-03  6.16850E-09  1.04318E-06  1.12831E-07  7.55009E-11  8.16653E-12  2.01393E-09  8.68012E-09
  9.250E-03  6.51596E-09  1.04116E-06  1.12811E-07  7.74486E-11  8.39191E-12  2.07094E-09  5.65319E-09
  9.500E-03  6.87293E-09  1.03911E-06  1.12791E-07  7.93848E-11  8.61718E-12  2.10713E-09  2.79997E-09
  9.750E-03  7.23942E-09  1.03701E-06  1.12770E-07  8.13095E-11  8.84232E-12  2.12267E-09  1.27534E-10
  1.000E-02  7.61544E-09  1.03488E-06  1.12749E-07  8.32225E-11  9.06734E-12  2.11787E-09  2.35816E-09
  1.250E-02  1.18991E-08  1.01142E-06  1.12508E-07  1.01670E-10  1.13099E-11  1.12249E-09  1.64322E-08
  1.500E-02  1.71347E-08  9.84805E-07  1.12216E-07  1.18794E-10  1.35367E-11  6.56259E-10  1.32435E-08
  1.750E-02  2.33223E-08  9.55924E-07  1.11875E-07  1.34529E-10  1.57448E-11  1.69572E-09  1.74580E-09
  2.000E-02  3.04617E-08  9.25584E-07  1.11485E-07  1.48867E-10  1.79314E-11  1.20961E-09  7.47912E-09
  2.250E-02  3.85531E-08  8.94485E-07  1.11050E-07  1.61848E-10  2.00940E-11  2.89312E-10  8.54984E-09
  2.500E-02  4.75965E-08  8.63200E-07  1.10570E-07  1.73542E-10  2.22302E-11  1.47453E-09  2.73475E-09
  2.750E-02  5.75917E-08  8.32170E-07  1.10048E-07  1.84034E-10  2.43379E-11  1.33672E-09  4.04450E-09
  3.000E-02  6.85389E-08  8.01720E-07  1.09486E-07  1.93418E-10  2.64149E-11  2.62750E-11  6.35069E-09
  3.250E-02  8.04380E-08  7.72074E-07  1.08887E-07  2.01788E-10  2.84594E-11  1.29472E-09  3.13625E-09
  3.500E-02  9.32891E-08  7.43371E-07  1.08251E-07  2.09231E-10  3.04697E-11  1.46458E-09  2.17802E-09
  3.750E-02  1.07092E-07  7.15690E-07  1.07583E-07  2.15829E-10  3.24445E-11  3.32941E-10  4.99909E-09
  4.000E-02  1.21847E-07  6.89066E-07  1.06882E-07  2.21653E-10  3.43822E-11  1.10419E-09  3.32998E-09
  4.250E-02  1.37554E-07  6.63499E-07  1.06153E-07  2.26768E-10  3.62819E-11  1.57210E-09  9.46077E-10
  4.500E-02  1.54213E-07  6.38970E-07  1.05397E-07  2.31231E-10  3.81425E-11  6.40617E-10  4.00851E-09
  4.750E-02  1.71823E-07  6.15450E-07  1.04616E-07  2.35093E-10  3.99631E-11  8.81759E-10  3.40937E-09
  5.000E-02  1.90386E-07  5.92898E-07  1.03812E-07  2.38399E-10  4.17430E-11  1.64453E-09  3.56417E-11
  5.250E-02  2.09900E-07  5.71274E-07  1.02986E-07  2.41189E-10  4.34818E-11  9.47636E-10  3.19361E-09
  5.500E-02  2.30367E-07  5.50535E-07  1.02142E-07  2.43501E-10  4.51789E-11  6.18733E-10  3.40462E-09
  5.750E-02  2.51785E-07  5.30640E-07  1.01281E-07  2.45370E-10  4.68341E-11  1.67017E-09  6.81363E-10
  6.000E-02  2.74156E-07  5.11549E-07  1.00403E-07  2.46827E-10  4.84471E-11  1.24708E-09  2.47194E-09
  6.250E-02  2.97478E-07  4.93225E-07  9.95122E-08  2.47902E-10  5.00178E-11  3.12700E-10  3.32687E-09
  6.500E-02  3.21752E-07  4.75634E-07  9.86087E-08  2.48623E-10  5.15463E-11  1.63895E-09  1.26366E-09
  6.750E-02  3.46978E-07  4.58741E-07  9.76944E-08  2.49015E-10  5.30326E-11  1.52885E-09  1.80350E-09
  7.000E-02  3.73156E-07  4.42517E-07  9.67708E-08  2.49105E-10  5.44768E-11  3.45310E-11  3.18031E-09
  7.250E-02  4.00286E-07  4.26933E-07  9.58393E-08  2.48916E-10  5.58793E-11  1.54224E-09  1.73914E-09
  7.500E-02  4.28368E-07  4.11961E-07  9.49011E-08  2.48469E-10  5.72403E-11  1.78052E-09  1.16895E-09
  7.750E-02  4.57402E-07  3.97578E-07  9.39575E-08  2.47787E-10  5.85603E-11  4.17434E-10  2.96671E-09
  8.000E-02  4.87388E-07  3.83757E-07  9.30098E-08  2.46889E-10  5.98396E-11  1.37313E-09  2.12023E-09
  8.250E-02  5.18325E-07  3.70478E-07  9.20589E-08  2.45794E-10  6.10787E-11  1.98795E-09  5.60631E-10
  8.500E-02  5.50215E-07  3.57719E-07  9.11061E-08  2.44521E-10  6.22783E-11  8.26808E-10  2.68763E-09
  8.750E-02  5.83057E-07  3.45458E-07  9.01523E-08  2.43085E-10  6.34389E-11  1.12720E-09  2.41113E-09
  9.000E-02  6.16850E-07  3.33677E-07  8.91985E-08  2.41504E-10  6.45610E-11  2.13606E-09  2.16443E-11
  9.250E-02  6.51596E-07  3.22357E-07  8.82455E-08  2.39792E-10  6.56455E-11  1.24980E-09  2.34578E-09
  9.500E-02  6.87293E-07  3.11479E-07  8.72942E-08  2.37963E-10  6.66930E-11  8.03255E-10  2.61174E-09
  9.750E-02  7.23942E-07  3.01028E-07  8.63454E-08  2.36030E-10  6.77041E-11  2.20975E-09  5.72983E-10
  1.000E-01  7.61543E-07  2.90985E-07  8.53998E-08  2.34006E-10  6.86797E-11  1.67012E-09  1.94588E-09
  1.250E-01  1.18991E-06  2.09838E-07  7.62512E-08  2.10937E-10  7.66532E-11  1.14490E-09  2.47892E-09
  1.500E-01  1.71347E-06  1.55309E-07  6.79304E-08  1.87348E-10  8.19466E-11  1.09360E-10  2.70750E-09
  1.750E-01  2.33223E-06  1.18313E-07  6.06048E-08  1.66507E-10  8.52949E-11  1.38550E-09  2.56202E-09
  2.000E-01  3.04617E-06  9.27210E-08  5.42640E-08  1.49132E-10  8.72815E-11  3.11788E-09  2.03095E-09
  2.250E-01  3.85531E-06  7.45129E-08  4.88108E-08  1.34827E-10  8.83247E-11  4.74005E-09  1.17912E-09
  2.500E-01  4.75964E-06  6.11186E-08  4.41183E-08  1.22879E-10  8.87044E-11  5.86388E-09  1.32019E-10
  2.750E-01  5.75916E-06  5.09222E-08  4.00603E-08  1.12618E-10  8.86005E-11  6.14856E-09  9.53151E-10
  3.000E-01  6.85388E-06  4.29149E-08  3.65262E-08  1.03537E-10  8.81288E-11  5.37144E-09  1.91525E-09
  3.250E-01  8.04378E-06  3.64641E-08  3.34246E-08  9.53055E-11  8.73663E-11  3.47832E-09  2.61160E-09
  3.500E-01  9.32888E-06  3.11659E-08  3.06828E-08  8.77238E-11  8.63694E-11  6.12005E-10  2.93577E-09
  3.750E-01  1.07092E-05  2.67540E-08  2.82437E-08  8.06846E-11  8.51831E-11  2.88554E-09  2.83139E-09
  4.000E-01  1.21846E-05  2.30454E-08  2.60627E-08  7.41339E-11  8.38460E-11  6.50322E-09  2.30128E-09
  4.250E-01  1.37553E-05  1.99082E-08  2.41043E-08  6.80445E-11  8.23929E-11  9.62565E-09  1.40983E-09
  4.500E-01  1.54212E-05  1.72426E-08  2.23400E-08  6.24004E-11  8.08548E-11  1.16282E-08  2.77128E-10
  4.750E-01  1.71822E-05  1.49703E-08  2.07464E-08  5.71872E-11  7.92589E-11  1.19896E-08  9.35699E-10
  5.000E-01  1.90385E-05  1.30283E-08  1.93036E-08  5.23879E-11  7.76289E-11  1.04027E-08  2.04869E-09
  5.250E-01  2.09899E-05  1.13643E-08  1.79948E-08  4.79820E-11  7.59846E-11  6.86121E-09  2.88969E-09
  5.500E-01  2.30365E-05  9.93523E-09  1.68054E-08  4.39456E-11  7.43420E-11  1.70119E-09  3.32144E-09
  5.750E-01  2.51783E-05  8.70460E-09  1.57226E-08  4.02523E-11  7.27138E-11  4.41497E-09  3.26435E-09
  6.000E-01  2.74153E-05  7.64195E-09  1.47350E-08  3.68748E-11  7.11098E-11  1.05771E-08  2.71118E-09
  6.250E-01  2.97475E-05  6.72163E-09  1.38326E-08  3.37853E-11  6.95371E-11  1.57591E-08  1.73070E-09
  6.500E-01  3.21749E-05  5.92209E-09  1.30066E-08  3.09571E-11  6.80006E-11  1.89860E-08  4.59473E-10
  6.750E-01  3.46974E-05  5.22523E-09  1.22491E-08  2.83647E-11  6.65036E-11  1.95080E-08  9.17326E-10
  7.000E-01  3.73152E-05  4.61582E-09  1.15530E-08  2.59845E-11  6.50480E-11  1.69519E-08  2.19319E-09
  7.250E-01  4.00281E-05  4.08109E-09  1.09122E-08  2.37947E-11  6.36346E-11  1.14216E-08  3.17160E-09
  7.500E-01  4.28362E-05  3.61033E-09  1.03211E-08  2.17756E-11  6.22635E-11  3.52490E-09  3.69647E-09
  7.750E-01  4.57395E-05  3.19452E-09  9.77479E-09  1.99097E-11  6.09341E-11  5.68313E-09  3.67708E-09
  8.000E-01  4.87380E-05  2.82605E-09  9.26900E-09  1.81812E-11  5.96454E-11  1.48366E-08  3.10345E-09
  8.250E-01  5.18317E-05  2.49855E-09  8.79983E-09  1.65763E-11  5.83964E-11  2.24589E-08  2.04957E-09
  8.500E-01  5.50205E-05  2.20660E-09  8.36385E-09  1.50828E-11  5.71855E-11  2.71973E-08  6.63982E-10
  8.750E-01  5.83045E-05  1.94562E-09  7.95801E-09  1.36898E-11  5.60114E-11  2.80541E-08  8.51335E-10
  9.000E-01  6.16838E-05  1.71173E-09  7.57958E-09  1.23879E-11  5.48726E-11  2.45780E-08  2.27054E-09
  9.250E-01  6.51582E-05  1.50161E-09  7.22616E-09  1.11688E-11  5.37676E-11  1.69787E-08  3.37774E-09
  9.500E-01  6.87277E-05  1.31244E-09  6.89558E-09  1.00253E-11  5.26949E-11  6.14244E-09  3.99987E-09
  9.750E-01  7.23925E-05  1.14177E-09  6.58590E-09  8.95076E-12  5.16532E-11  6.46176E-09  4.03374E-09
  1.000E+00  7.61524E-05  9.87530E-10  6.29540E-09  7.93969E-12  5.06412E-11  6.44216E-13  2.02959E-12
  1.100E+00  9.21439E-05  5.01952E-10  5.29627E-09  4.43757E-12  4.68660E-11  3.39025E-12  6.00133E-12
  1.200E+00  1.09658E-04  1.69791E-10  4.50384E-09  1.63498E-12  4.34784E-11  5.57889E-14  1.51929E-12
  1.300E+00  1.28695E-04 -5.98406E-11  3.86535E-09 -6.29937E-13  4.04255E-11  2.19752E-12  3.71656E-12
  1.400E+00  1.49255E-04 -2.18999E-10  3.34411E-09 -2.47074E-12  3.76656E-11  1.93434E-13  1.23771E-12
  1.500E+00  1.71338E-04 -3.28765E-10  2.91381E-09 -3.97168E-12  3.51645E-11  1.49431E-12  2.44312E-12
  1.600E+00  1.94942E-04 -4.03446E-10  2.55516E-09 -5.19770E-12  3.28931E-11  2.97751E-13  1.04802E-12
  1.700E+00  2.20070E-04 -4.52982E-10  2.25366E-09 -6.20005E-12  3.08261E-11  1.04747E-12  1.66748E-12
  1.800E+00  2.46720E-04 -4.84390E-10  1.99823E-09 -7.01965E-12  2.89411E-11  3.34458E-13  9.04071E-13
  1.900E+00  2.74892E-04 -5.02689E-10  1.78032E-09 -7.68943E-12  2.72183E-11  7.47533E-13  1.16387E-12
  2.000E+00  3.04586E-04 -5.11497E-10  1.59319E-09 -8.23597E-12  2.56402E-11  3.37468E-13  7.86986E-13
  2.100E+00  3.35803E-04 -5.13444E-10  1.43153E-09 -8.68079E-12  2.41914E-11  5.37950E-13  8.20916E-13
  2.200E+00  3.68542E-04 -5.10454E-10  1.29109E-09 -9.04137E-12  2.28579E-11  3.24054E-13  6.87799E-13
  2.300E+00  4.02802E-04 -5.03939E-10  1.16846E-09 -9.33193E-12  2.16279E-11  3.87388E-13  5.79653E-13
  2.400E+00  4.38585E-04 -4.94942E-10  1.06085E-09 -9.56408E-12  2.04905E-11  3.02004E-13  6.02277E-13
  2.500E+00  4.75889E-04 -4.84234E-10  9.66000E-10 -9.74734E-12  1.94366E-11  2.76532E-13  4.04950E-13
  2.600E+00  5.14715E-04 -4.72386E-10  8.82038E-10 -9.88953E-12  1.84578E-11  2.76358E-13  5.26861E-13
  2.700E+00  5.55063E-04 -4.59822E-10  8.07422E-10 -9.99711E-12  1.75468E-11  1.93638E-13  2.76390E-13
  2.800E+00  5.96931E-04 -4.46857E-10  7.40865E-10 -1.00754E-11  1.66974E-11  2.49437E-13  4.60397E-13
  2.900E+00  6.40321E-04 -4.33723E-10  6.81292E-10 -1.01290E-11  1.59037E-11  1.31130E-13  1.80125E-13
  3.000E+00  6.85233E-04 -4.20593E-10  6.27795E-10 -1.01614E-11  1.51608E-11  2.22948E-13  4.01304E-13
  3.100E+00  7.31665E-04 -4.07590E-10  5.79610E-10 -1.01759E-11  1.44643E-11  8.36392E-14  1.08414E-13
  3.200E+00  7.79618E-04 -3.94806E-10  5.36083E-10 -1.01751E-11  1.38102E-11  1.96957E-13  3.48536E-13
  3.300E+00  8.29092E-04 -3.82304E-10  4.96659E-10 -1.01613E-11  1.31949E-11  4.72239E-14  5.45859E-14
  3.400E+00  8.80086E-04 -3.70130E-10  4.60860E-10 -1.01363E-11  1.26153E-11  1.72631E-13  3.01464E-13
  3.500E+00  9.32601E-04 -3.58313E-10  4.28275E-10 -1.01017E-11  1.20686E-11  1.99727E-14  1.36655E-14
  3.600E+00  9.86636E-04 -3.46871E-10  3.98548E-10 -1.00590E-11  1.15522E-11  1.50195E-13  2.59161E-13
  3.700E+00  1.04219E-03 -3.35813E-10  3.71370E-10 -1.00093E-11  1.10639E-11  7.72704E-16  1.67339E-14
  3.800E+00  1.09927E-03 -3.25143E-10  3.46473E-10 -9.95362E-12  1.06016E-11  1.29178E-13  2.21483E-13
  3.900E+00  1.15786E-03 -3.14859E-10  3.23621E-10 -9.89291E-12  1.01633E-11  1.60824E-14  3.85800E-14
  4.000E+00  1.21797E-03 -3.04956E-10  3.02607E-10 -9.82790E-12  9.74747E-12  1.10111E-13  1.87481E-13
  4.100E+00  1.27961E-03 -2.95426E-10  2.83252E-10 -9.75925E-12  9.35248E-12  2.69630E-14  5.44113E-14
  4.200E+00  1.34276E-03 -2.86259E-10  2.65394E-10 -9.68756E-12  8.97693E-12  9.28418E-14  1.57673E-13
  4.300E+00  1.40743E-03 -2.77446E-10  2.48892E-10 -9.61331E-12  8.61954E-12  3.49081E-14  6.52901E-14
  4.400E+00  1.47362E-03 -2.68973E-10  2.33619E-10 -9.53695E-12  8.27913E-12  7.71285E-14  1.31069E-13
  4.500E+00  1.54133E-03 -2.60829E-10  2.19465E-10 -9.45886E-12  7.95462E-12  3.96957E-14  7.19587E-14
  4.600E+00  1.61056E-03 -2.53002E-10  2.06330E-10 -9.37938E-12  7.64502E-12  6.30203E-14  1.07103E-13
  4.700E+00  1.68131E-03 -2.45479E-10  1.94123E-10 -9.29880E-12  7.34941E-12  4.27497E-14  7.53631E-14
  4.800E+00  1.75357E-03 -2.38248E-10  1.82766E-10 -9.21738E-12  7.06695E-12  5.02126E-14  8.56539E-14
  4.900E+00  1.82735E-03 -2.31297E-10  1.72186E-10 -9.13535E-12  6.79686E-12  4.40786E-14  7.69379E-14
  5.000E+00  1.90265E-03 -2.24613E-10  1.62320E-10 -9.05290E-12  6.53843E-12  3.93736E-14  6.76446E-14
  5.100E+00  1.97947E-03 -2.18186E-10  1.53108E-10 -8.97021E-12  6.29099E-12  4.38560E-14  7.58464E-14
  5.200E+00  2.05780E-03 -2.12004E-10  1.44499E-10 -8.88744E-12  6.05392E-12  3.00402E-14  5.17161E-14
  5.300E+00  2.13765E-03 -2.06057E-10  1.36444E-10 -8.80471E-12  5.82665E-12  4.26677E-14  7.36155E-14
  5.400E+00  2.21902E-03 -2.00334E-10  1.28901E-10 -8.72215E-12  5.60864E-12  2.16137E-14  3.78203E-14
  5.500E+00  2.30190E-03 -1.94825E-10  1.21831E-10 -8.63986E-12  5.39940E-12  4.07256E-14  6.98807E-14
  5.600E+00  2.38630E-03 -1.89521E-10  1.15197E-10 -8.55792E-12  5.19846E-12  1.40855E-14  2.55303E-14
  5.700E+00  2.47222E-03 -1.84412E-10  1.08968E-10 -8.47641E-12  5.00540E-12  3.80898E-14  6.56694E-14
  5.800E+00  2.55965E-03 -1.79491E-10  1.03114E-10 -8.39542E-12  4.81980E-12  7.95262E-15  1.52878E-14
  5.900E+00  2.64859E-03 -1.74748E-10  9.76076E-11 -8.31498E-12  4.64130E-12  3.53140E-14  6.11053E-14
  6.000E+00  2.73905E-03 -1.70176E-10  9.24245E-11 -8.23516E-12  4.46953E-12  2.50666E-15  6.87330E-15
  6.100E+00  2.83103E-03 -1.65768E-10  8.75420E-11 -8.15600E-12  4.30416E-12  3.22569E-14  5.55816E-14
  6.200E+00  2.92452E-03 -1.61516E-10  8.29392E-11 -8.07754E-12  4.14489E-12  1.44320E-15  3.89637E-16
  6.300E+00  3.01952E-03 -1.57413E-10  7.85970E-11 -7.99980E-12  3.99143E-12  2.84654E-14  5.01590E-14
  6.400E+00  3.11604E-03 -1.53453E-10  7.44979E-11 -7.92282E-12  3.84349E-12  4.90504E-15  6.20876E-15
  6.500E+00  3.21407E-03 -1.49631E-10  7.06258E-11 -7.84663E-12  3.70082E-12  2.52403E-14  4.47632E-14
  6.600E+00  3.31362E-03 -1.45939E-10  6.69658E-11 -7.77123E-12  3.56318E-12  7.78593E-15  1.08050E-14
  6.700E+00  3.41468E-03 -1.42372E-10  6.35040E-11 -7.69664E-12  3.43034E-12  2.17308E-14  3.92537E-14
  6.800E+00  3.51725E-03 -1.38926E-10  6.02279E-11 -7.62288E-12  3.30208E-12  9.57140E-15  1.40401E-14
  6.900E+00  3.62133E-03 -1.35594E-10  5.71256E-11 -7.54996E-12  3.17820E-12  1.88742E-14  3.36790E-14
  7.000E+00  3.72692E-03 -1.32373E-10  5.41863E-11 -7.47788E-12  3.05850E-12  1.07165E-14  1.67329E-14
  7.100E+00  3.83403E-03 -1.29257E-10  5.13999E-11 -7.40665E-12  2.94281E-12  1.63036E-14  2.91125E-14
  7.200E+00  3.94265E-03 -1.26243E-10  4.87572E-11 -7.33627E-12  2.83095E-12  1.18521E-14  1.85273E-14
  7.300E+00  4.05278E-03 -1.23326E-10  4.62493E-11 -7.26675E-12  2.72276E-12  1.29493E-14  2.35988E-14
  7.400E+00  4.16442E-03 -1.20502E-10  4.38683E-11 -7.19807E-12  2.61808E-12  1.23447E-14  1.98290E-14
  7.500E+00  4.27757E-03 -1.17767E-10  4.16066E-11 -7.13025E-12  2.51678E-12  9.92902E-15  1.94254E-14
  7.600E+00  4.39223E-03 -1.15119E-10  3.94573E-11 -7.06327E-12  2.41870E-12  1.24102E-14  2.03223E-14
