 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 5.95000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  6.500E-04  3.21752E-11  1.26855E-06  2.01546E-07  6.62657E-12  1.05286E-12  1.49005E-09  2.19113E-07
  6.750E-04  3.46979E-11  1.26854E-06  2.01546E-07  6.88136E-12  1.09336E-12  1.48855E-09  2.19005E-07
  7.000E-04  3.73157E-11  1.26853E-06  2.01545E-07  7.13615E-12  1.13385E-12  1.48700E-09  2.18892E-07
  7.250E-04  4.00286E-11  1.26851E-06  2.01545E-07  7.39093E-12  1.17434E-12  1.48540E-09  2.18776E-07
  7.500E-04  4.28368E-11  1.26850E-06  2.01545E-07  7.64569E-12  1.21484E-12  1.48374E-09  2.18655E-07
  7.750E-04  4.57402E-11  1.26848E-06  2.01545E-07  7.90045E-12  1.25533E-12  1.48202E-09  2.18531E-07
  8.000E-04  4.87388E-11  1.26846E-06  2.01544E-07  8.15520E-12  1.29582E-12  1.48025E-09  2.18402E-07
  8.250E-04  5.18325E-11  1.26845E-06  2.01544E-07  8.40994E-12  1.33631E-12  1.47842E-09  2.18270E-07
  8.500E-04  5.50215E-11  1.26843E-06  2.01544E-07  8.66466E-12  1.37681E-12  1.47653E-09  2.18133E-07
  8.750E-04  5.83057E-11  1.26841E-06  2.01544E-07  8.91938E-12  1.41730E-12  1.47460E-09  2.17993E-07
  9.000E-04  6.16850E-11  1.26839E-06  2.01543E-07  9.17409E-12  1.45779E-12  1.47260E-09  2.17848E-07
  9.250E-04  6.51595E-11  1.26837E-06  2.01543E-07  9.42878E-12  1.49828E-12  1.47056E-09  2.17699E-07
  9.500E-04  6.87293E-11  1.26836E-06  2.01543E-07  9.68347E-12  1.53878E-12  1.46845E-09  2.17547E-07
  9.750E-04  7.23943E-11  1.26834E-06  2.01542E-07  9.93814E-12  1.57927E-12  1.46630E-09  2.17390E-07
  1.000E-03  7.61544E-11  1.26831E-06  2.01542E-07  1.01928E-11  1.61976E-12  1.46408E-09  2.17230E-07
  1.250E-03  1.18991E-10  1.26808E-06  2.01539E-07  1.27387E-11  2.02466E-12  1.43901E-09  2.15405E-07
  1.500E-03  1.71347E-10  1.26780E-06  2.01534E-07  1.52829E-11  2.42954E-12  1.40864E-09  2.13189E-07
  1.750E-03  2.33223E-10  1.26746E-06  2.01529E-07  1.78254E-11  2.83439E-12  1.37315E-09  2.10589E-07
  2.000E-03  3.04617E-10  1.26707E-06  2.01523E-07  2.03656E-11  3.23921E-12  1.33273E-09  2.07614E-07
  2.250E-03  3.85531E-10  1.26663E-06  2.01516E-07  2.29034E-11  3.64399E-12  1.28760E-09  2.04276E-07
  2.500E-03  4.75965E-10  1.26614E-06  2.01509E-07  2.54383E-11  4.04872E-12  1.23802E-09  2.00586E-07
  2.750E-03  5.75917E-10  1.26560E-06  2.01500E-07  2.79702E-11  4.45341E-12  1.18425E-09  1.96558E-07
  3.000E-03  6.85389E-10  1.26501E-06  2.01491E-07  3.04986E-11  4.85804E-12  1.12660E-09  1.92206E-07
  3.250E-03  8.04380E-10  1.26436E-06  2.01481E-07  3.30234E-11  5.26262E-12  1.06536E-09  1.87545E-07
  3.500E-03  9.32891E-10  1.26367E-06  2.01470E-07  3.55441E-11  5.66714E-12  1.00088E-09  1.82592E-07
  3.750E-03  1.07092E-09  1.26292E-06  2.01459E-07  3.80605E-11  6.07158E-12  9.33503E-10  1.77365E-07
  4.000E-03  1.21847E-09  1.26213E-06  2.01446E-07  4.05724E-11  6.47596E-12  8.63601E-10  1.71882E-07
  4.250E-03  1.37554E-09  1.26129E-06  2.01433E-07  4.30793E-11  6.88026E-12  7.91548E-10  1.66163E-07
  4.500E-03  1.54213E-09  1.26039E-06  2.01419E-07  4.55811E-11  7.28447E-12  7.17731E-10  1.60227E-07
  4.750E-03  1.71823E-09  1.25945E-06  2.01405E-07  4.80774E-11  7.68860E-12  6.42549E-10  1.54095E-07
  5.000E-03  1.90386E-09  1.25846E-06  2.01389E-07  5.05679E-11  8.09264E-12  5.66400E-10  1.47788E-07
  5.250E-03  2.09900E-09  1.25742E-06  2.01373E-07  5.30524E-11  8.49659E-12  4.89692E-10  1.41328E-07
  5.500E-03  2.30367E-09  1.25633E-06  2.01356E-07  5.55306E-11  8.90043E-12  4.12829E-10  1.34737E-07
  5.750E-03  2.51785E-09  1.25519E-06  2.01338E-07  5.80022E-11  9.30417E-12  3.36215E-10  1.28038E-07
  6.000E-03  2.74156E-09  1.25401E-06  2.01319E-07  6.04669E-11  9.70780E-12  2.60250E-10  1.21252E-07
  6.250E-03  2.97478E-09  1.25278E-06  2.01300E-07  6.29245E-11  1.01113E-11  1.85328E-10  1.14402E-07
  6.500E-03  3.21752E-09  1.25150E-06  2.01279E-07  6.53747E-11  1.05147E-11  1.11836E-10  1.07511E-07
  6.750E-03  3.46978E-09  1.25017E-06  2.01258E-07  6.78172E-11  1.09180E-11  4.01469E-11  1.00602E-07
  7.000E-03  3.73156E-09  1.24880E-06  2.01237E-07  7.02519E-11  1.13211E-11  2.93778E-11  9.36954E-08
  7.250E-03  4.00286E-09  1.24739E-06  2.01214E-07  7.26784E-11  1.17241E-11  9.63907E-11  8.68148E-08
  7.500E-03  4.28368E-09  1.24592E-06  2.01190E-07  7.50964E-11  1.21270E-11  1.60564E-10  7.99812E-08
  7.750E-03  4.57402E-09  1.24442E-06  2.01166E-07  7.75058E-11  1.25297E-11  2.21587E-10  7.32158E-08
  8.000E-03  4.87388E-09  1.24287E-06  2.01141E-07  7.99063E-11  1.29323E-11  2.79171E-10  6.65390E-08
  8.250E-03  5.18326E-09  1.24127E-06  2.01116E-07  8.22977E-11  1.33347E-11  3.33048E-10  5.99708E-08
  8.500E-03  5.50215E-09  1.23964E-06  2.01089E-07  8.46796E-11  1.37370E-11  3.82977E-10  5.35304E-08
  8.750E-03  5.83057E-09  1.23795E-06  2.01062E-07  8.70520E-11  1.41391E-11  4.28739E-10  4.72362E-08
  9.000E-03  6.16850E-09  1.23623E-06  2.01034E-07  8.94146E-11  1.45410E-11  4.70145E-10  4.11056E-08
  9.250E-03  6.51596E-09  1.23447E-06  2.01005E-07  9.17672E-11  1.49428E-11  5.07029E-10  3.51553E-08
  9.500E-03  6.87293E-09  1.23266E-06  2.00975E-07  9.41094E-11  1.53444E-11  5.39259E-10  2.94008E-08
  9.750E-03  7.23942E-09  1.23081E-06  2.00945E-07  9.64413E-11  1.57458E-11  5.66728E-10  2.38567E-08
  1.000E-02  7.61544E-09  1.22893E-06  2.00914E-07  9.87624E-11  1.61471E-11  5.89359E-10  1.85365E-08
  1.250E-02  1.18991E-08  1.20795E-06  2.00559E-07  1.21346E-10  2.01483E-11  5.54127E-10  2.02606E-08
  1.500E-02  1.71347E-08  1.18357E-06  2.00129E-07  1.42677E-10  2.41261E-11  1.59837E-10  3.10697E-08
  1.750E-02  2.33223E-08  1.15638E-06  1.99625E-07  1.62632E-10  2.80762E-11  2.95059E-10  2.01437E-08
  2.000E-02  3.04617E-08  1.12698E-06  1.99049E-07  1.81139E-10  3.19945E-11  5.08050E-10  8.17771E-10
  2.250E-02  3.85531E-08  1.09592E-06  1.98403E-07  1.98166E-10  3.58769E-11  3.57259E-10  1.36380E-08
  2.500E-02  4.75965E-08  1.06374E-06  1.97689E-07  2.13719E-10  3.97198E-11  3.28444E-11  1.61326E-08
  2.750E-02  5.75917E-08  1.03089E-06  1.96910E-07  2.27831E-10  4.35196E-11  3.84411E-10  7.92858E-09
  3.000E-02  6.85389E-08  9.97768E-07  1.96068E-07  2.40557E-10  4.72730E-11  4.56072E-10  3.77861E-09
  3.250E-02  8.04380E-08  9.64690E-07  1.95167E-07  2.51964E-10  5.09770E-11  2.04570E-10  1.10487E-08
  3.500E-02  9.32891E-08  9.31924E-07  1.94209E-07  2.62129E-10  5.46288E-11  1.89129E-10  9.98511E-09
  3.750E-02  1.07092E-07  8.99676E-07  1.93197E-07  2.71134E-10  5.82259E-11  4.46647E-10  2.47821E-09
  4.000E-02  1.21847E-07  8.68105E-07  1.92134E-07  2.79061E-10  6.17660E-11  3.85892E-10  5.74799E-09
  4.250E-02  1.37554E-07  8.37327E-07  1.91023E-07  2.85990E-10  6.52470E-11  4.86899E-11  9.20351E-09
  4.500E-02  1.54213E-07  8.07425E-07  1.89868E-07  2.91999E-10  6.86671E-11  3.27011E-10  6.10754E-09
  4.750E-02  1.71823E-07  7.78453E-07  1.88670E-07  2.97162E-10  7.20248E-11  4.73139E-10  8.37927E-10
  5.000E-02  1.90386E-07  7.50446E-07  1.87434E-07  3.01548E-10  7.53187E-11  2.81338E-10  6.62663E-09
  5.250E-02  2.09900E-07  7.23418E-07  1.86161E-07  3.05222E-10  7.85478E-11  1.17027E-10  7.44091E-09
  5.500E-02  2.30367E-07  6.97372E-07  1.84855E-07  3.08244E-10  8.17110E-11  4.39820E-10  3.09496E-09
  5.750E-02  2.51785E-07  6.72301E-07  1.83519E-07  3.10670E-10  8.48077E-11  4.52764E-10  3.09848E-09
  6.000E-02  2.74156E-07  6.48190E-07  1.82155E-07  3.12551E-10  8.78372E-11  1.38732E-10  6.78447E-09
  6.250E-02  2.97478E-07  6.25017E-07  1.80766E-07  3.13934E-10  9.07993E-11  2.84268E-10  5.57370E-09
  6.500E-02  3.21752E-07  6.02758E-07  1.79354E-07  3.14864E-10  9.36938E-11  5.13576E-10  5.57833E-10
  6.750E-02  3.46978E-07  5.81386E-07  1.77922E-07  3.15381E-10  9.65205E-11  3.77662E-10  4.61222E-09
  7.000E-02  3.73156E-07  5.60872E-07  1.76472E-07  3.15522E-10  9.92795E-11  3.61337E-11  6.34713E-09
  7.250E-02  4.00286E-07  5.41186E-07  1.75006E-07  3.15321E-10  1.01971E-10  4.36739E-10  3.58355E-09
  7.500E-02  4.28368E-07  5.22298E-07  1.73526E-07  3.14809E-10  1.04596E-10  5.33424E-10  1.58369E-09
  7.750E-02  4.57402E-07  5.04178E-07  1.72035E-07  3.14017E-10  1.07153E-10  2.46237E-10  5.46661E-09
  8.000E-02  4.87388E-07  4.86794E-07  1.70534E-07  3.12970E-10  1.09645E-10  2.29171E-10  5.39463E-09
  8.250E-02  5.18325E-07  4.70117E-07  1.69025E-07  3.11693E-10  1.12071E-10  5.54159E-10  1.53752E-09
  8.500E-02  5.50215E-07  4.54118E-07  1.67509E-07  3.10210E-10  1.14432E-10  4.87809E-10  3.29612E-09
  8.750E-02  5.83057E-07  4.38769E-07  1.65989E-07  3.08541E-10  1.16728E-10  6.49960E-11  5.68941E-09
  9.000E-02  6.16850E-07  4.24043E-07  1.64466E-07  3.06705E-10  1.18962E-10  4.19488E-10  4.01974E-09
  9.250E-02  6.51596E-07  4.09912E-07  1.62941E-07  3.04720E-10  1.21133E-10  6.15966E-10  4.47850E-10
  9.500E-02  6.87293E-07  3.96352E-07  1.61416E-07  3.02603E-10  1.23242E-10  3.71852E-10  4.50991E-09
  9.750E-02  7.23942E-07  3.83338E-07  1.59892E-07  3.00369E-10  1.25291E-10  1.50734E-10  5.31156E-09
  1.000E-01  7.61543E-07  3.70845E-07  1.58370E-07  2.98031E-10  1.27280E-10  5.81829E-10  2.34574E-09
  1.250E-01  1.18991E-06  2.70065E-07  1.43463E-07  2.71299E-10  1.44126E-10  3.03941E-10  4.68726E-09
  1.500E-01  1.71347E-06  2.01684E-07  1.29559E-07  2.43126E-10  1.56190E-10  2.59017E-10  4.77984E-09
  1.750E-01  2.33223E-06  1.54022E-07  1.16940E-07  2.16616E-10  1.64474E-10  8.59865E-10  2.69146E-09
  2.000E-01  3.04617E-06  1.19745E-07  1.05636E-07  1.92467E-10  1.69801E-10  1.14965E-09  5.92354E-10
  2.250E-01  3.85531E-06  9.42844E-08  9.55609E-08  1.70487E-10  1.72808E-10  8.74811E-10  3.55858E-09
  2.500E-01  4.75964E-06  7.48104E-08  8.65858E-08  1.50304E-10  1.73976E-10  5.07035E-11  4.84327E-09
  2.750E-01  5.75916E-06  5.95574E-08  7.85807E-08  1.31624E-10  1.73682E-10  9.91583E-10  3.84407E-09
  3.000E-01  6.85388E-06  4.74028E-08  7.14272E-08  1.14285E-10  1.72224E-10  1.72759E-09  1.00064E-09
  3.250E-01  8.04378E-06  3.76073E-08  6.50235E-08  9.82237E-11  1.69850E-10  1.69265E-09  2.38179E-09
  3.500E-01  9.32888E-06  2.96601E-08  5.92831E-08  8.34251E-11  1.66768E-10  7.51542E-10  4.70942E-09
  3.750E-01  1.07092E-05  2.31901E-08  5.41319E-08  6.98850E-11  1.63155E-10  7.62702E-10  4.83918E-09
  4.000E-01  1.21846E-05  1.79150E-08  4.95056E-08  5.75858E-11  1.59160E-10  2.14496E-09  2.64174E-09
  4.250E-01  1.37553E-05  1.36120E-08  4.53475E-08  4.64875E-11  1.54905E-10  2.63872E-09  8.96428E-10
  4.500E-01  1.54212E-05  1.01020E-08  4.16073E-08  3.65276E-11  1.50490E-10  1.83962E-09  4.10881E-09
  4.750E-01  1.71822E-05  7.23853E-09  3.82397E-08  2.76256E-11  1.45994E-10  3.07394E-11  5.43421E-09
  5.000E-01  1.90385E-05  4.90195E-09  3.52039E-08  1.96900E-11  1.41479E-10  2.15156E-09  4.17846E-09
  5.250E-01  2.09899E-05  2.99413E-09  3.24634E-08  1.26246E-11  1.36990E-10  3.45681E-09  8.76865E-10
  5.500E-01  2.30365E-05  1.43495E-09  2.99855E-08  6.33353E-12  1.32559E-10  3.16637E-09  2.93193E-09
  5.750E-01  2.51783E-05  1.59216E-10  2.77407E-08  7.25786E-13  1.28211E-10  1.23119E-09  5.42528E-09
  6.000E-01  2.74153E-05 -8.85908E-10  2.57031E-08 -4.28261E-12  1.23959E-10  1.55411E-09  5.37078E-09
  6.250E-01  2.97475E-05 -1.74311E-09  2.38496E-08 -8.76706E-12  1.19813E-10  3.86707E-09  2.73498E-09
  6.500E-01  3.21749E-05 -2.44679E-09  2.21599E-08 -1.27940E-11  1.15779E-10  4.48177E-09  1.27348E-09
  6.750E-01  3.46974E-05 -3.02460E-09  2.06162E-08 -1.64208E-11  1.11857E-10  2.90866E-09  4.75870E-09
  7.000E-01  3.73152E-05 -3.49877E-09  1.92027E-08 -1.96968E-11  1.08047E-10  2.79913E-10  6.03527E-09
  7.250E-01  4.00281E-05 -3.88720E-09  1.79056E-08 -2.26637E-11  1.04348E-10  3.63678E-09  4.44341E-09
  7.500E-01  4.28362E-05 -4.20431E-09  1.67130E-08 -2.53568E-11  1.00757E-10  5.49177E-09  6.87596E-10
  7.750E-01  4.57395E-05 -4.46175E-09  1.56143E-08 -2.78057E-11  9.72714E-11  4.77744E-09  3.47400E-09
  8.000E-01  4.87380E-05 -4.66899E-09  1.46002E-08 -3.00353E-11  9.38885E-11  1.62269E-09  6.05294E-09
  8.250E-01  5.18317E-05 -4.83377E-09  1.36626E-08 -3.20666E-11  9.06053E-11  2.60770E-09  5.78102E-09
  8.500E-01  5.50205E-05 -4.96244E-09  1.27944E-08 -3.39175E-11  8.74189E-11  5.89493E-09  2.73343E-09
  8.750E-01  5.83045E-05 -5.06027E-09  1.19891E-08 -3.56031E-11  8.43268E-11  6.52585E-09  1.68141E-09
  9.000E-01  6.16838E-05 -5.13164E-09  1.12413E-08 -3.71368E-11  8.13265E-11  3.97620E-09  5.37265E-09
  9.250E-01  6.51582E-05 -5.18026E-09  1.05460E-08 -3.85299E-11  7.84158E-11  7.34119E-10  6.55780E-09
  9.500E-01  6.87277E-05 -5.20926E-09  9.89873E-09 -3.97927E-11  7.55925E-11  5.43273E-09  4.62367E-09
  9.750E-01  7.23925E-05 -5.22132E-09  9.29554E-09 -4.09344E-11  7.28546E-11  7.79249E-09  4.41664E-10
  1.000E+00  7.61524E-05 -5.21873E-09  8.73291E-09 -4.19633E-11  7.02003E-11  2.98258E-12  1.09498E-11
  1.100E+00  9.21439E-05 -5.09821E-09  6.82845E-09 -4.50943E-11  6.03811E-11  3.40894E-12  6.13740E-12
  1.200E+00  1.09658E-04 -4.86488E-09  5.36476E-09 -4.69433E-11  5.17515E-11  3.35601E-12  2.94184E-12
  1.300E+00  1.28695E-04 -4.57564E-09  4.22865E-09 -4.78330E-11  4.41915E-11  3.02014E-12  8.76992E-13
  1.400E+00  1.49255E-04 -4.26516E-09  3.33897E-09 -4.80185E-11  3.75781E-11  2.53216E-12  3.95082E-13
  1.500E+00  1.71338E-04 -3.95407E-09  2.63646E-09 -4.76974E-11  3.17909E-11  1.98063E-12  1.11019E-12
  1.600E+00  1.94942E-04 -3.65406E-09  2.07729E-09 -4.70187E-11  2.67177E-11  1.42464E-12  1.44155E-12
  1.700E+00  2.20070E-04 -3.37124E-09  1.62886E-09 -4.60923E-11  2.22586E-11  9.06683E-13  1.51337E-12
  1.800E+00  2.46720E-04 -3.10824E-09  1.26671E-09 -4.49978E-11  1.83269E-11  4.50775E-13  1.41867E-12
  1.900E+00  2.74892E-04 -2.86567E-09  9.72409E-10 -4.37927E-11  1.48491E-11  7.42705E-14  1.22407E-12
  2.000E+00  3.04586E-04 -2.64304E-09  7.31928E-10 -4.25178E-11  1.17634E-11  2.16634E-13  9.81228E-13
  2.100E+00  3.35803E-04 -2.43923E-09  5.34514E-10 -4.12027E-11  9.01798E-12  4.22703E-13  7.24942E-13
  2.200E+00  3.68542E-04 -2.25289E-09  3.71845E-10 -3.98686E-11  6.56962E-12  5.48529E-13  4.80208E-13
  2.300E+00  4.02802E-04 -2.08256E-09  2.37417E-10 -3.85310E-11  4.38184E-12  6.04014E-13  2.61771E-13
  2.400E+00  4.38585E-04 -1.92684E-09  1.26102E-10 -3.72013E-11  2.42382E-12  5.98853E-13  8.05683E-14
  2.500E+00  4.75889E-04 -1.78438E-09  3.38164E-11 -3.58876E-11  6.69270E-13  5.46693E-13  6.01297E-14
  2.600E+00  5.14715E-04 -1.65395E-09 -4.27151E-11 -3.45962E-11 -9.04397E-13  4.61443E-13  1.59913E-13
  2.700E+00  5.55063E-04 -1.53441E-09 -1.06144E-10 -3.33315E-11 -2.31671E-12  3.55298E-13  2.21139E-13
  2.800E+00  5.96931E-04 -1.42475E-09 -1.58629E-10 -3.20967E-11 -3.58470E-12  2.39800E-13  2.50320E-13
  2.900E+00  6.40321E-04 -1.32403E-09 -2.01944E-10 -3.08942E-11 -4.72327E-12  1.25623E-13  2.51354E-13
  3.000E+00  6.85233E-04 -1.23144E-09 -2.37550E-10 -2.97255E-11 -5.74556E-12  2.04564E-14  2.30897E-13
  3.100E+00  7.31665E-04 -1.14621E-09 -2.66660E-10 -2.85915E-11 -6.66320E-12  6.82583E-14  1.96167E-13
  3.200E+00  7.79618E-04 -1.06768E-09 -2.90284E-10 -2.74929E-11 -7.48650E-12  1.38093E-13  1.52261E-13
  3.300E+00  8.29092E-04 -9.95254E-10 -3.09267E-10 -2.64296E-11 -8.22466E-12  1.85355E-13  1.04884E-13
  3.400E+00  8.80086E-04 -9.28376E-10 -3.24320E-10 -2.54016E-11 -8.88589E-12  2.11113E-13  5.85857E-14
  3.500E+00  9.32601E-04 -8.66560E-10 -3.36040E-10 -2.44084E-11 -9.47753E-12  2.16596E-13  1.67094E-14
  3.600E+00  9.86636E-04 -8.09364E-10 -3.44932E-10 -2.34495E-11 -1.00062E-11  2.04275E-13  1.89595E-14
  3.700E+00  1.04219E-03 -7.56391E-10 -3.51425E-10 -2.25242E-11 -1.04777E-11  1.76577E-13  4.58954E-14
  3.800E+00  1.09927E-03 -7.07279E-10 -3.55883E-10 -2.16317E-11 -1.08975E-11  1.39668E-13  6.47018E-14
  3.900E+00  1.15786E-03 -6.61704E-10 -3.58613E-10 -2.07711E-11 -1.12703E-11  9.64808E-14  7.42760E-14
  4.000E+00  1.21797E-03 -6.19371E-10 -3.59880E-10 -1.99413E-11 -1.16003E-11  5.14072E-14  7.62295E-14
  4.100E+00  1.27961E-03 -5.80013E-10 -3.59908E-10 -1.91416E-11 -1.18916E-11  8.02062E-15  7.19254E-14
  4.200E+00  1.34276E-03 -5.43387E-10 -3.58891E-10 -1.83708E-11 -1.21476E-11  3.00632E-14  6.27775E-14
  4.300E+00  1.40743E-03 -5.09273E-10 -3.56993E-10 -1.76279E-11 -1.23715E-11  6.09419E-14  4.94840E-14
  4.400E+00  1.47362E-03 -4.77473E-10 -3.54354E-10 -1.69120E-11 -1.25661E-11  8.32051E-14  3.46433E-14
  4.500E+00  1.54133E-03 -4.47804E-10 -3.51097E-10 -1.62221E-11 -1.27341E-11  9.64654E-14  1.91785E-14
  4.600E+00  1.61056E-03 -4.20100E-10 -3.47324E-10 -1.55570E-11 -1.28778E-11  1.00356E-13  4.39607E-15
  4.700E+00  1.68131E-03 -3.94211E-10 -3.43126E-10 -1.49160E-11 -1.29993E-11  9.58558E-14  8.00316E-15
  4.800E+00  1.75357E-03 -3.69998E-10 -3.38579E-10 -1.42981E-11 -1.31005E-11  8.41042E-14  1.79849E-14
  4.900E+00  1.82735E-03 -3.47337E-10 -3.33749E-10 -1.37023E-11 -1.31833E-11  6.74023E-14  2.51563E-14
  5.000E+00  1.90265E-03 -3.26112E-10 -3.28693E-10 -1.31278E-11 -1.32492E-11  4.69644E-14  2.92906E-14
  5.100E+00  1.97947E-03 -3.06218E-10 -3.23460E-10 -1.25737E-11 -1.32997E-11  2.51208E-14  3.03848E-14
  5.200E+00  2.05780E-03 -2.87559E-10 -3.18091E-10 -1.20393E-11 -1.33362E-11  3.54850E-15  2.86173E-14
  5.300E+00  2.13765E-03 -2.70046E-10 -3.12624E-10 -1.15236E-11 -1.33597E-11  1.55824E-14  2.51964E-14
  5.400E+00  2.21902E-03 -2.53598E-10 -3.07088E-10 -1.10260E-11 -1.33715E-11  3.17133E-14  2.00032E-14
  5.500E+00  2.30190E-03 -2.38140E-10 -3.01511E-10 -1.05458E-11 -1.33725E-11  4.33458E-14  1.39847E-14
  5.600E+00  2.38630E-03 -2.23605E-10 -2.95914E-10 -1.00822E-11 -1.33636E-11  5.10668E-14  7.52786E-15
  5.700E+00  2.47222E-03 -2.09929E-10 -2.90318E-10 -9.63463E-12 -1.33458E-11  5.29668E-14  1.31373E-15
  5.800E+00  2.55965E-03 -1.97053E-10 -2.84739E-10 -9.20237E-12 -1.33197E-11  5.07508E-14  4.13699E-15
  5.900E+00  2.64859E-03 -1.84925E-10 -2.79191E-10 -8.78484E-12 -1.32861E-11  4.51961E-14  8.44051E-15
  6.000E+00  2.73905E-03 -1.73494E-10 -2.73686E-10 -8.38147E-12 -1.32457E-11  3.64136E-14  1.15789E-14
  6.100E+00  2.83103E-03 -1.62716E-10 -2.68234E-10 -7.99168E-12 -1.31990E-11  2.51795E-14  1.33601E-14
  6.200E+00  2.92452E-03 -1.52547E-10 -2.62844E-10 -7.61496E-12 -1.31466E-11  1.36880E-14  1.39122E-14
  6.300E+00  3.01952E-03 -1.42949E-10 -2.57521E-10 -7.25078E-12 -1.30889E-11  1.87775E-15  1.34074E-14
  6.400E+00  3.11604E-03 -1.33886E-10 -2.52273E-10 -6.89867E-12 -1.30265E-11  8.68792E-15  1.17818E-14
  6.500E+00  3.21407E-03 -1.25323E-10 -2.47104E-10 -6.55815E-12 -1.29598E-11  1.80095E-14  9.24702E-15
  6.600E+00  3.31362E-03 -1.17231E-10 -2.42018E-10 -6.22878E-12 -1.28891E-11  2.43834E-14  6.45281E-15
  6.700E+00  3.41468E-03 -1.09578E-10 -2.37018E-10 -5.91014E-12 -1.28149E-11  2.86154E-14  3.27746E-15
  6.800E+00  3.51725E-03 -1.02341E-10 -2.32105E-10 -5.60183E-12 -1.27374E-11  3.00846E-14  3.37213E-16
  6.900E+00  3.62133E-03 -9.54912E-11 -2.27282E-10 -5.30344E-12 -1.26569E-11  2.88552E-14  2.29089E-15
  7.000E+00  3.72692E-03 -8.90076E-11 -2.22550E-10 -5.01462E-12 -1.25739E-11  2.56223E-14  4.35778E-15
  7.100E+00  3.83403E-03 -8.28682E-11 -2.17910E-10 -4.73500E-12 -1.24884E-11  2.05589E-14  5.82015E-15
  7.200E+00  3.94265E-03 -7.70523E-11 -2.13362E-10 -4.46425E-12 -1.24008E-11  1.44591E-14  6.76951E-15
  7.300E+00  4.05278E-03 -7.15415E-11 -2.08906E-10 -4.20204E-12 -1.23113E-11  7.56955E-15  6.95545E-15
  7.400E+00  4.16442E-03 -6.63181E-11 -2.04542E-10 -3.94806E-12 -1.22200E-11  9.39064E-16  6.56141E-15
