 #
 # Projectile: electron
 # Kinetic energy = 5.10000E+06 eV = 1.87422E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.32773E-18 cm**2 = 1.54546E-01 a0**2
 # 1st transport cross section = 1.13146E-22 cm**2 = 4.04053E-06 a0**2
 # 2nd transport cross section = 3.16442E-22 cm**2 = 1.13004E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  8.77207E-13  3.13256E+04
  1.000E-04  7.61557E-13  8.77201E-13  3.13254E+04
  1.250E-04  1.18994E-12  8.77198E-13  3.13253E+04
  1.500E-04  1.71346E-12  8.77194E-13  3.13252E+04
  1.750E-04  2.33225E-12  8.77189E-13  3.13250E+04
  2.000E-04  3.04617E-12  8.77184E-13  3.13248E+04
  2.250E-04  3.85530E-12  8.77178E-13  3.13246E+04
  2.500E-04  4.75964E-12  8.77171E-13  3.13243E+04
  2.750E-04  5.75917E-12  8.77163E-13  3.13241E+04
  3.000E-04  6.85391E-12  8.77154E-13  3.13238E+04
  3.250E-04  8.04379E-12  8.77145E-13  3.13234E+04
  3.500E-04  9.32893E-12  8.77135E-13  3.13231E+04
  3.750E-04  1.07092E-11  8.77125E-13  3.13227E+04
  4.000E-04  1.21847E-11  8.77114E-13  3.13223E+04
  4.250E-04  1.37554E-11  8.77101E-13  3.13219E+04
  4.500E-04  1.54213E-11  8.77089E-13  3.13214E+04
  4.750E-04  1.71823E-11  8.77075E-13  3.13209E+04
  5.000E-04  1.90386E-11  8.77061E-13  3.13204E+04
  5.250E-04  2.09900E-11  8.77046E-13  3.13199E+04
  5.500E-04  2.30367E-11  8.77030E-13  3.13193E+04
  5.750E-04  2.51785E-11  8.77014E-13  3.13187E+04
  6.000E-04  2.74156E-11  8.76996E-13  3.13181E+04
  6.250E-04  2.97478E-11  8.76979E-13  3.13175E+04
  6.500E-04  3.21752E-11  8.76960E-13  3.13168E+04
  6.750E-04  3.46979E-11  8.76941E-13  3.13161E+04
  7.000E-04  3.73157E-11  8.76920E-13  3.13154E+04
  7.250E-04  4.00286E-11  8.76900E-13  3.13147E+04
  7.500E-04  4.28368E-11  8.76878E-13  3.13139E+04
  7.750E-04  4.57402E-11  8.76856E-13  3.13131E+04
  8.000E-04  4.87388E-11  8.76833E-13  3.13123E+04
  8.250E-04  5.18325E-11  8.76809E-13  3.13114E+04
  8.500E-04  5.50215E-11  8.76784E-13  3.13105E+04
  8.750E-04  5.83057E-11  8.76759E-13  3.13096E+04
  9.000E-04  6.16850E-11  8.76733E-13  3.13087E+04
