 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  47,   projectile: electron
 #  Kinetic energy = 5.10000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  9.500E-04  6.87293E-11  9.31206E-07  9.76422E-08  7.01697E-12  7.35801E-13  2.73334E-09  2.48073E-07
  9.750E-04  7.23943E-11  9.31191E-07  9.76421E-08  7.20151E-12  7.55163E-13  2.72943E-09  2.47899E-07
  1.000E-03  7.61544E-11  9.31176E-07  9.76420E-08  7.38604E-12  7.74525E-13  2.72542E-09  2.47721E-07
  1.250E-03  1.18991E-10  9.30999E-07  9.76404E-08  9.23080E-12  9.68141E-13  2.67995E-09  2.45695E-07
  1.500E-03  1.71347E-10  9.30784E-07  9.76385E-08  1.10744E-11  1.16175E-12  2.62486E-09  2.43234E-07
  1.750E-03  2.33223E-10  9.30530E-07  9.76362E-08  1.29166E-11  1.35534E-12  2.56046E-09  2.40346E-07
  2.000E-03  3.04617E-10  9.30236E-07  9.76336E-08  1.47572E-11  1.54892E-12  2.48710E-09  2.37041E-07
  2.250E-03  3.85531E-10  9.29904E-07  9.76306E-08  1.65959E-11  1.74248E-12  2.40516E-09  2.33332E-07
  2.500E-03  4.75965E-10  9.29534E-07  9.76273E-08  1.84325E-11  1.93602E-12  2.31508E-09  2.29230E-07
  2.750E-03  5.75917E-10  9.29125E-07  9.76237E-08  2.02669E-11  2.12955E-12  2.21735E-09  2.24750E-07
  3.000E-03  6.85389E-10  9.28677E-07  9.76197E-08  2.20987E-11  2.32304E-12  2.11248E-09  2.19908E-07
  3.250E-03  8.04380E-10  9.28191E-07  9.76153E-08  2.39277E-11  2.51652E-12  2.00103E-09  2.14720E-07
  3.500E-03  9.32891E-10  9.27668E-07  9.76106E-08  2.57538E-11  2.70997E-12  1.88359E-09  2.09206E-07
  3.750E-03  1.07092E-09  9.27106E-07  9.76056E-08  2.75766E-11  2.90339E-12  1.76079E-09  2.03382E-07
  4.000E-03  1.21847E-09  9.26507E-07  9.76002E-08  2.93960E-11  3.09677E-12  1.63327E-09  1.97271E-07
  4.250E-03  1.37554E-09  9.25871E-07  9.75944E-08  3.12118E-11  3.29013E-12  1.50169E-09  1.90892E-07
  4.500E-03  1.54213E-09  9.25197E-07  9.75883E-08  3.30238E-11  3.48345E-12  1.36677E-09  1.84267E-07
  4.750E-03  1.71823E-09  9.24486E-07  9.75819E-08  3.48316E-11  3.67673E-12  1.22918E-09  1.77419E-07
  5.000E-03  1.90386E-09  9.23739E-07  9.75751E-08  3.66353E-11  3.86997E-12  1.08967E-09  1.70370E-07
  5.250E-03  2.09900E-09  9.22955E-07  9.75680E-08  3.84344E-11  4.06318E-12  9.48935E-10  1.63145E-07
  5.500E-03  2.30367E-09  9.22136E-07  9.75605E-08  4.02288E-11  4.25634E-12  8.07717E-10  1.55767E-07
  5.750E-03  2.51785E-09  9.21280E-07  9.75527E-08  4.20184E-11  4.44945E-12  6.66737E-10  1.48261E-07
  6.000E-03  2.74156E-09  9.20389E-07  9.75445E-08  4.38029E-11  4.64251E-12  5.26712E-10  1.40651E-07
  6.250E-03  2.97478E-09  9.19463E-07  9.75360E-08  4.55821E-11  4.83553E-12  3.88354E-10  1.32963E-07
  6.500E-03  3.21752E-09  9.18502E-07  9.75272E-08  4.73558E-11  5.02850E-12  2.52356E-10  1.25219E-07
  6.750E-03  3.46978E-09  9.17506E-07  9.75180E-08  4.91239E-11  5.22141E-12  1.19397E-10  1.17446E-07
  7.000E-03  3.73156E-09  9.16476E-07  9.75084E-08  5.08861E-11  5.41426E-12  9.86711E-12  1.09668E-07
  7.250E-03  4.00286E-09  9.15413E-07  9.74986E-08  5.26423E-11  5.60706E-12  1.34805E-10  1.01909E-07
  7.500E-03  4.28368E-09  9.14315E-07  9.74883E-08  5.43923E-11  5.79980E-12  2.54817E-10  9.41928E-08
  7.750E-03  4.57402E-09  9.13185E-07  9.74778E-08  5.61358E-11  5.99248E-12  3.69332E-10  8.65427E-08
  8.000E-03  4.87388E-09  9.12022E-07  9.74669E-08  5.78729E-11  6.18509E-12  4.77816E-10  7.89815E-08
  8.250E-03  5.18326E-09  9.10827E-07  9.74556E-08  5.96032E-11  6.37764E-12  5.79775E-10  7.15315E-08
  8.500E-03  5.50215E-09  9.09600E-07  9.74440E-08  6.13266E-11  6.57012E-12  6.74752E-10  6.42139E-08
  8.750E-03  5.83057E-09  9.08341E-07  9.74321E-08  6.30430E-11  6.76253E-12  7.62339E-10  5.70495E-08
  9.000E-03  6.16850E-09  9.07052E-07  9.74198E-08  6.47522E-11  6.95487E-12  8.42171E-10  5.00578E-08
  9.250E-03  6.51596E-09  9.05731E-07  9.74072E-08  6.64539E-11  7.14713E-12  9.13931E-10  4.32576E-08
  9.500E-03  6.87293E-09  9.04381E-07  9.73942E-08  6.81482E-11  7.33932E-12  9.77352E-10  3.66666E-08
  9.750E-03  7.23942E-09  9.03000E-07  9.73809E-08  6.98349E-11  7.53143E-12  1.03222E-09  3.03013E-08
  1.000E-02  7.61544E-09  9.01591E-07  9.73673E-08  7.15137E-11  7.72347E-12  1.07836E-09  2.41771E-08
  1.250E-02  1.18991E-08  8.85982E-07  9.72125E-08  8.78445E-11  9.63899E-12  1.06174E-09  2.13322E-08
  1.500E-02  1.71347E-08  8.67963E-07  9.70246E-08  1.03270E-10  1.15444E-11  3.65528E-10  3.56371E-08
  1.750E-02  2.33223E-08  8.48026E-07  9.68042E-08  1.17714E-10  1.34379E-11  4.88285E-10  2.47892E-08
  2.000E-02  3.04617E-08  8.26655E-07  9.65521E-08  1.31140E-10  1.53176E-11  9.40564E-10  3.11430E-09
  2.250E-02  3.85531E-08  8.04298E-07  9.62693E-08  1.43542E-10  1.71818E-11  7.30281E-10  1.43864E-08
  2.500E-02  4.75965E-08  7.81352E-07  9.59567E-08  1.54941E-10  1.90289E-11  3.74647E-11  1.89246E-08
  2.750E-02  5.75917E-08  7.58156E-07  9.56154E-08  1.65376E-10  2.08574E-11  6.52413E-10  1.08446E-08
  3.000E-02  6.85389E-08  7.34985E-07  9.52464E-08  1.74896E-10  2.26657E-11  8.74363E-10  2.44952E-09
  3.250E-02  8.04380E-08  7.12056E-07  9.48510E-08  1.83560E-10  2.44526E-11  4.89560E-10  1.19083E-08
  3.500E-02  9.32891E-08  6.89530E-07  9.44302E-08  1.91426E-10  2.62167E-11  2.28243E-10  1.23027E-08
  3.750E-02  1.07092E-07  6.67523E-07  9.39853E-08  1.98554E-10  2.79570E-11  7.82055E-10  4.72350E-09
  4.000E-02  1.21847E-07  6.46114E-07  9.35175E-08  2.04998E-10  2.96724E-11  7.90412E-10  4.95237E-09
  4.250E-02  1.37554E-07  6.25351E-07  9.30280E-08  2.10811E-10  3.13619E-11  2.47764E-10  1.02699E-08
  4.500E-02  1.54213E-07  6.05257E-07  9.25180E-08  2.16039E-10  3.30247E-11  4.70816E-10  8.27892E-09
  4.750E-02  1.71823E-07  5.85840E-07  9.19886E-08  2.20726E-10  3.46600E-11  8.66047E-10  1.01990E-09
  5.000E-02  1.90386E-07  5.67096E-07  9.14411E-08  2.24909E-10  3.62670E-11  6.58848E-10  6.26222E-09
  5.250E-02  2.09900E-07  5.49012E-07  9.08767E-08  2.28624E-10  3.78453E-11  1.34449E-11  8.77327E-09
  5.500E-02  2.30367E-07  5.31569E-07  9.02963E-08  2.31901E-10  3.93943E-11  6.86902E-10  5.23287E-09
  5.750E-02  2.51785E-07  5.14747E-07  8.97012E-08  2.34770E-10  4.09135E-11  8.89294E-10  1.56276E-09
  6.000E-02  2.74156E-07  4.98523E-07  8.90925E-08  2.37256E-10  4.24027E-11  4.69780E-10  6.86241E-09
  6.250E-02  2.97478E-07  4.82873E-07  8.84710E-08  2.39383E-10  4.38614E-11  2.89363E-10  7.21599E-09
  6.500E-02  3.21752E-07  4.67774E-07  8.78380E-08  2.41174E-10  4.52895E-11  8.61477E-10  2.67555E-09
  6.750E-02  3.46978E-07  4.53205E-07  8.71943E-08  2.42650E-10  4.66867E-11  8.39497E-10  3.43874E-09
  7.000E-02  3.73156E-07  4.39143E-07  8.65410E-08  2.43829E-10  4.80531E-11  2.24563E-10  6.92346E-09
  7.250E-02  4.00286E-07  4.25569E-07  8.58788E-08  2.44731E-10  4.93885E-11  5.64746E-10  5.54526E-09
  7.500E-02  4.28368E-07  4.12462E-07  8.52087E-08  2.45374E-10  5.06929E-11  9.76178E-10  4.48638E-10
  7.750E-02  4.57402E-07  3.99806E-07  8.45316E-08  2.45773E-10  5.19664E-11  7.09060E-10  4.75651E-09
  8.000E-02  4.87388E-07  3.87583E-07  8.38482E-08  2.45945E-10  5.32091E-11  6.69540E-11  6.52534E-09
  8.250E-02  5.18325E-07  3.75777E-07  8.31593E-08  2.45904E-10  5.44211E-11  8.18192E-10  3.77113E-09
  8.500E-02  5.50215E-07  3.64372E-07  8.24657E-08  2.45667E-10  5.56025E-11  1.01289E-09  1.48163E-09
  8.750E-02  5.83057E-07  3.53354E-07  8.17680E-08  2.45245E-10  5.67537E-11  4.96621E-10  5.56835E-09
  9.000E-02  6.16850E-07  3.42709E-07  8.10670E-08  2.44653E-10  5.78748E-11  3.87209E-10  5.72342E-09
  9.250E-02  6.51596E-07  3.32424E-07  8.03634E-08  2.43903E-10  5.89662E-11  1.02462E-09  1.93991E-09
  9.500E-02  6.87293E-07  3.22487E-07  7.96576E-08  2.43007E-10  6.00281E-11  9.56596E-10  3.09379E-09
  9.750E-02  7.23942E-07  3.12885E-07  7.89504E-08  2.41976E-10  6.10608E-11  2.08653E-10  5.89231E-09
  1.000E-01  7.61543E-07  3.03608E-07  7.82423E-08  2.40822E-10  6.20648E-11  7.11569E-10  4.57492E-09
  1.250E-01  1.18991E-06  2.26434E-07  7.12175E-08  2.24511E-10  7.06159E-11  1.84366E-10  5.55611E-09
  1.500E-01  1.71347E-06  1.71713E-07  6.45429E-08  2.04306E-10  7.67977E-11  1.29296E-09  3.25395E-09
  1.750E-01  2.33223E-06  1.32823E-07  5.84301E-08  1.84374E-10  8.11121E-11  1.82783E-09  9.99916E-10
  2.000E-01  3.04617E-06  1.04968E-07  5.29568E-08  1.66524E-10  8.40168E-11  1.15684E-09  4.68425E-09
  2.250E-01  3.85531E-06  8.47319E-08  4.81188E-08  1.51224E-10  8.58845E-11  5.89601E-10  5.48918E-09
  2.500E-01  4.75964E-06  6.97357E-08  4.38674E-08  1.38290E-10  8.69967E-11  2.38660E-09  2.83863E-09
  2.750E-01  5.75916E-06  5.83535E-08  4.01349E-08  1.27290E-10  8.75546E-11  2.90808E-09  1.65243E-09
  3.000E-01  6.85388E-06  4.94902E-08  3.68499E-08  1.17771E-10  8.76970E-11  1.48817E-09  5.17121E-09
  3.250E-01  8.04378E-06  4.24152E-08  3.39457E-08  1.09346E-10  8.75182E-11  1.25263E-09  5.48623E-09
  3.500E-01  9.32888E-06  3.66413E-08  3.13640E-08  1.01728E-10  8.70828E-11  3.63246E-09  2.35537E-09
  3.750E-01  1.07092E-05  3.18422E-08  2.90558E-08  9.47186E-11  8.64372E-11  3.93205E-09  2.30892E-09
  4.000E-01  1.21846E-05  2.77955E-08  2.69811E-08  8.81935E-11  8.56168E-11  1.59830E-09  5.60687E-09
  4.250E-01  1.37553E-05  2.43464E-08  2.51072E-08  8.20783E-11  8.46507E-11  2.18863E-09  5.44024E-09
  4.500E-01  1.54212E-05  2.13838E-08  2.34079E-08  7.63314E-11  8.35643E-11  5.06780E-09  1.83579E-09
  4.750E-01  1.71822E-05  1.88249E-08  2.18615E-08  7.09304E-11  8.23805E-11  4.94752E-09  3.02100E-09
  5.000E-01  1.90385E-05  1.66058E-08  2.04505E-08  6.58624E-11  8.11201E-11  1.47986E-09  6.09861E-09
  5.250E-01  2.09899E-05  1.46758E-08  1.91601E-08  6.11181E-11  7.98020E-11  3.45497E-09  5.40218E-09
  5.500E-01  2.30365E-05  1.29934E-08  1.79776E-08  5.66884E-11  7.84431E-11  6.72671E-09  1.26353E-09
  5.750E-01  2.51783E-05  1.15239E-08  1.68923E-08  5.25627E-11  7.70584E-11  5.92073E-09  3.79677E-09
  6.000E-01  2.74153E-05  1.02381E-08  1.58946E-08  4.87282E-11  7.56604E-11  1.06964E-09  6.59857E-09
  6.250E-01  2.97475E-05  9.11098E-09  1.49763E-08  4.51704E-11  7.42601E-11  5.06676E-09  5.29971E-09
  6.500E-01  3.21749E-05  8.12109E-09  1.41299E-08  4.18733E-11  7.28663E-11  8.54174E-09  6.06332E-10
  6.750E-01  3.46974E-05  7.25003E-09  1.33487E-08  3.88197E-11  7.14860E-11  6.74488E-09  4.60081E-09
  7.000E-01  3.73152E-05  6.48192E-09  1.26267E-08  3.59923E-11  7.01249E-11  3.03072E-10  7.03483E-09
  7.250E-01  4.00281E-05  5.80309E-09  1.19587E-08  3.33737E-11  6.87872E-11  6.99606E-09  5.07993E-09
  7.500E-01  4.28362E-05  5.20178E-09  1.13396E-08  3.09470E-11  6.74760E-11  1.04121E-08  1.37951E-10
  7.750E-01  4.57395E-05  4.66786E-09  1.07651E-08  2.86961E-11  6.61934E-11  7.31680E-09  5.39577E-09
  8.000E-01  4.87380E-05  4.19261E-09  1.02313E-08  2.66057E-11  6.49408E-11  8.57936E-10  7.36692E-09
  8.250E-01  5.18317E-05  3.76852E-09  9.73447E-09  2.46617E-11  6.37189E-11  9.19714E-09  4.72851E-09
  8.500E-01  5.50205E-05  3.38916E-09  9.27150E-09  2.28510E-11  6.25281E-11  1.22449E-08  9.54322E-10
  8.750E-01  5.83045E-05  3.04896E-09  8.83944E-09  2.11617E-11  6.13681E-11  7.55915E-09  6.15594E-09
  9.000E-01  6.16838E-05  2.74314E-09  8.43566E-09  1.95828E-11  6.02387E-11  2.42895E-09  7.58026E-09
  9.250E-01  6.51582E-05  2.46757E-09  8.05778E-09  1.81047E-11  5.91391E-11  1.16199E-08  4.25102E-09
  9.500E-01  6.87277E-05  2.21870E-09  7.70365E-09  1.67184E-11  5.80687E-11  1.39610E-08  1.82423E-09
  9.750E-01  7.23925E-05  1.99344E-09  7.37134E-09  1.54160E-11  5.70265E-11  7.41460E-09  6.86477E-09
  1.000E+00  7.61524E-05  1.78914E-09  7.05911E-09  1.41905E-11  5.60118E-11  3.49722E-12  7.06093E-12
  1.100E+00  9.21439E-05  1.13938E-09  5.98136E-09  9.93942E-12  5.22081E-11  3.15681E-12  3.77505E-12
  1.200E+00  1.09658E-04  6.84706E-10  5.12168E-09  6.51438E-12  4.87702E-11  2.80156E-12  1.77922E-12
  1.300E+00  1.28695E-04  3.60274E-10  4.42490E-09  3.71109E-12  4.56482E-11  2.45525E-12  5.59731E-13
  1.400E+00  1.49255E-04  1.25821E-10  3.85248E-09  1.39236E-12  4.28018E-11  2.12877E-12  1.78375E-13
  1.500E+00  1.71338E-04 -4.47752E-11  3.37684E-09 -5.38531E-13  4.01987E-11  1.82669E-12  6.11020E-13
  1.600E+00  1.94942E-04 -1.69131E-10  2.97776E-09 -2.15318E-12  3.78126E-11  1.55043E-12  8.46835E-13
  1.700E+00  2.20070E-04 -2.59505E-10  2.64009E-09 -3.50685E-12  3.56214E-11  1.29991E-12  9.54704E-13
  1.800E+00  2.46720E-04 -3.24639E-10  2.35224E-09 -4.64349E-12  3.36058E-11  1.07439E-12  9.79458E-13
  1.900E+00  2.74892E-04 -3.70883E-10  2.10522E-09 -5.59875E-12  3.17490E-11  8.72483E-13  9.50873E-13
  2.000E+00  3.04586E-04 -4.02914E-10  1.89197E-09 -6.40188E-12  3.00358E-11  6.93078E-13  8.88937E-13
  2.100E+00  3.35803E-04 -4.24216E-10  1.70683E-09 -7.07707E-12  2.84527E-11  5.34652E-13  8.07429E-13
  2.200E+00  3.68542E-04 -4.37400E-10  1.54528E-09 -7.64437E-12  2.69874E-11  3.95803E-13  7.15714E-13
  2.300E+00  4.02802E-04 -4.44441E-10  1.40363E-09 -8.12049E-12  2.56288E-11  2.75481E-13  6.20431E-13
  2.400E+00  4.38585E-04 -4.46838E-10  1.27887E-09 -8.51936E-12  2.43670E-11  1.72078E-13  5.26159E-13
  2.500E+00  4.75889E-04 -4.45735E-10  1.16851E-09 -8.85260E-12  2.31931E-11  8.44437E-14  4.35989E-13
  2.600E+00  5.14715E-04 -4.42007E-10  1.07052E-09 -9.12993E-12  2.20990E-11  1.11272E-14  3.51385E-13
  2.700E+00  5.55063E-04 -4.36328E-10  9.83183E-10 -9.35953E-12  2.10775E-11  4.88705E-14  2.73834E-13
  2.800E+00  5.96931E-04 -4.29214E-10  9.05061E-10 -9.54825E-12  2.01222E-11  9.68348E-14  2.04550E-13
  2.900E+00  6.40321E-04 -4.21067E-10  8.34954E-10 -9.70189E-12  1.92273E-11  1.34260E-13  1.43105E-13
  3.000E+00  6.85233E-04 -4.12194E-10  7.71842E-10 -9.82532E-12  1.83877E-11  1.61770E-13  9.02395E-14
  3.100E+00  7.31665E-04 -4.02834E-10  7.14861E-10 -9.92270E-12  1.75986E-11  1.80484E-13  4.50869E-14
  3.200E+00  7.79618E-04 -3.93173E-10  6.63270E-10 -9.99754E-12  1.68560E-11  1.91960E-13  7.46676E-15
  3.300E+00  8.29092E-04 -3.83351E-10  6.16438E-10 -1.00529E-11  1.61561E-11  1.96709E-13  2.30397E-14
  3.400E+00  8.80086E-04 -3.73480E-10  5.73819E-10 -1.00912E-11  1.54955E-11  1.95791E-13  4.71247E-14
  3.500E+00  9.32601E-04 -3.63642E-10  5.34943E-10 -1.01149E-11  1.48712E-11  1.90221E-13  6.49166E-14
  3.600E+00  9.86636E-04 -3.53902E-10  4.99402E-10 -1.01257E-11  1.42805E-11  1.80781E-13  7.77392E-14
  3.700E+00  1.04219E-03 -3.44307E-10  4.66841E-10 -1.01253E-11  1.37209E-11  1.67960E-13  8.56497E-14
  3.800E+00  1.09927E-03 -3.34894E-10  4.36952E-10 -1.01151E-11  1.31901E-11  1.53179E-13  8.97767E-14
  3.900E+00  1.15786E-03 -3.25688E-10  4.09461E-10 -1.00965E-11  1.26861E-11  1.36894E-13  9.05088E-14
  4.000E+00  1.21797E-03 -3.16708E-10  3.84131E-10 -1.00703E-11  1.22070E-11  1.19105E-13  8.82386E-14
  4.100E+00  1.27961E-03 -3.07965E-10  3.60752E-10 -1.00377E-11  1.17512E-11  1.00727E-13  8.33069E-14
  4.200E+00  1.34276E-03 -2.99469E-10  3.39137E-10 -9.99934E-12  1.13171E-11  8.22498E-14  7.70472E-14
  4.300E+00  1.40743E-03 -2.91223E-10  3.19124E-10 -9.95604E-12  1.09033E-11  6.39149E-14  6.93040E-14
  4.400E+00  1.47362E-03 -2.83228E-10  3.00564E-10 -9.90841E-12  1.05085E-11  4.67779E-14  6.05588E-14
  4.500E+00  1.54133E-03 -2.75482E-10  2.83329E-10 -9.85702E-12  1.01316E-11  3.02873E-14  5.12981E-14
  4.600E+00  1.61056E-03 -2.67985E-10  2.67302E-10 -9.80236E-12  9.77131E-12  1.52654E-14  4.23982E-14
  4.700E+00  1.68131E-03 -2.60730E-10  2.52379E-10 -9.74486E-12  9.42679E-12  1.22899E-15  3.29408E-14
  4.800E+00  1.75357E-03 -2.53714E-10  2.38465E-10 -9.68492E-12  9.09707E-12  1.05968E-14  2.39532E-14
  4.900E+00  1.82735E-03 -2.46930E-10  2.25479E-10 -9.62287E-12  8.78128E-12  2.10749E-14  1.56773E-14
  5.000E+00  1.90265E-03 -2.40372E-10  2.13343E-10 -9.55903E-12  8.47863E-12  2.98571E-14  7.91785E-15
  5.100E+00  1.97947E-03 -2.34034E-10  2.01990E-10 -9.49367E-12  8.18839E-12  3.72345E-14  7.60417E-16
  5.200E+00  2.05780E-03 -2.27909E-10  1.91358E-10 -9.42703E-12  7.90988E-12  4.24608E-14  4.99425E-15
  5.300E+00  2.13765E-03 -2.21990E-10  1.81391E-10 -9.35932E-12  7.64246E-12  4.66204E-14  1.04277E-14
  5.400E+00  2.21902E-03 -2.16270E-10  1.72038E-10 -9.29074E-12  7.38553E-12  4.89978E-14  1.47740E-14
  5.500E+00  2.30190E-03 -2.10742E-10  1.63253E-10 -9.22146E-12  7.13855E-12  5.00779E-14  1.79244E-14
  5.600E+00  2.38630E-03 -2.05399E-10  1.54995E-10 -9.15163E-12  6.90101E-12  4.94223E-14  2.02090E-14
  5.700E+00  2.47222E-03 -2.00235E-10  1.47224E-10 -9.08140E-12  6.67243E-12  4.83198E-14  2.17137E-14
  5.800E+00  2.55965E-03 -1.95243E-10  1.39906E-10 -9.01088E-12  6.45235E-12  4.57501E-14  2.22234E-14
  5.900E+00  2.64859E-03 -1.90416E-10  1.33009E-10 -8.94018E-12  6.24035E-12  4.21234E-14  2.21201E-14
  6.000E+00  2.73905E-03 -1.85748E-10  1.26504E-10 -8.86940E-12  6.03605E-12  3.88800E-14  2.14649E-14
  6.100E+00  2.83103E-03 -1.81234E-10  1.20363E-10 -8.79863E-12  5.83907E-12  3.40601E-14  2.05768E-14
  6.200E+00  2.92452E-03 -1.76868E-10  1.14562E-10 -8.72795E-12  5.64907E-12  2.93772E-14  1.88841E-14
  6.300E+00  3.01952E-03 -1.72643E-10  1.09079E-10 -8.65743E-12  5.46573E-12  2.40734E-14  1.67952E-14
  6.400E+00  3.11604E-03 -1.68555E-10  1.03891E-10 -8.58712E-12  5.28872E-12  1.92346E-14  1.46692E-14
  6.500E+00  3.21407E-03 -1.64597E-10  9.89813E-11 -8.51708E-12  5.11777E-12  1.44019E-14  1.23583E-14
  6.600E+00  3.31362E-03 -1.60766E-10  9.43304E-11 -8.44737E-12  4.95261E-12  9.44465E-15  1.04816E-14
  6.700E+00  3.41468E-03 -1.57057E-10  8.99224E-11 -8.37802E-12  4.79297E-12  4.77926E-15  7.69603E-15
  6.800E+00  3.51725E-03 -1.53463E-10  8.57420E-11 -8.30908E-12  4.63861E-12  6.44092E-16  5.07169E-15
  6.900E+00  3.62133E-03 -1.49983E-10  8.17751E-11 -8.24057E-12  4.48931E-12  3.87659E-15  2.32460E-15
  7.000E+00  3.72692E-03 -1.46610E-10  7.80087E-11 -8.17254E-12  4.34485E-12  6.80100E-15  9.29465E-16
  7.100E+00  3.83403E-03 -1.43341E-10  7.44307E-11 -8.10500E-12  4.20503E-12  9.91155E-15  1.28988E-15
  7.200E+00  3.94265E-03 -1.40172E-10  7.10299E-11 -8.03798E-12  4.06964E-12  1.26156E-14  2.88316E-15
  7.300E+00  4.05278E-03 -1.37099E-10  6.77957E-11 -7.97149E-12  3.93852E-12  1.46087E-14  4.50924E-15
  7.400E+00  4.16442E-03 -1.34118E-10  6.47186E-11 -7.90556E-12  3.81147E-12  1.56204E-14  5.45236E-15
  7.500E+00  4.27757E-03 -1.31227E-10  6.17893E-11 -7.84021E-12  3.68835E-12  1.68888E-14  6.45806E-15
  7.600E+00  4.39223E-03 -1.28422E-10  5.89995E-11 -7.77543E-12  3.56899E-12  1.75705E-14  7.07128E-15
