 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  47,   projectile: electron
 #  Kinetic energy = 8.00000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  8.750E-04  5.83057E-11  1.41216E-06  1.47741E-07  1.01351E-11  1.06042E-12  9.93630E-08  7.36137E-07
  9.000E-04  6.16850E-11  1.41211E-06  1.47741E-07  1.04243E-11  1.09071E-12  9.91534E-08  7.35383E-07
  9.250E-04  6.51595E-11  1.41206E-06  1.47740E-07  1.07135E-11  1.12100E-12  9.89381E-08  7.34607E-07
  9.500E-04  6.87293E-11  1.41201E-06  1.47740E-07  1.10026E-11  1.15130E-12  9.87171E-08  7.33812E-07
  9.750E-04  7.23943E-11  1.41195E-06  1.47740E-07  1.12917E-11  1.18159E-12  9.84904E-08  7.32995E-07
  1.000E-03  7.61544E-11  1.41190E-06  1.47739E-07  1.15808E-11  1.21188E-12  9.82581E-08  7.32158E-07
  1.250E-03  1.18991E-10  1.41128E-06  1.47734E-07  1.44697E-11  1.51480E-12  9.56303E-08  7.22663E-07
  1.500E-03  1.71347E-10  1.41053E-06  1.47727E-07  1.73544E-11  1.81768E-12  9.24640E-08  7.11166E-07
  1.750E-03  2.33223E-10  1.40964E-06  1.47719E-07  2.02341E-11  2.12051E-12  8.87859E-08  6.97729E-07
  2.000E-03  3.04617E-10  1.40862E-06  1.47710E-07  2.31079E-11  2.42329E-12  8.46269E-08  6.82426E-07
  2.250E-03  3.85531E-10  1.40746E-06  1.47699E-07  2.59751E-11  2.72601E-12  8.00221E-08  6.65340E-07
  2.500E-03  4.75965E-10  1.40617E-06  1.47688E-07  2.88348E-11  3.02866E-12  7.50100E-08  6.46566E-07
  2.750E-03  5.75917E-10  1.40475E-06  1.47675E-07  3.16863E-11  3.33124E-12  6.96325E-08  6.26204E-07
  3.000E-03  6.85389E-10  1.40320E-06  1.47661E-07  3.45287E-11  3.63373E-12  6.39347E-08  6.04365E-07
  3.250E-03  8.04380E-10  1.40152E-06  1.47646E-07  3.73614E-11  3.93614E-12  5.79640E-08  5.81167E-07
  3.500E-03  9.32891E-10  1.39971E-06  1.47629E-07  4.01834E-11  4.23845E-12  5.17699E-08  5.56733E-07
  3.750E-03  1.07092E-09  1.39777E-06  1.47612E-07  4.29942E-11  4.54065E-12  4.54038E-08  5.31195E-07
  4.000E-03  1.21847E-09  1.39571E-06  1.47593E-07  4.57930E-11  4.84275E-12  3.89181E-08  5.04688E-07
  4.250E-03  1.37554E-09  1.39353E-06  1.47573E-07  4.85791E-11  5.14472E-12  3.23661E-08  4.77351E-07
  4.500E-03  1.54213E-09  1.39123E-06  1.47552E-07  5.13517E-11  5.44657E-12  2.58013E-08  4.49326E-07
  4.750E-03  1.71823E-09  1.38880E-06  1.47529E-07  5.41103E-11  5.74828E-12  1.92769E-08  4.20759E-07
  5.000E-03  1.90386E-09  1.38626E-06  1.47506E-07  5.68541E-11  6.04985E-12  1.28456E-08  3.91797E-07
  5.250E-03  2.09900E-09  1.38361E-06  1.47481E-07  5.95825E-11  6.35127E-12  6.55875E-09  3.62587E-07
  5.500E-03  2.30367E-09  1.38084E-06  1.47455E-07  6.22950E-11  6.65254E-12  4.66111E-10  3.33274E-07
  5.750E-03  2.51785E-09  1.37796E-06  1.47428E-07  6.49908E-11  6.95364E-12  5.38461E-09  3.04004E-07
  6.000E-03  2.74156E-09  1.37497E-06  1.47399E-07  6.76695E-11  7.25458E-12  1.09483E-08  2.74921E-07
  6.250E-03  2.97478E-09  1.37187E-06  1.47370E-07  7.03304E-11  7.55533E-12  1.61826E-08  2.46163E-07
  6.500E-03  3.21752E-09  1.36867E-06  1.47339E-07  7.29731E-11  7.85590E-12  2.10486E-08  2.17866E-07
  6.750E-03  3.46978E-09  1.36536E-06  1.47307E-07  7.55970E-11  8.15628E-12  2.55110E-08  1.90160E-07
  7.000E-03  3.73156E-09  1.36196E-06  1.47274E-07  7.82016E-11  8.45646E-12  2.95386E-08  1.63171E-07
  7.250E-03  4.00286E-09  1.35846E-06  1.47239E-07  8.07865E-11  8.75644E-12  3.31040E-08  1.37016E-07
  7.500E-03  4.28368E-09  1.35487E-06  1.47204E-07  8.33513E-11  9.05620E-12  3.61849E-08  1.11807E-07
  7.750E-03  4.57402E-09  1.35118E-06  1.47167E-07  8.58954E-11  9.35574E-12  3.87631E-08  8.76468E-08
  8.000E-03  4.87388E-09  1.34740E-06  1.47129E-07  8.84185E-11  9.65506E-12  4.08256E-08  6.46301E-08
  8.250E-03  5.18326E-09  1.34354E-06  1.47090E-07  9.09203E-11  9.95414E-12  4.23641E-08  4.28428E-08
  8.500E-03  5.50215E-09  1.33959E-06  1.47050E-07  9.34003E-11  1.02530E-11  4.33754E-08  2.23610E-08
  8.750E-03  5.83057E-09  1.33556E-06  1.47009E-07  9.58583E-11  1.05516E-11  4.38613E-08  3.25121E-09
  9.000E-03  6.16850E-09  1.33145E-06  1.46966E-07  9.82939E-11  1.08499E-11  4.38285E-08  1.44304E-08
  9.250E-03  6.51596E-09  1.32727E-06  1.46923E-07  1.00707E-10  1.11480E-11  4.32886E-08  3.06380E-08
  9.500E-03  6.87293E-09  1.32301E-06  1.46878E-07  1.03097E-10  1.14458E-11  4.22578E-08  4.53364E-08
  9.750E-03  7.23942E-09  1.31868E-06  1.46832E-07  1.05464E-10  1.17433E-11  4.07572E-08  5.85010E-08
  1.000E-02  7.61544E-09  1.31428E-06  1.46785E-07  1.07807E-10  1.20406E-11  3.88118E-08  7.01180E-08
  1.250E-02  1.18991E-08  1.26710E-06  1.46253E-07  1.29922E-10  1.49962E-11  2.90176E-09  1.05398E-07
  1.500E-02  1.71347E-08  1.21585E-06  1.45612E-07  1.49599E-10  1.79165E-11  3.17153E-08  3.82307E-08
  1.750E-02  2.33223E-08  1.16267E-06  1.44867E-07  1.66897E-10  2.07957E-11  3.09284E-08  3.92809E-08
  2.000E-02  3.04617E-08  1.10923E-06  1.44025E-07  1.81973E-10  2.36283E-11  2.12829E-09  5.87705E-08
  2.250E-02  3.85531E-08  1.05672E-06  1.43090E-07  1.95030E-10  2.64094E-11  3.19179E-08  1.87513E-08
  2.500E-02  4.75965E-08  1.00591E-06  1.42070E-07  2.06280E-10  2.91345E-11  2.72681E-08  3.05924E-08
  2.750E-02  5.75917E-08  9.57216E-07  1.40970E-07  2.15925E-10  3.17999E-11  6.59015E-09  4.12484E-08
  3.000E-02  6.85389E-08  9.10852E-07  1.39797E-07  2.24144E-10  3.44022E-11  3.35689E-08  9.74740E-09
  3.250E-02  8.04380E-08  8.66859E-07  1.38558E-07  2.31094E-10  3.69387E-11  2.46326E-08  2.69359E-08
  3.500E-02  9.32891E-08  8.25191E-07  1.37259E-07  2.36908E-10  3.94071E-11  1.11931E-08  3.20396E-08
  3.750E-02  1.07092E-07  7.85749E-07  1.35905E-07  2.41698E-10  4.18054E-11  3.57425E-08  4.24438E-09
  4.000E-02  1.21847E-07  7.48417E-07  1.34502E-07  2.45563E-10  4.41323E-11  2.20669E-08  2.50933E-08
  4.250E-02  1.37554E-07  7.13074E-07  1.33057E-07  2.48589E-10  4.63866E-11  1.61383E-08  2.61723E-08
  4.500E-02  1.54213E-07  6.79599E-07  1.31574E-07  2.50856E-10  4.85678E-11  3.80673E-08  2.70930E-10
  4.750E-02  1.71823E-07  6.47880E-07  1.30058E-07  2.52433E-10  5.06753E-11  1.91723E-08  2.40711E-08
  5.000E-02  1.90386E-07  6.17809E-07  1.28513E-07  2.53386E-10  5.27091E-11  2.15000E-08  2.19133E-08
  5.250E-02  2.09900E-07  5.89290E-07  1.26946E-07  2.53774E-10  5.46695E-11  4.03261E-08  2.92600E-09
  5.500E-02  2.30367E-07  5.62236E-07  1.25359E-07  2.53654E-10  5.65568E-11  1.57165E-08  2.34556E-08
  5.750E-02  2.51785E-07  5.36568E-07  1.23756E-07  2.53077E-10  5.83718E-11  2.72943E-08  1.84973E-08
  6.000E-02  2.74156E-07  5.12211E-07  1.22142E-07  2.52092E-10  6.01153E-11  4.23334E-08  5.68827E-09
  6.250E-02  2.97478E-07  4.89096E-07  1.20520E-07  2.50745E-10  6.17882E-11  1.15307E-08  2.30298E-08
  6.500E-02  3.21752E-07  4.67156E-07  1.18892E-07  2.49077E-10  6.33920E-11  3.34886E-08  1.55301E-08
  6.750E-02  3.46978E-07  4.46332E-07  1.17262E-07  2.47128E-10  6.49277E-11  4.38990E-08  8.18313E-09
  7.000E-02  3.73156E-07  4.26567E-07  1.15633E-07  2.44932E-10  6.63970E-11  6.48541E-09  2.26577E-08
  7.250E-02  4.00286E-07  4.07809E-07  1.14007E-07  2.42524E-10  6.78013E-11  4.00033E-08  1.27887E-08
  7.500E-02  4.28368E-07  3.90006E-07  1.12387E-07  2.39934E-10  6.91423E-11  4.48228E-08  1.04906E-08
  7.750E-02  4.57402E-07  3.73110E-07  1.10774E-07  2.37191E-10  7.04217E-11  4.89264E-10  2.22435E-08
  8.000E-02  4.87388E-07  3.57074E-07  1.09170E-07  2.34319E-10  7.16412E-11  4.67103E-08  1.01416E-08
  8.250E-02  5.18325E-07  3.41855E-07  1.07578E-07  2.31343E-10  7.28027E-11  4.48979E-08  1.26417E-08
  8.500E-02  5.50215E-07  3.27412E-07  1.05999E-07  2.28283E-10  7.39079E-11  6.50618E-09  2.17146E-08
  8.750E-02  5.83057E-07  3.13705E-07  1.04435E-07  2.25159E-10  7.49587E-11  5.34368E-08  7.51215E-09
  9.000E-02  6.16850E-07  3.00697E-07  1.02886E-07  2.21989E-10  7.59570E-11  4.39204E-08  1.46379E-08
  9.250E-02  6.51596E-07  2.88350E-07  1.01354E-07  2.18787E-10  7.69046E-11  1.44999E-08  2.10145E-08
  9.500E-02  6.87293E-07  2.76631E-07  9.98402E-08  2.15568E-10  7.78035E-11  5.99676E-08  4.86075E-09
  9.750E-02  7.23942E-07  2.65507E-07  9.83453E-08  2.12345E-10  7.86553E-11  4.17007E-08  1.64622E-08
  1.000E-01  7.61543E-07  2.54947E-07  9.68700E-08  2.09128E-10  7.94620E-11  2.34361E-08  2.01010E-08
  1.250E-01  1.18991E-06  1.74489E-07  8.33067E-08  1.78912E-10  8.54204E-11  7.89215E-08  5.96115E-09
  1.500E-01  1.71347E-06  1.25458E-07  7.19747E-08  1.54366E-10  8.85615E-11  1.63267E-08  2.18958E-08
  1.750E-01  2.33223E-06  9.42522E-08  6.26617E-08  1.35299E-10  8.99531E-11  1.17903E-07  1.52881E-09
  2.000E-01  3.04617E-06  7.32359E-08  5.50034E-08  1.20149E-10  9.02397E-11  5.68881E-09  2.27760E-08
  2.250E-01  3.85531E-06  5.82483E-08  4.86450E-08  1.07506E-10  8.97843E-11  1.53721E-07  3.20740E-09
  2.500E-01  4.75964E-06  4.70385E-08  4.32975E-08  9.64628E-11  8.87943E-11  4.29034E-08  2.26710E-08
  2.750E-01  5.75916E-06  3.83637E-08  3.87442E-08  8.65409E-11  8.74024E-11  1.83622E-07  8.06608E-09
  3.000E-01  6.85388E-06  3.15024E-08  3.48267E-08  7.75238E-11  8.57077E-11  9.53219E-08  2.17759E-08
  3.250E-01  8.04378E-06  2.60034E-08  3.14295E-08  6.93237E-11  8.37934E-11  2.04010E-07  1.29805E-08
  3.500E-01  9.32888E-06  2.15603E-08  2.84662E-08  6.19000E-11  8.17313E-11  1.62261E-07  1.99803E-08
  3.750E-01  1.07092E-05  1.79507E-08  2.58698E-08  5.52185E-11  7.95823E-11  2.09372E-07  1.77800E-08
  4.000E-01  1.21846E-05  1.50057E-08  2.35865E-08  4.92367E-11  7.73961E-11  2.40843E-07  1.71328E-08
  4.250E-01  1.37553E-05  1.25928E-08  2.15722E-08  4.39017E-11  7.52111E-11  1.93993E-07  2.21818E-08
  4.500E-01  1.54212E-05  1.06068E-08  1.97898E-08  3.91531E-11  7.30557E-11  3.25809E-07  1.31992E-08
  4.750E-01  1.71822E-05  8.96423E-09  1.82076E-08  3.49283E-11  7.09496E-11  1.53520E-07  2.58744E-08
  5.000E-01  1.90385E-05  7.59860E-09  1.67988E-08  3.11655E-11  6.89055E-11  4.10186E-07  8.28130E-09
  5.250E-01  2.09899E-05  6.45687E-09  1.55403E-08  2.78065E-11  6.69310E-11  8.57129E-08  2.85820E-08
  5.500E-01  2.30365E-05  5.49675E-09  1.44124E-08  2.47989E-11  6.50293E-11  4.86098E-07  2.58130E-09
  5.750E-01  2.51783E-05  4.68472E-09  1.33982E-08  2.20962E-11  6.32013E-11  9.34419E-09  3.00928E-08
  6.000E-01  2.74153E-05  3.99413E-09  1.24832E-08  1.96578E-11  6.14458E-11  5.45439E-07  3.63681E-09
  6.250E-01  2.97475E-05  3.40358E-09  1.16551E-08  1.74489E-11  5.97605E-11  1.29283E-07  3.02658E-08
  6.500E-01  3.21749E-05  2.89592E-09  1.09034E-08  1.54401E-11  5.81425E-11  5.80425E-07  1.00752E-08
  6.750E-01  3.46974E-05  2.45747E-09  1.02188E-08  1.36063E-11  5.65885E-11  2.69558E-07  2.90301E-08
  7.000E-01  3.73152E-05  2.07719E-09  9.59378E-09  1.19264E-11  5.50951E-11  5.84088E-07  1.64207E-08
  7.250E-01  4.00281E-05  1.74602E-09  9.02145E-09  1.03826E-11  5.36589E-11  4.23607E-07  2.63832E-08
  7.500E-01  4.28362E-05  1.45655E-09  8.49607E-09  8.95984E-12  5.22768E-11  5.50772E-07  2.23588E-08
  7.750E-01  4.57395E-05  1.20280E-09  8.01263E-09  7.64532E-12  5.09459E-11  5.83097E-07  2.23899E-08
  8.000E-01  4.87380E-05  9.79784E-10  7.56677E-09  6.42819E-12  4.96633E-11  4.76593E-07  2.75863E-08
  8.250E-01  5.18317E-05  7.83282E-10  7.15469E-09  5.29912E-12  4.84265E-11  7.38274E-07  1.71804E-08
  8.500E-01  5.50205E-05  6.09786E-10  6.77309E-09  4.25008E-12  4.72331E-11  3.59876E-07  3.18240E-08
  8.750E-01  5.83045E-05  4.56401E-10  6.41905E-09  3.27408E-12  4.60810E-11  8.78434E-07  1.09459E-08
  9.000E-01  6.16838E-05  3.20625E-10  6.09000E-09  2.36500E-12  4.49682E-11  2.01490E-07  3.48300E-08
  9.250E-01  6.51582E-05  2.00275E-10  5.78368E-09  1.51743E-12  4.38929E-11  9.92501E-07  3.93310E-09
  9.500E-01  6.87277E-05  9.35207E-11  5.49809E-09  7.26611E-13  4.28535E-11  5.06622E-09  3.64112E-08
  9.750E-01  7.23925E-05 -1.17743E-12  5.23142E-09 -1.17634E-14  4.18483E-11  1.06969E-06  3.56573E-09
  1.000E+00  7.61524E-05 -8.52167E-11  4.98210E-09 -7.01562E-13  4.08760E-11  1.10410E-10  1.76674E-11
  1.100E+00  9.21439E-05 -3.36598E-10  4.13166E-09 -3.04028E-12  3.72893E-11  1.58297E-10  1.05889E-11
  1.200E+00  1.09658E-04 -4.90605E-10  3.46668E-09 -4.83288E-12  3.41329E-11  1.60575E-10  5.03914E-12
  1.300E+00  1.28695E-04 -5.81958E-10  2.93859E-09 -6.20999E-12  3.13452E-11  1.34099E-10  1.13035E-12
  1.400E+00  1.49255E-04 -6.32515E-10  2.51354E-09 -7.26846E-12  2.88744E-11  9.29530E-11  1.29929E-12
  1.500E+00  1.71338E-04 -6.56350E-10  2.16731E-09 -8.08105E-12  2.66762E-11  4.82628E-11  2.52733E-12
  1.600E+00  1.94942E-04 -6.62670E-10  1.88225E-09 -8.70284E-12  2.47127E-11  8.08020E-12  2.86487E-12
  1.700E+00  2.20070E-04 -6.57566E-10  1.64526E-09 -9.17569E-12  2.29519E-11  2.25612E-11  2.60920E-12
  1.800E+00  2.46720E-04 -6.45108E-10  1.44648E-09 -9.53155E-12  2.13664E-11  4.13809E-11  2.01876E-12
  1.900E+00  2.74892E-04 -6.28030E-10  1.27840E-09 -9.79497E-12  1.99332E-11  4.84076E-11  1.30065E-12
  2.000E+00  3.04586E-04 -6.08182E-10  1.13522E-09 -9.98490E-12  1.86328E-11  4.53957E-11  6.04692E-13
  2.100E+00  3.35803E-04 -5.86815E-10  1.01242E-09 -1.01161E-11  1.74486E-11  3.51822E-11  2.77166E-14
  2.200E+00  3.68542E-04 -5.64774E-10  9.06450E-10 -1.02000E-11  1.63666E-11  2.10486E-11  3.80929E-13
  2.300E+00  4.02802E-04 -5.42632E-10  8.14479E-10 -1.02459E-11  1.53749E-11  6.16462E-12  6.11312E-13
  2.400E+00  4.38585E-04 -5.20767E-10  7.34238E-10 -1.02609E-11  1.44632E-11  6.84838E-12  6.79652E-13
  2.500E+00  4.75889E-04 -4.99429E-10  6.63892E-10 -1.02508E-11  1.36228E-11  1.61887E-11  6.22293E-13
  2.600E+00  5.14715E-04 -4.78776E-10  6.01943E-10 -1.02203E-11  1.28461E-11  2.09881E-11  4.81591E-13
  2.700E+00  5.55063E-04 -4.58902E-10  5.47164E-10 -1.01732E-11  1.21265E-11  2.12680E-11  3.00539E-13
  2.800E+00  5.96931E-04 -4.39858E-10  4.98539E-10 -1.01125E-11  1.14584E-11  1.77762E-11  1.17248E-13
  2.900E+00  6.40321E-04 -4.21665E-10  4.55222E-10 -1.00408E-11  1.08368E-11  1.17458E-11  4.00705E-14
  3.000E+00  6.85233E-04 -4.04322E-10  4.16504E-10 -9.96022E-12  1.02573E-11  4.61975E-12  1.53833E-13
  3.100E+00  7.31665E-04 -3.87814E-10  3.81790E-10 -9.87238E-12  9.71608E-12  2.21165E-12  2.17077E-13
  3.200E+00  7.79618E-04 -3.72119E-10  3.50575E-10 -9.77878E-12  9.20978E-12  7.62489E-12  2.31637E-13
  3.300E+00  8.29092E-04 -3.57206E-10  3.22430E-10 -9.68059E-12  8.73536E-12  1.09030E-11  2.06457E-13
  3.400E+00  8.80086E-04 -3.43042E-10  2.96988E-10 -9.57883E-12  8.29014E-12  1.17922E-11  1.54509E-13
  3.500E+00  9.32601E-04 -3.29593E-10  2.73934E-10 -9.47433E-12  7.87174E-12  1.04765E-11  8.87980E-14
  3.600E+00  9.86636E-04 -3.16822E-10  2.52996E-10 -9.36781E-12  7.47801E-12  7.48558E-12  2.38380E-14
  3.700E+00  1.04219E-03 -3.04695E-10  2.33939E-10 -9.25984E-12  7.10701E-12  3.56214E-12  3.22610E-14
  3.800E+00  1.09927E-03 -2.93176E-10  2.16559E-10 -9.15095E-12  6.75703E-12  4.91744E-13  7.15866E-14
  3.900E+00  1.15786E-03 -2.82231E-10  2.00677E-10 -9.04153E-12  6.42648E-12  3.95325E-12  9.17701E-14
  4.000E+00  1.21797E-03 -2.71829E-10  1.86139E-10 -8.93196E-12  6.11394E-12  6.29281E-12  9.37109E-14
  4.100E+00  1.27961E-03 -2.61939E-10  1.72808E-10 -8.82253E-12  5.81814E-12  7.23700E-12  8.01558E-14
  4.200E+00  1.34276E-03 -2.52532E-10  1.60563E-10 -8.71349E-12  5.53788E-12  6.78508E-12  5.71762E-14
  4.300E+00  1.40743E-03 -2.43579E-10  1.49298E-10 -8.60506E-12  5.27211E-12  5.17687E-12  2.91584E-14
  4.400E+00  1.47362E-03 -2.35055E-10  1.38919E-10 -8.49740E-12  5.01984E-12  2.82492E-12  1.75493E-15
  4.500E+00  1.54133E-03 -2.26935E-10  1.29343E-10 -8.39068E-12  4.78019E-12  2.24585E-13  1.99998E-14
  4.600E+00  1.61056E-03 -2.19196E-10  1.20496E-10 -8.28500E-12  4.55232E-12  2.14065E-12  3.49319E-14
  4.700E+00  1.68131E-03 -2.11816E-10  1.12312E-10 -8.18048E-12  4.33550E-12  3.87774E-12  4.17713E-14
  4.800E+00  1.75357E-03 -2.04775E-10  1.04731E-10 -8.07719E-12  4.12901E-12  4.74514E-12  4.07581E-14
  4.900E+00  1.82735E-03 -1.98054E-10  9.77014E-11 -7.97520E-12  3.93224E-12  4.67786E-12  3.30422E-14
  5.000E+00  1.90265E-03 -1.91635E-10  9.11752E-11 -7.87457E-12  3.74458E-12  3.78009E-12  2.22384E-14
  5.100E+00  1.97947E-03 -1.85501E-10  8.51098E-11 -7.77533E-12  3.56549E-12  2.29186E-12  9.28767E-15
  5.200E+00  2.05780E-03 -1.79637E-10  7.94669E-11 -7.67752E-12  3.39447E-12  5.33260E-13  2.14283E-15
  5.300E+00  2.13765E-03 -1.74027E-10  7.42118E-11 -7.58116E-12  3.23105E-12  1.15866E-12  1.13383E-14
  5.400E+00  2.21902E-03 -1.68658E-10  6.93131E-11 -7.48626E-12  3.07480E-12  2.48904E-12  1.67045E-14
  5.500E+00  2.30190E-03 -1.63517E-10  6.47424E-11 -7.39284E-12  2.92531E-12  3.25424E-12  1.89614E-14
  5.600E+00  2.38630E-03 -1.58592E-10  6.04741E-11 -7.30089E-12  2.78222E-12  3.36811E-12  1.78190E-14
  5.700E+00  2.47222E-03 -1.53872E-10  5.64848E-11 -7.21042E-12  2.64516E-12  2.86702E-12  1.40776E-14
  5.800E+00  2.55965E-03 -1.49345E-10  5.27532E-11 -7.12143E-12  2.51382E-12  1.89311E-12  8.86849E-15
  5.900E+00  2.64859E-03 -1.45002E-10  4.92600E-11 -7.03390E-12  2.38789E-12  6.59670E-13  3.17760E-15
  6.000E+00  2.73905E-03 -1.40833E-10  4.59874E-11 -6.94782E-12  2.26710E-12  5.91709E-13  1.60220E-15
  6.100E+00  2.83103E-03 -1.36829E-10  4.29193E-11 -6.86318E-12  2.15116E-12  1.63547E-12  5.29333E-15
  6.200E+00  2.92452E-03 -1.32983E-10  4.00410E-11 -6.77996E-12  2.03985E-12  2.30211E-12  7.86920E-15
  6.300E+00  3.01952E-03 -1.29287E-10  3.73389E-11 -6.69815E-12  1.93292E-12  2.50154E-12  8.46372E-15
  6.400E+00  3.11604E-03 -1.25732E-10  3.48006E-11 -6.61772E-12  1.83016E-12  2.23496E-12  7.37730E-15
  6.500E+00  3.21407E-03 -1.22312E-10  3.24147E-11 -6.53867E-12  1.73135E-12  1.58533E-12  5.55982E-15
  6.600E+00  3.31362E-03 -1.19021E-10  3.01708E-11 -6.46096E-12  1.63632E-12  6.98102E-13  3.29991E-15
  6.700E+00  3.41468E-03 -1.15852E-10  2.80592E-11 -6.38458E-12  1.54488E-12  2.49987E-13  1.06683E-15
  6.800E+00  3.51725E-03 -1.12800E-10  2.60710E-11 -6.30950E-12  1.45686E-12  1.08397E-12  6.21097E-16
  6.900E+00  3.62133E-03 -1.09859E-10  2.41980E-11 -6.23570E-12  1.37210E-12  1.66266E-12  1.80876E-15
  7.000E+00  3.72692E-03 -1.07024E-10  2.24327E-11 -6.16317E-12  1.29045E-12  1.90005E-12  2.53727E-15
  7.100E+00  3.83403E-03 -1.04290E-10  2.07681E-11 -6.09186E-12  1.21177E-12  1.77738E-12  2.46508E-15
  7.200E+00  3.94265E-03 -1.01652E-10  1.91978E-11 -6.02177E-12  1.13592E-12  1.34167E-12  2.76449E-15
  7.300E+00  4.05278E-03 -9.91072E-11  1.77156E-11 -5.95288E-12  1.06278E-12  6.92689E-13  1.61277E-15
  7.400E+00  4.16442E-03 -9.66501E-11  1.63161E-11 -5.88514E-12  9.92226E-13  3.85245E-14  1.56871E-15
  7.500E+00  4.27757E-03 -9.42768E-11  1.49942E-11 -5.81856E-12  9.24148E-13  7.14193E-13  1.18721E-15
  7.600E+00  4.39223E-03 -9.19844E-11  1.37451E-11 -5.75309E-12  8.58437E-13  1.21669E-12  3.30176E-16
