 #
 # Projectile: electron
 # Kinetic energy = 8.00000E+06 eV = 2.93995E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 6.22560E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.73337E-18 cm**2 = 2.76164E-01 a0**2
 # 1st transport cross section = 1.52218E-22 cm**2 = 5.43582E-06 a0**2
 # 2nd transport cross section = 4.14448E-22 cm**2 = 1.48002E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  9.750E-02  7.23942E-07  1.50701E-13  5.38163E+03
  1.000E-01  7.61543E-07  1.40986E-13  5.03470E+03
  1.250E-01  1.18991E-06  7.67499E-14  2.74079E+03
  1.500E-01  1.71347E-06  4.56577E-14  1.63046E+03
  1.750E-01  2.33223E-06  2.89647E-14  1.03435E+03
  2.000E-01  3.04617E-06  1.92304E-14  6.86729E+02
  2.250E-01  3.85531E-06  1.32076E-14  4.71651E+02
  2.500E-01  4.75964E-06  9.32535E-15  3.33014E+02
  2.750E-01  5.75916E-06  6.74717E-15  2.40946E+02
  3.000E-01  6.85388E-06  4.99289E-15  1.78299E+02
  3.250E-01  8.04378E-06  3.77257E-15  1.34721E+02
  3.500E-01  9.32888E-06  2.90546E-15  1.03756E+02
  3.750E-01  1.07092E-05  2.27649E-15  8.12949E+01
  4.000E-01  1.21846E-05  1.81118E-15  6.46784E+01
  4.250E-01  1.37553E-05  1.46056E-15  5.21577E+01
  4.500E-01  1.54212E-05  1.19190E-15  4.25635E+01
  4.750E-01  1.71822E-05  9.82907E-16  3.51003E+01
  5.000E-01  1.90385E-05  8.18140E-16  2.92163E+01
  5.250E-01  2.09899E-05  6.86687E-16  2.45220E+01
  5.500E-01  2.30365E-05  5.80699E-16  2.07372E+01
  5.750E-01  2.51783E-05  4.94436E-16  1.76566E+01
  6.000E-01  2.74153E-05  4.23628E-16  1.51280E+01
  6.250E-01  2.97475E-05  3.65060E-16  1.30365E+01
  6.500E-01  3.21749E-05  3.16274E-16  1.12943E+01
  6.750E-01  3.46974E-05  2.75373E-16  9.83374E+00
  7.000E-01  3.73152E-05  2.40876E-16  8.60182E+00
  7.250E-01  4.00281E-05  2.11617E-16  7.55697E+00
  7.500E-01  4.28362E-05  1.86670E-16  6.66611E+00
  7.750E-01  4.57395E-05  1.65295E-16  5.90279E+00
  8.000E-01  4.87380E-05  1.46895E-16  5.24572E+00
  8.250E-01  5.18317E-05  1.30987E-16  4.67762E+00
  8.500E-01  5.50205E-05  1.17175E-16  4.18441E+00
  8.750E-01  5.83045E-05  1.05138E-16  3.75453E+00
  9.000E-01  6.16838E-05  9.46067E-17  3.37847E+00
  9.250E-01  6.51582E-05  8.53616E-17  3.04832E+00
  9.500E-01  6.87277E-05  7.72184E-17  2.75752E+00
  9.750E-01  7.23925E-05  7.00230E-17  2.50057E+00
  1.000E+00  7.61524E-05  6.36460E-17  2.27284E+00
  1.100E+00  9.21439E-05  4.43714E-17  1.58453E+00
  1.200E+00  1.09658E-04  3.18693E-17  1.13807E+00
  1.300E+00  1.28695E-04  2.34771E-17  8.38382E-01
  1.400E+00  1.49255E-04  1.76765E-17  6.31238E-01
  1.500E+00  1.71338E-04  1.35642E-17  4.84386E-01
  1.600E+00  1.94942E-04  1.05833E-17  3.77937E-01
  1.700E+00  2.20070E-04  8.37965E-18  2.99243E-01
  1.800E+00  2.46720E-04  6.72188E-18  2.40043E-01
  1.900E+00  2.74892E-04  5.45517E-18  1.94808E-01
  2.000E+00  3.04586E-04  4.47364E-18  1.59757E-01
  2.100E+00  3.35803E-04  3.70347E-18  1.32253E-01
  2.200E+00  3.68542E-04  3.09222E-18  1.10425E-01
  2.300E+00  4.02802E-04  2.60208E-18  9.29220E-02
  2.400E+00  4.38585E-04  2.20533E-18  7.87537E-02
  2.500E+00  4.75889E-04  1.88139E-18  6.71858E-02
  2.600E+00  5.14715E-04  1.61481E-18  5.76659E-02
  2.700E+00  5.55063E-04  1.39382E-18  4.97740E-02
  2.800E+00  5.96931E-04  1.20937E-18  4.31873E-02
  2.900E+00  6.40321E-04  1.05445E-18  3.76552E-02
  3.000E+00  6.85233E-04  9.23577E-19  3.29815E-02
  3.100E+00  7.31665E-04  8.12402E-19  2.90114E-02
  3.200E+00  7.79618E-04  7.17476E-19  2.56215E-02
  3.300E+00  8.29092E-04  6.36033E-19  2.27131E-02
  3.400E+00  8.80086E-04  5.65839E-19  2.02065E-02
