 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 8.00000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  1.250E-03  1.18991E-10  1.66996E-06  2.65138E-07  1.71227E-11  2.71863E-12  7.36535E-09  8.87188E-08
  1.500E-03  1.71347E-10  1.66931E-06  2.65128E-07  2.05392E-11  3.26224E-12  7.12044E-09  8.72946E-08
  1.750E-03  2.33223E-10  1.66854E-06  2.65116E-07  2.39513E-11  3.80577E-12  6.83602E-09  8.56306E-08
  2.000E-03  3.04617E-10  1.66765E-06  2.65103E-07  2.73584E-11  4.34923E-12  6.51452E-09  8.37359E-08
  2.250E-03  3.85531E-10  1.66665E-06  2.65087E-07  3.07597E-11  4.89259E-12  6.15866E-09  8.16213E-08
  2.500E-03  4.75965E-10  1.66553E-06  2.65070E-07  3.41544E-11  5.43586E-12  5.77148E-09  7.92984E-08
  2.750E-03  5.75917E-10  1.66429E-06  2.65051E-07  3.75420E-11  5.97902E-12  5.35625E-09  7.67801E-08
  3.000E-03  6.85389E-10  1.66294E-06  2.65030E-07  4.09216E-11  6.52205E-12  4.91649E-09  7.40803E-08
  3.250E-03  8.04380E-10  1.66147E-06  2.65007E-07  4.42927E-11  7.06494E-12  4.45591E-09  7.12138E-08
  3.500E-03  9.32891E-10  1.65989E-06  2.64982E-07  4.76545E-11  7.60769E-12  3.97836E-09  6.81962E-08
  3.750E-03  1.07092E-09  1.65820E-06  2.64956E-07  5.10064E-11  8.15029E-12  3.48784E-09  6.50438E-08
  4.000E-03  1.21847E-09  1.65640E-06  2.64928E-07  5.43477E-11  8.69271E-12  2.98844E-09  6.17737E-08
  4.250E-03  1.37554E-09  1.65449E-06  2.64898E-07  5.76777E-11  9.23496E-12  2.48429E-09  5.84032E-08
  4.500E-03  1.54213E-09  1.65246E-06  2.64866E-07  6.09958E-11  9.77702E-12  1.97953E-09  5.49503E-08
  4.750E-03  1.71823E-09  1.65033E-06  2.64832E-07  6.43014E-11  1.03189E-11  1.47828E-09  5.14330E-08
  5.000E-03  1.90386E-09  1.64809E-06  2.64797E-07  6.75939E-11  1.08605E-11  9.84613E-10  4.78696E-08
  5.250E-03  2.09900E-09  1.64575E-06  2.64759E-07  7.08726E-11  1.14019E-11  5.02479E-10  4.42783E-08
  5.500E-03  2.30367E-09  1.64330E-06  2.64720E-07  7.41370E-11  1.19431E-11  3.57047E-11  4.06774E-08
  5.750E-03  2.51785E-09  1.64074E-06  2.64680E-07  7.73865E-11  1.24841E-11  4.12056E-10  3.70847E-08
  6.000E-03  2.74156E-09  1.63809E-06  2.64637E-07  8.06204E-11  1.30248E-11  8.37354E-10  3.35180E-08
  6.250E-03  2.97478E-09  1.63533E-06  2.64592E-07  8.38383E-11  1.35652E-11  1.23697E-09  2.99944E-08
  6.500E-03  3.21752E-09  1.63248E-06  2.64546E-07  8.70396E-11  1.41053E-11  1.60796E-09  2.65305E-08
  6.750E-03  3.46978E-09  1.62952E-06  2.64498E-07  9.02237E-11  1.46452E-11  1.94765E-09  2.31423E-08
  7.000E-03  3.73156E-09  1.62647E-06  2.64448E-07  9.33902E-11  1.51847E-11  2.25369E-09  1.98452E-08
  7.250E-03  4.00286E-09  1.62333E-06  2.64397E-07  9.65386E-11  1.57240E-11  2.52407E-09  1.66534E-08
  7.500E-03  4.28368E-09  1.62009E-06  2.64344E-07  9.96683E-11  1.62629E-11  2.75712E-09  1.35804E-08
  7.750E-03  4.57402E-09  1.61676E-06  2.64288E-07  1.02779E-10  1.68015E-11  2.95155E-09  1.06386E-08
  8.000E-03  4.87388E-09  1.61334E-06  2.64232E-07  1.05870E-10  1.73397E-11  3.10642E-09  7.83945E-09
  8.250E-03  5.18326E-09  1.60983E-06  2.64173E-07  1.08941E-10  1.78776E-11  3.22118E-09  5.19313E-09
  8.500E-03  5.50215E-09  1.60623E-06  2.64113E-07  1.11992E-10  1.84152E-11  3.29568E-09  2.70867E-09
  8.750E-03  5.83057E-09  1.60255E-06  2.64050E-07  1.15021E-10  1.89523E-11  3.33014E-09  3.93860E-10
  9.000E-03  6.16850E-09  1.59879E-06  2.63987E-07  1.18030E-10  1.94891E-11  3.32514E-09  1.74479E-09
  9.250E-03  6.51596E-09  1.59494E-06  2.63921E-07  1.21017E-10  2.00255E-11  3.28168E-09  3.70207E-09
  9.500E-03  6.87293E-09  1.59102E-06  2.63854E-07  1.23981E-10  2.05615E-11  3.20106E-09  5.47407E-09
  9.750E-03  7.23942E-09  1.58702E-06  2.63784E-07  1.26924E-10  2.10971E-11  3.08497E-09  7.05820E-09
  1.000E-02  7.61544E-09  1.58294E-06  2.63714E-07  1.29844E-10  2.16322E-11  2.93540E-09  8.45320E-09
  1.250E-02  1.18991E-08  1.53835E-06  2.62911E-07  1.57733E-10  2.69580E-11  2.17680E-10  1.26023E-08
  1.500E-02  1.71347E-08  1.48813E-06  2.61942E-07  1.83101E-10  3.22303E-11  2.35885E-09  4.53291E-09
  1.750E-02  2.33223E-08  1.43403E-06  2.60812E-07  2.05852E-10  3.74398E-11  2.28174E-09  4.61918E-09
  2.000E-02  3.04617E-08  1.37760E-06  2.59528E-07  2.26001E-10  4.25777E-11  1.55821E-10  6.86042E-09
  2.250E-02  3.85531E-08  1.32013E-06  2.58099E-07  2.43645E-10  4.76361E-11  2.32223E-09  2.17501E-09
  2.500E-02  4.75965E-08  1.26268E-06  2.56532E-07  2.58935E-10  5.26077E-11  1.97315E-09  3.52851E-09
  2.750E-02  5.75917E-08  1.20604E-06  2.54836E-07  2.72051E-10  5.74860E-11  4.74690E-10  4.73665E-09
  3.000E-02  6.85389E-08  1.15077E-06  2.53021E-07  2.83184E-10  6.22653E-11  2.40951E-09  1.11556E-09
  3.250E-02  8.04380E-08  1.09728E-06  2.51095E-07  2.92522E-10  6.69406E-11  1.76310E-09  3.07301E-09
  3.500E-02  9.32891E-08  1.04581E-06  2.49067E-07  3.00248E-10  7.15076E-11  7.99276E-10  3.64736E-09
  3.750E-02  1.07092E-07  9.96520E-07  2.46946E-07  3.06532E-10  7.59630E-11  2.54783E-09  4.82573E-10
  4.000E-02  1.21847E-07  9.49465E-07  2.44741E-07  3.11528E-10  8.03038E-11  1.57067E-09  2.84685E-09
  4.250E-02  1.37554E-07  9.04657E-07  2.42461E-07  3.15378E-10  8.45280E-11  1.14705E-09  2.96561E-09
  4.500E-02  1.54213E-07  8.62070E-07  2.40114E-07  3.18210E-10  8.86339E-11  2.70245E-09  3.09630E-11
  4.750E-02  1.71823E-07  8.21647E-07  2.37708E-07  3.20138E-10  9.26204E-11  1.35945E-09  2.72045E-09
  5.000E-02  1.90386E-07  7.83315E-07  2.35250E-07  3.21266E-10  9.64871E-11  1.52234E-09  2.47363E-09
  5.250E-02  2.09900E-07  7.46991E-07  2.32748E-07  3.21687E-10  1.00234E-10  2.85143E-09  3.29482E-10
  5.500E-02  2.30367E-07  7.12585E-07  2.30208E-07  3.21483E-10  1.03861E-10  1.10965E-09  2.63951E-09
  5.750E-02  2.51785E-07  6.80006E-07  2.27637E-07  3.20730E-10  1.07369E-10  1.92348E-09  2.07822E-09
  6.000E-02  2.74156E-07  6.49162E-07  2.25041E-07  3.19494E-10  1.10760E-10  2.97769E-09  6.37455E-10
  6.250E-02  2.97478E-07  6.19962E-07  2.22425E-07  3.17836E-10  1.14034E-10  8.09440E-10  2.57659E-09
  6.500E-02  3.21752E-07  5.92318E-07  2.19794E-07  3.15811E-10  1.17192E-10  2.34495E-09  1.73379E-09
  6.750E-02  3.46978E-07  5.66144E-07  2.17154E-07  3.13466E-10  1.20238E-10  3.06628E-09  9.10772E-10
  7.000E-02  3.73156E-07  5.41360E-07  2.14509E-07  3.10844E-10  1.23172E-10  4.51897E-10  2.51579E-09
  7.250E-02  4.00286E-07  5.17887E-07  2.11863E-07  3.07986E-10  1.25998E-10  2.77826E-09  1.41618E-09
  7.500E-02  4.28368E-07  4.95650E-07  2.09219E-07  3.04927E-10  1.28716E-10  3.10351E-09  1.15749E-09
  7.750E-02  4.57402E-07  4.74580E-07  2.06581E-07  3.01697E-10  1.31330E-10  3.39390E-11  2.44697E-09
  8.000E-02  4.87388E-07  4.54610E-07  2.03953E-07  2.98324E-10  1.33841E-10  3.21244E-09  1.11220E-09
  8.250E-02  5.18325E-07  4.35676E-07  2.01337E-07  2.94834E-10  1.36253E-10  3.07698E-09  1.38065E-09
  8.500E-02  5.50215E-07  4.17720E-07  1.98735E-07  2.91248E-10  1.38568E-10  4.44023E-10  2.36343E-09
  8.750E-02  5.83057E-07  4.00684E-07  1.96150E-07  2.87587E-10  1.40789E-10  3.63459E-09  8.14911E-10
  9.000E-02  6.16850E-07  3.84516E-07  1.93584E-07  2.83868E-10  1.42917E-10  2.97590E-09  1.58059E-09
  9.250E-02  6.51596E-07  3.69165E-07  1.91039E-07  2.80106E-10  1.44956E-10  9.78281E-10  2.26072E-09
  9.500E-02  6.87293E-07  3.54585E-07  1.88517E-07  2.76315E-10  1.46908E-10  4.03046E-09  5.21229E-10
  9.750E-02  7.23942E-07  3.40732E-07  1.86018E-07  2.72506E-10  1.48776E-10  2.79152E-09  1.75623E-09
  1.000E-01  7.61543E-07  3.27562E-07  1.83545E-07  2.68691E-10  1.50562E-10  1.56203E-09  2.13616E-09
  1.250E-01  1.18991E-06  2.25900E-07  1.60371E-07  2.31626E-10  1.64441E-10  5.05537E-09  6.08103E-10
  1.500E-01  1.71347E-06  1.61247E-07  1.40204E-07  1.98400E-10  1.72515E-10  1.01369E-09  2.16841E-09
  1.750E-01  2.33223E-06  1.17767E-07  1.22864E-07  1.69053E-10  1.76376E-10  7.19614E-09  1.47933E-10
  2.000E-01  3.04617E-06  8.70193E-08  1.07972E-07  1.42759E-10  1.77142E-10  3.45877E-10  2.20071E-09
  2.250E-01  3.85531E-06  6.44540E-08  9.51484E-08  1.18957E-10  1.75616E-10  9.31590E-09  3.10899E-10
  2.500E-01  4.75964E-06  4.75120E-08  8.40709E-08  9.74311E-11  1.72413E-10  2.60843E-09  2.19549E-09
  2.750E-01  5.75916E-06  3.46417E-08  7.44788E-08  7.81416E-11  1.68016E-10  1.11855E-08  7.84547E-10
  3.000E-01  6.85388E-06  2.48170E-08  6.61587E-08  6.10680E-11  1.62816E-10  5.81636E-09  2.11657E-09
  3.250E-01  8.04378E-06  1.73066E-08  5.89324E-08  4.61346E-11  1.57118E-10  1.24333E-08  1.26259E-09
  3.500E-01  9.32888E-06  1.15642E-08  5.26470E-08  3.31970E-11  1.51159E-10  9.86842E-09  1.93536E-09
  3.750E-01  1.07092E-05  7.17258E-09  4.71701E-08  2.20590E-11  1.45108E-10  1.26783E-08  1.71803E-09
  4.000E-01  1.21846E-05  3.81095E-09  4.23868E-08  1.24993E-11  1.39087E-10  1.45226E-08  1.64479E-09
  4.250E-01  1.37553E-05  1.23355E-09  3.81972E-08  4.29492E-12  1.33174E-10  1.16322E-08  2.12230E-09
  4.500E-01  1.54212E-05 -7.46813E-10  3.45156E-08 -2.76278E-12  1.27417E-10  1.94500E-08  1.25366E-09
  4.750E-01  1.71822E-05 -2.27181E-09  3.12687E-08 -8.85841E-12  1.21844E-10  9.11406E-09  2.45137E-09
  5.000E-01  1.90385E-05 -3.44807E-09  2.83943E-08 -1.41492E-11  1.16468E-10  2.42685E-08  7.78213E-10
  5.250E-01  2.09899E-05 -4.35564E-09  2.58399E-08 -1.87653E-11  1.11290E-10  5.04297E-09  2.68582E-09
  5.500E-01  2.30365E-05 -5.05455E-09  2.35614E-08 -2.28123E-11  1.06309E-10  2.85576E-08  2.38517E-10
  5.750E-01  2.51783E-05 -5.58996E-09  2.15215E-08 -2.63747E-11  1.01520E-10  5.58435E-10  2.81009E-09
  6.000E-01  2.74153E-05 -5.99596E-09  1.96892E-08 -2.95198E-11  9.69154E-11  3.18757E-08  3.42384E-10
  6.250E-01  2.97475E-05 -6.29855E-09  1.80383E-08 -3.23013E-11  9.24887E-11  7.55325E-09  2.81291E-09
  6.500E-01  3.21749E-05 -6.51774E-09  1.65464E-08 -3.47621E-11  8.82334E-11  3.37872E-08  9.38802E-10
  6.750E-01  3.46974E-05 -6.66912E-09  1.51950E-08 -3.69374E-11  8.41436E-11  1.56835E-08  2.68809E-09
  7.000E-01  3.73152E-05 -6.76499E-09  1.39679E-08 -3.88561E-11  8.02137E-11  3.38956E-08  1.52318E-09
  7.250E-01  4.00281E-05 -6.81525E-09  1.28515E-08 -4.05427E-11  7.64387E-11  2.45729E-08  2.43529E-09
  7.500E-01  4.28362E-05 -6.82788E-09  1.18340E-08 -4.20185E-11  7.28139E-11  3.18781E-08  2.06730E-09
  7.750E-01  4.57395E-05 -6.80948E-09  1.09050E-08 -4.33022E-11  6.93349E-11  3.37406E-08  2.06048E-09
  8.000E-01  4.87380E-05 -6.76550E-09  1.00557E-08 -4.44105E-11  6.59974E-11  2.75169E-08  2.54372E-09
  8.250E-01  5.18317E-05 -6.70055E-09  9.27811E-09 -4.53588E-11  6.27972E-11  4.26238E-08  1.57583E-09
  8.500E-01  5.50205E-05 -6.61848E-09  8.56536E-09 -4.61610E-11  5.97300E-11  2.07247E-08  2.92720E-09
  8.750E-01  5.83045E-05 -6.52256E-09  7.91128E-09 -4.68302E-11  5.67916E-11  5.06076E-08  9.99317E-10
  9.000E-01  6.16838E-05 -6.41558E-09  7.31039E-09 -4.73784E-11  5.39775E-11  1.15638E-08  3.19608E-09
  9.250E-01  6.51582E-05 -6.29992E-09  6.75779E-09 -4.78168E-11  5.12835E-11  5.70604E-08  3.53994E-10
  9.500E-01  6.87277E-05 -6.17757E-09  6.24910E-09 -4.81557E-11  4.87049E-11  2.55200E-10  3.33337E-09
  9.750E-01  7.23925E-05 -6.05026E-09  5.78038E-09 -4.84047E-11  4.62374E-11  6.13727E-08  3.33025E-10
  1.000E+00  7.61524E-05 -5.91944E-09  5.34808E-09 -4.85726E-11  4.38764E-11  3.11390E-12  3.99786E-11
  1.100E+00  9.21439E-05 -5.38271E-09  3.92355E-09 -4.85864E-11  3.54083E-11  7.02486E-12  2.29807E-11
  1.200E+00  1.09658E-04 -4.85835E-09  2.87449E-09 -4.78412E-11  2.82989E-11  8.31769E-12  1.00600E-11
  1.300E+00  1.28695E-04 -4.37037E-09  2.09147E-09 -4.66236E-11  2.23055E-11  7.82458E-12  1.27125E-12
  1.400E+00  1.49255E-04 -3.92741E-09  1.49985E-09 -4.51222E-11  1.72256E-11  6.25266E-12  3.92896E-12
  1.500E+00  1.71338E-04 -3.53039E-09  1.04810E-09 -4.34592E-11  1.28960E-11  4.18247E-12  6.31191E-12
  1.600E+00  1.94942E-04 -3.17668E-09  7.00124E-10 -4.17132E-11  9.18732E-12  2.06223E-12  6.68278E-12
  1.700E+00  2.20070E-04 -2.86232E-09  4.30276E-10 -3.99355E-11  5.99727E-12  2.09461E-13  5.78347E-12
  1.800E+00  2.46720E-04 -2.58302E-09  2.20009E-10 -3.81597E-11  3.24427E-12  1.18558E-12  4.23203E-12
  1.900E+00  2.74892E-04 -2.33468E-09  5.57032E-11 -3.64081E-11  8.62662E-13  2.04149E-12  2.50412E-12
  2.000E+00  3.04586E-04 -2.11356E-09 -7.28032E-11 -3.46956E-11 -1.20114E-12  2.37044E-12  9.28516E-13
  2.100E+00  3.35803E-04 -1.91634E-09 -1.73194E-10 -3.30319E-11 -2.99142E-12  2.25029E-12  3.01065E-13
  2.200E+00  3.68542E-04 -1.74013E-09 -2.51355E-10 -3.14237E-11 -4.54518E-12  1.80294E-12  1.10425E-12
  2.300E+00  4.02802E-04 -1.58237E-09 -3.11840E-10 -2.98747E-11 -5.89365E-12  1.16692E-12  1.48638E-12
  2.400E+00  4.38585E-04 -1.44089E-09 -3.58208E-10 -2.83870E-11 -7.06341E-12  4.77818E-13  1.51294E-12
  2.500E+00  4.75889E-04 -1.31375E-09 -3.93264E-10 -2.69615E-11 -8.07719E-12  1.50865E-13  1.28289E-12
  2.600E+00  5.14715E-04 -1.19930E-09 -4.19228E-10 -2.55978E-11 -8.95456E-12  6.35262E-13  9.03412E-13
  2.700E+00  5.55063E-04 -1.09608E-09 -4.37875E-10 -2.42952E-11 -9.71242E-12  9.30227E-13  4.75974E-13
  2.800E+00  5.96931E-04 -1.00283E-09 -4.50624E-10 -2.30521E-11 -1.03654E-11  1.02528E-12  7.99634E-14
  2.900E+00  6.40321E-04 -9.18435E-10 -4.58621E-10 -2.18667E-11 -1.09262E-11  9.41285E-13  2.28738E-13
  3.000E+00  6.85233E-04 -8.41929E-10 -4.62788E-10 -2.07369E-11 -1.14058E-11  7.22704E-13  4.23519E-13
  3.100E+00  7.31665E-04 -7.72460E-10 -4.63877E-10 -1.96605E-11 -1.18140E-11  4.24986E-13  5.00154E-13
  3.200E+00  7.79618E-04 -7.09281E-10 -4.62495E-10 -1.86353E-11 -1.21590E-11  1.07370E-13  4.76245E-13
  3.300E+00  8.29092E-04 -6.51734E-10 -4.59140E-10 -1.76589E-11 -1.24484E-11  1.77644E-13  3.78006E-13
  3.400E+00  8.80086E-04 -5.99237E-10 -4.54216E-10 -1.67289E-11 -1.26884E-11  3.91783E-13  2.40079E-13
  3.500E+00  9.32601E-04 -5.51280E-10 -4.48056E-10 -1.58430E-11 -1.28849E-11  5.11671E-13  9.35227E-14
  3.600E+00  9.86636E-04 -5.07408E-10 -4.40930E-10 -1.49991E-11 -1.30427E-11  5.32890E-13  3.57962E-14
  3.700E+00  1.04219E-03 -4.67218E-10 -4.33062E-10 -1.41950E-11 -1.31663E-11  4.66204E-13  1.30349E-13
  3.800E+00  1.09927E-03 -4.30355E-10 -4.24633E-10 -1.34286E-11 -1.32594E-11  3.33995E-13  1.81862E-13
  3.900E+00  1.15786E-03 -3.96500E-10 -4.15794E-10 -1.26980E-11 -1.33256E-11  1.66940E-13  1.91491E-13
  4.000E+00  1.21797E-03 -3.65370E-10 -4.06667E-10 -1.20013E-11 -1.33678E-11  5.52689E-15  1.66180E-13
  4.100E+00  1.27961E-03 -3.36714E-10 -3.97353E-10 -1.13367E-11 -1.33887E-11  1.53736E-13  1.18187E-13
  4.200E+00  1.34276E-03 -3.10304E-10 -3.87933E-10 -1.07024E-11 -1.33907E-11  2.58975E-13  6.03256E-14
  4.300E+00  1.40743E-03 -2.85940E-10 -3.78476E-10 -1.00970E-11 -1.33758E-11  3.09550E-13  4.58728E-15
  4.400E+00  1.47362E-03 -2.63440E-10 -3.69034E-10 -9.51885E-12 -1.33461E-11  3.03795E-13  4.00738E-14
  4.500E+00  1.54133E-03 -2.42641E-10 -3.59654E-10 -8.96658E-12 -1.33030E-11  2.50532E-13  6.79790E-14
  4.600E+00  1.61056E-03 -2.23396E-10 -3.50369E-10 -8.43885E-12 -1.32482E-11  1.63290E-13  7.80266E-14
  4.700E+00  1.68131E-03 -2.05573E-10 -3.41209E-10 -7.93438E-12 -1.31829E-11  5.99567E-14  7.19735E-14
  4.800E+00  1.75357E-03 -1.89054E-10 -3.32196E-10 -7.45197E-12 -1.31083E-11  4.09963E-14  5.42233E-14
  4.900E+00  1.82735E-03 -1.73730E-10 -3.23347E-10 -6.99052E-12 -1.30256E-11  1.23878E-13  3.07214E-14
  5.000E+00  1.90265E-03 -1.59504E-10 -3.14676E-10 -6.54895E-12 -1.29356E-11  1.77621E-13  6.62887E-15
  5.100E+00  1.97947E-03 -1.46288E-10 -3.06193E-10 -6.12628E-12 -1.28392E-11  1.96574E-13  1.33471E-14
  5.200E+00  2.05780E-03 -1.34001E-10 -2.97905E-10 -5.72157E-12 -1.27372E-11  1.82022E-13  2.63550E-14
  5.300E+00  2.13765E-03 -1.22570E-10 -2.89817E-10 -5.33392E-12 -1.26303E-11  1.39595E-13  3.12877E-14
  5.400E+00  2.21902E-03 -1.11929E-10 -2.81932E-10 -4.96251E-12 -1.25191E-11  7.92898E-14  2.87748E-14
  5.500E+00  2.30190E-03 -1.02018E-10 -2.74251E-10 -4.60656E-12 -1.24042E-11  1.26027E-14  2.09673E-14
  5.600E+00  2.38630E-03 -9.27810E-11 -2.66774E-10 -4.26531E-12 -1.22860E-11  4.92924E-14  1.06587E-14
  5.700E+00  2.47222E-03 -8.41676E-11 -2.59501E-10 -3.93808E-12 -1.21650E-11  9.67771E-14  2.67025E-16
  5.800E+00  2.55965E-03 -7.61318E-11 -2.52429E-10 -3.62420E-12 -1.20417E-11  1.23738E-13  7.94599E-15
  5.900E+00  2.64859E-03 -6.86314E-11 -2.45556E-10 -3.32304E-12 -1.19165E-11  1.28004E-13  1.23603E-14
  6.000E+00  2.73905E-03 -6.16277E-11 -2.38878E-10 -3.03402E-12 -1.17895E-11  1.11174E-13  1.29051E-14
  6.100E+00  2.83103E-03 -5.50849E-11 -2.32393E-10 -2.75659E-12 -1.16612E-11  7.80424E-14  9.91925E-15
  6.200E+00  2.92452E-03 -4.89707E-11 -2.26096E-10 -2.49021E-12 -1.15318E-11  3.56800E-14  4.68511E-15
  6.300E+00  3.01952E-03 -4.32548E-11 -2.19983E-10 -2.23438E-12 -1.14016E-11  8.49709E-15  9.43152E-16
  6.400E+00  3.11604E-03 -3.79095E-11 -2.14050E-10 -1.98865E-12 -1.12708E-11  4.69516E-14  6.04166E-15
  6.500E+00  3.21407E-03 -3.29095E-11 -2.08291E-10 -1.75255E-12 -1.11395E-11  7.40099E-14  8.98393E-15
  6.600E+00  3.31362E-03 -2.82313E-11 -2.02704E-10 -1.52566E-12 -1.10081E-11  8.66887E-14  9.31799E-15
  6.700E+00  3.41468E-03 -2.38528E-11 -1.97282E-10 -1.30760E-12 -1.08766E-11  8.39988E-14  7.08469E-15
  6.800E+00  3.51725E-03 -1.97546E-11 -1.92021E-10 -1.09796E-12 -1.07451E-11  6.79821E-14  2.93236E-15
  6.900E+00  3.62133E-03 -1.59176E-11 -1.86917E-10 -8.96397E-13 -1.06139E-11  4.24184E-14  2.06302E-15
  7.000E+00  3.72692E-03 -1.23247E-11 -1.81964E-10 -7.02563E-13 -1.04830E-11  1.24409E-14  6.74056E-15
  7.100E+00  3.83403E-03 -8.96055E-12 -1.77159E-10 -5.16134E-13 -1.03526E-11  1.68339E-14  9.99904E-15
  7.200E+00  3.94265E-03 -5.80933E-12 -1.72497E-10 -3.36799E-13 -1.02227E-11  4.06775E-14  1.11453E-14
  7.300E+00  4.05278E-03 -2.85843E-12 -1.67973E-10 -1.64265E-13 -1.00934E-11  5.57245E-14  9.87219E-15
