 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 4.95000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  9.500E-03  6.87293E-09  1.05029E-06  1.70204E-07  7.89255E-11  1.27909E-11  4.58545E-10  4.78081E-08
  9.750E-03  7.23942E-09  1.04916E-06  1.70185E-07  8.09148E-11  1.31261E-11  5.21487E-10  4.34585E-08
  1.000E-02  7.61544E-09  1.04799E-06  1.70166E-07  8.28974E-11  1.34612E-11  5.80078E-10  3.91901E-08
  1.250E-02  1.18991E-08  1.03497E-06  1.69952E-07  1.02334E-10  1.68052E-11  8.97055E-10  2.72042E-09
  1.500E-02  1.71347E-08  1.01963E-06  1.69691E-07  1.20981E-10  2.01353E-11  7.19396E-10  1.87427E-08
  1.750E-02  2.33223E-08  1.00226E-06  1.69385E-07  1.38740E-10  2.34488E-11  2.02394E-10  2.40580E-08
  2.000E-02  3.04617E-08  9.83162E-07  1.69033E-07  1.55539E-10  2.67431E-11  3.64848E-10  1.69683E-08
  2.250E-02  3.85531E-08  9.62643E-07  1.68638E-07  1.71329E-10  3.00156E-11  6.97254E-10  4.19416E-09
  2.500E-02  4.75965E-08  9.40998E-07  1.68200E-07  1.86085E-10  3.32641E-11  6.45199E-10  7.28939E-09
  2.750E-02  5.75917E-08  9.18504E-07  1.67721E-07  1.99801E-10  3.64862E-11  2.58191E-10  1.27382E-08
  3.000E-02  6.85389E-08  8.95415E-07  1.67201E-07  2.12485E-10  3.96797E-11  2.48548E-10  1.09805E-08
  3.250E-02  8.04380E-08  8.71957E-07  1.66642E-07  2.24162E-10  4.28427E-11  6.07269E-10  4.21270E-09
  3.500E-02  9.32891E-08  8.48327E-07  1.66045E-07  2.34863E-10  4.59731E-11  6.34372E-10  3.51212E-09
  3.750E-02  1.07092E-07  8.24695E-07  1.65412E-07  2.44629E-10  4.90691E-11  3.22430E-10  8.35108E-09
  4.000E-02  1.21847E-07  8.01201E-07  1.64744E-07  2.53504E-10  5.21290E-11  1.58603E-10  8.36968E-09
  4.250E-02  1.37554E-07  7.77963E-07  1.64043E-07  2.61536E-10  5.51513E-11  5.51460E-10  4.18067E-09
  4.500E-02  1.54213E-07  7.55075E-07  1.63310E-07  2.68773E-10  5.81345E-11  6.46749E-10  1.64978E-09
  4.750E-02  1.71823E-07  7.32610E-07  1.62546E-07  2.75264E-10  6.10774E-11  3.93300E-10  6.03894E-09
  5.000E-02  1.90386E-07  7.10626E-07  1.61754E-07  2.81057E-10  6.39786E-11  7.41792E-11  6.92619E-09
  5.250E-02  2.09900E-07  6.89165E-07  1.60934E-07  2.86198E-10  6.68372E-11  5.05518E-10  4.18204E-09
  5.500E-02  2.30367E-07  6.68257E-07  1.60089E-07  2.90730E-10  6.96522E-11  6.67584E-10  4.94822E-10
  5.750E-02  2.51785E-07  6.47923E-07  1.59220E-07  2.94696E-10  7.24227E-11  4.69375E-10  4.56692E-09
  6.000E-02  2.74156E-07  6.28175E-07  1.58327E-07  2.98137E-10  7.51480E-11  1.29396E-11  5.98927E-09
  6.250E-02  2.97478E-07  6.09018E-07  1.57414E-07  3.01088E-10  7.78275E-11  4.58463E-10  4.20539E-09
  6.500E-02  3.21752E-07  5.90452E-07  1.56480E-07  3.03586E-10  8.04606E-11  6.89121E-10  3.34473E-10
  6.750E-02  3.46978E-07  5.72474E-07  1.55528E-07  3.05664E-10  8.30470E-11  5.48893E-10  3.49735E-09
  7.000E-02  3.73156E-07  5.55076E-07  1.54559E-07  3.07351E-10  8.55862E-11  1.06286E-10  5.29981E-09
  7.250E-02  4.00286E-07  5.38249E-07  1.53574E-07  3.08678E-10  8.80781E-11  4.04343E-10  4.23366E-09
  7.500E-02  4.28368E-07  5.21980E-07  1.52575E-07  3.09670E-10  9.05224E-11  7.06251E-10  9.88414E-10
  7.750E-02  4.57402E-07  5.06257E-07  1.51563E-07  3.10354E-10  9.29192E-11  6.29746E-10  2.64235E-09
  8.000E-02  4.87388E-07  4.91065E-07  1.50538E-07  3.10751E-10  9.52683E-11  2.07174E-10  4.73752E-09
  8.250E-02  5.18325E-07  4.76389E-07  1.49503E-07  3.10885E-10  9.75698E-11  3.39568E-10  4.25295E-09
  8.500E-02  5.50215E-07  4.62215E-07  1.48458E-07  3.10776E-10  9.98239E-11  7.15046E-10  1.53434E-09
  8.750E-02  5.83057E-07  4.48527E-07  1.47404E-07  3.10443E-10  1.02031E-10  7.09491E-10  1.91073E-09
  9.000E-02  6.16850E-07  4.35309E-07  1.46343E-07  3.09903E-10  1.04190E-10  3.15600E-10  4.23971E-09
  9.250E-02  6.51596E-07  4.22546E-07  1.45275E-07  3.09173E-10  1.06303E-10  2.61898E-10  4.25241E-09
  9.500E-02  6.87293E-07  4.10223E-07  1.44202E-07  3.08268E-10  1.08370E-10  7.12212E-10  2.00445E-09
  9.750E-02  7.23942E-07  3.98325E-07  1.43124E-07  3.07204E-10  1.10390E-10  7.85367E-10  1.25489E-09
  1.000E-01  7.61543E-07  3.86836E-07  1.42042E-07  3.05993E-10  1.12365E-10  4.30627E-10  3.77114E-09
  1.250E-01  1.18991E-06  2.91497E-07  1.31173E-07  2.88224E-10  1.29708E-10  6.07632E-10  3.07354E-09
  1.500E-01  1.71347E-06  2.23707E-07  1.20597E-07  2.65435E-10  1.43102E-10  1.02428E-09  1.39845E-09
  1.750E-01  2.33223E-06  1.74778E-07  1.10650E-07  2.41943E-10  1.53182E-10  3.43886E-11  3.76022E-09
  2.000E-01  3.04617E-06  1.38780E-07  1.01474E-07  2.19555E-10  1.60549E-10  1.33631E-09  1.08058E-09
  2.250E-01  3.85531E-06  1.11704E-07  9.30975E-08  1.98810E-10  1.65709E-10  9.27908E-10  2.96862E-09
  2.500E-01  4.75964E-06  9.08617E-08  8.54890E-08  1.79684E-10  1.69075E-10  9.77799E-10  2.99612E-09
  2.750E-01  5.75916E-06  7.44569E-08  7.85887E-08  1.61966E-10  1.70972E-10  1.82771E-09  9.95228E-10
  3.000E-01  6.85388E-06  6.12888E-08  7.23291E-08  1.45442E-10  1.71660E-10  1.28749E-10  3.65012E-09
  3.250E-01  8.04378E-06  5.05492E-08  6.66444E-08  1.29951E-10  1.71350E-10  2.08400E-09  1.39352E-09
  3.500E-01  9.32888E-06  4.16844E-08  6.14749E-08  1.15405E-10  1.70219E-10  1.62706E-09  2.77939E-09
  3.750E-01  1.07092E-05  3.43056E-08  5.67679E-08  1.01759E-10  1.68414E-10  1.29794E-09  3.24951E-09
  4.000E-01  1.21846E-05  2.81302E-08  5.24773E-08  8.90032E-11  1.66066E-10  2.81111E-09  6.92094E-10
  4.250E-01  1.37553E-05  2.29451E-08  4.85632E-08  7.71338E-11  1.63285E-10  4.66707E-10  3.78209E-09
  4.500E-01  1.54212E-05  1.85840E-08  4.49901E-08  6.61467E-11  1.60171E-10  2.91435E-09  1.79057E-09
  4.750E-01  1.71822E-05  1.49131E-08  4.17265E-08  5.60281E-11  1.56806E-10  2.56737E-09  2.69482E-09
  5.000E-01  1.90385E-05  1.18225E-08  3.87440E-08  4.67526E-11  1.53263E-10  1.53573E-09  3.61762E-09
  5.250E-01  2.09899E-05  9.22045E-09  3.60169E-08  3.82835E-11  1.49599E-10  3.97452E-09  3.72511E-10
  5.500E-01  2.30365E-05  7.02966E-09  3.35215E-08  3.05747E-11  1.45866E-10  1.01823E-09  3.95297E-09
  5.750E-01  2.51783E-05  5.18497E-09  3.12365E-08  2.35735E-11  1.42102E-10  3.75464E-09  2.22852E-09
  6.000E-01  2.74153E-05  3.63123E-09  2.91421E-08  1.72236E-11  1.38340E-10  3.72134E-09  2.57351E-09
  6.250E-01  2.97475E-05  2.32193E-09  2.72204E-08  1.14676E-11  1.34602E-10  1.61558E-09  3.97583E-09
  6.500E-01  3.21749E-05  1.21787E-09  2.54551E-08  6.24909E-12  1.30909E-10  5.22582E-09  7.02658E-12
  6.750E-01  3.46974E-05  2.86115E-10  2.38312E-08  1.51392E-12  1.27272E-10  1.79544E-09  4.06300E-09
  7.000E-01  3.73152E-05 -5.00897E-10  2.23353E-08 -2.78831E-12  1.23702E-10  4.51441E-09  2.67031E-09
  7.250E-01  4.00281E-05 -1.16621E-09  2.09553E-08 -6.70386E-12  1.20205E-10  5.04597E-09  2.38323E-09
  7.500E-01  4.28362E-05 -1.72903E-09  1.96803E-08 -1.02745E-11  1.16785E-10  1.49157E-09  4.29090E-09
  7.750E-01  4.57395E-05 -2.20534E-09  1.85003E-08 -1.35374E-11  1.13443E-10  6.50930E-09  3.98004E-10
  8.000E-01  4.87380E-05 -2.60846E-09  1.74067E-08 -1.65255E-11  1.10181E-10  2.80322E-09  4.10706E-09
  8.250E-01  5.18317E-05 -2.94944E-09  1.63914E-08 -1.92675E-11  1.06998E-10  5.15057E-09  3.10867E-09
  8.500E-01  5.50205E-05 -3.23749E-09  1.54475E-08 -2.17885E-11  1.03893E-10  6.52303E-09  2.13314E-09
  8.750E-01  5.83045E-05 -3.48027E-09  1.45687E-08 -2.41100E-11  1.00864E-10  1.13873E-09  4.56608E-09
  9.000E-01  6.16838E-05 -3.68420E-09  1.37492E-08 -2.62510E-11  9.79111E-11  7.79478E-09  8.34999E-10
  9.250E-01  6.51582E-05 -3.85464E-09  1.29840E-08 -2.82276E-11  9.50314E-11  4.04614E-09  4.09307E-09
  9.500E-01  6.87277E-05 -3.99609E-09  1.22687E-08 -3.00537E-11  9.22234E-11  5.63016E-09  3.54117E-09
  9.750E-01  7.23925E-05 -4.11236E-09  1.15992E-08 -3.17415E-11  8.94855E-11  8.13431E-09  1.83032E-09
  1.000E+00  7.61524E-05 -4.20667E-09  1.09717E-08 -3.33016E-11  8.68159E-11  3.93572E-13  7.26002E-12
  1.100E+00  9.21439E-05 -4.41380E-09  8.82234E-09 -3.84347E-11  7.67910E-11  9.48745E-13  1.03147E-12
  1.200E+00  1.09658E-04 -4.43260E-09  7.13476E-09 -4.21076E-11  6.77491E-11  6.19723E-14  4.00767E-12
  1.300E+00  1.28695E-04 -4.33702E-09  5.79526E-09 -4.46337E-11  5.96165E-11  5.87838E-13  6.10519E-13
  1.400E+00  1.49255E-04 -4.17330E-09  4.72297E-09 -4.62537E-11  5.23238E-11  2.36316E-13  2.09717E-12
  1.500E+00  1.71338E-04 -3.97156E-09  3.85845E-09 -4.71633E-11  4.57998E-11  3.22813E-13  9.99804E-13
  1.600E+00  1.94942E-04 -3.75165E-09  3.15698E-09 -4.75236E-11  3.99717E-11  2.75319E-13  9.78421E-13
  1.700E+00  2.20070E-04 -3.52650E-09  2.58437E-09 -4.74653E-11  3.47665E-11  1.37100E-13  9.40064E-13
  1.800E+00  2.46720E-04 -3.30428E-09  2.11422E-09 -4.70923E-11  3.01142E-11  2.49456E-13  3.37981E-13
  1.900E+00  2.74892E-04 -3.08994E-09  1.72604E-09 -4.64860E-11  2.59501E-11  1.46643E-14  7.35200E-13
  2.000E+00  3.04586E-04 -2.88626E-09  1.40383E-09 -4.57091E-11  2.22156E-11  1.94048E-13  8.68329E-15
  2.100E+00  3.35803E-04 -2.69459E-09  1.13504E-09 -4.48092E-11  1.88588E-11  5.74589E-14  5.07576E-13
  2.200E+00  3.68542E-04 -2.51537E-09  9.09808E-10 -4.38225E-11  1.58347E-11  1.30701E-13  1.73536E-13
  2.300E+00  4.02802E-04 -2.34846E-09  7.20293E-10 -4.27762E-11  1.31041E-11  9.17281E-14  3.06670E-13
  2.400E+00  4.38585E-04 -2.19341E-09  5.60264E-10 -4.16909E-11  1.06335E-11  7.02832E-14  2.28919E-13
  2.500E+00  4.75889E-04 -2.04958E-09  4.24720E-10 -4.05822E-11  8.39394E-12  9.92850E-14  1.48756E-13
  2.600E+00  5.14715E-04 -1.91626E-09  3.09624E-10 -3.94618E-11  6.36054E-12  2.05643E-14  2.21111E-13
  2.700E+00  5.55063E-04 -1.79271E-09  2.11696E-10 -3.83389E-11  4.51177E-12  8.84013E-14  3.67542E-14
  2.800E+00  5.96931E-04 -1.67817E-09  1.28252E-10 -3.72204E-11  2.82891E-12  1.56486E-14  1.80954E-13
  2.900E+00  6.40321E-04 -1.57197E-09  5.70827E-11 -3.61117E-11  1.29565E-12  6.71094E-14  3.41999E-14
  3.000E+00  6.85233E-04 -1.47343E-09 -3.64322E-12 -3.50168E-11 -1.02335E-13  3.74555E-14  1.28519E-13
  3.100E+00  7.31665E-04 -1.38195E-09 -5.54518E-11 -3.39389E-11 -1.37768E-12  4.21880E-14  7.14435E-14
  3.200E+00  7.79618E-04 -1.29696E-09 -9.96219E-11 -3.28806E-11 -2.54159E-12  4.71264E-14  7.58711E-14
  3.300E+00  8.29092E-04 -1.21794E-09 -1.37230E-10 -3.18436E-11 -3.60406E-12  1.82883E-14  8.29049E-14
  3.400E+00  8.80086E-04 -1.14442E-09 -1.69188E-10 -3.08293E-11 -4.57401E-12  4.68967E-14  3.16591E-14
  3.500E+00  9.32601E-04 -1.07596E-09 -1.96270E-10 -2.98387E-11 -5.45948E-12  2.06151E-15  7.77886E-14
  3.600E+00  9.86636E-04 -1.01216E-09 -2.19135E-10 -2.88725E-11 -6.26767E-12  3.95994E-14  2.14065E-15
  3.700E+00  1.04219E-03 -9.52653E-10 -2.38349E-10 -2.79312E-11 -7.00514E-12  1.66779E-14  6.28575E-14
  3.800E+00  1.09927E-03 -8.97116E-10 -2.54396E-10 -2.70149E-11 -7.67778E-12  2.83424E-14  2.40713E-14
  3.900E+00  1.15786E-03 -8.45242E-10 -2.67695E-10 -2.61237E-11 -8.29097E-12  2.48647E-14  4.27814E-14
  4.000E+00  1.21797E-03 -7.96753E-10 -2.78605E-10 -2.52575E-11 -8.84958E-12  1.49902E-14  3.49472E-14
  4.100E+00  1.27961E-03 -7.51394E-10 -2.87439E-10 -2.44161E-11 -9.35806E-12  2.72216E-14  2.29232E-14
  4.200E+00  1.34276E-03 -7.08931E-10 -2.94465E-10 -2.35991E-11 -9.82045E-12  2.63124E-15  3.72847E-14
  4.300E+00  1.40743E-03 -6.69152E-10 -2.99920E-10 -2.28061E-11 -1.02404E-11  2.50722E-14  5.93822E-15
  4.400E+00  1.47362E-03 -6.31860E-10 -3.04007E-10 -2.20368E-11 -1.06214E-11  7.35923E-15  3.32766E-14
  4.500E+00  1.54133E-03 -5.96875E-10 -3.06903E-10 -2.12906E-11 -1.09665E-11  1.87996E-14  6.76057E-15
  4.600E+00  1.61056E-03 -5.64032E-10 -3.08765E-10 -2.05669E-11 -1.12784E-11  1.32688E-14  2.56637E-14
  4.700E+00  1.68131E-03 -5.33180E-10 -3.09727E-10 -1.98653E-11 -1.15598E-11  1.15720E-14  1.50156E-14
  4.800E+00  1.75357E-03 -5.04177E-10 -3.09908E-10 -1.91851E-11 -1.18130E-11  1.63177E-14  1.64104E-14
  4.900E+00  1.82735E-03 -4.76896E-10 -3.09413E-10 -1.85257E-11 -1.20403E-11  4.13221E-15  1.88115E-14
  5.000E+00  1.90265E-03 -4.51218E-10 -3.08331E-10 -1.78865E-11 -1.22435E-11  1.62843E-14  7.62351E-15
  5.100E+00  1.97947E-03 -4.27034E-10 -3.06744E-10 -1.72669E-11 -1.24246E-11  2.31167E-15  1.82251E-14
  5.200E+00  2.05780E-03 -4.04242E-10 -3.04720E-10 -1.66664E-11 -1.25853E-11  1.34607E-14  2.87103E-16
  5.300E+00  2.13765E-03 -3.82750E-10 -3.02322E-10 -1.60842E-11 -1.27269E-11  7.54163E-15  1.55997E-14
  5.400E+00  2.21902E-03 -3.62472E-10 -2.99603E-10 -1.55200E-11 -1.28511E-11  9.43654E-15  6.24427E-15
  5.500E+00  2.30190E-03 -3.43329E-10 -2.96612E-10 -1.49729E-11 -1.29591E-11  1.00214E-14  1.11316E-14
  5.600E+00  2.38630E-03 -3.25246E-10 -2.93389E-10 -1.44426E-11 -1.30521E-11  4.38027E-15  9.37132E-15
  5.700E+00  2.47222E-03 -3.08155E-10 -2.89973E-10 -1.39284E-11 -1.31312E-11  1.12658E-14  6.42117E-15
  5.800E+00  2.55965E-03 -2.91994E-10 -2.86395E-10 -1.34297E-11 -1.31975E-11  3.13630E-16  1.05564E-14
  5.900E+00  2.64859E-03 -2.76704E-10 -2.82683E-10 -1.29462E-11 -1.32518E-11  9.69170E-15  1.44027E-15
  6.000E+00  2.73905E-03 -2.62231E-10 -2.78864E-10 -1.24772E-11 -1.32951E-11  3.99946E-15  9.84726E-15
  6.100E+00  2.83103E-03 -2.48524E-10 -2.74958E-10 -1.20223E-11 -1.33282E-11  7.45041E-15  1.96587E-15
  6.200E+00  2.92452E-03 -2.35536E-10 -2.70986E-10 -1.15810E-11 -1.33519E-11  6.56842E-15  7.70557E-15
  6.300E+00  3.01952E-03 -2.23225E-10 -2.66964E-10 -1.11528E-11 -1.33667E-11  3.97326E-15  4.84202E-15
  6.400E+00  3.11604E-03 -2.11548E-10 -2.62908E-10 -1.07373E-11 -1.33734E-11  7.18198E-15  5.06310E-15
  6.500E+00  3.21407E-03 -2.00470E-10 -2.58830E-10 -1.03341E-11 -1.33726E-11  1.15968E-15  6.17610E-15
  6.600E+00  3.31362E-03 -1.89953E-10 -2.54742E-10 -9.94264E-12 -1.33648E-11  7.06563E-15  2.20058E-15
  6.700E+00  3.41468E-03 -1.79967E-10 -2.50654E-10 -9.56266E-12 -1.33505E-11  1.71298E-15  6.14502E-15
  6.800E+00  3.51725E-03 -1.70480E-10 -2.46575E-10 -9.19372E-12 -1.33302E-11  5.59008E-15  3.31163E-16
  6.900E+00  3.62133E-03 -1.61463E-10 -2.42513E-10 -8.83546E-12 -1.33043E-11  3.88608E-15  5.14213E-15
  7.000E+00  3.72692E-03 -1.52890E-10 -2.38474E-10 -8.48751E-12 -1.32732E-11  3.70232E-15  2.18418E-15
  7.100E+00  3.83403E-03 -1.44736E-10 -2.34464E-10 -8.14954E-12 -1.32374E-11  4.91072E-15  3.93985E-15
  7.200E+00  3.94265E-03 -1.36979E-10 -2.30488E-10 -7.82120E-12 -1.31972E-11  1.20990E-15  3.38653E-15
  7.300E+00  4.05278E-03 -1.29595E-10 -2.26550E-10 -7.50218E-12 -1.31528E-11  5.16257E-15  2.14689E-15
  7.400E+00  4.16442E-03 -1.22564E-10 -2.22654E-10 -7.19217E-12 -1.31047E-11  7.62690E-16  3.68825E-15
