 #
 # Projectile: electron
 # Kinetic energy = 8.05000E+06 eV = 2.95832E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file z_047.den   
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 4.30927E-18 cm**2 = 1.53887E-01 a0**2
 # 1st transport cross section = 5.13130E-23 cm**2 = 1.83242E-06 a0**2
 # 2nd transport cross section = 1.44410E-22 cm**2 = 5.15699E-06 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  1.500E+00  1.71338E-04  5.07082E-18  1.81082E-01
  1.600E+00  1.94942E-04  3.93755E-18  1.40613E-01
  1.700E+00  2.20070E-04  3.10424E-18  1.10855E-01
  1.800E+00  2.46720E-04  2.48050E-18  8.85802E-02
  1.900E+00  2.74892E-04  2.00613E-18  7.16400E-02
  2.000E+00  3.04586E-04  1.64015E-18  5.85709E-02
  2.100E+00  3.35803E-04  1.35414E-18  4.83572E-02
  2.200E+00  3.68542E-04  1.12798E-18  4.02809E-02
  2.300E+00  4.02802E-04  9.47231E-19  3.38262E-02
  2.400E+00  4.38585E-04  8.01360E-19  2.86171E-02
  2.500E+00  4.75889E-04  6.82580E-19  2.43754E-02
  2.600E+00  5.14715E-04  5.85062E-19  2.08929E-02
  2.700E+00  5.55063E-04  5.04390E-19  1.80121E-02
  2.800E+00  5.96931E-04  4.37183E-19  1.56121E-02
  2.900E+00  6.40321E-04  3.80829E-19  1.35997E-02
  3.000E+00  6.85233E-04  3.33288E-19  1.19019E-02
  3.100E+00  7.31665E-04  2.92953E-19  1.04615E-02
  3.200E+00  7.79618E-04  2.58551E-19  9.23301E-03
  3.300E+00  8.29092E-04  2.29063E-19  8.17998E-03
  3.400E+00  8.80086E-04  2.03670E-19  7.27317E-03
  3.500E+00  9.32601E-04  1.81706E-19  6.48885E-03
  3.600E+00  9.86636E-04  1.62631E-19  5.80766E-03
  3.700E+00  1.04219E-03  1.45999E-19  5.21373E-03
  3.800E+00  1.09927E-03  1.31445E-19  4.69398E-03
  3.900E+00  1.15786E-03  1.18663E-19  4.23753E-03
  4.000E+00  1.21797E-03  1.07401E-19  3.83536E-03
  4.100E+00  1.27961E-03  9.74470E-20  3.47989E-03
  4.200E+00  1.34276E-03  8.86224E-20  3.16476E-03
  4.300E+00  1.40743E-03  8.07767E-20  2.88459E-03
  4.400E+00  1.47362E-03  7.37824E-20  2.63482E-03
  4.500E+00  1.54133E-03  6.75309E-20  2.41157E-03
  4.600E+00  1.61056E-03  6.19293E-20  2.21154E-03
  4.700E+00  1.68131E-03  5.68983E-20  2.03187E-03
  4.800E+00  1.75357E-03  5.23692E-20  1.87014E-03
