 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  47,   projectile: electron
 #  Kinetic energy = 8.05000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  7.500E-04  4.28368E-11  1.42067E-06  1.48608E-07  8.74279E-12  9.14599E-13  1.07888E-07  7.93947E-07
  7.750E-04  4.57402E-11  1.42063E-06  1.48607E-07  9.03395E-12  9.45083E-13  1.07694E-07  7.93250E-07
  8.000E-04  4.87388E-11  1.42058E-06  1.48607E-07  9.32508E-12  9.75567E-13  1.07493E-07  7.92529E-07
  8.250E-04  5.18325E-11  1.42054E-06  1.48607E-07  9.61618E-12  1.00605E-12  1.07286E-07  7.91787E-07
  8.500E-04  5.50215E-11  1.42049E-06  1.48606E-07  9.90725E-12  1.03653E-12  1.07073E-07  7.91022E-07
  8.750E-04  5.83057E-11  1.42044E-06  1.48606E-07  1.01983E-11  1.06702E-12  1.06854E-07  7.90234E-07
  9.000E-04  6.16850E-11  1.42039E-06  1.48605E-07  1.04893E-11  1.09750E-12  1.06628E-07  7.89425E-07
  9.250E-04  6.51595E-11  1.42034E-06  1.48605E-07  1.07803E-11  1.12798E-12  1.06397E-07  7.88593E-07
  9.500E-04  6.87293E-11  1.42029E-06  1.48604E-07  1.10712E-11  1.15847E-12  1.06159E-07  7.87739E-07
  9.750E-04  7.23943E-11  1.42024E-06  1.48604E-07  1.13622E-11  1.18895E-12  1.05915E-07  7.86863E-07
  1.000E-03  7.61544E-11  1.42018E-06  1.48603E-07  1.16531E-11  1.21943E-12  1.05666E-07  7.85964E-07
  1.250E-03  1.18991E-10  1.41955E-06  1.48598E-07  1.45599E-11  1.52423E-12  1.02840E-07  7.75776E-07
  1.500E-03  1.71347E-10  1.41879E-06  1.48591E-07  1.74624E-11  1.82899E-12  9.94357E-08  7.63438E-07
  1.750E-03  2.33223E-10  1.41788E-06  1.48583E-07  2.03599E-11  2.13371E-12  9.54810E-08  7.49019E-07
  2.000E-03  3.04617E-10  1.41684E-06  1.48574E-07  2.32514E-11  2.43837E-12  9.10092E-08  7.32597E-07
  2.250E-03  3.85531E-10  1.41566E-06  1.48563E-07  2.61361E-11  2.74297E-12  8.60579E-08  7.14262E-07
  2.500E-03  4.75965E-10  1.41435E-06  1.48551E-07  2.90133E-11  3.04751E-12  8.06686E-08  6.94114E-07
  2.750E-03  5.75917E-10  1.41291E-06  1.48538E-07  3.18820E-11  3.35196E-12  7.48864E-08  6.72263E-07
  3.000E-03  6.85389E-10  1.41133E-06  1.48524E-07  3.47415E-11  3.65634E-12  6.87595E-08  6.48826E-07
  3.250E-03  8.04380E-10  1.40962E-06  1.48509E-07  3.75911E-11  3.96062E-12  6.23391E-08  6.23929E-07
  3.500E-03  9.32891E-10  1.40778E-06  1.48492E-07  4.04300E-11  4.26480E-12  5.56783E-08  5.97707E-07
  3.750E-03  1.07092E-09  1.40581E-06  1.48474E-07  4.32573E-11  4.56888E-12  4.88323E-08  5.70298E-07
  4.000E-03  1.21847E-09  1.40371E-06  1.48455E-07  4.60725E-11  4.87284E-12  4.18576E-08  5.41849E-07
  4.250E-03  1.37554E-09  1.40149E-06  1.48434E-07  4.88747E-11  5.17668E-12  3.48114E-08  5.12507E-07
  4.500E-03  1.54213E-09  1.39915E-06  1.48413E-07  5.16632E-11  5.48039E-12  2.77511E-08  4.82428E-07
  4.750E-03  1.71823E-09  1.39668E-06  1.48390E-07  5.44374E-11  5.78397E-12  2.07341E-08  4.51766E-07
  5.000E-03  1.90386E-09  1.39410E-06  1.48366E-07  5.71967E-11  6.08740E-12  1.38169E-08  4.20678E-07
  5.250E-03  2.09900E-09  1.39140E-06  1.48341E-07  5.99402E-11  6.39068E-12  7.05482E-09  3.89322E-07
  5.500E-03  2.30367E-09  1.38858E-06  1.48314E-07  6.26675E-11  6.69381E-12  5.01374E-10  3.57856E-07
  5.750E-03  2.51785E-09  1.38565E-06  1.48286E-07  6.53780E-11  6.99676E-12  5.79215E-09  3.26435E-07
  6.000E-03  2.74156E-09  1.38261E-06  1.48258E-07  6.80709E-11  7.29955E-12  1.17772E-08  2.95213E-07
  6.250E-03  2.97478E-09  1.37946E-06  1.48227E-07  7.07459E-11  7.60215E-12  1.74082E-08  2.64338E-07
  6.500E-03  3.21752E-09  1.37621E-06  1.48196E-07  7.34023E-11  7.90456E-12  2.26434E-08  2.33958E-07
  6.750E-03  3.46978E-09  1.37285E-06  1.48164E-07  7.60396E-11  8.20678E-12  2.74446E-08  2.04211E-07
  7.000E-03  3.73156E-09  1.36939E-06  1.48130E-07  7.86573E-11  8.50880E-12  3.17783E-08  1.75232E-07
  7.250E-03  4.00286E-09  1.36583E-06  1.48095E-07  8.12550E-11  8.81061E-12  3.56151E-08  1.47148E-07
  7.500E-03  4.28368E-09  1.36218E-06  1.48059E-07  8.38322E-11  9.11220E-12  3.89307E-08  1.20078E-07
  7.750E-03  4.57402E-09  1.35843E-06  1.48021E-07  8.63885E-11  9.41356E-12  4.17058E-08  9.41335E-08
  8.000E-03  4.87388E-09  1.35459E-06  1.47983E-07  8.89235E-11  9.71470E-12  4.39262E-08  6.94154E-08
  8.250E-03  5.18326E-09  1.35067E-06  1.47943E-07  9.14367E-11  1.00156E-11  4.55829E-08  4.60162E-08
  8.500E-03  5.50215E-09  1.34666E-06  1.47902E-07  9.39279E-11  1.03162E-11  4.66725E-08  2.40180E-08
  8.750E-03  5.83057E-09  1.34256E-06  1.47860E-07  9.63967E-11  1.06166E-11  4.71969E-08  3.49205E-09
  9.000E-03  6.16850E-09  1.33839E-06  1.47817E-07  9.88428E-11  1.09168E-11  4.71631E-08  1.55010E-08
  9.250E-03  6.51596E-09  1.33414E-06  1.47773E-07  1.01266E-10  1.12167E-11  4.65836E-08  3.29119E-08
  9.500E-03  6.87293E-09  1.32981E-06  1.47727E-07  1.03666E-10  1.15163E-11  4.54759E-08  4.87027E-08
  9.750E-03  7.23942E-09  1.32542E-06  1.47680E-07  1.06042E-10  1.18156E-11  4.38624E-08  6.28469E-08
  1.000E-02  7.61544E-09  1.32095E-06  1.47633E-07  1.08395E-10  1.21146E-11  4.17702E-08  7.53294E-08
  1.250E-02  1.18991E-08  1.27308E-06  1.47091E-07  1.30583E-10  1.50878E-11  3.12405E-09  1.13272E-07
  1.500E-02  1.71347E-08  1.22112E-06  1.46439E-07  1.50304E-10  1.80251E-11  3.41575E-08  4.11016E-08
  1.750E-02  2.33223E-08  1.16727E-06  1.45682E-07  1.67621E-10  2.09205E-11  3.33222E-08  4.22464E-08
  2.000E-02  3.04617E-08  1.11323E-06  1.44825E-07  1.82697E-10  2.37685E-11  2.29382E-09  6.32294E-08
  2.250E-02  3.85531E-08  1.06017E-06  1.43875E-07  1.95739E-10  2.65641E-11  3.44118E-08  2.01804E-08
  2.500E-02  4.75965E-08  1.00887E-06  1.42838E-07  2.06964E-10  2.93030E-11  2.94078E-08  3.29347E-08
  2.750E-02  5.75917E-08  9.59743E-07  1.41721E-07  2.16575E-10  3.19811E-11  7.10936E-09  4.44193E-08
  3.000E-02  6.85389E-08  9.12994E-07  1.40529E-07  2.24755E-10  3.45953E-11  3.62238E-08  1.04995E-08
  3.250E-02  8.04380E-08  8.68658E-07  1.39271E-07  2.31660E-10  3.71426E-11  2.65878E-08  2.90226E-08
  3.500E-02  9.32891E-08  8.26681E-07  1.37951E-07  2.37424E-10  3.96208E-11  1.20846E-08  3.45303E-08
  3.750E-02  1.07092E-07  7.86961E-07  1.36577E-07  2.42161E-10  4.20279E-11  3.85991E-08  4.57531E-09
  4.000E-02  1.21847E-07  7.49377E-07  1.35154E-07  2.45970E-10  4.43626E-11  2.38364E-08  2.70576E-08
  4.250E-02  1.37554E-07  7.13806E-07  1.33688E-07  2.48938E-10  4.66239E-11  1.74366E-08  2.82277E-08
  4.500E-02  1.54213E-07  6.80124E-07  1.32183E-07  2.51143E-10  4.88110E-11  4.11397E-08  2.92088E-10
  4.750E-02  1.71823E-07  6.48217E-07  1.30646E-07  2.52659E-10  5.09235E-11  2.07246E-08  2.59741E-08
  5.000E-02  1.90386E-07  6.17977E-07  1.29081E-07  2.53549E-10  5.29615E-11  2.32462E-08  2.36509E-08
  5.250E-02  2.09900E-07  5.89305E-07  1.27492E-07  2.53875E-10  5.49252E-11  4.36112E-08  3.15895E-09
  5.500E-02  2.30367E-07  5.62114E-07  1.25884E-07  2.53693E-10  5.68150E-11  1.70006E-08  2.53272E-08
  5.750E-02  2.51785E-07  5.36323E-07  1.24261E-07  2.53056E-10  5.86317E-11  2.95309E-08  1.99774E-08
  6.000E-02  2.74156E-07  5.11857E-07  1.22626E-07  2.52012E-10  6.03761E-11  4.58121E-08  6.14501E-09
  6.250E-02  2.97478E-07  4.88644E-07  1.20984E-07  2.50607E-10  6.20493E-11  1.24808E-08  2.48834E-08
  6.500E-02  3.21752E-07  4.66619E-07  1.19337E-07  2.48884E-10  6.36527E-11  3.62554E-08  1.67832E-08
  6.750E-02  3.46978E-07  4.45720E-07  1.17688E-07  2.46881E-10  6.51875E-11  4.75352E-08  8.84547E-09
  7.000E-02  3.73156E-07  4.25891E-07  1.16039E-07  2.44635E-10  6.66552E-11  7.02390E-09  2.44957E-08
  7.250E-02  4.00286E-07  4.07077E-07  1.14395E-07  2.42179E-10  6.80574E-11  4.33328E-08  1.38284E-08
  7.500E-02  4.28368E-07  3.89227E-07  1.12757E-07  2.39544E-10  6.93958E-11  4.85618E-08  1.13458E-08
  7.750E-02  4.57402E-07  3.72291E-07  1.11126E-07  2.36758E-10  7.06722E-11  5.30144E-10  2.40604E-08
  8.000E-02  4.87388E-07  3.56223E-07  1.09506E-07  2.33848E-10  7.18883E-11  5.06234E-08  1.09714E-08
  8.250E-02  5.18325E-07  3.40978E-07  1.07898E-07  2.30835E-10  7.30460E-11  4.86664E-08  1.36787E-08
  8.500E-02  5.50215E-07  3.26514E-07  1.06303E-07  2.27742E-10  7.41472E-11  7.05331E-09  2.34988E-08
  8.750E-02  5.83057E-07  3.12792E-07  1.04723E-07  2.24588E-10  7.51936E-11  5.79381E-08  8.13026E-09
  9.000E-02  6.16850E-07  2.99773E-07  1.03159E-07  2.21390E-10  7.61873E-11  4.76260E-08  1.58450E-08
  9.250E-02  6.51596E-07  2.87421E-07  1.01613E-07  2.18163E-10  7.71301E-11  1.57251E-08  2.27499E-08
  9.500E-02  6.87293E-07  2.75699E-07  1.00086E-07  2.14922E-10  7.80239E-11  6.50420E-08  5.26242E-09
  9.750E-02  7.23942E-07  2.64576E-07  9.85778E-08  2.11679E-10  7.88706E-11  4.52339E-08  1.78256E-08
  1.000E-01  7.61543E-07  2.54020E-07  9.70899E-08  2.08445E-10  7.96720E-11  2.54242E-08  2.17674E-08
  1.250E-01  1.18991E-06  1.73695E-07  8.34263E-08  1.78164E-10  8.55749E-11  8.56634E-08  6.45933E-09
  1.500E-01  1.71347E-06  1.24838E-07  7.20318E-08  1.53661E-10  8.86648E-11  1.77229E-08  2.37260E-08
  1.750E-01  2.33223E-06  9.37691E-08  6.26801E-08  1.34655E-10  9.00131E-11  1.27978E-07  1.65711E-09
  2.000E-01  3.04617E-06  7.28427E-08  5.49968E-08  1.19549E-10  9.02624E-11  6.17484E-09  2.46789E-08
  2.250E-01  3.85531E-06  5.79116E-08  4.86209E-08  1.06924E-10  8.97732E-11  1.66881E-07  3.47505E-09
  2.500E-01  4.75964E-06  4.67393E-08  4.32605E-08  9.58849E-11  8.87514E-11  4.65867E-08  2.45742E-08
  2.750E-01  5.75916E-06  3.80928E-08  3.86974E-08  8.59618E-11  8.73293E-11  1.99441E-07  8.74455E-09
  3.000E-01  6.85388E-06  3.12560E-08  3.47727E-08  7.69460E-11  8.56066E-11  1.03561E-07  2.36168E-08
  3.250E-01  8.04378E-06  2.57798E-08  3.13705E-08  6.87534E-11  8.36671E-11  2.21698E-07  1.40799E-08
  3.500E-01  9.32888E-06  2.13587E-08  2.84040E-08  6.13441E-11  8.15831E-11  1.76362E-07  2.16790E-08
  3.750E-01  1.07092E-05  1.77700E-08  2.58060E-08  5.46829E-11  7.94158E-11  2.27599E-07  1.92926E-08
  4.000E-01  1.21846E-05  1.48444E-08  2.35225E-08  4.87256E-11  7.72147E-11  2.61834E-07  1.85943E-08
  4.250E-01  1.37553E-05  1.24493E-08  2.15088E-08  4.34174E-11  7.50179E-11  2.10914E-07  2.40729E-08
  4.500E-01  1.54212E-05  1.04792E-08  1.97277E-08  3.86965E-11  7.28534E-11  3.54238E-07  1.43272E-08
  4.750E-01  1.71822E-05  8.85073E-09  1.81472E-08  3.44990E-11  7.07405E-11  1.66919E-07  2.80821E-08
  5.000E-01  1.90385E-05  7.49748E-09  1.67404E-08  3.07622E-11  6.86915E-11  4.45989E-07  8.99026E-09
  5.250E-01  2.09899E-05  6.36653E-09  1.54840E-08  2.74277E-11  6.67134E-11  9.31958E-08  3.10214E-08
  5.500E-01  2.30365E-05  5.41576E-09  1.43583E-08  2.44426E-11  6.48093E-11  5.28528E-07  2.80409E-09
  5.750E-01  2.51783E-05  4.61183E-09  1.33462E-08  2.17605E-11  6.29797E-11  1.01581E-08  3.26617E-08
  6.000E-01  2.74153E-05  3.92827E-09  1.24333E-08  1.93408E-11  6.12232E-11  5.93052E-07  3.94453E-09
  6.250E-01  2.97475E-05  3.34383E-09  1.16073E-08  1.71490E-11  5.95374E-11  1.40568E-07  3.28504E-08
  6.500E-01  3.21749E-05  2.84150E-09  1.08575E-08  1.51556E-11  5.79192E-11  6.31103E-07  1.09326E-08
  6.750E-01  3.46974E-05  2.40772E-09  1.01748E-08  1.33358E-11  5.63653E-11  2.93095E-07  3.15107E-08
  7.000E-01  3.73152E-05  2.03157E-09  9.55141E-09  1.16688E-11  5.48721E-11  6.35107E-07  1.78205E-08
  7.250E-01  4.00281E-05  1.70405E-09  8.98070E-09  1.01368E-11  5.34364E-11  4.60613E-07  2.86395E-08
  7.500E-01  4.28362E-05  1.41784E-09  8.45686E-09  8.72491E-12  5.20549E-11  5.98905E-07  2.42670E-08
  7.750E-01  4.57395E-05  1.16701E-09  7.97486E-09  7.42056E-12  5.07246E-11  6.34065E-07  2.43070E-08
  8.000E-01  4.87380E-05  9.46634E-10  7.53037E-09  6.21295E-12  4.94428E-11  5.18268E-07  2.99429E-08
  8.250E-01  5.18317E-05  7.52523E-10  7.11959E-09  5.09285E-12  4.82068E-11  8.02845E-07  1.86537E-08
  8.500E-01  5.50205E-05  5.81203E-10  6.73922E-09  4.05229E-12  4.70144E-11  3.91366E-07  3.45453E-08
  8.750E-01  5.83045E-05  4.29809E-10  6.38635E-09  3.08437E-12  4.58633E-11  9.55311E-07  1.18873E-08
  9.000E-01  6.16838E-05  2.95863E-10  6.05842E-09  2.18299E-12  4.47516E-11  2.19133E-07  3.78111E-08
  9.250E-01  6.51582E-05  1.77195E-10  5.75317E-09  1.34280E-12  4.36776E-11  1.07941E-06  4.27495E-09
  9.500E-01  6.87277E-05  7.19925E-11  5.46859E-09  5.59061E-13  4.26394E-11  5.51556E-09  3.95305E-08
  9.750E-01  7.23925E-05 -2.12679E-11  5.20290E-09 -1.72506E-13  4.16356E-11  1.16341E-06  3.86588E-09
  1.000E+00  7.61524E-05 -1.03974E-10  4.95451E-09 -8.55747E-13  4.06648E-11  2.25644E-12  1.48021E-11
  1.100E+00  9.21439E-05 -3.50899E-10  4.10745E-09 -3.17049E-12  3.70846E-11  7.79155E-11  8.76003E-12
  1.200E+00  1.09658E-04 -5.01537E-10  3.44536E-09 -4.94231E-12  3.39355E-11  1.16689E-10  4.05634E-12
  1.300E+00  1.28695E-04 -5.90318E-10  2.91974E-09 -6.30148E-12  3.11557E-11  1.25010E-10  7.70280E-13
  1.400E+00  1.49255E-04 -6.38900E-10  2.49681E-09 -7.34450E-12  2.86929E-11  1.12564E-10  1.24735E-12
  1.500E+00  1.71338E-04 -6.61209E-10  2.15241E-09 -8.14385E-12  2.65026E-11  8.77318E-11  2.24048E-12
  1.600E+00  1.94942E-04 -6.66343E-10  1.86892E-09 -8.75429E-12  2.45468E-11  5.74745E-11  2.48003E-12
  1.700E+00  2.20070E-04 -6.60312E-10  1.63329E-09 -9.21739E-12  2.27933E-11  2.72391E-11  2.22244E-12
  1.800E+00  2.46720E-04 -6.47126E-10  1.43568E-09 -9.56488E-12  2.12147E-11  9.30970E-13  1.69034E-12
  1.900E+00  2.74892E-04 -6.29472E-10  1.26862E-09 -9.82106E-12  1.97881E-11  1.90478E-11  1.06047E-12
  2.000E+00  3.04586E-04 -6.09166E-10  1.12633E-09 -1.00047E-11  1.84938E-11  3.16251E-11  4.59381E-13
  2.100E+00  3.35803E-04 -5.87432E-10  1.00432E-09 -1.01304E-11  1.73154E-11  3.68766E-11  3.07018E-14
  2.200E+00  3.68542E-04 -5.65098E-10  8.99042E-10 -1.02096E-11  1.62389E-11  3.57452E-11  3.70788E-13
  2.300E+00  4.02802E-04 -5.42718E-10  8.07682E-10 -1.02513E-11  1.52523E-11  2.97504E-11  5.54156E-13
  2.400E+00  4.38585E-04 -5.20662E-10  7.27984E-10 -1.02626E-11  1.43453E-11  2.06982E-11  5.98279E-13
  2.500E+00  4.75889E-04 -4.99168E-10  6.58121E-10 -1.02492E-11  1.35094E-11  1.04154E-11  5.34765E-13
  2.600E+00  5.14715E-04 -4.78389E-10  5.96606E-10 -1.02158E-11  1.27369E-11  5.33639E-13  4.02023E-13
  2.700E+00  5.55063E-04 -4.58414E-10  5.42217E-10 -1.01661E-11  1.20213E-11  7.67723E-12  2.38567E-13
  2.800E+00  5.96931E-04 -4.39287E-10  4.93942E-10 -1.01031E-11  1.13569E-11  1.33832E-11  7.69039E-14
  2.900E+00  6.40321E-04 -4.21028E-10  4.50943E-10 -1.00293E-11  1.07389E-11  1.62291E-11  5.86665E-14
  3.000E+00  6.85233E-04 -4.03631E-10  4.12513E-10 -9.94686E-12  1.01628E-11  1.62931E-11  1.52745E-13
  3.100E+00  7.31665E-04 -3.87082E-10  3.78062E-10 -9.85734E-12  9.62475E-12  1.40100E-11  2.01820E-13
  3.200E+00  7.79618E-04 -3.71353E-10  3.47086E-10 -9.76223E-12  9.12148E-12  1.00598E-11  2.07498E-13
  3.300E+00  8.29092E-04 -3.56415E-10  3.19160E-10 -9.66268E-12  8.64995E-12  5.24171E-12  1.79313E-13
  3.400E+00  8.80086E-04 -3.42232E-10  2.93919E-10 -9.55969E-12  8.20748E-12  3.55508E-13  1.28216E-13
  3.500E+00  9.32601E-04 -3.28768E-10  2.71049E-10 -9.45409E-12  7.79171E-12  3.90803E-12  6.73118E-14
  3.600E+00  9.86636E-04 -3.15988E-10  2.50281E-10 -9.34656E-12  7.40047E-12  7.03425E-12  7.86293E-15
  3.700E+00  1.04219E-03 -3.03855E-10  2.31380E-10 -9.23770E-12  7.03187E-12  8.73646E-12  4.07699E-14
  3.800E+00  1.09927E-03 -2.92333E-10  2.14145E-10 -9.12798E-12  6.68417E-12  8.96080E-12  7.36744E-14
  3.900E+00  1.15786E-03 -2.81389E-10  1.98398E-10 -9.01783E-12  6.35581E-12  7.86293E-12  8.80838E-14
  4.000E+00  1.21797E-03 -2.70989E-10  1.83984E-10 -8.90760E-12  6.04537E-12  5.76194E-12  8.56566E-14
  4.100E+00  1.27961E-03 -2.61103E-10  1.70768E-10 -8.79757E-12  5.75157E-12  3.07689E-12  7.05557E-14
  4.200E+00  1.34276E-03 -2.51701E-10  1.58630E-10 -8.68799E-12  5.47324E-12  2.57941E-13  4.64065E-14
  4.300E+00  1.40743E-03 -2.42755E-10  1.47465E-10 -8.57907E-12  5.20932E-12  2.27990E-12  1.94131E-14
  4.400E+00  1.47362E-03 -2.34239E-10  1.37180E-10 -8.47098E-12  4.95883E-12  4.20570E-12  5.79774E-15
  4.500E+00  1.54133E-03 -2.26127E-10  1.27691E-10 -8.36387E-12  4.72088E-12  5.31255E-12  2.55279E-14
  4.600E+00  1.61056E-03 -2.18398E-10  1.18926E-10 -8.25785E-12  4.49466E-12  5.53087E-12  3.77719E-14
  4.700E+00  1.68131E-03 -2.11028E-10  1.10818E-10 -8.15302E-12  4.27941E-12  4.92297E-12  4.20002E-14
  4.800E+00  1.75357E-03 -2.03998E-10  1.03309E-10 -8.04945E-12  4.07445E-12  3.66123E-12  3.85523E-14
  4.900E+00  1.82735E-03 -1.97287E-10  9.63468E-11 -7.94722E-12  3.87914E-12  1.99282E-12  2.96783E-14
  5.000E+00  1.90265E-03 -1.90880E-10  8.98838E-11 -7.84638E-12  3.69289E-12  1.97710E-13  1.71106E-14
  5.100E+00  1.97947E-03 -1.84757E-10  8.38779E-11 -7.74696E-12  3.51516E-12  1.45460E-12  4.29578E-15
  5.200E+00  2.05780E-03 -1.78904E-10  7.82909E-11 -7.64898E-12  3.34545E-12  2.73899E-12  7.00246E-15
  5.300E+00  2.13765E-03 -1.73306E-10  7.30884E-11 -7.55249E-12  3.18330E-12  3.50542E-12  1.55462E-14
  5.400E+00  2.21902E-03 -1.67949E-10  6.82394E-11 -7.45747E-12  3.02827E-12  3.69104E-12  1.99560E-14
  5.500E+00  2.30190E-03 -1.62819E-10  6.37157E-11 -7.36396E-12  2.87997E-12  3.32118E-12  2.06678E-14
  5.600E+00  2.38630E-03 -1.57906E-10  5.94918E-11 -7.27193E-12  2.73801E-12  2.49850E-12  1.82259E-14
  5.700E+00  2.47222E-03 -1.53197E-10  5.55444E-11 -7.18140E-12  2.60206E-12  1.38153E-12  1.28141E-14
  5.800E+00  2.55965E-03 -1.48681E-10  5.18525E-11 -7.09236E-12  2.47179E-12  1.57106E-13  6.04076E-15
  5.900E+00  2.64859E-03 -1.44349E-10  4.83968E-11 -7.00480E-12  2.34690E-12  9.88846E-13  2.77834E-16
  6.000E+00  2.73905E-03 -1.40192E-10  4.51598E-11 -6.91870E-12  2.22710E-12  1.89606E-12  5.50434E-15
  6.100E+00  2.83103E-03 -1.36199E-10  4.21255E-11 -6.83405E-12  2.11214E-12  2.45269E-12  8.95737E-15
  6.200E+00  2.92452E-03 -1.32364E-10  3.92792E-11 -6.75084E-12  2.00176E-12  2.60589E-12  1.08013E-14
  6.300E+00  3.01952E-03 -1.28678E-10  3.66075E-11 -6.66904E-12  1.89574E-12  2.36524E-12  1.00909E-14
  6.400E+00  3.11604E-03 -1.25134E-10  3.40982E-11 -6.58865E-12  1.79386E-12  1.79612E-12  8.12445E-15
  6.500E+00  3.21407E-03 -1.21725E-10  3.17398E-11 -6.50962E-12  1.69591E-12  1.00655E-12  5.36230E-15
  6.600E+00  3.31362E-03 -1.18444E-10  2.95221E-11 -6.43196E-12  1.60171E-12  1.28068E-13  1.76966E-15
  6.700E+00  3.41468E-03 -1.15285E-10  2.74354E-11 -6.35562E-12  1.51107E-12  7.04958E-13  1.28726E-15
  6.800E+00  3.51725E-03 -1.12243E-10  2.54709E-11 -6.28060E-12  1.42383E-12  1.37403E-12  3.95532E-15
  6.900E+00  3.62133E-03 -1.09311E-10  2.36206E-11 -6.20686E-12  1.33983E-12  1.79355E-12  4.44583E-15
  7.000E+00  3.72692E-03 -1.06486E-10  2.18769E-11 -6.13439E-12  1.25892E-12  1.91986E-12  5.29882E-15
  7.100E+00  3.83403E-03 -1.03761E-10  2.02329E-11 -6.06317E-12  1.18095E-12  1.75501E-12  4.38538E-15
  7.200E+00  3.94265E-03 -1.01133E-10  1.86822E-11 -5.99315E-12  1.10580E-12  1.34318E-12  3.70635E-15
  7.300E+00  4.05278E-03 -9.85965E-11  1.72188E-11 -5.92434E-12  1.03333E-12  7.61432E-13  1.80187E-15
  7.400E+00  4.16442E-03 -9.61481E-11  1.58373E-11 -5.85669E-12  9.63437E-13  1.06246E-13  0.00000E+00
  7.500E+00  4.27757E-03 -9.37834E-11  1.45326E-11 -5.79020E-12  8.95997E-13  5.21661E-13  5.11616E-16
  7.600E+00  4.39223E-03 -9.14994E-11  1.32999E-11 -5.72483E-12  8.30909E-13  1.03195E-12  1.99200E-15
