 #
 # Projectile: electron
 # Kinetic energy = 3.10000E+06 eV = 1.13923E+05 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file z_079.den   
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 7.85173E-18 cm**2 = 2.80390E-01 a0**2
 # 1st transport cross section = 7.76026E-22 cm**2 = 2.77124E-05 a0**2
 # 2nd transport cross section = 2.06063E-21 cm**2 = 7.35864E-05 a0**2
 #
 #
 # Differential cross section:                    
 #
 #  THETA        MU          DCS          DCS     
 #  (deg)                 (cm**2/sr)   (a0**2/sr) 
 #------------------------------------------------
  0.000E+00  0.00000E+00  5.15081E-13  1.83939E+04
  1.000E-04  7.61557E-13  5.15080E-13  1.83938E+04
  1.250E-04  1.18994E-12  5.15079E-13  1.83938E+04
  1.500E-04  1.71346E-12  5.15078E-13  1.83938E+04
  1.750E-04  2.33225E-12  5.15078E-13  1.83938E+04
  2.000E-04  3.04617E-12  5.15077E-13  1.83937E+04
  2.250E-04  3.85530E-12  5.15076E-13  1.83937E+04
  2.500E-04  4.75964E-12  5.15074E-13  1.83936E+04
  2.750E-04  5.75917E-12  5.15073E-13  1.83936E+04
  3.000E-04  6.85391E-12  5.15072E-13  1.83935E+04
  3.250E-04  8.04379E-12  5.15070E-13  1.83935E+04
  3.500E-04  9.32893E-12  5.15068E-13  1.83934E+04
  3.750E-04  1.07092E-11  5.15066E-13  1.83934E+04
  4.000E-04  1.21847E-11  5.15064E-13  1.83933E+04
  4.250E-04  1.37554E-11  5.15062E-13  1.83932E+04
  4.500E-04  1.54213E-11  5.15060E-13  1.83931E+04
  4.750E-04  1.71823E-11  5.15058E-13  1.83930E+04
  5.000E-04  1.90386E-11  5.15055E-13  1.83930E+04
  5.250E-04  2.09900E-11  5.15053E-13  1.83929E+04
  5.500E-04  2.30367E-11  5.15050E-13  1.83928E+04
  5.750E-04  2.51785E-11  5.15047E-13  1.83927E+04
  6.000E-04  2.74156E-11  5.15044E-13  1.83926E+04
  6.250E-04  2.97478E-11  5.15041E-13  1.83925E+04
  6.500E-04  3.21752E-11  5.15038E-13  1.83923E+04
  6.750E-04  3.46979E-11  5.15034E-13  1.83922E+04
  7.000E-04  3.73157E-11  5.15031E-13  1.83921E+04
  7.250E-04  4.00286E-11  5.15027E-13  1.83920E+04
  7.500E-04  4.28368E-11  5.15024E-13  1.83918E+04
  7.750E-04  4.57402E-11  5.15020E-13  1.83917E+04
  8.000E-04  4.87388E-11  5.15016E-13  1.83915E+04
  8.250E-04  5.18325E-11  5.15012E-13  1.83914E+04
  8.500E-04  5.50215E-11  5.15007E-13  1.83912E+04
  8.750E-04  5.83057E-11  5.15003E-13  1.83911E+04
  9.000E-04  6.16850E-11  5.14998E-13  1.83909E+04
  9.250E-04  6.51595E-11  5.14994E-13  1.83908E+04
  9.500E-04  6.87293E-11  5.14989E-13  1.83906E+04
  9.750E-04  7.23943E-11  5.14984E-13  1.83904E+04
  1.000E-03  7.61544E-11  5.14979E-13  1.83902E+04
  1.250E-03  1.18991E-10  5.14922E-13  1.83882E+04
  1.500E-03  1.71347E-10  5.14852E-13  1.83857E+04
  1.750E-03  2.33223E-10  5.14770E-13  1.83828E+04
  2.000E-03  3.04617E-10  5.14675E-13  1.83794E+04
  2.250E-03  3.85531E-10  5.14567E-13  1.83755E+04
  2.500E-03  4.75965E-10  5.14446E-13  1.83712E+04
  2.750E-03  5.75917E-10  5.14313E-13  1.83665E+04
  3.000E-03  6.85389E-10  5.14168E-13  1.83613E+04
  3.250E-03  8.04380E-10  5.14010E-13  1.83556E+04
  3.500E-03  9.32891E-10  5.13839E-13  1.83495E+04
  3.750E-03  1.07092E-09  5.13656E-13  1.83430E+04
  4.000E-03  1.21847E-09  5.13460E-13  1.83360E+04
  4.250E-03  1.37554E-09  5.13252E-13  1.83285E+04
  4.500E-03  1.54213E-09  5.13031E-13  1.83207E+04
  4.750E-03  1.71823E-09  5.12798E-13  1.83123E+04
  5.000E-03  1.90386E-09  5.12552E-13  1.83036E+04
  5.250E-03  2.09900E-09  5.12294E-13  1.82944E+04
  5.500E-03  2.30367E-09  5.12024E-13  1.82847E+04
  5.750E-03  2.51785E-09  5.11742E-13  1.82746E+04
  6.000E-03  2.74156E-09  5.11447E-13  1.82641E+04
  6.250E-03  2.97478E-09  5.11140E-13  1.82531E+04
  6.500E-03  3.21752E-09  5.10821E-13  1.82418E+04
  6.750E-03  3.46978E-09  5.10490E-13  1.82299E+04
  7.000E-03  3.73156E-09  5.10147E-13  1.82177E+04
  7.250E-03  4.00286E-09  5.09791E-13  1.82050E+04
  7.500E-03  4.28368E-09  5.09424E-13  1.81919E+04
  7.750E-03  4.57402E-09  5.09045E-13  1.81783E+04
  8.000E-03  4.87388E-09  5.08654E-13  1.81644E+04
  8.250E-03  5.18326E-09  5.08251E-13  1.81500E+04
  8.500E-03  5.50215E-09  5.07836E-13  1.81352E+04
  8.750E-03  5.83057E-09  5.07410E-13  1.81199E+04
  9.000E-03  6.16850E-09  5.06972E-13  1.81043E+04
  9.250E-03  6.51596E-09  5.06522E-13  1.80882E+04
  9.500E-03  6.87293E-09  5.06061E-13  1.80718E+04
  9.750E-03  7.23942E-09  5.05588E-13  1.80549E+04
  1.000E-02  7.61544E-09  5.05104E-13  1.80376E+04
  1.250E-02  1.18991E-08  4.99650E-13  1.78428E+04
  1.500E-02  1.71347E-08  4.93132E-13  1.76101E+04
  1.750E-02  2.33223E-08  4.85632E-13  1.73422E+04
  2.000E-02  3.04617E-08  4.77239E-13  1.70425E+04
  2.250E-02  3.85531E-08  4.68050E-13  1.67144E+04
  2.500E-02  4.75965E-08  4.58164E-13  1.63613E+04
  2.750E-02  5.75917E-08  4.47683E-13  1.59871E+04
  3.000E-02  6.85389E-08  4.36707E-13  1.55951E+04
  3.250E-02  8.04380E-08  4.25333E-13  1.51889E+04
  3.500E-02  9.32891E-08  4.13655E-13  1.47719E+04
  3.750E-02  1.07092E-07  4.01760E-13  1.43471E+04
  4.000E-02  1.21847E-07  3.89730E-13  1.39175E+04
  4.250E-02  1.37554E-07  3.77638E-13  1.34857E+04
  4.500E-02  1.54213E-07  3.65552E-13  1.30541E+04
  4.750E-02  1.71823E-07  3.53530E-13  1.26248E+04
  5.000E-02  1.90386E-07  3.41625E-13  1.21996E+04
  5.250E-02  2.09900E-07  3.29880E-13  1.17802E+04
  5.500E-02  2.30367E-07  3.18335E-13  1.13679E+04
  5.750E-02  2.51785E-07  3.07019E-13  1.09639E+04
  6.000E-02  2.74156E-07  2.95960E-13  1.05689E+04
  6.250E-02  2.97478E-07  2.85177E-13  1.01839E+04
  6.500E-02  3.21752E-07  2.74687E-13  9.80925E+03
  6.750E-02  3.46978E-07  2.64500E-13  9.44547E+03
  7.000E-02  3.73156E-07  2.54625E-13  9.09284E+03
  7.250E-02  4.00286E-07  2.45067E-13  8.75150E+03
  7.500E-02  4.28368E-07  2.35827E-13  8.42154E+03
  7.750E-02  4.57402E-07  2.26906E-13  8.10294E+03
  8.000E-02  4.87388E-07  2.18300E-13  7.79563E+03
  8.250E-02  5.18325E-07  2.10007E-13  7.49948E+03
  8.500E-02  5.50215E-07  2.02021E-13  7.21429E+03
  8.750E-02  5.83057E-07  1.94336E-13  6.93986E+03
  9.000E-02  6.16850E-07  1.86945E-13  6.67592E+03
  9.250E-02  6.51596E-07  1.79840E-13  6.42221E+03
  9.500E-02  6.87293E-07  1.73014E-13  6.17845E+03
  9.750E-02  7.23942E-07  1.66458E-13  5.94432E+03
  1.000E-01  7.61543E-07  1.60163E-13  5.71952E+03
  1.250E-01  1.18991E-06  1.09673E-13  3.91648E+03
  1.500E-01  1.71347E-06  7.63882E-14  2.72787E+03
  1.750E-01  2.33223E-06  5.42951E-14  1.93891E+03
  2.000E-01  3.04617E-06  3.94251E-14  1.40790E+03
  2.250E-01  3.85531E-06  2.92446E-14  1.04434E+03
  2.500E-01  4.75964E-06  2.21425E-14  7.90725E+02
  2.750E-01  5.75916E-06  1.70894E-14  6.10273E+02
  3.000E-01  6.85388E-06  1.34212E-14  4.79280E+02
  3.250E-01  8.04378E-06  1.07051E-14  3.82285E+02
  3.500E-01  9.32888E-06  8.65531E-15  3.09087E+02
  3.750E-01  1.07092E-05  7.08074E-15  2.52858E+02
  4.000E-01  1.21846E-05  5.85154E-15  2.08962E+02
  4.250E-01  1.37553E-05  4.87812E-15  1.74201E+02
  4.500E-01  1.54212E-05  4.09757E-15  1.46327E+02
  4.750E-01  1.71822E-05  3.46493E-15  1.23735E+02
  5.000E-01  1.90385E-05  2.94745E-15  1.05255E+02
  5.250E-01  2.09899E-05  2.52084E-15  9.00210E+01
  5.500E-01  2.30365E-05  2.16679E-15  7.73773E+01
  5.750E-01  2.51783E-05  1.87122E-15  6.68224E+01
  6.000E-01  2.74153E-05  1.62320E-15  5.79654E+01
  6.250E-01  2.97475E-05  1.41410E-15  5.04983E+01
  6.500E-01  3.21749E-05  1.23704E-15  4.41755E+01
  6.750E-01  3.46974E-05  1.08650E-15  3.87995E+01
  7.000E-01  3.73152E-05  9.57988E-16  3.42104E+01
  7.250E-01  4.00281E-05  8.47864E-16  3.02778E+01
  7.500E-01  4.28362E-05  7.53132E-16  2.68948E+01
  7.750E-01  4.57395E-05  6.71334E-16  2.39738E+01
  8.000E-01  4.87380E-05  6.00439E-16  2.14421E+01
