 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  79,   projectile: electron
 #  Kinetic energy = 3.10000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  5.500E-03  2.30367E-09  7.06531E-07  1.13302E-07  2.91124E-11  4.66928E-12  2.41978E-08  2.29732E-07
  5.750E-03  2.51785E-09  7.06332E-07  1.13299E-07  3.04271E-11  4.88139E-12  2.35511E-08  2.26977E-07
  6.000E-03  2.74156E-09  7.06124E-07  1.13296E-07  3.17407E-11  5.09348E-12  2.28839E-08  2.24123E-07
  6.250E-03  2.97478E-09  7.05907E-07  1.13293E-07  3.30531E-11  5.30555E-12  2.21972E-08  2.21171E-07
  6.500E-03  3.21752E-09  7.05682E-07  1.13289E-07  3.43642E-11  5.51760E-12  2.14919E-08  2.18125E-07
  6.750E-03  3.46978E-09  7.05448E-07  1.13285E-07  3.56741E-11  5.72963E-12  2.07692E-08  2.14987E-07
  7.000E-03  3.73156E-09  7.05205E-07  1.13282E-07  3.69826E-11  5.94163E-12  2.00300E-08  2.11761E-07
  7.250E-03  4.00286E-09  7.04954E-07  1.13278E-07  3.82898E-11  6.15362E-12  1.92756E-08  2.08450E-07
  7.500E-03  4.28368E-09  7.04694E-07  1.13274E-07  3.95955E-11  6.36559E-12  1.85070E-08  2.05057E-07
  7.750E-03  4.57402E-09  7.04425E-07  1.13269E-07  4.08998E-11  6.57753E-12  1.77253E-08  2.01585E-07
  8.000E-03  4.87388E-09  7.04148E-07  1.13265E-07  4.22026E-11  6.78945E-12  1.69318E-08  1.98038E-07
  8.250E-03  5.18326E-09  7.03863E-07  1.13261E-07  4.35037E-11  7.00134E-12  1.61275E-08  1.94419E-07
  8.500E-03  5.50215E-09  7.03569E-07  1.13256E-07  4.48033E-11  7.21321E-12  1.53137E-08  1.90731E-07
  8.750E-03  5.83057E-09  7.03267E-07  1.13251E-07  4.61013E-11  7.42505E-12  1.44917E-08  1.86978E-07
  9.000E-03  6.16850E-09  7.02956E-07  1.13246E-07  4.73975E-11  7.63686E-12  1.36625E-08  1.83164E-07
  9.250E-03  6.51596E-09  7.02637E-07  1.13241E-07  4.86920E-11  7.84865E-12  1.28274E-08  1.79292E-07
  9.500E-03  6.87293E-09  7.02309E-07  1.13236E-07  4.99847E-11  8.06041E-12  1.19876E-08  1.75366E-07
  9.750E-03  7.23942E-09  7.01974E-07  1.13231E-07  5.12756E-11  8.27213E-12  1.11444E-08  1.71389E-07
  1.000E-02  7.61544E-09  7.01630E-07  1.13225E-07  5.25646E-11  8.48383E-12  1.02989E-08  1.67365E-07
  1.250E-02  1.18991E-08  6.97742E-07  1.13163E-07  6.53417E-11  1.05990E-11  1.98976E-09  1.25393E-07
  1.500E-02  1.71347E-08  6.93068E-07  1.13088E-07  7.78849E-11  1.27103E-11  5.25288E-09  8.29275E-08
  1.750E-02  2.33223E-08  6.87650E-07  1.12999E-07  9.01555E-11  1.48170E-11  1.04676E-08  4.35730E-08
  2.000E-02  3.04617E-08  6.81538E-07  1.12896E-07  1.02119E-10  1.69183E-11  1.30493E-08  1.03501E-08
  2.250E-02  3.85531E-08  6.74782E-07  1.12780E-07  1.13745E-10  1.90136E-11  1.28394E-08  1.46183E-08
  2.500E-02  4.75965E-08  6.67438E-07  1.12651E-07  1.25008E-10  2.11020E-11  1.01395E-08  3.02996E-08
  2.750E-02  5.75917E-08  6.59564E-07  1.12509E-07  1.35887E-10  2.31830E-11  5.64862E-09  3.67979E-08
  3.000E-02  6.85389E-08  6.51217E-07  1.12354E-07  1.46364E-10  2.52558E-11  3.32450E-10  3.52539E-08
  3.250E-02  8.04380E-08  6.42454E-07  1.12187E-07  1.56427E-10  2.73196E-11  4.75083E-09  2.76169E-08
  3.500E-02  9.32891E-08  6.33332E-07  1.12007E-07  1.66068E-10  2.93740E-11  8.63874E-09  1.63219E-08
  3.750E-02  1.07092E-07  6.23905E-07  1.11815E-07  1.75282E-10  3.14181E-11  1.06330E-08  3.92351E-09
  4.000E-02  1.21847E-07  6.14225E-07  1.11611E-07  1.84067E-10  3.34515E-11  1.04184E-08  7.26288E-09
  4.250E-02  1.37554E-07  6.04342E-07  1.11395E-07  1.92424E-10  3.54735E-11  8.11082E-09  1.54599E-08
  4.500E-02  1.54213E-07  5.94301E-07  1.11168E-07  2.00358E-10  3.74835E-11  4.22530E-09  1.96275E-08
  4.750E-02  1.71823E-07  5.84144E-07  1.10929E-07  2.07875E-10  3.94809E-11  4.29297E-10  1.95377E-08
  5.000E-02  1.90386E-07  5.73912E-07  1.10679E-07  2.14982E-10  4.14653E-11  4.90993E-09  1.57210E-08
  5.250E-02  2.09900E-07  5.63638E-07  1.10418E-07  2.21691E-10  4.34361E-11  8.32311E-09  9.29920E-09
  5.500E-02  2.30367E-07  5.53355E-07  1.10147E-07  2.28010E-10  4.53927E-11  9.99795E-09  1.73794E-09
  5.750E-02  2.51785E-07  5.43092E-07  1.09866E-07  2.33953E-10  4.73348E-11  9.61556E-09  5.43663E-09
  6.000E-02  2.74156E-07  5.32873E-07  1.09575E-07  2.39532E-10  4.92619E-11  7.26964E-09  1.09094E-08
  6.250E-02  2.97478E-07  5.22720E-07  1.09274E-07  2.44759E-10  5.11736E-11  3.44632E-09  1.37910E-08
  6.500E-02  3.21752E-07  5.12654E-07  1.08963E-07  2.49647E-10  5.30693E-11  1.07321E-09  1.37438E-08
  6.750E-02  3.46978E-07  5.02689E-07  1.08644E-07  2.54210E-10  5.49489E-11  5.36862E-09  1.10019E-08
  7.000E-02  3.73156E-07  4.92842E-07  1.08315E-07  2.58461E-10  5.68118E-11  8.56450E-09  6.28804E-09
  7.250E-02  4.00286E-07  4.83123E-07  1.07978E-07  2.62412E-10  5.86578E-11  1.00064E-08  6.47845E-10
  7.500E-02  4.28368E-07  4.73542E-07  1.07633E-07  2.66078E-10  6.04866E-11  9.39377E-09  4.76469E-09
  7.750E-02  4.57402E-07  4.64108E-07  1.07280E-07  2.69470E-10  6.22977E-11  6.84230E-09  8.90975E-09
  8.000E-02  4.87388E-07  4.54828E-07  1.06919E-07  2.72600E-10  6.40911E-11  2.86365E-09  1.10510E-08
  8.250E-02  5.18325E-07  4.45706E-07  1.06551E-07  2.75481E-10  6.58664E-11  1.73562E-09  1.08788E-08
  8.500E-02  5.50215E-07  4.36746E-07  1.06176E-07  2.78123E-10  6.76233E-11  6.01546E-09  8.54726E-09
  8.750E-02  5.83057E-07  4.27953E-07  1.05794E-07  2.80539E-10  6.93618E-11  9.09266E-09  4.62207E-09
  9.000E-02  6.16850E-07  4.19326E-07  1.05405E-07  2.82738E-10  7.10815E-11  1.03218E-08  4.70528E-11
  9.250E-02  6.51596E-07  4.10869E-07  1.05010E-07  2.84731E-10  7.27823E-11  9.42965E-09  4.50305E-09
  9.500E-02  6.87293E-07  4.02580E-07  1.04609E-07  2.86527E-10  7.44641E-11  6.57589E-09  7.87135E-09
  9.750E-02  7.23942E-07  3.94461E-07  1.04203E-07  2.88137E-10  7.61266E-11  2.32547E-09  9.52660E-09
  1.000E-01  7.61543E-07  3.86511E-07  1.03791E-07  2.89569E-10  7.77699E-11  2.46187E-09  9.20510E-09
  1.250E-01  1.18991E-06  3.15891E-07  9.94256E-08  2.95828E-10  9.31246E-11  1.13818E-08  1.00296E-09
  1.500E-01  1.71347E-06  2.59627E-07  9.47733E-08  2.91765E-10  1.06521E-10  4.36047E-10  7.50765E-09
  1.750E-01  2.33223E-06  2.14923E-07  9.00168E-08  2.81783E-10  1.18039E-10  1.35411E-08  1.08769E-09
  2.000E-01  3.04617E-06  1.79306E-07  8.52892E-08  2.68672E-10  1.27817E-10  4.53783E-09  6.49966E-09
  2.250E-01  3.85531E-06  1.50781E-07  8.06814E-08  2.54172E-10  1.36027E-10  1.49274E-08  2.74680E-09
  2.500E-01  4.75964E-06  1.27782E-07  7.62515E-08  2.39335E-10  1.42844E-10  9.81504E-09  5.46851E-09
  2.750E-01  5.75916E-06  1.09090E-07  7.20331E-08  2.24758E-10  1.48437E-10  1.47784E-08  4.12980E-09
  3.000E-01  6.85388E-06  9.37627E-08  6.80418E-08  2.10742E-10  1.52961E-10  1.58263E-08  4.22805E-09
  3.250E-01  8.04378E-06  8.10735E-08  6.42815E-08  1.97406E-10  1.56551E-10  1.25640E-08  5.20292E-09
  3.500E-01  9.32888E-06  7.04623E-08  6.07480E-08  1.84767E-10  1.59328E-10  2.18860E-08  2.76864E-09
  3.750E-01  1.07092E-05  6.14996E-08  5.74324E-08  1.72783E-10  1.61393E-10  8.04843E-09  5.91032E-09
  4.000E-01  1.21846E-05  5.38561E-08  5.43232E-08  1.61396E-10  1.62834E-10  2.72126E-08  1.15145E-09
  4.250E-01  1.37553E-05  4.72793E-08  5.14076E-08  1.50541E-10  1.63727E-10  1.27533E-09  6.21261E-09
  4.500E-01  1.54212E-05  4.15751E-08  4.86727E-08  1.40165E-10  1.64138E-10  3.10155E-08  5.36863E-10
  4.750E-01  1.71822E-05  3.65939E-08  4.61061E-08  1.30225E-10  1.64122E-10  7.46077E-09  6.09017E-09
  5.000E-01  1.90385E-05  3.22190E-08  4.36960E-08  1.20689E-10  1.63731E-10  3.25444E-08  2.19996E-09
  5.250E-01  2.09899E-05  2.83589E-08  4.14316E-08  1.11540E-10  1.63011E-10  1.76193E-08  5.54209E-09
  5.500E-01  2.30365E-05  2.49406E-08  3.93028E-08  1.02765E-10  1.62000E-10  3.11459E-08  3.73587E-09
  5.750E-01  2.51783E-05  2.19054E-08  3.73006E-08  9.43602E-11  1.60738E-10  2.84120E-08  4.58903E-09
  6.000E-01  2.74153E-05  1.92049E-08  3.54166E-08  8.63226E-11  1.59257E-10  2.63476E-08  5.04041E-09
  6.250E-01  2.97475E-05  1.67988E-08  3.36432E-08  7.86520E-11  1.57588E-10  3.88266E-08  3.27801E-09
  6.500E-01  3.21749E-05  1.46531E-08  3.19734E-08  7.13479E-11  1.55758E-10  1.79551E-08  6.01420E-09
  6.750E-01  3.46974E-05  1.27384E-08  3.04007E-08  6.44085E-11  1.53795E-10  4.76944E-08  1.68541E-09
  7.000E-01  3.73152E-05  1.10294E-08  2.89191E-08  5.78303E-11  1.51720E-10  6.13789E-09  6.57271E-09
  7.250E-01  4.00281E-05  9.50379E-09  2.75230E-08  5.16078E-11  1.49554E-10  5.38038E-08  8.45203E-11
  7.500E-01  4.28362E-05  8.14176E-09  2.62073E-08  4.57332E-11  1.47317E-10  8.52234E-09  6.65696E-09
  7.750E-01  4.57395E-05  6.92586E-09  2.49669E-08  4.01968E-11  1.45024E-10  5.60421E-08  1.90599E-09
  8.000E-01  4.87380E-05  5.84044E-09  2.37972E-08  3.49869E-11  1.42691E-10  2.50376E-08  6.24218E-09
  8.250E-01  5.18317E-05  4.87152E-09  2.26939E-08  3.00906E-11  1.40330E-10  5.35427E-08  3.64191E-09
  8.500E-01  5.50205E-05  4.00662E-09  2.16529E-08  2.54936E-11  1.37952E-10  4.20750E-08  5.34270E-09
  8.750E-01  5.83045E-05  3.23453E-09  2.06704E-08  2.11810E-11  1.35566E-10  4.58147E-08  5.15603E-09
  9.000E-01  6.16838E-05  2.54522E-09  1.97425E-08  1.71374E-11  1.33182E-10  5.80655E-08  4.01239E-09
  9.250E-01  6.51582E-05  1.92971E-09  1.88659E-08  1.33471E-11  1.30806E-10  3.28359E-08  6.32512E-09
  9.500E-01  6.87277E-05  1.38000E-09  1.80374E-08  9.79443E-12  1.28443E-10  7.13464E-08  2.34112E-09
  9.750E-01  7.23925E-05  8.88934E-10  1.72540E-08  6.46421E-12  1.26098E-10  1.51021E-08  7.04980E-09
  1.000E+00  7.61524E-05  4.50118E-10  1.65126E-08  3.34156E-12  1.23776E-10  3.30767E-12  3.26456E-13
  1.100E+00  9.21439E-05 -8.87138E-10  1.39176E-08 -7.34799E-12  1.14762E-10  1.56202E-12  5.78775E-13
  1.200E+00  1.09658E-04 -1.74409E-09  1.18113E-08 -1.57230E-11  1.06252E-10  4.19828E-14  5.34263E-13
  1.300E+00  1.28695E-04 -2.29252E-09  1.00832E-08 -2.23769E-11  9.82692E-11  9.33446E-13  3.52346E-13
  1.400E+00  1.49255E-04 -2.63836E-09  8.65055E-09 -2.77275E-11  9.07958E-11  1.29788E-12  1.45839E-13
  1.500E+00  1.71338E-04 -2.84761E-09  7.45175E-09 -3.20610E-11  8.38029E-11  1.15894E-12  1.87922E-14
  1.600E+00  1.94942E-04 -2.96230E-09  6.44049E-09 -3.55742E-11  7.72615E-11  7.16469E-13  1.13886E-13
  1.700E+00  2.20070E-04 -3.01011E-09  5.58166E-09 -3.84073E-11  7.11459E-11  1.86590E-13  1.40546E-13
  1.800E+00  2.46720E-04 -3.01001E-09  4.84821E-09 -4.06656E-11  6.54340E-11  2.55051E-13  1.16455E-13
  1.900E+00  2.74892E-04 -2.97545E-09  4.21893E-09 -4.24329E-11  6.01057E-11  5.04826E-13  6.64074E-14
  2.000E+00  3.04586E-04 -2.91629E-09  3.67693E-09 -4.37795E-11  5.51421E-11  5.40005E-13  1.24420E-14
  2.100E+00  3.35803E-04 -2.83992E-09  3.20852E-09 -4.47664E-11  5.05239E-11  4.02962E-13  2.85737E-14
  2.200E+00  3.68542E-04 -2.75190E-09  2.80248E-09 -4.54467E-11  4.62318E-11  1.73688E-13  4.90058E-14
  2.300E+00  4.02802E-04 -2.65650E-09  2.44951E-09 -4.58676E-11  4.22458E-11  5.82954E-14  4.90317E-14
  2.400E+00  4.38585E-04 -2.55692E-09  2.14187E-09 -4.60702E-11  3.85457E-11  2.23992E-13  3.46466E-14
  2.500E+00  4.75889E-04 -2.45557E-09  1.87303E-09 -4.60903E-11  3.51115E-11  2.86982E-13  1.36195E-14
  2.600E+00  5.14715E-04 -2.35426E-09  1.63753E-09 -4.59589E-11  3.19236E-11  2.49260E-13  6.32188E-15
  2.700E+00  5.55063E-04 -2.25428E-09  1.43071E-09 -4.57024E-11  2.89632E-11  1.42013E-13  1.92961E-14
  2.800E+00  5.96931E-04 -2.15655E-09  1.24865E-09 -4.53433E-11  2.62122E-11  1.02536E-14  2.36485E-14
  2.900E+00  6.40321E-04 -2.06173E-09  1.08802E-09 -4.49006E-11  2.36539E-11  1.01264E-13  1.99234E-14
  3.000E+00  6.85233E-04 -1.97022E-09  9.45975E-10 -4.43900E-11  2.12727E-11  1.62565E-13  1.04668E-14
  3.100E+00  7.31665E-04 -1.88226E-09  8.20100E-10 -4.38249E-11  1.90543E-11  1.62867E-13  5.92197E-16
  3.200E+00  7.79618E-04 -1.79800E-09  7.08331E-10 -4.32162E-11  1.69854E-11  1.11859E-13  7.34169E-15
  3.300E+00  8.29092E-04 -1.71746E-09  6.08899E-10 -4.25732E-11  1.50541E-11  3.44429E-14  1.20790E-14
  3.400E+00  8.80086E-04 -1.64062E-09  5.20289E-10 -4.19034E-11  1.32494E-11  4.20286E-14  1.15919E-14
  3.500E+00  9.32601E-04 -1.56739E-09  4.41197E-10 -4.12132E-11  1.15617E-11  9.33680E-14  7.80957E-15
  3.600E+00  9.86636E-04 -1.49767E-09  3.70499E-10 -4.05079E-11  9.98179E-12  1.08375E-13  2.16567E-15
  3.700E+00  1.04219E-03 -1.43133E-09  3.07222E-10 -3.97917E-11  8.50173E-12  8.63301E-14  2.86337E-15
  3.800E+00  1.09927E-03 -1.36824E-09  2.50523E-10 -3.90683E-11  7.11416E-12  4.13338E-14  5.99711E-15
  3.900E+00  1.15786E-03 -1.30824E-09  1.99667E-10 -3.83409E-11  5.81243E-12  1.13687E-14  7.33010E-15
  4.000E+00  1.21797E-03 -1.25120E-09  1.54016E-10 -3.76118E-11  4.59049E-12  5.30292E-14  5.91022E-15
  4.100E+00  1.27961E-03 -1.19696E-09  1.13009E-10 -3.68833E-11  3.44284E-12  7.27178E-14  2.97199E-15
  4.200E+00  1.34276E-03 -1.14538E-09  7.61551E-11 -3.61571E-11  2.36448E-12  6.63242E-14  6.28103E-16
  4.300E+00  1.40743E-03 -1.09632E-09  4.30218E-11 -3.54348E-11  1.35080E-12  4.04746E-14  3.13984E-15
  4.400E+00  1.47362E-03 -1.04965E-09  1.32279E-11 -3.47177E-11  3.97598E-13  4.66994E-15  4.41839E-15
  4.500E+00  1.54133E-03 -1.00524E-09 -1.35637E-11 -3.40067E-11 -4.98982E-13  2.81507E-14  4.21650E-15
  4.600E+00  1.61056E-03 -9.62973E-10 -3.76521E-11 -3.33028E-11 -1.34250E-12  4.80772E-14  2.59874E-15
  4.700E+00  1.68131E-03 -9.22726E-10 -5.93032E-11 -3.26068E-11 -2.13624E-12  4.99466E-14  6.21266E-16
  4.800E+00  1.75357E-03 -8.84393E-10 -7.87537E-11 -3.19193E-11 -2.88325E-12  3.59122E-14  1.54611E-15
  4.900E+00  1.82735E-03 -8.47873E-10 -9.62150E-11 -3.12407E-11 -3.58632E-12  1.17980E-14  2.84857E-15
  5.000E+00  1.90265E-03 -8.13066E-10 -1.11876E-10 -3.05716E-11 -4.24809E-12  1.30120E-14  2.40370E-15
  5.100E+00  1.97947E-03 -7.79883E-10 -1.25907E-10 -2.99123E-11 -4.87097E-12  3.09524E-14  2.09713E-15
  5.200E+00  2.05780E-03 -7.48236E-10 -1.38459E-10 -2.92631E-11 -5.45723E-12  3.75586E-14  1.20856E-15
  5.300E+00  2.13765E-03 -7.18044E-10 -1.49670E-10 -2.86242E-11 -6.00899E-12  3.10931E-14  3.87234E-16
  5.400E+00  2.21902E-03 -6.89230E-10 -1.59662E-10 -2.79957E-11 -6.52822E-12  1.54400E-14  1.86251E-15
  5.500E+00  2.30190E-03 -6.61722E-10 -1.68547E-10 -2.73779E-11 -7.01675E-12  3.40671E-15  1.97224E-15
  5.600E+00  2.38630E-03 -6.35452E-10 -1.76426E-10 -2.67707E-11 -7.47632E-12  1.89477E-14  1.72718E-15
  5.700E+00  2.47222E-03 -6.10356E-10 -1.83389E-10 -2.61742E-11 -7.90855E-12  2.68985E-14  8.32472E-16
  5.800E+00  2.55965E-03 -5.86374E-10 -1.89519E-10 -2.55885E-11 -8.31496E-12  2.55341E-14  1.60599E-16
  5.900E+00  2.64859E-03 -5.63448E-10 -1.94890E-10 -2.50135E-11 -8.69697E-12  1.64776E-14  9.30054E-16
  6.000E+00  2.73905E-03 -5.41525E-10 -1.99570E-10 -2.44492E-11 -9.05592E-12  2.45862E-15  1.49704E-15
  6.100E+00  2.83103E-03 -5.20554E-10 -2.03620E-10 -2.38956E-11 -9.39306E-12  1.07557E-14  1.30198E-15
  6.200E+00  2.92452E-03 -5.00487E-10 -2.07097E-10 -2.33524E-11 -9.70959E-12  1.89885E-14  1.25886E-15
  6.300E+00  3.01952E-03 -4.81280E-10 -2.10051E-10 -2.28198E-11 -1.00066E-11  2.05963E-14  1.35315E-16
  6.400E+00  3.11604E-03 -4.62889E-10 -2.12528E-10 -2.22975E-11 -1.02852E-11  1.51809E-14  3.92921E-16
  6.500E+00  3.21407E-03 -4.45275E-10 -2.14572E-10 -2.17854E-11 -1.05463E-11  5.70601E-15  1.14153E-15
  6.600E+00  3.31362E-03 -4.28399E-10 -2.16220E-10 -2.12834E-11 -1.07908E-11  4.99781E-15  1.10601E-15
  6.700E+00  3.41468E-03 -4.12226E-10 -2.17507E-10 -2.07914E-11 -1.10197E-11  1.25777E-14  8.33870E-16
  6.800E+00  3.51725E-03 -3.96722E-10 -2.18466E-10 -2.03092E-11 -1.12338E-11  1.53002E-14  3.46581E-16
  6.900E+00  3.62133E-03 -3.81855E-10 -2.19126E-10 -1.98367E-11 -1.14338E-11  1.31008E-14  2.24178E-16
  7.000E+00  3.72692E-03 -3.67594E-10 -2.19514E-10 -1.93736E-11 -1.16205E-11  6.97183E-15  5.44002E-16
  7.100E+00  3.83403E-03 -3.53911E-10 -2.19655E-10 -1.89199E-11 -1.17946E-11  1.09807E-15  6.33918E-16
  7.200E+00  3.94265E-03 -3.40778E-10 -2.19571E-10 -1.84754E-11 -1.19567E-11  8.00212E-15  7.18473E-16
  7.300E+00  4.05278E-03 -3.28170E-10 -2.19282E-10 -1.80399E-11 -1.21075E-11  1.19269E-14  4.98753E-16
  7.400E+00  4.16442E-03 -3.16063E-10 -2.18807E-10 -1.76132E-11 -1.22475E-11  1.10938E-14  0.00000E+00
  7.500E+00  4.27757E-03 -3.04433E-10 -2.18164E-10 -1.71952E-11 -1.23773E-11  7.03115E-15  3.77297E-16
