 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  47,   projectile: electron
 #  Kinetic energy = 6.05000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)        ERRF         ERRG 
 #-----------------------------------------------------------------------------------------------------------------
  7.250E-04  4.00286E-11  1.08897E-06  1.14043E-07  6.35312E-12  6.65360E-13  3.66698E-09  1.86410E-07
  7.500E-04  4.28368E-11  1.08895E-06  1.14043E-07  6.57209E-12  6.88303E-13  3.66166E-09  1.86277E-07
  7.750E-04  4.57402E-11  1.08893E-06  1.14043E-07  6.79104E-12  7.11245E-13  3.65617E-09  1.86140E-07
  8.000E-04  4.87388E-11  1.08891E-06  1.14043E-07  7.00997E-12  7.34187E-13  3.65050E-09  1.85998E-07
  8.250E-04  5.18325E-11  1.08889E-06  1.14043E-07  7.22890E-12  7.57129E-13  3.64465E-09  1.85852E-07
  8.500E-04  5.50215E-11  1.08887E-06  1.14043E-07  7.44781E-12  7.80071E-13  3.63863E-09  1.85702E-07
  8.750E-04  5.83057E-11  1.08885E-06  1.14042E-07  7.66672E-12  8.03013E-13  3.63244E-09  1.85547E-07
  9.000E-04  6.16850E-11  1.08883E-06  1.14042E-07  7.88560E-12  8.25955E-13  3.62607E-09  1.85388E-07
  9.250E-04  6.51595E-11  1.08880E-06  1.14042E-07  8.10448E-12  8.48897E-13  3.61953E-09  1.85225E-07
  9.500E-04  6.87293E-11  1.08878E-06  1.14042E-07  8.32334E-12  8.71838E-13  3.61282E-09  1.85057E-07
  9.750E-04  7.23943E-11  1.08876E-06  1.14042E-07  8.54218E-12  8.94780E-13  3.60593E-09  1.84885E-07
  1.000E-03  7.61544E-11  1.08873E-06  1.14041E-07  8.76101E-12  9.17721E-13  3.59887E-09  1.84708E-07
  1.250E-03  1.18991E-10  1.08845E-06  1.14039E-07  1.09484E-11  1.14713E-12  3.51890E-09  1.82704E-07
  1.500E-03  1.71347E-10  1.08810E-06  1.14036E-07  1.31339E-11  1.37651E-12  3.42233E-09  1.80273E-07
  1.750E-03  2.33223E-10  1.08770E-06  1.14032E-07  1.53172E-11  1.60588E-12  3.30985E-09  1.77427E-07
  2.000E-03  3.04617E-10  1.08723E-06  1.14028E-07  1.74978E-11  1.83523E-12  3.18224E-09  1.74179E-07
  2.250E-03  3.85531E-10  1.08670E-06  1.14023E-07  1.96754E-11  2.06454E-12  3.04041E-09  1.70545E-07
  2.500E-03  4.75965E-10  1.08610E-06  1.14018E-07  2.18497E-11  2.29383E-12  2.88536E-09  1.66541E-07
  2.750E-03  5.75917E-10  1.08545E-06  1.14012E-07  2.40202E-11  2.52309E-12  2.71819E-09  1.62186E-07
  3.000E-03  6.85389E-10  1.08473E-06  1.14006E-07  2.61866E-11  2.75230E-12  2.54007E-09  1.57499E-07
  3.250E-03  8.04380E-10  1.08396E-06  1.13999E-07  2.83485E-11  2.98148E-12  2.35226E-09  1.52502E-07
  3.500E-03  9.32891E-10  1.08312E-06  1.13991E-07  3.05056E-11  3.21061E-12  2.15606E-09  1.47218E-07
  3.750E-03  1.07092E-09  1.08223E-06  1.13983E-07  3.26576E-11  3.43970E-12  1.95284E-09  1.41671E-07
  4.000E-03  1.21847E-09  1.08127E-06  1.13974E-07  3.48040E-11  3.66873E-12  1.74403E-09  1.35885E-07
  4.250E-03  1.37554E-09  1.08026E-06  1.13965E-07  3.69446E-11  3.89771E-12  1.53105E-09  1.29887E-07
  4.500E-03  1.54213E-09  1.07919E-06  1.13956E-07  3.90790E-11  4.12664E-12  1.31538E-09  1.23703E-07
  4.750E-03  1.71823E-09  1.07806E-06  1.13945E-07  4.12069E-11  4.35550E-12  1.09851E-09  1.17361E-07
  5.000E-03  1.90386E-09  1.07687E-06  1.13934E-07  4.33279E-11  4.58430E-12  8.81890E-10  1.10889E-07
  5.250E-03  2.09900E-09  1.07563E-06  1.13923E-07  4.54418E-11  4.81304E-12  6.67004E-10  1.04314E-07
  5.500E-03  2.30367E-09  1.07433E-06  1.13911E-07  4.75481E-11  5.04170E-12  4.55289E-10  9.76644E-08
  5.750E-03  2.51785E-09  1.07297E-06  1.13899E-07  4.96467E-11  5.27029E-12  2.48156E-10  9.09691E-08
  6.000E-03  2.74156E-09  1.07156E-06  1.13886E-07  5.17372E-11  5.49880E-12  4.69646E-11  8.42561E-08
  6.250E-03  2.97478E-09  1.07010E-06  1.13872E-07  5.38193E-11  5.72724E-12  1.46972E-10  7.75530E-08
  6.500E-03  3.21752E-09  1.06858E-06  1.13858E-07  5.58926E-11  5.95559E-12  3.32413E-10  7.08874E-08
  6.750E-03  3.46978E-09  1.06701E-06  1.13843E-07  5.79571E-11  6.18385E-12  5.08186E-10  6.42861E-08
  7.000E-03  3.73156E-09  1.06539E-06  1.13828E-07  6.00122E-11  6.41202E-12  6.73205E-10  5.77750E-08
  7.250E-03  4.00286E-09  1.06371E-06  1.13812E-07  6.20579E-11  6.64010E-12  8.26472E-10  5.13795E-08
  7.500E-03  4.28368E-09  1.06199E-06  1.13796E-07  6.40937E-11  6.86808E-12  9.67090E-10  4.51237E-08
  7.750E-03  4.57402E-09  1.06022E-06  1.13779E-07  6.61196E-11  7.09597E-12  1.09426E-09  3.90307E-08
  8.000E-03  4.87388E-09  1.05839E-06  1.13761E-07  6.81351E-11  7.32375E-12  1.20731E-09  3.31224E-08
  8.250E-03  5.18326E-09  1.05652E-06  1.13743E-07  7.01401E-11  7.55142E-12  1.30566E-09  2.74194E-08
  8.500E-03  5.50215E-09  1.05460E-06  1.13725E-07  7.21344E-11  7.77899E-12  1.38887E-09  2.19406E-08
  8.750E-03  5.83057E-09  1.05264E-06  1.13706E-07  7.41177E-11  8.00644E-12  1.45661E-09  1.67037E-08
  9.000E-03  6.16850E-09  1.05063E-06  1.13686E-07  7.60897E-11  8.23378E-12  1.50866E-09  1.17245E-08
  9.250E-03  6.51596E-09  1.04857E-06  1.13666E-07  7.80504E-11  8.46100E-12  1.54497E-09  7.01738E-09
  9.500E-03  6.87293E-09  1.04647E-06  1.13646E-07  7.99994E-11  8.68809E-12  1.56556E-09  2.59482E-09
  9.750E-03  7.23942E-09  1.04433E-06  1.13624E-07  8.19366E-11  8.91506E-12  1.57062E-09  1.53244E-09
  1.000E-02  7.61544E-09  1.04215E-06  1.13603E-07  8.38619E-11  9.14191E-12  1.56042E-09  5.35548E-09
  1.250E-02  1.18991E-08  1.01820E-06  1.13356E-07  1.02418E-10  1.14026E-11  7.61735E-10  2.62074E-08
  1.500E-02  1.71347E-08  9.91064E-07  1.13057E-07  1.19627E-10  1.36471E-11  5.64681E-10  1.98439E-08
  1.750E-02  2.33223E-08  9.61644E-07  1.12708E-07  1.35421E-10  1.58724E-11  1.26752E-09  1.30365E-09
  2.000E-02  3.04617E-08  9.30772E-07  1.12310E-07  1.49799E-10  1.80758E-11  8.13726E-10  1.24833E-08
  2.250E-02  3.85531E-08  8.99163E-07  1.11865E-07  1.62801E-10  2.02546E-11  3.29020E-10  1.28994E-08
  2.500E-02  4.75965E-08  8.67400E-07  1.11374E-07  1.74499E-10  2.24065E-11  1.13326E-09  2.99665E-09
  2.750E-02  5.75917E-08  8.35927E-07  1.10841E-07  1.84985E-10  2.45292E-11  9.03546E-10  7.29215E-09
  3.000E-02  6.85389E-08  8.05072E-07  1.10267E-07  1.94353E-10  2.66205E-11  1.33071E-10  9.75116E-09
  3.250E-02  8.04380E-08  7.75054E-07  1.09655E-07  2.02698E-10  2.86787E-11  1.04037E-09  3.74471E-09
  3.500E-02  9.32891E-08  7.46013E-07  1.09006E-07  2.10111E-10  3.07021E-11  1.00442E-09  4.52110E-09
  3.750E-02  1.07092E-07  7.18023E-07  1.08323E-07  2.16673E-10  3.26890E-11  5.68160E-11  7.89958E-09
  4.000E-02  1.21847E-07  6.91116E-07  1.07609E-07  2.22457E-10  3.46383E-11  9.50352E-10  4.17482E-09
  4.250E-02  1.37554E-07  6.65289E-07  1.06865E-07  2.27528E-10  3.65487E-11  1.10353E-09  2.71776E-09
  4.500E-02  1.54213E-07  6.40522E-07  1.06093E-07  2.31943E-10  3.84193E-11  2.51310E-10  6.60621E-09
  4.750E-02  1.71823E-07  6.16781E-07  1.05296E-07  2.35755E-10  4.02492E-11  8.46661E-10  4.44888E-09
  5.000E-02  1.90386E-07  5.94025E-07  1.04477E-07  2.39007E-10  4.20377E-11  1.19252E-09  1.38972E-09
  5.250E-02  2.09900E-07  5.72212E-07  1.03635E-07  2.41742E-10  4.37842E-11  4.53091E-10  5.58685E-09
  5.500E-02  2.30367E-07  5.51297E-07  1.02775E-07  2.43997E-10  4.54884E-11  7.21028E-10  4.62167E-09
  5.750E-02  2.51785E-07  5.31239E-07  1.01897E-07  2.45807E-10  4.71499E-11  1.26477E-09  3.31336E-10
  6.000E-02  2.74156E-07  5.11998E-07  1.01004E-07  2.47204E-10  4.87685E-11  6.61370E-10  4.71143E-09
  6.250E-02  2.97478E-07  4.93534E-07  1.00097E-07  2.48218E-10  5.03442E-11  5.68815E-10  4.71409E-09
  6.500E-02  3.21752E-07  4.75812E-07  9.91768E-08  2.48877E-10  5.18769E-11  1.31417E-09  5.55375E-10
  6.750E-02  3.46978E-07  4.58800E-07  9.82464E-08  2.49209E-10  5.33668E-11  8.73292E-10  3.91267E-09
  7.000E-02  3.73156E-07  4.42466E-07  9.73068E-08  2.49238E-10  5.48140E-11  3.87419E-10  4.73338E-09
  7.250E-02  4.00286E-07  4.26780E-07  9.63592E-08  2.48988E-10  5.62189E-11  1.33469E-09  1.32030E-09
  7.500E-02  4.28368E-07  4.11715E-07  9.54052E-08  2.48482E-10  5.75817E-11  1.08436E-09  3.15323E-09
  7.750E-02  4.57402E-07  3.97246E-07  9.44460E-08  2.47741E-10  5.89029E-11  1.75858E-10  4.68063E-09
  8.000E-02  4.87388E-07  3.83347E-07  9.34828E-08  2.46785E-10  6.01829E-11  1.32042E-09  1.98877E-09
  8.250E-02  5.18325E-07  3.69997E-07  9.25167E-08  2.45635E-10  6.14222E-11  1.28863E-09  2.41228E-09
  8.500E-02  5.50215E-07  3.57174E-07  9.15488E-08  2.44307E-10  6.26215E-11  6.52204E-11  4.55425E-09
  8.750E-02  5.83057E-07  3.44855E-07  9.05802E-08  2.42819E-10  6.37813E-11  1.26573E-09  2.57227E-09
  9.000E-02  6.16850E-07  3.33022E-07  8.96118E-08  2.41186E-10  6.49023E-11  1.47886E-09  1.67933E-09
  9.250E-02  6.51596E-07  3.21655E-07  8.86446E-08  2.39425E-10  6.59851E-11  3.33399E-10  4.35193E-09
  9.500E-02  6.87293E-07  3.10737E-07  8.76792E-08  2.37549E-10  6.70306E-11  1.16569E-09  3.07401E-09
  9.750E-02  7.23942E-07  3.00249E-07  8.67167E-08  2.35572E-10  6.80393E-11  1.64674E-09  9.51077E-10
  1.000E-01  7.61543E-07  2.90174E-07  8.57577E-08  2.33505E-10  6.90122E-11  6.24356E-10  4.07196E-09
  1.250E-01  1.18991E-06  2.08900E-07  7.64918E-08  2.10130E-10  7.69449E-11  2.60028E-10  4.19506E-09
  1.500E-01  1.71347E-06  1.54442E-07  6.80839E-08  1.86422E-10  8.21851E-11  1.46331E-09  3.42828E-09
  1.750E-01  2.33223E-06  1.17579E-07  6.06969E-08  1.65581E-10  8.54799E-11  2.66800E-09  1.84682E-09
  2.000E-01  3.04617E-06  9.21171E-08  5.43137E-08  1.48257E-10  8.74181E-11  3.42862E-09  2.24891E-10
  2.250E-01  3.85531E-06  7.40141E-08  4.88312E-08  1.34012E-10  8.84189E-11  3.34260E-09  2.29038E-09
  2.500E-01  4.75964E-06  6.06965E-08  4.41177E-08  1.22110E-10  8.87608E-11  2.21808E-09  3.83488E-09
  2.750E-01  5.75916E-06  5.05539E-08  4.00443E-08  1.11876E-10  8.86224E-11  1.69638E-10  4.47083E-09
  3.000E-01  6.85388E-06  4.25845E-08  3.64981E-08  1.02807E-10  8.81180E-11  2.38001E-09  4.03151E-09
  3.250E-01  8.04378E-06  3.61619E-08  3.33868E-08  9.45768E-11  8.73242E-11  4.78519E-09  2.60506E-09
  3.500E-01  9.32888E-06  3.08862E-08  3.06372E-08  8.69929E-11  8.62971E-11  6.33094E-09  5.13264E-10
  3.750E-01  1.07092E-05  2.64940E-08  2.81920E-08  7.99524E-11  8.50821E-11  6.42523E-09  1.75823E-09
  4.000E-01  1.21846E-05  2.28037E-08  2.60061E-08  7.34040E-11  8.37183E-11  4.78657E-09  3.66691E-09
  4.250E-01  1.37553E-05  1.96840E-08  2.40442E-08  6.73220E-11  8.22406E-11  1.57474E-09  4.73848E-09
  4.500E-01  1.54212E-05  1.70354E-08  2.22774E-08  6.16906E-11  8.06803E-11  2.58297E-09  4.68336E-09
  4.750E-01  1.71822E-05  1.47795E-08  2.06822E-08  5.64948E-11  7.90650E-11  6.69599E-09  3.47548E-09
  5.000E-01  1.90385E-05  1.28530E-08  1.92387E-08  5.17168E-11  7.74181E-11  9.63605E-09  1.37078E-09
  5.250E-01  2.09899E-05  1.12038E-08  1.79299E-08  4.73349E-11  7.57595E-11  1.04359E-08  1.14365E-09
  5.500E-01  2.30365E-05  9.78841E-09  1.67410E-08  4.33243E-11  7.41049E-11  8.58363E-09  3.46120E-09
  5.750E-01  2.51783E-05  8.57043E-09  1.56591E-08  3.96576E-11  7.24669E-11  4.22642E-09  5.00250E-09
  6.000E-01  2.74153E-05  7.51935E-09  1.46727E-08  3.63067E-11  7.08549E-11  1.78735E-09  5.36127E-09
  6.250E-01  2.97475E-05  6.60955E-09  1.37717E-08  3.32434E-11  6.92757E-11  8.05757E-09  4.41179E-09
  6.500E-01  3.21749E-05  5.81950E-09  1.29473E-08  3.04405E-11  6.77342E-11  1.29526E-08  2.34926E-09
  6.750E-01  3.46974E-05  5.13118E-09  1.21914E-08  2.78723E-11  6.62332E-11  1.50280E-08  3.49249E-10
  7.000E-01  3.73152E-05  4.52944E-09  1.14970E-08  2.55147E-11  6.47746E-11  1.34366E-08  3.03572E-09
  7.250E-01  4.00281E-05  4.00159E-09  1.08579E-08  2.33462E-11  6.33589E-11  8.21702E-09  5.04775E-09
  7.500E-01  4.28362E-05  3.53699E-09  1.02684E-08  2.13470E-11  6.19861E-11  3.69667E-10  5.87261E-09
  7.750E-01  4.57395E-05  3.12670E-09  9.72381E-09  1.94996E-11  6.06555E-11  8.31888E-09  5.27805E-09
  8.000E-01  4.87380E-05  2.76319E-09  9.21961E-09  1.77883E-11  5.93660E-11  1.56770E-08  3.37629E-09
  8.250E-01  5.18317E-05  2.44015E-09  8.75198E-09  1.61993E-11  5.81164E-11  1.96864E-08  6.04219E-10
  8.500E-01  5.50205E-05  2.15222E-09  8.31748E-09  1.47206E-11  5.69053E-11  1.90246E-08  2.37734E-09
  8.750E-01  5.83045E-05  1.89488E-09  7.91306E-09  1.33413E-11  5.57311E-11  1.34690E-08  4.84165E-09
  9.000E-01  6.16838E-05  1.66429E-09  7.53600E-09  1.20523E-11  5.45924E-11  4.04300E-09  6.17369E-09
  9.250E-01  6.51582E-05  1.45717E-09  7.18388E-09  1.08453E-11  5.34875E-11  7.15104E-09  6.02369E-09
  9.500E-01  6.87277E-05  1.27074E-09  6.85454E-09  9.71296E-12  5.24152E-11  1.73941E-08  4.39845E-09
  9.750E-01  7.23925E-05  1.10259E-09  6.54606E-09  8.64910E-12  5.13739E-11  2.40063E-08  1.66664E-09
  1.000E+00  7.61524E-05  9.50657E-10  6.25669E-09  7.64809E-12  5.03624E-11  2.90215E-13  3.28489E-13
  1.100E+00  9.21439E-05  4.72719E-10  5.26168E-09  4.18166E-12  4.65900E-11  1.59655E-13  8.91179E-13
  1.200E+00  1.09658E-04  1.46330E-10  4.47277E-09  1.40948E-12  4.32063E-11  8.52455E-14  7.06347E-13
  1.300E+00  1.28695E-04 -7.87984E-11  3.83733E-09 -8.28675E-13  4.01583E-11  1.65922E-13  9.69061E-14
  1.400E+00  1.49255E-04 -2.34376E-10  3.31877E-09 -2.64557E-12  3.74043E-11  5.13370E-14  4.93582E-13
  1.500E+00  1.71338E-04 -3.41260E-10  2.89085E-09 -4.12507E-12  3.49099E-11  8.63366E-14  2.43928E-13
  1.600E+00  1.94942E-04 -4.13606E-10  2.53431E-09 -5.33187E-12  3.26456E-11  9.76517E-14  1.74790E-13
  1.700E+00  2.20070E-04 -4.61241E-10  2.23468E-09 -6.31704E-12  3.05861E-11  1.10908E-15  2.77687E-13
  1.800E+00  2.46720E-04 -4.91097E-10  1.98092E-09 -7.12131E-12  2.87087E-11  7.56497E-14  5.42952E-14
  1.900E+00  2.74892E-04 -5.08123E-10  1.76448E-09 -7.77745E-12  2.69936E-11  5.35670E-14  1.65039E-13
  2.000E+00  3.04586E-04 -5.15884E-10  1.57868E-09 -8.31187E-12  2.54231E-11  2.37499E-14  1.46520E-13
  2.100E+00  3.35803E-04 -5.16968E-10  1.41820E-09 -8.74591E-12  2.39815E-11  6.04840E-14  2.83076E-14
  2.200E+00  3.68542E-04 -5.13263E-10  1.27882E-09 -9.09690E-12  2.26552E-11  2.26860E-14  1.29829E-13
  2.300E+00  4.02802E-04 -5.06155E-10  1.15713E-09 -9.37891E-12  2.14320E-11  3.46044E-14  6.29875E-14
  2.400E+00  4.38585E-04 -4.96663E-10  1.05037E-09 -9.60344E-12  2.03012E-11  4.35581E-14  6.02521E-14
  2.500E+00  4.75889E-04 -4.85541E-10  9.56283E-10 -9.77987E-12  1.92535E-11  1.44174E-15  8.94032E-14
  2.600E+00  5.14715E-04 -4.73345E-10  8.73009E-10 -9.91593E-12  1.82806E-11  3.63360E-14  1.08838E-14
  2.700E+00  5.55063E-04 -4.60490E-10  7.99015E-10 -1.00180E-11  1.73753E-11  2.68063E-14  6.51364E-14
  2.800E+00  5.96931E-04 -4.47278E-10  7.33022E-10 -1.00913E-11  1.65312E-11  1.28179E-14  5.21145E-14
  2.900E+00  6.40321E-04 -4.33936E-10  6.73961E-10 -1.01404E-11  1.57427E-11  3.23910E-14  1.90369E-14
  3.000E+00  6.85233E-04 -4.20629E-10  6.20932E-10 -1.01687E-11  1.50047E-11  1.17339E-14  5.56646E-14
  3.100E+00  7.31665E-04 -4.07476E-10  5.73173E-10 -1.01796E-11  1.43128E-11  2.02774E-14  2.17523E-14
  3.200E+00  7.79618E-04 -3.94565E-10  5.30037E-10 -1.01754E-11  1.36631E-11  2.47625E-14  3.23765E-14
  3.300E+00  8.29092E-04 -3.81956E-10  4.90971E-10 -1.01585E-11  1.30521E-11  6.55169E-16  3.97160E-14
  3.400E+00  8.80086E-04 -3.69690E-10  4.55501E-10 -1.01306E-11  1.24766E-11  2.25805E-14  1.00100E-15
  3.500E+00  9.32601E-04 -3.57795E-10  4.23219E-10 -1.00935E-11  1.19338E-11  1.56198E-14  3.44400E-14
  3.600E+00  9.86636E-04 -3.46287E-10  3.93772E-10 -1.00484E-11  1.14211E-11  9.46703E-15  2.24210E-14
  3.700E+00  1.04219E-03 -3.35173E-10  3.66853E-10 -9.99652E-12  1.09363E-11  2.06321E-14  1.50247E-14
  3.800E+00  1.09927E-03 -3.24456E-10  3.42196E-10 -9.93887E-12  1.04774E-11  6.39119E-15  2.91246E-14
  3.900E+00  1.15786E-03 -3.14132E-10  3.19567E-10 -9.87632E-12  1.00424E-11  1.42228E-14  7.06336E-15
  4.000E+00  1.21797E-03 -3.04195E-10  2.98761E-10 -9.80961E-12  9.62973E-12  1.59448E-14  2.12025E-14
  4.100E+00  1.27961E-03 -2.94638E-10  2.79599E-10 -9.73940E-12  9.23776E-12  1.89546E-15  2.03898E-14
  4.200E+00  1.34276E-03 -2.85449E-10  2.61921E-10 -9.66625E-12  8.86512E-12  1.57419E-14  4.55494E-15
  4.300E+00  1.40743E-03 -2.76617E-10  2.45587E-10 -9.59067E-12  8.51053E-12  9.36702E-15  2.09848E-14
  4.400E+00  1.47362E-03 -2.68129E-10  2.30473E-10 -9.51307E-12  8.17282E-12  7.57098E-15  1.00616E-14
  4.500E+00  1.54133E-03 -2.59974E-10  2.16466E-10 -9.43383E-12  7.85091E-12  1.42043E-14  1.15900E-14
  4.600E+00  1.61056E-03 -2.52139E-10  2.03469E-10 -9.35329E-12  7.54381E-12  3.33340E-15  1.70292E-14
  4.700E+00  1.68131E-03 -2.44610E-10  1.91392E-10 -9.27174E-12  7.25063E-12  1.11679E-14  8.62389E-16
  4.800E+00  1.75357E-03 -2.37375E-10  1.80157E-10 -9.18941E-12  6.97050E-12  1.05473E-14  1.40451E-14
  4.900E+00  1.82735E-03 -2.30422E-10  1.69692E-10 -9.10654E-12  6.70268E-12  2.78514E-15  1.09323E-14
  5.000E+00  1.90265E-03 -2.23738E-10  1.59934E-10 -9.02332E-12  6.44643E-12  1.13959E-14  5.77792E-15
  5.100E+00  1.97947E-03 -2.17312E-10  1.50824E-10 -8.93991E-12  6.20110E-12  5.67598E-15  1.37276E-14
  5.200E+00  2.05780E-03 -2.11132E-10  1.42311E-10 -8.85647E-12  5.96608E-12  6.88549E-15  4.07085E-15
  5.300E+00  2.13765E-03 -2.05188E-10  1.34348E-10 -8.77313E-12  5.74078E-12  1.04987E-14  9.45219E-15
  5.400E+00  2.21902E-03 -1.99469E-10  1.26891E-10 -8.69000E-12  5.52469E-12  9.62621E-16  1.01389E-14
  5.500E+00  2.30190E-03 -1.93966E-10  1.19902E-10 -8.60718E-12  5.31730E-12  8.57851E-15  1.50260E-15
  5.600E+00  2.38630E-03 -1.88667E-10  1.13346E-10 -8.52476E-12  5.11817E-12  7.15266E-15  1.05012E-14
  5.700E+00  2.47222E-03 -1.83565E-10  1.07190E-10 -8.44282E-12  4.92685E-12  2.91099E-15  5.58855E-15
  5.800E+00  2.55965E-03 -1.78651E-10  1.01405E-10 -8.36141E-12  4.74294E-12  8.84624E-15  5.61874E-15
  5.900E+00  2.64859E-03 -1.73916E-10  9.59651E-11 -8.28060E-12  4.56608E-12  3.31726E-15  9.11636E-15
  6.000E+00  2.73905E-03 -1.69352E-10  9.08447E-11 -8.20043E-12  4.39591E-12  5.82903E-15  1.04874E-15
  6.100E+00  2.83103E-03 -1.64952E-10  8.60217E-11 -8.12095E-12  4.23209E-12  7.51554E-15  7.30085E-15
  6.200E+00  2.92452E-03 -1.60708E-10  8.14756E-11 -8.04220E-12  4.07433E-12  0.00000E+00  5.68955E-15
  6.300E+00  3.01952E-03 -1.56614E-10  7.71875E-11 -7.96420E-12  3.92232E-12  7.03908E-15  2.46866E-15
  6.400E+00  3.11604E-03 -1.52663E-10  7.31399E-11 -7.88698E-12  3.77580E-12  5.28364E-15  7.53985E-15
  6.500E+00  3.21407E-03 -1.48849E-10  6.93168E-11 -7.81057E-12  3.63452E-12  2.80771E-15  2.49449E-15
  6.600E+00  3.31362E-03 -1.45166E-10  6.57035E-11 -7.73497E-12  3.49822E-12  6.88513E-15  5.18155E-15
  6.700E+00  3.41468E-03 -1.41609E-10  6.22864E-11 -7.66021E-12  3.36668E-12  1.86367E-15  5.52762E-15
  6.800E+00  3.51725E-03 -1.38172E-10  5.90529E-11 -7.58629E-12  3.23969E-12  5.57607E-15  6.50079E-16
  6.900E+00  3.62133E-03 -1.34850E-10  5.59913E-11 -7.51323E-12  3.11705E-12  5.41326E-15  5.67912E-15
  7.000E+00  3.72692E-03 -1.31638E-10  5.30910E-11 -7.44102E-12  2.99856E-12  1.56303E-15  3.67661E-15
  7.100E+00  3.83403E-03 -1.28531E-10  5.03419E-11 -7.36968E-12  2.88404E-12  5.79855E-15  2.97648E-15
  7.200E+00  3.94265E-03 -1.25526E-10  4.77348E-11 -7.29921E-12  2.77332E-12  2.95232E-15  5.20699E-15
  7.300E+00  4.05278E-03 -1.22618E-10  4.52610E-11 -7.22960E-12  2.66624E-12  3.13180E-15  8.43754E-16
  7.400E+00  4.16442E-03 -1.19804E-10  4.29127E-11 -7.16086E-12  2.56265E-12  5.20444E-15  4.37684E-15
  7.500E+00  4.27757E-03 -1.17078E-10  4.06824E-11 -7.09298E-12  2.46241E-12  4.94104E-16  3.99243E-15
  7.600E+00  4.39223E-03 -1.14439E-10  3.85631E-11 -7.02595E-12  2.36536E-12  4.44923E-15  1.29533E-15
